KEYCODE,ht,df
16,3699,3737.0
73,137,149.0
84,138,1351.0
222,74,150.0
83,112,274.0
32,100,263.0
78,137,125.0
79,75,150.0
84,100,125.0
32,87,250.0
87,125,113.0
79,99,137.0
82,112,137.0
75,75,175.0
73,75,188.0
78,88,150.0
71,88,100.0
32,87,350.0
86,100,125.0
69,100,187.0
82,101,126.0
89,62,125.0
32,99,237.0
87,188,763.0
69,99,162.0
76,75,150.0
76,38,288.0
190,74,10275.0
16,850,725.0
84,62,250.0
72,125,162.0
69,125,188.0
32,100,413.0
79,112,199.0
76,100,188.0
68,125,113.0
32,99,274.0
76,88,188.0
73,87,163.0
83,124,149.0
84,75,163.0
32,137,575.0
87,87,188.0
69,87,124.0
32,75,313.0
72,100,150.0
65,112,250.0
68,100,150.0
32,75,463.0
70,87,187.0
82,112,150.0
79,75,200.0
77,75,125.0
32,87,263.0
16,674,300.0
83,99,512.0
89,100,400.0
66,87,238.0
65,87,187.0
83,88,113.0
69,75,162.0
32,75,2501.0
78,99,137.0
79,87,162.0
32,150,200.0
76,87,200.0
73,50,563.0
8,99,350.0
79,100,275.0
78,124,87.0
71,100,475.0
69,87,200.0
82,63,201.0
32,86,324.0
69,75,625.0
88,113,188.0
73,112,362.0
83,113,300.0
84,100,176.0
83,124,14987.0
16,7562,7538.0
73,125,262.0
66,100,288.0
82,137,225.0
79,87,500.0
72,113,150.0
73,75,212.0
77,88,150.0
32,100,263.0
83,87,188.0
69,87,137.0
78,100,150.0
84,87,150.0
32,87,287.0
65,113,300.0
82,100,176.0
77,112,237.0
83,87,137.0
32,75,200.0
65,125,138.0
78,125,187.0
68,100,113.0
32,100,212.0
69,75,613.0
88,112,213.0
76,49,187.0
79,87,312.0
83,138,163.0
73,112,800.0
86,100,162.0
69,88,388.0
83,125,175.0
32,112,2113.0
8,74,187.0
8,62,188.0
8,74,162.0
8,87,200.0
8,62,163.0
8,87,537.0
8,112,788.0
8,99,800.0
80,74,175.0
76,74,175.0
79,74,200.0
83,150,212.0
73,100,313.0
86,87,262.0
69,50,313.0
83,137,162.0
32,100,888.0
66,112,337.0
89,100,175.0
32,138,526.0
83,112,249.0
69,125,163.0
65,125,112.0
32,62,638.0
84,112,150.0
79,87,150.0
32,100,212.0
84,88,113.0
72,75,137.0
69,150,138.0
32,87,825.0
16,312,187.0
73,75,250.0
78,88,188.0
68,100,425.0
73,87,163.0
65,112,100.0
78,87,162.0
32,100,675.0
87,50,550.0
69,62,187.0
83,100,113.0
84,87,137.0
32,100,739.0
67,124,149.0
79,87,175.0
65,112,412.0
84,63,438.0
8,112,137.0
83,138,375.0
84,75,8551.0
16,999,913.0
84,74,199.0
72,100,113.0
69,112,199.0
32,151,213.0
69,75,251.0
88,112,262.0
67,75,237.0
69,100,325.0
82,50,513.0
67,100,162.0
73,125,138.0
83,112,675.0
69,100,250.0
83,125,187.0
32,100,1013.0
87,137,162.0
73,88,425.0
76,25,576.0
76,100,212.0
76,75,462.0
8,113,175.0
32,138,776.0
66,99,112.0
69,137,150.0
32,87,575.0
83,112,175.0
84,100,162.0
65,150,200.0
71,139,138.0
69,100,400.0
68,150,138.0
32,112,562.0
73,137,125.0
78,87,200.0
32,87,250.0
84,75,125.0
72,75,375.0
69,112,188.0
32,124,674.0
16,338,288.0
87,125,338.0
69,87,112.0
83,137,200.0
89,75,650.0
8,37,613.0
84,124,100.0
32,87,787.0
65,113,375.0
78,113,138.0
68,150,125.0
32,149,600.0
16,474,375.0
77,75,250.0
73,124,200.0
68,137,1288.0
189,86,174.0
16,325,288.0
80,99,175.0
65,162,450.0
67,137,162.0
73,125,238.0
70,99,162.0
73,125,225.0
67,125,163.0
32,87,812.0
82,50,163.0
69,87,462.0
71,75,125.0
73,88,200.0
79,75,225.0
78,63,2875.0
16,225,113.0
84,87,187.0
72,100,113.0
69,87,200.0
82,75,150.0
32,75,675.0
8,75,163.0
69,137,125.0
32,74,349.0
73,88,163.0
83,125,137.0
32,88,388.0
78,87,112.0
79,125,138.0
32,100,613.0
65,162,337.0
86,100,200.0
69,75,163.0
82,74,225.0
65,124,187.0
71,75,100.0
69,125,3600.0
16,350,175.0
84,87,225.0
65,162,138.0
76,100,200.0
75,87,162.0
69,112,125.0
32,100,188.0
84,162,150.0
79,112,150.0
32,124,437.0
89,100,150.0
79,75,125.0
85,100,163.0
32,87,225.0
83,100,125.0
79,87,175.0
79,62,175.0
78,125,250.0
190,74,8313.0
16,3487,3462.0
65,212,237.0
70,150,126.0
84,149,287.0
69,150,338.0
82,137,212.0
32,112,1113.0
76,124,100.0
69,112,274.0
65,238,426.0
86,100,212.0
73,112,238.0
78,99,162.0
71,137,100.0
32,125,200.0
84,100,150.0
72,88,150.0
69,138,150.0
32,100,825.0
78,125,175.0
65,138,188.0
86,87,237.0
89,125,150.0
32,37,338.0
73,125,150.0
78,112,213.0
32,112,437.0
72,87,175.0
69,162,150.0
32,124,1325.0
72,137,100.0
79,137,450.0
8,87,175.0
8,75,200.0
74,124,100.0
79,87,175.0
73,74,225.0
78,99,512.0
69,113,238.0
68,112,137.0
32,75,213.0
84,62,325.0
72,75,800.0
69,137,150.0
32,62,600.0
77,125,187.0
69,100,1100.0
82,75,238.0
67,112,213.0
72,87,212.0
65,12,600.0
78,100,112.0
84,125,175.0
32,75,613.0
77,125,200.0
65,125,775.0
82,112,200.0
73,112,263.0
78,74,174.0
69,38,363.0
83,112,6337.0
16,888,851.0
87,99,212.0
69,112,213.0
32,87,1038.0
80,87,299.0
85,63,425.0
76,125,513.0
8,87,175.0
8,87,175.0
8,87,700.0
74,87,200.0
85,87,162.0
83,125,138.0
84,74,187.0
32,138,450.0
80,113,251.0
85,112,174.0
76,100,188.0
76,75,150.0
69,87,175.0
68,125,175.0
32,87,900.0
83,112,512.0
67,188,225.0
72,100,588.0
69,112,313.0
68,124,199.0
85,88,250.0
76,50,501.0
83,137,674.0
8,138,150.0
69,88,175.0
83,150,101.0
32,86,537.0
70,112,213.0
82,112,137.0
79,50,188.0
77,74,137.0
32,137,187.0
84,88,163.0
72,100,112.0
69,125,188.0
32,75,150.0
87,112,288.0
69,137,325.0
66,87,4012.0
16,1125,1025.0
80,150,137.0
76,125,176.0
69,87,200.0
65,87,175.0
83,87,175.0
32,87,25.0
69,99,500.0
83,62,187.0
69,112,150.0
