KEYCODE,ht,df
16,175,111.0
73,64,240.0
186,56,192.0
77,63,160.0
32,63,440.0
87,128,64.0
65,120,200.0
73,79,128.0
84,87,136.0
73,127,136.0
78,71,88.0
71,55,80.0
32,71,320.0
85,137,136.0
78,63,160.0
84,79,121.0
73,70,175.0
76,71,144.0
32,55,128.0
83,79,136.0
72,55,88.0
69,72,88.0
32,55,272.0
67,87,120.0
79,103,88.0
77,72,64.0
69,87,72.0
83,95,400.0
32,47,296.0
72,55,152.0
79,105,104.0
77,63,72.0
69,63,160.0
190,87,184.0
32,55,4671.0
16,208,193.0
73,55,128.0
84,63,120.0
186,71,184.0
83,71,104.0
32,47,288.0
65,71,136.0
76,71,152.0
76,79,160.0
32,47,184.0
65,95,128.0
66,47,152.0
79,63,168.0
85,64,47.0
84,56,105.0
32,63,168.0
77,71,80.0
65,71,112.0
75,63,208.0
73,111,103.0
78,64,73.0
71,71,96.0
32,47,192.0
84,86,143.0
72,56,65.0
69,63,88.0
32,55,112.0
87,63,95.0
72,64,161.0
79,63,144.0
76,79,95.0
69,56,65.0
32,71,255.0
83,64,161.0
84,79,119.0
79,80,320.0
89,64,529.0
8,71,287.0
82,72,136.0
89,64,137.0
32,63,200.0
80,71,279.0
85,64,185.0
66,55,159.0
76,56,192.0
73,40,360.0
67,64,201.0
190,79,391.0
32,48,2904.0
16,192,152.0
70,88,136.0
79,80,88.0
82,64,72.0
32,56,184.0
84,72,160.0
72,48,136.0
79,80,136.0
83,128,80.0
69,96,88.0
32,64,216.0
79,64,96.0
70,80,88.0
32,64,480.0
85,72,200.0
79,48,160.0
85,63,456.0
8,64,144.0
8,72,160.0
8,56,128.0
8,72,448.0
89,64,200.0
80,32,160.0
85,73,176.0
32,64,128.0
87,64,104.0
72,56,280.0
187,56,161.0
8,71,151.0
8,72,160.0
8,80,160.0
8,72,160.0
8,80,168.0
8,83,144.0
8,88,560.0
79,72,385.0
85,87,151.0
32,64,176.0
87,72,112.0
72,72,168.0
79,72,144.0
32,64,216.0
72,72,96.0
65,80,96.0
86,64,80.0
69,64,80.0
32,80,504.0
78,72,192.0
79,56,144.0
84,87,80.0
32,64,440.0
80,64,112.0
65,79,136.0
85,72,192.0
68,72,112.0
32,48,320.0
8,64,160.0
8,72,144.0
8,96,232.0
73,72,216.0
68,56,104.0
32,48,640.0
80,112,88.0
76,72,40.0
69,88,72.0
65,152,88.0
83,112,72.0
69,95,64.0
32,56,280.0
69,64,88.0
84,24,432.0
8,71,136.0
8,72,272.0
71,56,104.0
69,55,72.0
84,72,120.0
32,64,272.0
89,96,256.0
79,64,208.0
89,64,80.0
82,56,80.0
32,64,568.0
8,80,168.0
8,96,176.0
8,80,520.0
85,72,80.0
82,64,80.0
32,63,184.0
77,56,63.0
79,105,193.0
78,72,104.0
69,72,120.0
89,32,104.0
32,64,144.0
84,79,104.0
79,119,248.0
77,64,112.0
69,72,296.0
190,71,376.0
8,63,176.0
32,72,112.0
83,71,80.0
79,80,608.0
79,80,144.0
77,64,288.0
8,75,232.0
78,72,232.0
188,71,496.0
8,71,176.0
190,80,208.0
32,64,4023.0
16,584,513.0
68,119,192.0
73,63,264.0
219,55,1160.0
8,87,863.0
80,64,209.0
76,63,200.0
79,71,216.0
77,63,192.0
65,87,160.0
84,47,128.0
83,72,79.0
32,64,525.0
65,91,124.0
82,119,88.0
69,95,104.0
32,55,496.0
80,55,104.0
82,55,256.0
69,79,239.0
68,72,145.0
73,47,63.0
67,80,193.0
84,55,215.0
73,96,161.0
78,71,96.0
71,63,71.0
32,64,224.0
84,64,161.0
72,55,72.0
65,79,104.0
84,71,130.0
32,53,181.0
84,72,177.0
72,87,71.0
69,72,113.0
32,71,368.0
69,79,144.0
77,55,239.0
66,56,120.0
65,136,113.0
82,95,576.0
71,71,80.0
69,64,80.0
32,71,351.0
