KEYCODE,ht,df
16,211,149.0
79,72,153.0
83,32,192.0
8,80,104.0
16,291,80.0
8,104,120.0
83,127,92.0
79,92,188.0
32,72,945.0
89,72,248.0
79,112,240.0
85,64,128.0
82,72,80.0
69,88,288.0
45,56,328.0
8,64,152.0
8,40,168.0
186,168,520.0
8,48,176.0
222,160,472.0
82,111,104.0
69,96,152.0
32,72,392.0
73,72,216.0
71,128,344.0
78,80,400.0
82,64,432.0
8,88,136.0
79,112,120.0
82,63,96.0
73,79,184.0
78,95,136.0
71,119,400.0
32,63,151.0
77,72,89.0
69,63,216.0
190,80,2983.0
16,224,176.0
88,128,360.0
8,72,57.0
65,143,103.0
83,68,48.0
88,104,192.0
8,72,64.0
16,408,104.0
8,56,104.0
83,240,32.0
8,80,169.0
67,127,207.0
8,56,136.0
8,72,32.0
16,192,104.0
83,152,32.0
67,216,616.0
8,88,64.0
67,96,104.0
80,104,600.0
8,112,240.0
73,160,20.0
79,51,468.0
8,56,144.0
8,48,312.0
79,96,152.0
84,88,368.0
84,72,96.0
85,56,184.0
32,80,216.0
65,56,232.0
78,72,73.0
68,79,87.0
32,72,184.0
16,216,512.0
8,64,184.0
8,16,112.0
8,56,136.0
8,48,120.0
8,88,176.0
8,40,128.0
8,20,201.0
89,144,392.0
8,80,152.0
84,136,336.0
89,104,232.0
32,104,320.0
65,48,232.0
78,65,80.0
68,88,120.0
32,48,144.0
16,160,80.0
73,88,192.0
32,72,464.0
87,128,160.0
73,48,152.0
76,88,160.0
76,48,152.0
32,72,176.0
66,64,120.0
69,40,48.0
32,64,224.0
73,88,240.0
78,16,288.0
32,56,144.0
16,184,80.0
78,88,224.0
89,104,280.0
16,504,80.0
8,48,304.0
89,39,88.0
67,103,592.0
190,167,2768.0
16,191,151.0
87,132,112.0
69,88,731.0
76,149,549.0
8,80,416.0
186,192,664.0
8,112,224.0
222,192,680.0
76,104,184.0
76,56,168.0
32,80,736.0
76,128,136.0
69,80,144.0
89,56,224.0
32,64,232.0
8,32,120.0
8,56,72.0
84,88,128.0
32,64,128.0
84,96,328.0
79,64,192.0
8,24,112.0
8,77,56.0
89,56,104.0
79,104,248.0
85,80,216.0
32,48,160.0
75,96,216.0
78,112,224.0
79,80,120.0
87,64,88.0
32,64,168.0
73,80,208.0
78,56,201.0
32,48,256.0
84,104,224.0
72,88,120.0
69,72,88.0
32,64,144.0
77,88,232.0
79,88,136.0
82,40,136.0
78,104,232.0
73,88,216.0
78,88,136.0
71,104,80.0
32,88,512.0
73,112,168.0
70,80,120.0
32,64,256.0
87,136,88.0
69,128,144.0
32,72,112.0
65,104,224.0
82,120,88.0
69,120,136.0
32,72,280.0
73,128,240.0
78,88,448.0
89,119,152.0
69,112,288.0
8,56,128.0
8,64,216.0
89,140,120.0
69,87,39.0
82,96,361.0
8,47,152.0
8,63,128.0
8,55,240.0
84,97,88.0
69,111,64.0
82,95,304.0
83,103,392.0
69,79,223.0
8,48,144.0
8,64,81.0
69,95,263.0
83,96,584.0
84,121,112.0
69,184,153.0
68,107,87.0
32,88,712.0
73,56,200.0
82,80,152.0
32,32,200.0
8,40,104.0
8,96,200.0
8,64,192.0
79,80,96.0
82,32,120.0
32,80,184.0
78,64,616.0
79,96,128.0
84,104,344.0
188,160,457.0
8,79,191.0
190,128,2928.0
16,216,112.0
84,128,208.0
72,88,128.0
69,80,88.0
32,72,136.0
69,120,168.0
86,128,176.0
69,96,401.0
77,96,136.0
84,104,112.0
32,72,232.0
8,64,176.0
8,40,136.0
8,56,296.0
84,19,416.0
78,40,200.0
8,72,152.0
8,48,184.0
78,56,88.0
84,48,72.0
32,96,504.0
82,124,104.0
69,104,224.0
79,88,208.0
80,112,272.0
69,88,240.0
78,88,312.0
83,80,128.0
32,88,192.0
68,135,96.0
69,112,256.0
65,80,296.0
8,63,215.0
66,64,216.0
65,19,40.0
84,112,280.0
69,72,184.0
32,79,272.0
79,95,232.0
78,63,168.0
32,63,224.0
84,79,208.0
72,95,152.0
69,63,79.0
32,72,209.0
73,151,175.0
83,88,224.0
83,48,88.0
85,56,240.0
69,96,200.0
190,144,2832.0
16,168,144.0
87,160,824.0
74,56,440.0
8,88,216.0
72,96,312.0
65,121,127.0
84,73,177.0
32,80,224.0
73,96,176.0
83,56,80.0
32,88,272.0
84,96,192.0
72,64,120.0
69,80,96.0
32,88,176.0
83,96,680.0
72,88,120.0
83,72,512.0
8,88,192.0
73,120,160.0
87,176,128.0
69,104,264.0
8,40,144.0
8,32,168.0
8,56,361.0
69,208,32.0
73,104,344.0
8,64,160.0
8,160,104.0
79,183,160.0
69,144,104.0
82,128,544.0
8,56,152.0
8,67,56.0
87,136,80.0
69,136,536.0
69,136,208.0
32,96,304.0
8,72,160.0
8,64,136.0
82,129,136.0
32,80,328.0
65,72,160.0
84,104,232.0
32,64,232.0
16,272,192.0
80,120,240.0
65,112,160.0
84,120,240.0
89,80,712.0
