KEYCODE,ht,df
16,551,431.0
73,64,240.0
32,112,280.0
72,80,152.0
65,144,360.0
86,80,168.0
69,104,216.0
78,88,880.0
222,64,1711.0
84,64,192.0
32,88,592.0
82,56,168.0
69,72,168.0
65,128,440.0
76,56,128.0
76,72,240.0
89,80,168.0
32,152,848.0
68,72,344.0
79,64,216.0
78,96,216.0
69,96,192.0
32,96,584.0
65,104,304.0
78,80,224.0
89,80,544.0
32,88,528.0
83,112,336.0
84,104,336.0
85,80,1721.0
71,104,576.0
8,72,168.0
68,128,584.0
89,72,264.0
73,64,264.0
78,40,584.0
71,80,1192.0
32,80,672.0
70,72,376.0
79,128,328.0
82,104,128.0
32,87,264.0
73,88,256.0
84,104,424.0
190,87,2919.0
16,264,184.0
73,81,200.0
78,80,152.0
32,88,792.0
73,80,184.0
83,128,280.0
79,72,432.0
76,112,152.0
65,128,240.0
84,80,280.0
73,56,160.0
79,72,248.0
78,72,248.0
32,120,696.0
8,104,728.0
188,64,152.0
32,96,152.0
65,112,168.0
76,64,144.0
76,72,152.0
32,104,704.0
79,64,376.0
70,64,160.0
32,96,176.0
84,56,176.0
72,96,248.0
69,72,344.0
83,80,120.0
69,128,529.0
32,64,624.0
84,88,344.0
74,48,400.0
8,72,200.0
72,112,144.0
73,64,192.0
78,112,256.0
71,120,1152.0
83,112,113.0
32,111,447.0
65,136,320.0
82,88,168.0
69,79,127.0
32,81,761.0
84,63,167.0
82,96,520.0
73,80,1416.0
86,72,281.0
73,72,289.0
76,55,543.0
8,64,96.0
65,104,896.0
76,104,536.0
190,72,2672.0
16,768,648.0
89,88,184.0
79,96,224.0
85,72,160.0
32,104,792.0
67,88,112.0
65,152,208.0
78,96,192.0
32,88,232.0
71,48,504.0
8,72,280.0
72,80,120.0
65,168,136.0
86,104,248.0
69,104,135.0
32,105,425.0
65,153,297.0
76,56,152.0
76,72,144.0
32,96,600.0
84,56,160.0
72,88,144.0
69,64,112.0
32,112,976.0
72,87,255.0
79,96,313.0
82,79,264.0
83,95,127.0
69,112,1025.0
80,55,159.0
79,96,320.0
87,112,192.0
69,48,152.0
82,80,160.0
32,72,336.0
65,152,168.0
78,96,312.0
70,96,592.0
8,56,144.0
8,72,920.0
78,104,160.0
68,120,152.0
32,40,536.0
73,72,272.0
84,64,136.0
32,112,640.0
87,120,288.0
79,72,232.0
78,96,904.0
222,88,264.0
84,80,160.0
32,104,864.0
77,96,112.0
65,128,224.0
84,64,128.0
84,56,192.0
69,72,144.0
82,96,816.0
190,72,2424.0
16,576,488.0
73,88,248.0
32,104,201.0
65,136,136.0
77,80,192.0
32,104,960.0
79,55,207.0
78,72,169.0
32,111,167.0
65,104,320.0
32,80,944.0
80,64,176.0
76,72,144.0
65,136,137.0
78,95,319.0
69,104,1320.0
188,72,152.0
32,88,640.0
83,128,304.0
79,72,168.0
79,80,608.0
8,80,264.0
82,104,184.0
82,88,240.0
89,104,1400.0
190,72,3392.0
16,408,312.0
73,96,368.0
222,96,512.0
77,64,392.0
32,80,800.0
84,72,160.0
65,136,535.0
75,64,152.0
73,73,224.0
78,65,601.0
71,79,327.0
32,80,521.0
16,304,280.0
87,64,136.0
69,104,736.0
68,96,384.0
78,96,352.0
69,72,712.0
83,88,176.0
68,112,144.0
65,128,584.0
89,88,224.0
32,32,592.0
79,80,376.0
70,64,152.0
70,72,776.0
190,88,2824.0
16,608,496.0
72,112,216.0
79,152,416.0
87,128,176.0
32,88,656.0
87,120,356.0
79,60,180.0
85,64,216.0
76,96,432.0
68,72,136.0
32,120,752.0
84,72,472.0
8,80,160.0
89,104,168.0
79,32,160.0
85,80,168.0
32,128,944.0
65,95,632.0
8,79,199.0
69,80,705.0
88,103,223.0
80,56,160.0
76,88,184.0
65,128,176.0
73,64,232.0
78,72,705.0
32,104,536.0
84,40,456.0
8,64,392.0
84,48,152.0
72,88,128.0
69,96,128.0
32,128,1040.0
8,64,160.0
8,72,152.0
8,64,144.0
8,56,609.0
72,87,239.0
69,112,136.0
32,120,864.0
68,96,376.0
73,80,416.0
70,64,128.0
70,88,208.0
69,96,136.0
82,96,1768.0
69,72,184.0
78,79,248.0
67,104,248.0
69,120,192.0
32,144,824.0
66,104,200.0
69,128,784.0
84,64,256.0
87,96,248.0
69,56,127.0
69,105,489.0
78,96,216.0
32,151,800.0
84,63,159.0
72,104,152.0
69,96,97.0
32,135,751.0
84,88,288.0
87,152,480.0
79,88,672.0
16,640,584.0
191,96,3137.0
16,304,336.0
78,96,200.0
79,104,192.0
32,32,792.0
8,56,160.0
8,56,136.0
8,64,296.0
16,440,312.0
78,104,208.0
79,96,168.0
32,152,1192.0
80,72,344.0
82,104,168.0
79,72,488.0
66,104,224.0
76,120,416.0
69,112,208.0
77,120,816.0
32,80,320.0
16,296,176.0
77,121,248.0
65,168,183.0
82,97,257.0
73,112,608.0
65,120,872.0
188,71,167.0
32,88,320.0
16,336,536.0
80,56,168.0
76,88,304.0
69,80,272.0
65,112,160.0
83,81,64.0
69,96,256.0
32,96,624.0
67,96,320.0
79,72,217.0
78,95,255.0
84,104,512.0
65,104,144.0
67,88,272.0
84,112,472.0
32,88,304.0
16,721,624.0
82,121,393.0
73,80,377.0
67,87,343.0
75,88,544.0
190,104,3304.0
16,776,672.0
80,72,384.0
69,88,336.0
78,80,672.0
83,80,1000.0
75,88,232.0
69,112,207.0
32,112,1265.0
8,71,175.0
8,56,144.0
8,73,1152.0
75,80,264.0
69,112,224.0
32,56,1256.0
87,128,488.0
79,64,200.0
85,80,264.0
76,96,1360.0
68,72,696.0
78,80,384.0
222,104,352.0
84,104,160.0
32,104,945.0
67,96,800.0
79,56,176.0
77,104,176.0
69,96,144.0
32,128,680.0
72,80,192.0
69,88,192.0
82,88,120.0
69,72,128.0
32,144,568.0
