KEYCODE,ht,df
16,581,438.0
77,143,143.0
73,72,196.0
76,75,153.0
76,89,104.0
69,218,97.0
82,142,263.0
32,31,209.0
78,82,770.0
8,79,250.0
77,79,110.0
73,97,177.0
71,75,185.0
72,72,181.0
84,76,185.0
32,89,120.0
72,89,120.0
65,161,177.0
86,73,120.0
69,114,177.0
32,92,217.0
84,77,248.0
79,78,204.0
32,90,74.0
87,227,115.0
65,218,127.0
73,107,154.0
84,121,247.0
32,106,559.0
85,97,129.0
78,98,129.0
84,105,90.0
73,83,194.0
76,74,204.0
32,66,129.0
16,339,262.0
83,124,157.0
85,72,134.0
78,83,115.0
68,171,88.0
65,161,474.0
89,77,295.0
190,50,4965.0
16,46,140.0
16,325,237.0
84,72,213.0
72,75,91.0
69,128,191.0
32,68,318.0
68,245,165.0
69,223,128.0
65,201,142.0
76,90,215.0
32,57,72.0
87,172,115.0
65,355,260.0
83,174,268.0
32,79,204.0
78,76,138.0
79,113,271.0
77,82,192.0
73,74,276.0
78,80,236.0
84,62,484.0
8,76,107.0
65,161,177.0
84,92,124.0
69,145,255.0
68,127,127.0
32,67,114.0
65,153,88.0
78,81,113.0
68,88,103.0
32,70,197.0
67,149,149.0
85,88,213.0
84,76,233.0
32,92,107.0
84,113,129.0
79,79,204.0
32,68,227.0
90,294,248.0
69,125,265.0
82,81,143.0
79,67,270.0
190,39,5137.0
16,298,237.0
69,123,186.0
76,89,120.0
83,114,161.0
32,89,370.0
82,167,308.0
79,80,127.0
67,115,162.0
75,76,107.0
69,143,207.0
84,93,108.0
69,102,244.0
68,107,170.0
32,74,199.0
84,89,245.0
79,78,220.0
32,75,530.0
72,79,174.0
73,103,134.0
83,130,162.0
32,77,639.0
16,317,250.0
70,82,535.0
8,102,102.0
70,129,238.0
73,77,92.0
82,113,318.0
69,167,617.0
8,80,80.0
83,149,196.0
84,75,184.0
32,106,326.0
16,410,266.0
69,128,393.0
85,89,216.0
82,104,638.0
79,65,190.0
80,62,109.0
69,167,213.0
65,151,230.0
78,77,217.0
32,93,391.0
16,220,158.0
84,94,296.0
79,158,142.0
85,73,89.0
82,111,679.0
32,87,494.0
86,93,421.0
73,73,355.0
67,143,158.0
84,77,248.0
79,95,79.0
82,131,162.0
89,83,334.0
32,84,193.0
66,77,108.0
65,220,160.0
67,139,171.0
75,71,3303.0
16,402,343.0
76,59,121.0
69,83,223.0
84,64,189.0
32,76,169.0
77,92,58.0
69,147,113.0
32,81,191.0
75,108,124.0
78,83,427.0
79,93,171.0
87,119,183.0
32,88,322.0
87,130,161.0
72,89,276.0
78,64,488.0
8,93,108.0
69,83,147.0
78,67,208.0
32,78,547.0
89,82,176.0
79,140,74.0
85,98,207.0
32,96,190.0
71,65,80.0
69,148,103.0
84,67,178.0
32,73,198.0
84,75,169.0
72,90,184.0
73,74,89.0
83,96,189.0
190,94,2754.0
16,292,234.0
73,73,717.0
222,58,480.0
77,76,201.0
32,76,154.0
87,247,119.0
65,217,176.0
73,45,92.0
84,143,618.0
73,66,113.0
78,85,116.0
71,72,135.0
32,84,335.0
85,80,254.0
78,79,571.0
84,119,150.0
73,72,182.0
76,60,169.0
32,58,89.0
83,160,160.0
72,60,107.0
69,82,277.0
32,75,138.0
67,114,129.0
79,58,121.0
77,89,231.0
69,152,400.0
83,136,230.0
32,61,268.0
72,74,214.0
79,94,140.0
77,99,147.0
69,45,811.0
191,57,628.0
8,81,221.0
190,81,3184.0
16,430,376.0
80,83,146.0
82,89,151.0
79,89,261.0
66,95,95.0
65,145,114.0
66,84,302.0
76,95,614.0
89,83,177.0
32,109,156.0
87,103,103.0
73,80,237.0
76,65,158.0
76,57,166.0
32,89,183.0
66,58,89.0
69,96,128.0
32,72,181.0
87,169,154.0
79,87,103.0
82,127,712.0
75,74,200.0
73,42,73.0
78,114,98.0
71,82,465.0
190,67,3285.0
16,349,285.0
87,111,238.0
72,79,142.0
65,114,98.0
84,77,233.0
32,46,106.0
65,116,178.0
32,73,198.0
67,121,308.0
82,131,193.0
65,199,480.0
90,153,231.0
89,78,187.0
32,107,203.0
68,169,104.0
65,169,128.0
89,88,401.0
190,57,3855.0
16,269,203.0
66,82,316.0
82,65,143.0
65,182,135.0
68,146,193.0
89,92,250.0
32,92,846.0
79,66,113.0
78,112,174.0
76,93,187.0
89,89,201.0
32,105,261.0
72,94,141.0
65,114,288.0
83,161,192.0
32,89,247.0
70,171,264.0
73,64,173.0
86,88,88.0
69,96,159.0
32,92,374.0
67,198,118.0
65,189,173.0
84,78,156.0
67,135,167.0
72,72,151.0
69,161,223.0
83,129,175.0
32,72,607.0
84,67,584.0
72,81,176.0
73,88,104.0
83,96,190.0
32,84,287.0
83,199,183.0
69,198,152.0
65,262,198.0
83,126,220.0
79,87,149.0
78,119,463.0
190,77,2664.0
16,608,471.0
72,75,215.0
69,93,217.0
32,75,356.0
73,59,98.0
83,103,230.0
32,76,278.0
72,79,126.0
69,119,277.0
82,179,123.0
69,119,229.0
32,74,310.0
70,113,175.0
79,73,105.0
82,81,222.0
32,76,691.0
80,182,150.0
79,72,197.0
76,76,196.0
73,75,233.0
84,79,191.0
73,104,166.0
67,177,120.0
65,144,634.0
8,65,159.0
