KEYCODE,ht,df
16,252,155.0
77,76,209.0
73,77,174.0
75,87,76.0
69,111,138.0
188,119,179.0
32,73,292.0
65,116,226.0
82,113,128.0
69,110,119.0
32,65,119.0
89,132,108.0
79,133,80.0
85,126,256.0
32,96,193.0
65,113,214.0
87,120,167.0
65,135,112.0
82,86,168.0
69,112,101.0
32,74,142.0
79,87,75.0
70,131,104.0
32,84,171.0
84,59,84.0
72,116,99.0
73,97,67.0
83,96,179.0
16,202,88.0
219,105,5141.0
16,319,217.0
77,78,193.0
73,63,154.0
75,85,74.0
69,119,138.0
32,67,82.0
16,252,137.0
65,144,172.0
78,81,96.0
68,103,204.0
69,134,74.0
82,124,199.0
83,146,88.0
79,96,82.0
78,70,170.0
32,80,133.0
87,116,87.0
73,71,173.0
76,68,148.0
76,75,115.0
32,97,120.0
82,103,129.0
69,115,147.0
84,108,159.0
65,118,44.0
73,110,93.0
78,80,191.0
32,86,162.0
84,83,113.0
72,71,88.0
69,98,112.0
32,88,132.0
83,99,168.0
84,80,97.0
65,156,126.0
82,120,76.0
84,125,132.0
73,112,91.0
78,83,133.0
71,91,113.0
32,58,181.0
74,96,104.0
79,88,97.0
66,91,124.0
32,76,140.0
70,110,99.0
79,79,89.0
82,91,99.0
32,59,150.0
78,96,84.0
79,96,73.0
87,107,189.0
190,90,4195.0
16,260,149.0
73,90,210.0
32,74,114.0
65,98,83.0
77,78,176.0
32,62,163.0
73,105,71.0
78,71,175.0
32,82,448.0
53,88,76.0
48,86,246.0
16,259,120.0
77,48,230.0
32,79,185.0
73,71,92.0
70,100,88.0
32,89,292.0
89,164,118.0
79,108,59.0
85,103,169.0
32,91,182.0
78,85,103.0
69,107,137.0
69,101,168.0
68,115,85.0
32,77,188.0
77,68,95.0
69,104,111.0
190,77,5663.0
16,217,66.0
83,141,255.0
69,68,137.0
69,114,129.0
188,73,130.0
32,78,105.0
87,120,109.0
69,109,116.0
32,75,155.0
16,143,66.0
65,108,224.0
77,110,366.0
69,141,126.0
82,96,123.0
73,104,213.0
67,118,157.0
65,98,110.0
78,71,111.0
83,95,133.0
32,75,266.0
72,65,101.0
65,149,197.0
68,112,145.0
32,84,333.0
71,98,87.0
79,64,159.0
84,69,143.0
84,92,134.0
69,111,83.0
78,53,149.0
32,74,126.0
83,119,256.0
79,110,117.0
82,141,111.0
84,116,105.0
32,76,171.0
79,78,66.0
70,109,116.0
32,86,107.0
68,121,160.0
73,79,134.0
82,55,251.0
8,77,93.0
83,110,137.0
84,146,136.0
82,97,107.0
65,111,205.0
67,129,256.0
84,124,132.0
69,86,155.0
68,107,167.0
190,95,4135.0
16,251,145.0
73,98,240.0
32,93,100.0
68,96,177.0
69,70,194.0
67,113,95.0
73,95,153.0
68,94,212.0
69,65,158.0
68,103,129.0
32,77,115.0
84,77,116.0
72,71,78.0
65,125,109.0
84,91,114.0
32,74,91.0
16,195,123.0
73,63,155.0
32,82,110.0
65,112,101.0
77,61,158.0
32,69,104.0
71,103,87.0
79,140,123.0
73,155,117.0
78,123,148.0
71,101,108.0
32,82,284.0
84,109,97.0
79,75,113.0
32,82,89.0
83,125,144.0
84,131,115.0
65,140,208.0
89,144,127.0
32,88,214.0
72,82,68.0
69,160,122.0
82,107,114.0
69,118,150.0
16,353,204.0
49,124,4163.0
16,500,402.0
80,82,206.0
76,95,83.0
69,113,122.0
65,105,79.0
83,120,139.0
69,138,102.0
32,71,181.0
77,76,130.0
65,72,49.0
75,103,111.0
69,107,93.0
32,73,129.0
83,102,120.0
85,79,118.0
82,131,119.0
69,128,147.0
32,83,152.0
16,163,86.0
66,96,168.0
79,105,154.0
66,93,172.0
32,88,139.0
16,244,110.0
75,117,190.0
69,108,121.0
76,77,150.0
76,107,85.0
69,90,158.0
89,174,130.0
32,63,229.0
73,60,429.0
83,94,137.0
32,74,152.0
79,96,105.0
78,60,155.0
32,84,101.0
84,107,115.0
72,89,103.0
69,118,98.0
32,86,320.0
76,88,128.0
73,119,103.0
83,114,102.0
84,116,104.0
190,95,3220.0
16,217,116.0
73,82,201.0
32,69,179.0
75,137,120.0
78,95,102.0
79,100,140.0
87,129,188.0
32,102,358.0
72,87,93.0
69,150,259.0
16,231,135.0
191,112,184.0
83,127,97.0
32,83,224.0
87,115,132.0
79,87,101.0
82,102,124.0
75,106,201.0
73,102,69.0
78,98,115.0
71,109,93.0
32,72,149.0
79,96,81.0
78,93,164.0
32,72,136.0
73,83,104.0
84,94,148.0
190,85,4158.0
16,195,86.0
83,145,230.0
79,59,99.0
82,84,150.0
82,81,149.0
89,136,121.0
32,86,142.0
84,93,82.0
79,79,163.0
32,76,153.0
75,84,116.0
69,90,144.0
69,120,108.0
80,83,157.0
32,86,248.0
89,138,78.0
