KEYCODE,ht,df
86,69,436.0
73,72,624.0
69,81,162.0
84,90,1064.0
78,81,145.0
65,122,149.0
77,95,239.0
32,112,560.0
80,80,176.0
76,96,169.0
65,79,279.0
78,74,130.0
78,88,192.0
69,82,242.0
68,96,481.0
32,111,634.0
84,90,160.0
79,79,255.0
32,98,284.0
85,80,435.0
80,71,673.0
71,74,201.0
82,81,177.0
65,88,200.0
68,74,130.0
69,80,1032.0
32,114,658.0
73,66,292.0
84,72,184.0
83,88,184.0
32,96,440.0
67,65,347.0
85,71,295.0
82,58,138.0
82,72,160.0
69,72,272.0
78,71,248.0
84,79,369.0
32,120,858.0
70,88,264.0
76,88,209.0
69,81,185.0
69,74,138.0
84,97,328.0
32,112,640.0
79,80,354.0
70,96,264.0
32,107,251.0
83,82,269.0
79,70,494.0
86,64,512.0
73,80,250.0
69,74,170.0
84,82,348.0
32,136,928.0
65,88,256.0
73,82,308.0
82,72,232.0
67,80,408.0
82,96,312.0
65,80,210.0
70,74,162.0
84,82,5666.0
73,80,296.0
32,104,208.0
68,98,196.0
79,88,464.0
32,106,610.0
78,71,232.0
79,71,393.0
84,72,241.0
32,111,575.0
87,88,712.0
65,114,474.0
78,88,408.0
84,96,184.0
32,136,1160.0
84,65,145.0
79,96,399.0
32,132,994.0
82,82,155.0
69,80,339.0
80,96,384.0
69,89,290.0
83,81,161.0
84,89,1305.0
8,80,144.0
8,104,930.0
65,82,511.0
84,68,656.0
46,63,4111.0
65,89,266.0
86,95,152.0
65,96,616.0
32,103,775.0
8,72,152.0
8,527,706.0
16,464,375.0
65,137,617.0
86,92,172.0
65,103,192.0
32,114,666.0
80,80,168.0
76,114,234.0
69,104,272.0
65,90,218.0
83,80,216.0
69,104,240.0
32,112,584.0
80,96,418.0
85,90,282.0
84,104,752.0
32,120,705.0
73,80,257.0
84,79,127.0
32,105,281.0
79,79,240.0
78,72,175.0
32,91,186.0
77,98,708.0
89,74,245.0
32,129,474.0
67,72,176.0
65,120,240.0
76,88,160.0
65,96,1641.0
69,95,175.0
78,88,928.0
68,88,175.0
69,88,147.0
82,79,1200.0
190,72,3287.0
65,88,632.0
8,130,227.0
16,249,207.0
65,130,322.0
82,96,64.0
69,136,688.0
32,120,926.0
89,91,170.0
79,89,224.0
85,80,258.0
32,114,274.0
71,96,168.0
79,96,208.0
73,88,248.0
78,112,512.0
71,88,259.0
32,125,909.0
84,72,152.0
79,96,264.0
32,114,262.0
74,70,198.0
79,88,176.0
73,82,226.0
78,104,241.0
32,127,1055.0
85,88,192.0
83,104,176.0
32,120,610.0
70,72,184.0
79,104,232.0
82,88,168.0
32,112,336.0
76,79,232.0
85,71,240.0
78,87,352.0
67,95,176.0
72,95,1032.0
16,359,200.0
191,119,3391.0
16,368,296.0
72,104,216.0
65,112,240.0
83,96,304.0
32,120,704.0
16,1136,1128.0
68,80,1193.0
89,71,265.0
78,88,2065.0
69,87,527.0
71,71,208.0
84,80,842.0
8,94,414.0
89,80,242.0
32,104,216.0
77,96,168.0
65,96,216.0
68,96,784.0
69,87,208.0
32,135,224.0
65,104,546.0
32,127,200.0
16,287,224.0
83,111,207.0
80,97,176.0
65,128,1592.0
8,72,145.0
8,79,176.0
8,71,151.0
8,57,912.0
32,104,304.0
83,98,234.0
80,88,208.0
