KEYCODE,ht,df
84,91,232.0
72,108,157.0
69,133,445.0
32,138,1061.0
65,128,255.0
77,108,1031.0
69,140,452.0
78,108,953.0
68,90,857.0
77,115,319.0
69,112,442.0
78,71,337.0
84,99,304.0
32,112,1179.0
72,115,225.0
65,139,248.0
83,112,362.0
32,98,757.0
76,123,279.0
73,81,788.0
84,60,170.0
84,89,1312.0
76,141,203.0
69,122,216.0
32,139,1160.0
67,129,270.0
72,94,359.0
65,132,366.0
78,134,1042.0
71,125,252.0
69,139,751.0
32,92,813.0
79,126,438.0
70,106,309.0
32,113,851.0
66,96,268.0
69,158,629.0
67,114,483.0
79,115,1619.0
32,130,1445.0
8,118,1214.0
77,90,292.0
73,143,268.0
78,111,235.0
71,125,250.0
32,142,1144.0
76,147,256.0
69,109,611.0
8,129,317.0
65,194,241.0
87,139,232.0
32,158,5095.0
73,67,2309.0
222,74,1436.0
77,86,195.0
32,123,858.0
73,84,273.0
78,62,343.0
32,52,1291.0
83,124,326.0
89,68,521.0
8,111,439.0
84,90,232.0
65,153,1093.0
78,66,741.0
186,107,388.0
83,134,245.0
32,92,905.0
79,85,319.0
70,50,116.0
70,102,258.0
73,108,845.0
67,98,194.0
69,135,166.0
32,120,4441.0
73,61,191.0
32,120,198.0
87,122,372.0
73,55,539.0
76,50,114.0
76,84,318.0
32,98,592.0
76,105,245.0
73,94,219.0
75,92,875.0
69,100,759.0
76,107,419.0
89,90,230.0
32,139,813.0
78,64,393.0
79,86,398.0
84,105,277.0
32,111,563.0
66,81,269.0
69,127,176.0
32,87,901.0
65,117,413.0
86,186,1376.0
65,113,300.0
73,83,459.0
76,104,638.0
66,87,1261.0
8,153,434.0
65,121,653.0
66,55,760.0
76,139,327.0
69,129,207.0
32,108,2705.0
83,103,321.0
72,115,208.0
69,107,154.0
32,102,668.0
67,103,308.0
72,79,501.0
73,94,845.0
80,67,176.0
80,74,794.0
69,81,473.0
68,121,670.0
32,132,351.0
85,70,491.0
8,156,406.0
73,72,246.0
78,107,233.0
32,139,2083.0
70,92,232.0
82,110,375.0
79,101,273.0
77,80,237.0
32,123,264.0
32,76,1270.0
102,76,216.0
105,91,1753.0
69,90,184.0
69,57,213.0
84,92,264.0
32,110,800.0
70,126,236.0
79,138,281.0
82,142,204.0
32,90,749.0
65,106,184.0
32,123,248.0
66,140,313.0
82,112,1225.0
73,104,260.0
68,95,189.0
69,120,655.0
32,85,728.0
65,168,433.0
84,153,293.0
32,130,943.0
97,119,244.0
103,155,359.0
190,132,4031.0
76,103,306.0
69,129,302.0
84,94,297.0
32,96,647.0
77,102,291.0
69,140,249.0
32,80,517.0
75,94,1033.0
79,111,1114.0
8,112,958.0
78,88,417.0
79,119,622.0
87,131,255.0
32,127,800.0
73,79,629.0
70,145,256.0
32,93,658.0
84,101,226.0
72,109,187.0
69,120,245.0
82,126,205.0
69,104,244.0
32,141,799.0
65,158,314.0
82,176,301.0
69,207,319.0
32,157,250.0
65,158,361.0
78,115,287.0
89,113,269.0
32,110,563.0
79,97,378.0
89,49,447.0
8,75,277.0
84,112,315.0
74,16,487.0
8,94,375.0
72,86,243.0
69,96,205.0
82,119,213.0
32,123,1159.0
80,99,805.0
82,111,237.0
79,75,1141.0
66,83,664.0
76,117,683.0
69,118,1186.0
77,148,665.0
83,147,634.0
32,225,595.0
87,183,575.0
73,143,268.0
84,142,315.0
72,129,332.0
32,143,865.0
84,84,287.0
72,143,330.0
73,130,382.0
83,102,322.0
32,57,4024.0
65,73,386.0
68,119,212.0
68,58,325.0
32,175,409.0
65,152,324.0
32,129,270.0
83,111,252.0
84,265,736.0
65,138,1190.0
82,99,303.0
32,161,489.0
84,123,279.0
69,97,599.0
8,143,470.0
82,128,331.0
69,96,268.0
65,111,1115.0
75,113,300.0
32,113,284.0
67,143,1381.0
79,83,288.0
78,157,1347.0
86,82,316.0
69,98,880.0
66,54,475.0
8,109,830.0
66,64,424.0
8,105,370.0
78,101,366.0
84,149,590.0
73,126,266.0
79,112,408.0
78,88,246.0
32,156,657.0
65,148,413.0
78,152,370.0
68,148,413.0
32,199,857.0
83,129,410.0
80,136,495.0
79,220,2746.0
82,113,238.0
84,156,531.0
32,160,770.0
78,139,627.0
8,99,3252.0
77,158,692.0
69,135,808.0
77,143,646.0
79,68,349.0
82,163,2405.0
65,143,1083.0
66,53,456.0
73,99,350.0
76,47,190.0
76,52,427.0
65,138,403.0
32,120,887.0
83,147,274.0
72,94,484.0
79,92,860.0
87,194,506.0
32,109,674.0
84,118,229.0
79,106,246.0
32,141,1033.0
84,143,174.0
72,104,369.0
87,54,807.0
8,63,188.0
8,90,199.0
69,106,262.0
32,97,614.0
77,113,347.0
73,132,507.0
88,141,735.0
190,124,6276.0
73,100,225.0
32,139,233.0
65,141,234.0
77,123,248.0
32,143,848.0
65,126,329.0
76,114,286.0
77,97,315.0
79,83,803.0
83,112,379.0
84,69,256.0
32,111,532.0
83,111,361.0
80,116,460.0
69,106,185.0
69,121,858.0
67,97,346.0
72,101,1716.0
76,118,196.0
69,107,280.0
83,62,156.0
83,72,322.0
32,145,5686.0
80,81,143.0
80,101,210.0
76,125,296.0
69,96,268.0
65,111,221.0
83,138,231.0
69,127,158.0
32,149,510.0
45,468,814.0
8,915,1309.0
80,101,476.0
76,108,249.0
69,127,267.0
65,124,249.0
83,111,237.0
69,91,1030.0
8,64,376.0
32,69,930.0
65,120,450.0
67,48,221.0
