KEYCODE,ht,df
16,308,180.0
87,117,240.0
72,59,75.0
65,129,204.0
84,117,226.0
32,95,193.0
65,124,135.0
32,92,645.0
67,94,224.0
82,102,148.0
65,131,848.0
88,85,1933.0
8,72,91.0
90,98,862.0
89,80,263.0
32,71,456.0
68,138,173.0
65,26,494.0
89,89,750.0
190,67,5359.0
16,757,658.0
87,70,521.0
69,82,194.0
32,61,157.0
87,68,111.0
73,75,201.0
76,65,135.0
76,56,152.0
32,85,418.0
75,72,155.0
69,82,336.0
69,72,140.0
80,74,555.0
32,133,712.0
84,163,279.0
82,69,493.0
89,74,868.0
73,74,106.0
78,69,102.0
71,81,665.0
190,69,7265.0
16,521,402.0
84,99,273.0
72,73,121.0
73,64,122.0
83,87,151.0
32,96,375.0
84,113,214.0
82,86,410.0
67,99,230.0
75,71,125.0
32,98,1002.0
8,46,117.0
8,82,141.0
8,65,423.0
8,78,98.0
65,96,448.0
8,80,744.0
82,56,113.0
65,108,475.0
75,67,130.0
32,85,729.0
8,74,149.0
8,89,104.0
67,117,772.0
75,64,124.0
32,79,396.0
83,80,147.0
84,101,142.0
65,113,148.0
78,94,543.0
83,146,562.0
8,79,377.0
68,97,104.0
83,114,196.0
32,118,659.0
65,69,759.0
76,45,124.0
79,60,138.0
78,86,199.0
69,110,171.0
32,80,318.0
65,119,235.0
83,96,500.0
32,103,401.0
75,57,143.0
73,63,124.0
78,82,157.0
68,83,112.0
32,93,444.0
79,81,185.0
70,99,160.0
32,79,327.0
84,106,172.0
72,93,151.0
69,121,192.0
32,120,1404.0
67,100,158.0
73,88,672.0
82,91,887.0
67,93,152.0
85,56,142.0
73,85,165.0
84,89,227.0
83,118,974.0
190,77,3907.0
16,430,352.0
80,93,198.0
76,79,145.0
69,85,146.0
65,125,173.0
83,86,171.0
69,93,160.0
32,74,278.0
83,87,95.0
69,95,189.0
78,71,113.0
68,85,112.0
32,51,170.0
73,91,157.0
84,80,87.0
32,60,129.0
84,83,114.0
79,83,140.0
32,103,862.0
66,77,104.0
79,67,168.0
84,88,128.0
72,71,161.0
32,13,75.0
79,87,512.0
68,109,676.0
8,80,103.0
70,87,147.0
32,85,639.0
85,71,404.0
83,101,304.0
190,42,5195.0
16,369,294.0
73,84,136.0
32,102,449.0
87,67,104.0
73,70,144.0
76,68,170.0
76,69,88.0
32,76,178.0
78,56,236.0
84,75,82.0
32,64,171.0
66,64,107.0
69,73,98.0
32,69,439.0
8,61,136.0
8,62,135.0
8,60,137.0
8,62,137.0
8,88,264.0
79,30,145.0
84,101,107.0
32,87,284.0
66,70,123.0
69,70,131.0
32,79,1563.0
65,104,1106.0
86,77,125.0
65,130,185.0
73,82,783.0
76,96,698.0
65,72,661.0
66,75,167.0
76,97,133.0
69,65,896.0
190,59,6418.0
16,447,402.0
80,82,296.0
69,51,730.0
8,73,466.0
76,76,120.0
69,113,97.0
65,179,187.0
83,214,191.0
69,109,142.0
32,88,158.0
83,139,121.0
69,120,222.0
78,243,457.0
84,106,490.0
8,47,170.0
68,56,422.0
32,109,264.0
77,71,99.0
69,86,315.0
32,75,324.0
65,124,181.0
78,45,194.0
32,99,258.0
69,147,135.0
77,95,207.0
65,117,301.0
76,73,705.0
73,81,165.0
76,95,317.0
190,92,699.0
8,57,101.0
8,36,121.0
8,76,163.0
8,63,139.0
8,75,805.0
65,96,123.0
73,86,143.0
76,70,191.0
190,82,3724.0
16,361,246.0
65,86,239.0
82,96,76.0
69,88,131.0
32,83,175.0
89,74,61.0
79,132,91.0
85,92,98.0
32,83,1043.0
8,84,365.0
32,108,198.0
70,80,56.0
69,141,671.0
69,85,120.0
76,68,204.0
73,75,113.0
78,107,134.0
71,123,186.0
32,106,500.0
66,82,112.0
69,76,155.0
84,71,146.0
84,87,94.0
69,129,107.0
82,97,213.0
16,194,113.0
191,122,3078.0
16,1706,1633.0
84,91,152.0
72,70,111.0
65,128,212.0
84,122,985.0
32,102,189.0
77,71,274.0
85,75,164.0
83,68,161.0
84,90,101.0
32,68,171.0
66,64,84.0
69,74,114.0
32,56,140.0
65,119,103.0
32,70,480.0
76,68,163.0
79,67,208.0
84,99,143.0
32,91,127.0
73,70,113.0
78,79,105.0
32,114,727.0
74,70,492.0
8,82,198.0
75,20,96.0
73,66,150.0
76,55,153.0
79,71,364.0
77,64,150.0
69,104,270.0
84,134,508.0
69,139,127.0
82,94,310.0
83,110,5023.0
16,371,283.0
72,77,140.0
69,64,128.0
32,84,170.0
72,61,117.0
65,99,73.0
83,117,160.0
32,95,203.0
77,95,153.0
65,109,231.0
68,58,466.0
69,90,187.0
32,68,418.0
80,78,121.0
82,86,119.0
79,93,711.0
71,78,141.0
82,152,129.0
69,123,252.0
83,89,179.0
83,73,149.0
32,101,158.0
73,56,108.0
78,112,136.0
32,103,283.0
72,64,103.0
73,94,317.0
83,98,250.0
32,93,278.0
82,158,102.0
69,122,653.0
67,87,221.0
79,95,140.0
86,79,176.0
69,131,112.0
82,115,462.0
89,39,348.0
32,102,162.0
65,106,119.0
78,91,779.0
68,104,242.0
32,84,189.0
77,100,397.0
73,98,313.0
71,124,139.0
72,70,178.0
84,138,126.0
32,87,524.0
80,136,125.0
76,110,1070.0
65,102,138.0
89,69,89.0
32,113,250.0
84,129,137.0
72,54,180.0
73,122,195.0
83,105,164.0
32,84,191.0
87,162,257.0
69,65,155.0
