KEYCODE,ht,df
16,316,198.0
72,120,257.0
69,84,212.0
32,202,461.0
73,664,651.0
83,42,37.0
32,8,490.0
76,122,594.0
73,92,342.0
83,148,289.0
84,137,284.0
69,122,269.0
68,109,234.0
32,146,583.0
65,141,290.0
83,115,484.0
32,140,750.0
80,133,333.0
82,92,290.0
79,91,807.0
66,138,273.0
65,122,282.0
66,51,511.0
76,99,118.0
69,123,228.0
32,124,1339.0
70,121,133.0
79,122,158.0
82,123,117.0
32,134,183.0
84,105,127.0
72,127,179.0
73,115,421.0
83,128,201.0
32,136,194.0
87,134,299.0
69,80,160.0
69,86,231.0
75,68,433.0
222,97,155.0
83,120,1053.0
32,146,488.0
71,128,175.0
65,142,221.0
77,80,168.0
69,95,371.0
190,87,5784.0
16,279,183.0
73,116,372.0
84,122,116.0
32,130,616.0
73,129,143.0
83,170,149.0
32,154,415.0
86,150,228.0
69,148,225.0
82,123,117.0
89,154,135.0
32,115,450.0
76,103,219.0
73,108,196.0
75,76,223.0
69,92,184.0
76,110,412.0
89,91,205.0
32,109,685.0
84,175,156.0
72,143,104.0
65,176,203.0
84,94,531.0
32,123,494.0
80,148,367.0
65,159,278.0
84,111,203.0
82,83,163.0
79,106,569.0
78,88,156.0
83,122,515.0
32,145,747.0
79,122,142.0
70,148,129.0
32,146,292.0
84,98,122.0
79,122,487.0
85,127,130.0
82,108,6621.0
85,96,227.0
78,98,2056.0
32,116,816.0
79,163,143.0
80,162,1337.0
69,92,385.0
82,164,170.0
65,182,905.0
84,116,265.0
79,95,511.0
82,130,263.0
83,123,475.0
32,169,225.0
65,168,267.0
82,142,207.0
69,132,570.0
32,158,606.0
84,116,225.0
82,108,228.0
79,153,260.0
85,115,233.0
66,96,440.0
76,168,161.0
69,135,180.0
77,107,198.0
65,128,414.0
75,103,274.0
69,109,229.0
82,107,221.0
83,143,1401.0
190,116,3712.0
16,400,310.0
89,96,355.0
79,141,239.0
85,166,120.0
32,137,264.0
67,201,178.0
65,205,154.0
78,149,99.0
32,134,339.0
82,132,162.0
69,122,400.0
80,140,318.0
76,122,347.0
89,122,154.0
32,130,1001.0
86,123,172.0
73,135,128.0
69,120,133.0
32,133,243.0
69,122,229.0
77,127,215.0
65,113,137.0
73,98,223.0
76,90,765.0
190,92,2998.0
16,263,142.0
66,127,813.0
85,134,128.0
84,104,225.0
32,146,544.0
72,125,500.0
69,119,204.0
32,141,593.0
86,112,187.0
79,149,359.0
87,117,286.0
83,121,1227.0
32,189,409.0
84,117,129.0
79,134,117.0
32,152,579.0
83,127,188.0
85,124,283.0
80,69,114.0
80,113,213.0
79,102,254.0
82,85,362.0
84,112,234.0
32,155,447.0
65,172,811.0
78,115,360.0
89,90,1183.0
32,160,735.0
68,158,251.0
82,115,358.0
73,127,273.0
86,119,888.0
69,127,714.0
82,85,215.0
83,128,215.0
32,134,1039.0
87,139,106.0
72,172,140.0
79,167,716.0
32,162,420.0
83,147,177.0
85,103,328.0
80,92,126.0
80,82,210.0
79,55,546.0
82,115,294.0
84,98,268.0
32,124,946.0
84,106,99.0
72,119,140.0
69,141,155.0
32,155,368.0
16,330,257.0
80,94,225.0
65,160,391.0
67,105,257.0
82,132,231.0
69,110,267.0
83,122,425.0
190,78,4274.0
16,265,167.0
73,117,216.0
32,152,745.0
87,155,149.0
73,141,217.0
76,160,207.0
32,155,213.0
71,173,201.0
69,162,288.0
84,115,287.0
32,118,718.0
84,126,134.0
72,125,132.0
69,141,169.0
32,149,358.0
71,163,170.0
65,156,245.0
84,98,121.0
72,123,170.0
69,134,235.0
82,89,152.0
73,112,667.0
78,103,126.0
71,118,134.0
32,147,491.0
84,97,117.0
79,138,193.0
32,139,6539.0
16,232,147.0
71,91,406.0
76,100,186.0
79,84,297.0
82,96,180.0
73,116,163.0
65,122,792.0
32,171,746.0
84,112,170.0
79,107,258.0
77,128,270.0
79,97,1533.0
82,70,133.0
82,92,157.0
79,95,420.0
87,117,479.0
190,101,7106.0
16,317,245.0
74,105,273.0
65,151,751.0
67,128,122.0
75,146,171.0
73,129,572.0
69,103,225.0
32,147,175.0
16,678,523.0
65,161,304.0
68,162,362.0
65,87,183.0
77,122,761.0
65,123,321.0
32,178,441.0
73,110,128.0
83,135,205.0
32,209,1014.0
84,141,155.0
82,156,239.0
89,110,423.0
