KEYCODE,ht,df
20,172,922.0
84,125,234.0
65,172,500.0
8,94,360.0
20,125,376.0
83,159,59.0
65,100,570.0
8,80,205.0
8,74,308.0
65,161,710.0
83,136,873.0
75,99,239.0
32,95,1122.0
72,74,136.0
65,150,244.0
83,183,245.0
32,113,788.0
84,124,186.0
79,121,309.0
32,112,959.0
66,89,198.0
69,121,215.0
32,91,725.0
67,131,147.0
79,119,482.0
77,72,1249.0
80,115,303.0
76,88,682.0
8,81,621.0
69,147,837.0
84,128,237.0
69,139,514.0
68,140,1192.0
190,88,3659.0
20,158,315.0
67,157,329.0
20,156,832.0
65,133,383.0
78,101,211.0
32,122,1187.0
89,72,261.0
79,138,295.0
85,81,299.0
32,77,724.0
8,91,200.0
8,91,497.0
32,110,907.0
82,119,181.0
79,120,716.0
85,89,542.0
71,98,583.0
72,81,238.0
32,93,531.0
79,96,284.0
85,94,344.0
84,132,211.0
32,122,579.0
65,140,234.0
32,93,265.0
83,189,567.0
76,109,344.0
79,101,679.0
8,73,510.0
73,95,659.0
68,134,244.0
69,139,264.0
32,110,422.0
79,136,340.0
78,99,255.0
32,94,877.0
82,117,179.0
65,167,669.0
84,119,260.0
73,124,405.0
78,104,1012.0
71,92,264.0
32,94,566.0
65,157,1145.0
71,147,945.0
82,128,857.0
8,97,332.0
69,147,1135.0
78,97,678.0
67,135,354.0
73,115,788.0
69,158,314.0
83,144,2214.0
191,84,602.0
45,78,845.0
8,87,682.0
16,338,250.0
191,103,4391.0
20,190,1695.0
73,68,163.0
20,156,1019.0
69,149,274.0
78,158,377.0
79,133,508.0
8,78,562.0
67,144,238.0
79,109,931.0
85,96,330.0
82,129,1007.0
65,138,388.0
71,119,495.0
69,155,296.0
32,112,738.0
69,153,294.0
65,143,409.0
67,136,371.0
72,116,257.0
32,95,610.0
79,116,444.0
70,137,247.0
32,109,880.0
89,80,236.0
79,124,249.0
85,78,266.0
32,80,817.0
84,109,189.0
79,121,261.0
32,79,486.0
65,143,315.0
84,108,218.0
84,92,218.0
69,136,469.0
78,89,261.0
68,141,297.0
32,114,580.0
79,84,256.0
84,127,35.0
82,76,476.0
8,85,194.0
8,73,276.0
82,128,238.0
32,108,1103.0
84,105,305.0
85,86,415.0
78,87,165.0
69,135,244.0
32,94,626.0
73,86,274.0
78,124,218.0
32,92,1158.0
84,117,163.0
79,104,871.0
77,100,226.0
79,107,498.0
82,123,217.0
82,107,529.0
79,97,613.0
87,131,1291.0
190,92,3489.0
20,166,282.0
76,90,277.0
20,125,1003.0
65,154,388.0
84,119,354.0
69,130,741.0
82,137,295.0
32,112,487.0
87,139,201.0
79,125,297.0
82,183,581.0
75,80,441.0
68,136,418.0
8,73,229.0
83,123,248.0
32,109,768.0
68,154,357.0
69,135,495.0
65,168,403.0
76,120,933.0
84,104,244.0
32,94,626.0
87,164,478.0
73,90,386.0
84,120,213.0
72,91,247.0
32,94,1128.0
69,162,649.0
84,132,726.0
72,98,489.0
79,66,508.0
8,95,314.0
8,66,660.0
73,72,432.0
67,150,181.0
65,168,403.0
76,118,383.0
32,104,839.0
67,130,194.0
79,88,416.0
78,121,886.0
67,118,258.0
69,125,892.0
82,119,370.0
78,83,240.0
83,170,280.0
32,81,627.0
73,118,290.0
78,125,251.0
32,124,515.0
84,142,220.0
72,92,185.0
69,137,200.0
32,121,1377.0
77,82,911.0
79,119,807.0
68,158,267.0
69,142,392.0
82,151,479.0
78,122,466.0
32,156,576.0
87,113,176.0
79,122,387.0
82,150,494.0
76,76,797.0
68,125,862.0
190,85,6965.0
20,172,378.0
66,106,278.0
20,172,940.0
85,66,339.0
84,130,224.0
32,107,1015.0
72,77,141.0
69,118,228.0
32,107,781.0
67,124,202.0
79,106,922.0
76,103,401.0
68,149,698.0
78,103,1123.0
222,128,958.0
84,105,230.0
32,94,781.0
75,79,236.0
69,108,202.0
69,74,433.0
79,106,693.0
8,98,724.0
80,89,278.0
32,94,785.0
73,94,642.0
84,133,227.0
32,107,1659.0
85,100,321.0
80,80,1017.0
188,94,250.0
32,94,768.0
67,125,156.0
79,120,355.0
77,98,818.0
73,96,284.0
77,97,895.0
8,86,1100.0
78,85,335.0
71,115,226.0
32,91,1094.0
72,80,284.0
79,65,959.0
77,87,166.0
69,134,245.0
32,92,953.0
73,89,339.0
78,116,241.0
32,94,1597.0
51,112,363.0
56,68,1089.0
190,63,14167.0
20,156,909.0
73,69,194.0
20,141,751.0
65,144,206.0
77,115,240.0
32,109,1596.0
8,81,206.0
8,74,184.0
8,57,401.0
32,105,465.0
65,152,356.0
77,85,257.0
32,110,768.0
65,154,310.0
84,114,240.0
32,93,656.0
84,119,166.0
72,87,181.0
69,121,214.0
32,91,502.0
76,90,153.0
65,151,950.0
75,89,183.0
69,134,682.0
190,105,5839.0
20,156,847.0
73,30,447.0
8,73,716.0
73,90,1453.0
222,67,244.0
20,141,798.0
186,79,253.0
186,92,499.0
8,76,185.0
8,91,310.0
8,50,739.0
76,75,185.0
76,106,263.0
32,94,672.0
71,135,277.0
69,186,311.0
84,131,287.0
32,127,738.0
89,92,765.0
79,109,313.0
85,81,301.0
32,113,615.0
8,83,192.0
8,72,182.0
8,74,811.0
85,80,237.0
32,76,860.0
79,98,536.0
78,80,237.0
69,124,984.0
190,75,17635.0
73,73,810.0
32,112,676.0
20,125,1928.0
75,77,296.0
78,80,408.0
79,89,230.0
69,123,248.0
32,109,515.0
8,63,220.0
8,75,247.0
87,158,299.0
32,126,956.0
72,71,213.0
69,125,860.0
186,101,665.0
8,60,446.0
8,73,685.0
222,104,307.0
32,97,443.0
83,135,244.0
32,93,782.0
87,141,203.0
79,107,310.0
82,160,536.0
75,111,268.0
73,110,313.0
78,112,756.0
71,122,231.0
32,94,595.0
79,113,285.0
78,128,301.0
32,96,660.0
73,72,307.0
84,128,1019.0
190,94,7094.0
20,156,422.0
84,141,312.0
20,141,346.0
72,87,228.0
69,153,325.0
32,99,1022.0
86,157,283.0
65,158,361.0
8,101,210.0
8,74,655.0
67,165,165.0
65,197,1186.0
66,86,696.0
73,72,840.0
78,67,239.0
69,123,436.0
84,122,561.0
8,64,173.0
8,58,888.0
84,101,259.0
32,90,704.0
20,156,392.0
84,126,361.0
20,201,331.0
72,88,731.0
