KEYCODE,ht,df
16,198,118.0
76,184,192.0
65,128,168.0
78,144,561.0
67,183,255.0
69,96,136.0
32,176,160.0
65,184,120.0
78,168,120.0
68,160,176.0
32,192,240.0
16,192,96.0
73,136,168.0
32,144,176.0
72,136,112.0
65,168,248.0
86,128,320.0
69,136,192.0
32,152,200.0
84,112,73.0
72,135,136.0
69,127,119.0
32,208,265.0
83,151,223.0
65,144,128.0
77,176,160.0
69,152,160.0
32,184,248.0
67,168,176.0
72,128,176.0
65,121,168.0
78,152,584.0
69,88,473.0
8,143,127.0
67,144,224.0
69,120,160.0
32,160,176.0
84,136,120.0
79,161,168.0
32,176,263.0
87,176,184.0
73,160,256.0
78,136,376.0
190,104,5616.0
16,160,64.0
73,120,136.0
32,152,176.0
72,136,128.0
65,184,264.0
86,144,208.0
69,112,144.0
32,152,168.0
65,152,136.0
78,144,168.0
32,184,248.0
69,200,296.0
76,128,160.0
69,168,304.0
67,128,344.0
84,128,216.0
82,120,224.0
85,104,640.0
8,112,232.0
73,112,113.0
67,127,231.0
32,168,384.0
75,96,208.0
78,152,280.0
73,112,256.0
70,152,232.0
69,128,288.0
190,120,3392.0
16,200,104.0
84,176,152.0
72,152,128.0
69,120,288.0
32,152,272.0
81,160,800.0
85,80,448.0
65,120,168.0
76,160,256.0
73,168,408.0
70,120,439.0
89,137,424.0
73,112,193.0
78,128,87.0
71,137,169.0
32,176,296.0
67,104,88.0
79,160,215.0
78,160,257.0
84,128,168.0
73,112,184.0
78,136,248.0
85,103,183.0
69,137,272.0
83,152,129.0
32,144,167.0
79,161,153.0
78,144,95.0
32,153,144.0
84,121,97.0
72,160,103.0
69,105,97.0
32,183,271.0
87,169,457.0
83,151,608.0
8,135,159.0
69,161,312.0
83,177,305.0
84,136,176.0
32,152,271.0
83,152,129.0
73,143,239.0
68,152,241.0
69,135,216.0
32,215,183.0
79,152,129.0
70,136,199.0
32,153,296.0
84,136,176.0
79,169,216.0
87,144,241.0
78,96,311.0
190,120,2889.0
16,280,175.0
73,144,201.0
70,144,151.0
32,153,369.0
89,144,152.0
79,208,103.0
85,192,168.0
32,137,217.0
78,143,160.0
69,119,200.0
69,112,215.0
68,129,130.0
32,175,431.0
16,216,71.0
74,137,249.0
79,128,303.0
72,121,265.0
78,103,215.0
32,144,232.0
83,137,232.0
80,168,240.0
69,137,296.0
65,96,168.0
75,169,177.0
32,145,191.0
85,168,249.0
80,167,152.0
32,184,463.0
78,137,177.0
79,128,368.0
87,159,279.0
190,121,3305.0
16,272,127.0
69,161,296.0
86,137,224.0
69,137,248.0
89,144,657.0
8,127,128.0
82,128,207.0
89,136,152.0
32,193,536.0
16,321,176.0
69,153,240.0
78,129,304.0
82,137,233.0
79,144,248.0
78,96,167.0
32,176,305.0
69,120,191.0
77,137,248.0
80,152,272.0
76,128,264.0
79,112,248.0
89,120,409.0
78,104,472.0
8,112,152.0
69,95,191.0
69,88,89.0
32,168,255.0
72,113,160.0
65,152,280.0
83,152,176.0
32,144,304.0
65,137,169.0
78,151,200.0
32,143,239.0
73,112,193.0
78,128,247.0
84,137,208.0
69,217,176.0
82,137,232.0
78,137,272.0
69,217,313.0
84,152,327.0
32,184,384.0
69,145,337.0
77,160,168.0
65,127,231.0
73,128,216.0
76,193,200.0
32,176,168.0
65,161,312.0
68,129,225.0
68,119,200.0
82,176,223.0
69,153,273.0
83,144,183.0
83,145,184.0
190,144,3145.0
16,343,144.0
87,176,263.0
69,137,160.0
32,161,233.0
72,111,152.0
65,200,504.0
68,119,208.0
32,160,255.0
83,168,176.0
79,129,201.0
77,167,144.0
69,143,207.0
32,185,488.0
77,160,153.0
69,199,351.0
65,153,288.0
83,137,192.0
85,137,264.0
82,192,240.0
69,161,264.0
77,152,144.0
69,152,192.0
78,136,169.0
84,135,159.0
32,169,185.0
79,176,136.0
70,175,167.0
32,177,352.0
71,153,232.0
65,153,329.0
83,143,791.0
32,185,224.0
70,128,224.0
82,81,24.0
79,232,185.0
77,184,176.0
32,183,464.0
16,263,87.0
81,153,280.0
85,128,344.0
65,144,185.0
78,135,239.0
84,137,232.0
85,144,297.0
77,143,191.0
32,169,304.0
84,120,145.0
72,152,223.0
82,136,152.0
79,248,145.0
85,183,303.0
71,168,216.0
72,145,137.0
84,159,359.0
79,105,392.0
8,96,152.0
8,89,217.0
79,216,1015.0
85,89,168.0
84,97,176.0
32,169,248.0
84,113,304.0
72,128,176.0
69,128,152.0
32,161,384.0
77,121,200.0
79,217,520.0
78,113,280.0
84,137,176.0
72,105,288.0
190,137,3432.0
16,233,312.0
69,121,616.0
8,145,296.0
16,248,112.0
74,121,593.0
8,143,279.0
16,329,176.0
72,105,184.0
69,153,552.0
32,160,200.0
73,160,121.0
83,159,160.0
32,175,199.0
69,200,360.0
88,168,272.0
80,136,152.0
69,184,392.0
67,168,360.0
84,104,184.0
69,144,241.0
68,119,127.0
32,144,136.0
84,120,121.0
79,167,183.0
32,128,544.0
8,96,152.0
8,112,184.0
8,80,160.0
8,96,176.0
8,96,160.0
8,104,160.0
8,136,296.0
69,113,264.0
68,128,160.0
32,160,200.0
84,129,120.0
79,168,184.0
32,152,176.0
80,144,240.0
76,152,192.0
65,152,176.0
89,153,216.0
32,160,168.0
73,144,208.0
78,136,128.0
32,184,328.0
16,232,112.0
83,144,184.0
85,112,208.0
78,112,200.0
68,168,952.0
84,136,584.0
8,136,128.0
65,144,168.0
84,128,120.0
89,152,504.0
8,144,280.0
8,80,512.0
89,112,1208.0
222,120,144.0
83,136,176.0
32,208,456.0
71,144,224.0
65,128,152.0
77,160,152.0
69,152,192.0
32,168,216.0
65,128,144.0
78,152,144.0
68,160,200.0
32,169,232.0
73,144,152.0
83,129,160.0
32,144,216.0
76,120,200.0
73,144,120.0
83,120,232.0
