KEYCODE,ht,df
16,243,114.0
73,98,1106.0
32,82,546.0
87,86,117.0
73,133,873.0
83,83,99.0
72,68,256.0
32,65,897.0
72,56,134.0
69,70,117.0
32,72,510.0
87,63,187.0
79,75,215.0
85,65,691.0
76,72,104.0
68,85,164.0
32,56,1060.0
76,50,527.0
87,16,557.0
8,69,194.0
69,91,278.0
65,134,585.0
86,82,97.0
69,69,147.0
32,88,857.0
16,354,286.0
68,99,239.0
69,65,146.0
69,82,253.0
82,81,1670.0
70,66,160.0
73,90,386.0
82,49,586.0
8,72,119.0
69,101,366.0
76,72,213.0
68,76,170.0
32,74,2069.0
32,66,1715.0
65,70,117.0
76,70,165.0
79,57,556.0
78,83,129.0
69,63,1284.0
190,77,4182.0
16,309,191.0
71,102,211.0
79,90,704.0
76,89,89.0
68,84,162.0
32,89,1159.0
70,117,148.0
69,86,320.0
76,53,131.0
76,72,447.0
32,60,923.0
97,41,166.0
110,74,261.0
105,65,315.0
96,51,519.0
32,52,397.0
68,71,274.0
79,65,221.0
76,77,139.0
76,89,167.0
65,103,214.0
82,76,123.0
83,85,244.0
32,76,1048.0
70,67,301.0
82,67,255.0
79,80,205.0
77,73,183.0
32,75,1101.0
16,393,281.0
87,81,695.0
69,72,121.0
68,84,458.0
78,78,156.0
69,73,307.0
83,98,456.0
68,94,142.0
65,102,320.0
89,69,365.0
32,40,1801.0
8,77,186.0
8,59,2605.0
89,79,1586.0
222,65,98.0
83,67,681.0
32,56,1013.0
67,64,220.0
76,61,170.0
79,59,529.0
83,81,127.0
73,85,210.0
78,65,1351.0
71,95,158.0
32,74,953.0
80,74,529.0
82,64,142.0
73,72,213.0
78,33,532.0
8,64,617.0
67,66,99.0
69,82,789.0
190,65,3940.0
65,101,101.0
78,70,538.0
8,52,114.0
8,71,336.0
16,566,426.0
65,124,202.0
78,65,816.0
68,64,1274.0
89,92,576.0
32,69,381.0
16,1046,993.0
70,53,178.0
65,73,198.0
67,44,595.0
8,52,301.0
83,98,695.0
84,73,104.0
79,72,446.0
87,75,122.0
32,72,1770.0
87,48,137.0
73,70,180.0
76,64,111.0
76,112,503.0
32,69,1227.0
66,72,119.0
69,39,133.0
32,71,1090.0
79,101,210.0
78,59,140.0
32,72,150.0
65,77,374.0
76,80,633.0
69,69,131.0
65,119,746.0
86,45,108.0
69,68,162.0
32,64,1426.0
79,85,132.0
70,71,150.0
32,88,1611.0
65,51,113.0
66,86,351.0
83,71,133.0
69,70,622.0
78,70,460.0
67,77,108.0
69,87,165.0
32,72,1048.0
70,77,736.0
82,61,76.0
79,68,230.0
77,41,197.0
32,44,1146.0
84,68,148.0
72,85,163.0
69,58,105.0
32,70,444.0
67,77,186.0
79,74,216.0
77,76,154.0
80,88,244.0
65,96,439.0
78,75,595.0
89,66,317.0
190,51,4282.0
16,552,499.0
72,53,178.0
69,59,137.0
32,56,385.0
87,71,71.0
65,100,115.0
83,100,365.0
32,56,576.0
80,66,144.0
76,104,166.0
65,72,433.0
89,75,184.0
73,105,433.0
78,45,295.0
71,82,113.0
32,72,996.0
79,64,204.0
78,58,1031.0
76,95,95.0
89,86,195.0
32,74,1093.0
72,100,100.0
73,117,195.0
83,74,168.0
32,42,1269.0
84,60,155.0
72,103,446.0
73,77,530.0
82,68,99.0
68,82,207.0
32,61,1049.0
69,66,648.0
86,54,132.0
69,71,430.0
78,44,263.0
84,49,96.0
32,68,1435.0
79,103,228.0
78,46,157.0
32,89,1102.0
84,59,138.0
72,131,131.0
69,72,181.0
32,50,999.0
16,811,681.0
69,68,1496.0
85,60,1568.0
82,80,96.0
79,68,963.0
80,75,595.0
69,50,206.0
65,108,282.0
78,52,193.0
32,56,555.0
16,802,710.0
84,77,597.0
79,65,1431.0
85,73,106.0
82,68,976.0
190,65,5184.0
16,295,219.0
80,76,1442.0
69,42,120.0
78,53,1249.0
83,74,594.0
75,67,98.0
69,69,162.0
32,59,3361.0
68,75,153.0
79,74,896.0
69,64,1099.0
83,67,426.0
78,61,1412.0
222,66,305.0
84,67,316.0
32,84,1186.0
76,54,444.0
69,77,124.0
84,53,303.0
32,67,728.0
84,75,169.0
72,74,152.0
73,89,291.0
78,53,726.0
