KEYCODE,ht,df
16,581,413.0
73,88,168.0
222,104,280.0
77,56,57.0
32,159,247.0
65,112,152.0
84,80,112.0
32,144,328.0
84,120,160.0
72,96,128.0
69,112,115.0
32,93,805.0
68,112,192.0
80,80,720.0
45,120,440.0
79,112,536.0
67,120,368.0
84,88,112.0
79,80,552.0
222,120,176.0
83,104,128.0
32,160,1096.0
8,96,192.0
8,88,176.0
8,96,192.0
8,72,168.0
8,80,168.0
8,88,280.0
8,104,264.0
8,136,1432.0
79,104,224.0
67,88,296.0
84,96,120.0
79,88,192.0
82,104,560.0
222,96,144.0
83,104,104.0
32,136,712.0
79,120,224.0
70,72,152.0
70,88,216.0
73,112,432.0
67,112,176.0
69,136,176.0
190,112,136.0
32,144,313.0
16,199,463.0
83,120,584.0
72,104,136.0
79,88,208.0
59,56,232.0
85,64,336.0
68,88,136.0
32,120,944.0
66,88,144.0
69,96,111.0
32,121,193.0
73,96,200.0
78,104,104.0
32,152,183.0
76,113,193.0
65,120,168.0
84,88,104.0
69,96,128.0
82,72,832.0
190,104,12472.0
16,320,183.0
87,129,224.0
69,72,88.0
32,128,240.0
74,64,192.0
85,96,112.0
83,104,128.0
84,88,137.0
32,119,663.0
80,80,248.0
85,72,144.0
76,80,152.0
76,80,272.0
69,64,208.0
68,72,97.0
32,119,871.0
83,120,633.0
67,63,910.0
72,74,137.0
69,97,313.0
68,71,232.0
85,87,247.0
76,89,128.0
69,88,216.0
83,104,208.0
32,160,528.0
70,64,216.0
82,80,97.0
79,119,247.0
77,96,112.0
32,128,152.0
84,88,112.0
72,88,168.0
69,80,64.0
32,112,465.0
87,111,247.0
69,72,576.0
66,72,136.0
190,88,4865.0
32,239,128.0
65,112,167.0
32,104,232.0
71,88,296.0
73,112,360.0
70,56,112.0
84,88,89.0
32,119,671.0
73,136,176.0
83,96,289.0
78,79,607.0
222,88,120.0
84,72,136.0
32,120,584.0
78,112,248.0
69,88,328.0
67,40,144.0
67,64,1216.0
8,152,1264.0
83,96,176.0
83,104,456.0
65,152,344.0
82,88,112.0
89,96,672.0
190,96,5169.0
16,439,319.0
67,112,272.0
82,112,304.0
83,72,1336.0
8,169,384.0
69,104,248.0
83,112,304.0
84,88,168.0
79,160,256.0
78,112,464.0
69,80,128.0
32,144,448.0
87,72,104.0
79,120,192.0
78,88,496.0
222,80,136.0
84,80,144.0
32,136,464.0
72,120,160.0
65,128,128.0
86,88,152.0
69,88,88.0
32,136,432.0
70,88,104.0
73,120,184.0
78,104,168.0
65,104,120.0
75,96,168.0
32,120,552.0
77,112,152.0
69,128,240.0
65,128,328.0
83,88,144.0
85,104,176.0
82,112,208.0
69,120,120.0
77,90,168.0
69,104,104.0
78,80,224.0
84,64,432.0
32,152,368.0
85,96,184.0
78,88,128.0
84,104,128.0
73,96,200.0
76,80,128.0
32,136,392.0
78,104,440.0
69,112,264.0
88,144,146.0
84,70,70.0
32,120,253.0
87,115,227.0
69,80,176.0
69,56,88.0
75,88,264.0
190,88,5936.0
16,592,448.0
72,104,440.0
69,128,128.0
32,168,304.0
65,120,184.0
71,80,288.0
69,80,136.0
69,128,1368.0
8,80,160.0
8,136,712.0
82,88,160.0
69,64,200.0
83,72,856.0
8,160,280.0
69,96,208.0
83,104,105.0
32,135,295.0
84,104,144.0
72,96,128.0
65,120,72.0
84,72,104.0
32,136,192.0
84,112,112.0
72,104,184.0
69,120,80.0
89,80,240.0
32,120,272.0
65,112,216.0
82,96,128.0
69,96,96.0
32,104,256.0
78,88,192.0
79,88,88.0
84,104,145.0
32,111,823.0
83,87,89.0
72,94,183.0
79,127,120.0
87,120,200.0
73,120,56.0
85,66,128.0
78,103,56.0
71,90,176.0
32,119,464.0
84,79,112.0
72,103,120.0
69,128,128.0
32,119,640.0
67,79,216.0
79,103,200.0
82,63,144.0
82,63,207.0
69,105,257.0
67,64,64.0
84,87,119.0
32,112,953.0
69,87,128.0
81,79,552.0
85,111,256.0
65,87,424.0
84,103,120.0
73,111,192.0
79,135,199.0
78,80,424.0
190,88,4840.0
16,368,296.0
73,88,192.0
222,104,232.0
76,56,128.0
76,72,176.0
32,136,641.0
84,88,176.0
65,96,304.0
75,95,136.0
69,119,87.0
32,120,193.0
84,96,143.0
72,96,121.0
69,119,120.0
77,119,120.0
32,119,592.0
79,111,223.0
78,104,200.0
69,104,120.0
32,136,184.0
65,120,161.0
84,95,128.0
32,127,152.0
65,119,120.0
32,135,223.0
84,88,112.0
73,136,200.0
77,104,105.0
69,103,231.0
190,96,4192.0
16,304,240.0
73,80,184.0
32,144,232.0
65,104,105.0
77,119,103.0
32,168,1096.0
83,96,97.0
78,103,191.0
79,148,456.0
87,88,240.0
69,96,200.0
68,128,104.0
32,152,440.0
85,120,216.0
78,104,537.0
68,103,239.0
69,112,96.0
82,104,152.0
32,128,280.0
65,96,152.0
78,96,177.0
68,111,87.0
32,120,672.0
79,128,216.0
85,112,144.0
84,80,112.0
32,136,324.0
79,116,244.0
70,136,137.0
32,127,175.0
84,128,112.0
72,104,160.0
69,96,72.0
32,128,232.0
79,96,176.0
79,96,144.0
70,96,136.0
73,121,177.0
67,111,175.0
69,104,144.0
190,96,4648.0
16,744,616.0
84,114,280.0
65,120,120.0
75,120,184.0
69,88,96.0
32,120,320.0
87,136,136.0
72,104,136.0
65,104,89.0
84,87,103.0
32,144,864.0
89,128,128.0
79,120,184.0
85,88,120.0
32,144,272.0
67,120,184.0
65,128,104.0
78,96,96.0
32,112,192.0
71,104,128.0
69,96,98.0
