KEYCODE,ht,df
16,225,151.0
83,100,401.0
79,89,116.0
82,57,149.0
82,58,485.0
89,84,231.0
32,70,155.0
73,87,165.0
84,57,67.0
32,70,204.0
84,64,77.0
79,57,98.0
79,81,175.0
75,67,154.0
32,80,127.0
83,117,91.0
79,94,136.0
32,70,150.0
76,86,154.0
79,56,155.0
78,78,185.0
71,69,2241.0
16,524,447.0
73,103,181.0
32,95,305.0
67,25,201.0
67,139,221.0
65,84,99.0
78,86,421.0
8,61,132.0
8,84,131.0
8,81,122.0
65,132,152.0
78,73,183.0
32,71,623.0
71,72,82.0
69,82,167.0
84,73,147.0
32,76,174.0
84,86,101.0
72,64,116.0
69,69,132.0
77,70,338.0
190,82,147.0
32,41,1836.0
16,480,1879.0
16,402,264.0
84,138,270.0
72,69,84.0
69,84,100.0
32,93,270.0
67,80,435.0
84,52,265.0
8,81,152.0
8,80,152.0
73,99,115.0
84,85,148.0
89,75,241.0
8,58,131.0
8,87,134.0
8,91,153.0
67,65,492.0
73,104,208.0
84,95,115.0
89,84,116.0
32,84,250.0
80,33,141.0
76,82,232.0
65,110,217.0
89,83,241.0
83,118,181.0
32,75,448.0
72,118,179.0
79,105,125.0
83,119,222.0
84,60,216.0
32,115,202.0
84,100,71.0
79,100,147.0
32,86,117.0
65,119,120.0
32,77,690.0
86,55,87.0
73,104,170.0
83,100,172.0
73,80,507.0
84,73,130.0
32,69,577.0
66,48,167.0
89,77,92.0
32,85,476.0
20,169,351.0
73,95,296.0
8,82,185.0
85,67,114.0
20,122,243.0
83,101,214.0
20,31,88.0
8,101,185.0
20,131,178.0
83,117,222.0
32,92,378.0
80,113,228.0
82,41,231.0
82,9,332.0
8,117,100.0
69,100,200.0
83,84,482.0
73,81,331.0
68,73,170.0
69,70,86.0
78,84,147.0
84,66,97.0
32,88,553.0
16,263,219.0
66,82,215.0
73,70,190.0
76,59,113.0
76,86,133.0
32,98,220.0
16,527,431.0
67,118,263.0
76,53,170.0
73,68,184.0
78,84,205.0
84,56,80.0
79,58,135.0
78,82,589.0
190,56,2521.0
16,581,508.0
78,98,229.0
73,75,91.0
67,81,212.0
69,78,157.0
32,66,560.0
87,73,174.0
69,64,162.0
65,90,157.0
84,69,173.0
72,104,81.0
69,81,178.0
82,65,114.0
32,56,349.0
70,84,84.0
79,84,131.0
82,59,92.0
32,62,165.0
73,68,94.0
84,84,439.0
190,62,4452.0
16,499,414.0
84,85,211.0
72,69,84.0
69,71,118.0
32,87,652.0
16,434,244.0
83,119,288.0
69,100,187.0
78,98,745.0
65,104,286.0
84,102,118.0
69,53,365.0
32,100,282.0
68,71,166.0
69,72,184.0
70,72,103.0
73,112,154.0
69,76,164.0
68,84,140.0
32,72,139.0
84,89,66.0
72,56,123.0
69,57,118.0
32,67,468.0
8,59,125.0
8,67,116.0
8,89,355.0
16,35,215.0
8,69,370.0
16,432,353.0
80,136,120.0
82,77,154.0
69,87,173.0
83,84,168.0
73,64,578.0
68,69,198.0
69,99,99.0
78,99,140.0
84,77,115.0
32,67,508.0
16,561,416.0
66,114,267.0
73,70,201.0
76,50,100.0
76,75,117.0
32,101,723.0
16,285,170.0
67,100,162.0
76,70,170.0
73,64,167.0
78,65,217.0
84,82,85.0
79,77,178.0
78,81,184.0
32,71,204.0
79,65,213.0
32,51,454.0
78,69,163.0
32,83,259.0
8,53,118.0
8,58,136.0
8,72,231.0
78,53,86.0
32,83,215.0
16,290,232.0
84,89,215.0
72,92,138.0
85,93,295.0
82,76,198.0
83,101,352.0
68,122,158.0
65,117,148.0
84,50,438.0
8,102,50.0
89,84,829.0
190,66,6345.0
16,1791,1712.0
88,102,410.0
189,99,203.0
82,67,181.0
83,64,136.0
89,89,191.0
83,115,200.0
32,83,511.0
87,81,200.0
69,81,178.0
82,53,138.0
69,65,147.0
32,80,839.0
78,74,546.0
69,72,119.0
71,80,130.0
65,102,123.0
84,61,332.0
73,93,373.0
86,83,146.0
69,76,744.0
188,72,183.0
32,99,218.0
81,64,174.0
78,74,707.0
8,67,139.0
8,82,85.0
65,100,173.0
78,105,86.0
68,115,150.0
32,68,543.0
16,275,217.0
72,74,253.0
65,90,304.0
75,67,146.0
73,66,185.0
78,70,204.0
32,83,418.0
8,48,126.0
8,87,191.0
77,80,137.0
32,72,234.0
73,86,149.0
83,119,166.0
32,79,374.0
186,66,235.0
73,53,269.0
8,67,117.0
8,83,199.0
76,73,208.0
73,85,116.0
83,107,411.0
84,81,222.0
69,60,173.0
68,67,132.0
32,72,202.0
65,100,317.0
83,101,226.0
32,77,505.0
68,98,180.0
65,105,401.0
89,100,227.0
32,105,286.0
84,92,124.0
79,119,166.0
32,99,391.0
68,89,153.0
65,116,143.0
89,57,474.0
190,81,2169.0
16,300,174.0
67,126,243.0
65,106,138.0
76,84,147.0
76,72,217.0
32,55,167.0
77,101,86.0
69,83,130.0
32,72,375.0
73,95,269.0
84,81,156.0
32,71,332.0
8,54,101.0
8,96,239.0
70,85,101.0
32,70,302.0
89,100,116.0
79,161,125.0
85,88,103.0
32,97,145.0
72,85,101.0
65,125,99.0
86,86,148.0
69,68,55.0
32,105,173.0
65,106,111.0
78,67,263.0
89,89,121.0
32,85,404.0
81,76,153.0
85,85,148.0
69,96,217.0
83,76,114.0
84,51,213.0
73,82,147.0
79,74,154.0
78,90,115.0
83,84,802.0
190,65,2051.0
16,486,419.0
66,83,148.0
69,83,261.0
67,106,223.0
65,79,156.0
85,70,89.0
83,97,197.0
69,81,131.0
32,87,118.0
84,79,55.0
72,80,179.0
69,82,155.0
82,82,154.0
69,63,131.0
32,85,131.0
73,99,110.0
83,105,105.0
32,68,275.0
84,92,173.0
82,82,201.0
65,85,288.0
70,53,116.0
70,63,220.0
73,69,101.0
67,84,559.0
190,60,2962.0
20,100,100.0
73,115,100.0
20,100,115.0
32,100,248.0
83,97,256.0
69,84,146.0
69,94,150.0
32,73,643.0
83,110,85.0
79,115,190.0
77,118,70.0
69,97,148.0
32,76,779.0
86,75,92.0
79,72,219.0
76,77,232.0
85,67,209.0
77,89,105.0
69,74,143.0
32,66,568.0
