KEYCODE,ht,df
16,187,125.0
84,109,203.0
82,147,123.0
73,173,251.0
80,151,229.0
32,169,311.0
87,143,413.0
65,190,222.0
83,183,158.0
32,167,292.0
71,92,78.0
79,117,164.0
79,151,185.0
68,133,118.0
32,162,428.0
16,185,62.0
73,154,201.0
32,137,586.0
80,140,87.0
82,204,147.0
69,120,245.0
83,152,120.0
85,123,279.0
77,127,398.0
69,142,481.0
16,292,95.0
191,165,4381.0
16,194,156.0
84,126,119.0
72,129,97.0
69,118,180.0
32,149,697.0
84,90,199.0
82,92,92.0
79,114,145.0
79,121,214.0
80,141,343.0
83,157,129.0
32,138,388.0
16,246,355.0
74,123,170.0
85,119,75.0
83,162,208.0
84,108,108.0
32,177,227.0
87,150,306.0
65,167,116.0
76,145,411.0
75,146,120.0
69,121,356.0
68,159,284.0
32,173,188.0
73,153,184.0
78,156,343.0
190,142,7862.0
16,206,125.0
73,113,144.0
32,153,146.0
65,167,183.0
77,150,166.0
32,153,501.0
72,136,214.0
65,135,182.0
86,137,153.0
73,106,168.0
78,152,283.0
71,116,263.0
32,138,567.0
80,158,137.0
82,138,138.0
79,130,281.0
66,134,150.0
76,171,311.0
69,153,231.0
77,141,141.0
83,157,149.0
32,150,311.0
82,173,138.0
69,153,231.0
67,175,171.0
79,100,178.0
78,144,93.0
68,110,517.0
8,98,160.0
8,133,921.0
78,146,224.0
73,122,294.0
76,157,146.0
73,140,234.0
78,147,264.0
71,118,165.0
32,156,328.0
87,172,124.0
73,136,152.0
84,108,102.0
72,150,114.0
32,119,370.0
16,171,124.0
84,110,157.0
72,130,130.0
69,151,417.0
82,190,136.0
69,133,352.0
83,163,617.0
65,161,712.0
222,197,197.0
83,187,234.0
32,168,607.0
73,117,164.0
78,170,119.0
86,176,353.0
79,126,413.0
73,133,277.0
67,152,236.0
69,119,516.0
190,183,5899.0
16,173,46.0
73,127,236.0
84,90,153.0
32,148,303.0
83,178,162.0
79,150,120.0
85,179,480.0
8,74,152.0
8,105,215.0
74,151,29.0
72,122,155.0
79,93,41.0
85,177,437.0
8,126,189.0
8,118,165.0
8,107,269.0
8,124,171.0
8,116,775.0
72,202,818.0
79,154,169.0
85,190,167.0
76,196,184.0
68,135,135.0
32,147,225.0
72,125,406.0
8,143,138.0
83,200,144.0
65,182,359.0
86,160,212.0
69,134,115.0
32,149,149.0
84,104,120.0
72,127,102.0
69,120,83.0
32,146,209.0
82,164,703.0
8,121,71.0
84,175,207.0
65,156,375.0
88,177,403.0
80,145,207.0
65,151,229.0
89,141,423.0
69,218,181.0
82,100,194.0
83,143,159.0
32,140,223.0
65,143,82.0
32,160,239.0
67,148,111.0
79,147,241.0
78,156,575.0
83,154,132.0
73,133,305.0
68,144,223.0
87,60,524.0
8,148,98.0
69,203,149.0
82,117,367.0
65,166,244.0
66,89,97.0
76,140,169.0
69,109,109.0
32,149,214.0
65,165,196.0
78,167,689.0
187,135,748.0
8,133,180.0
8,104,749.0
77,169,215.0
79,210,154.0
85,181,402.0
78,151,213.0
84,121,204.0
32,165,196.0
79,153,136.0
70,149,105.0
32,177,224.0
77,157,172.0
79,133,164.0
86,154,343.0
69,42,441.0
8,104,136.0
8,151,354.0
78,111,283.0
69,131,191.0
89,107,310.0
190,161,6287.0
16,214,81.0
73,145,114.0
32,145,145.0
87,156,172.0
65,169,115.0
78,127,315.0
84,152,152.0
69,145,208.0
68,155,146.0
32,162,145.0
84,102,84.0
79,153,84.0
32,135,484.0
71,130,162.0
69,136,167.0
84,118,246.0
32,170,248.0
65,141,109.0
76,104,151.0
76,185,165.0
32,178,272.0
79,128,160.0
70,106,85.0
32,165,196.0
84,116,108.0
72,126,173.0
73,137,199.0
83,156,281.0
32,174,268.0
79,158,141.0
85,178,577.0
84,125,125.0
32,192,239.0
79,128,111.0
70,144,86.0
32,136,168.0
84,108,80.0
72,134,116.0
69,134,77.0
32,151,229.0
87,223,175.0
65,266,281.0
89,167,339.0
32,192,465.0
66,130,208.0
69,109,328.0
70,115,144.0
79,122,104.0
82,130,130.0
32,151,700.0
77,150,416.0
89,121,518.0
32,182,417.0
77,183,183.0
79,136,118.0
86,164,211.0
51,108,18.0
69,101,184.0
