KEYCODE,ht,df
16,242,125.0
89,77,237.0
79,127,94.0
85,73,133.0
82,84,204.0
32,71,183.0
70,68,169.0
82,104,73.0
73,80,150.0
69,128,61.0
78,89,179.0
68,107,347.0
222,86,126.0
83,91,111.0
32,76,257.0
68,83,175.0
69,88,238.0
70,81,151.0
69,111,121.0
78,80,342.0
83,133,69.0
69,146,176.0
188,88,108.0
32,107,117.0
72,103,67.0
79,107,147.0
87,124,257.0
69,94,254.0
86,58,158.0
69,124,90.0
82,90,212.0
188,109,109.0
32,97,157.0
72,68,238.0
83,101,141.0
32,66,299.0
79,90,120.0
84,85,85.0
72,57,117.0
69,124,84.0
82,112,172.0
32,68,224.0
80,82,162.0
76,87,127.0
65,123,100.0
78,94,214.0
83,134,144.0
190,81,301.0
32,57,3908.0
16,134,40.0
76,64,184.0
69,151,97.0
84,119,94.0
32,67,277.0
77,84,94.0
69,100,110.0
32,72,40.0
75,112,81.0
78,103,80.0
79,95,57.0
87,117,157.0
32,120,140.0
73,74,64.0
70,87,147.0
32,63,175.0
16,139,80.0
73,99,99.0
32,87,118.0
67,114,76.0
65,141,94.0
78,79,99.0
32,85,165.0
66,70,140.0
69,111,121.0
32,67,227.0
79,74,98.0
70,93,113.0
32,73,283.0
72,74,94.0
69,101,91.0
76,123,233.0
80,64,266.0
190,66,5187.0
16,275,128.0
87,117,347.0
69,101,91.0
32,73,133.0
65,128,74.0
82,141,76.0
69,118,85.0
32,83,163.0
68,114,87.0
79,94,124.0
87,124,114.0
78,87,147.0
32,60,90.0
84,88,74.0
79,118,93.0
32,84,385.0
51,73,125.0
32,65,185.0
69,74,344.0
77,98,298.0
80,47,157.0
76,78,170.0
79,72,372.0
89,61,341.0
69,57,177.0
69,119,255.0
83,110,120.0
32,57,117.0
72,70,80.0
69,131,104.0
82,155,120.0
69,131,97.0
32,90,80.0
73,122,89.0
78,129,119.0
32,65,165.0
16,152,40.0
68,102,207.0
69,93,62.0
78,91,281.0
86,71,181.0
69,157,97.0
82,92,192.0
190,99,6491.0
16,181,110.0
82,71,261.0
79,51,131.0
79,63,143.0
75,104,205.0
73,76,97.0
69,103,243.0
32,71,171.0
16,144,60.0
75,104,164.0
69,77,197.0
86,84,126.0
73,128,72.0
78,106,266.0
188,65,385.0
8,47,317.0
32,68,168.0
16,217,110.0
83,107,309.0
87,126,216.0
65,157,177.0
89,64,264.0
78,58,78.0
69,107,149.0
32,67,111.0
87,101,91.0
73,57,147.0
76,60,120.0
76,77,935.0
32,115,205.0
77,114,154.0
79,97,439.0
86,83,173.0
69,107,138.0
32,99,69.0
73,124,70.0
78,124,254.0
84,81,71.0
79,107,157.0
32,83,173.0
84,71,61.0
72,50,90.0
69,113,79.0
32,66,186.0
83,128,86.0
84,122,252.0
65,166,119.0
82,124,224.0
84,87,118.0
73,113,76.0
78,84,114.0
71,91,139.0
32,88,96.0
76,143,215.0
85,72,392.0
8,49,250.0
73,112,55.0
78,107,207.0
69,87,277.0
85,155,131.0
80,97,337.0
190,77,2451.0
16,151,80.0
89,61,161.0
79,92,60.0
85,87,147.0
32,84,45.0
67,91,81.0
65,159,108.0
78,111,101.0
32,80,160.0
82,104,94.0
69,119,269.0
80,55,145.0
76,106,209.0
89,65,235.0
32,58,228.0
86,97,87.0
73,74,464.0
65,111,101.0
32,67,197.0
69,87,107.0
77,74,104.0
65,117,87.0
73,127,85.0
76,102,202.0
190,57,2635.0
16,181,120.0
84,71,191.0
72,57,117.0
65,124,67.0
78,87,157.0
75,77,149.0
83,92,102.0
188,77,127.0
32,77,257.0
72,69,61.0
65,120,112.0
86,104,136.0
69,109,359.0
8,51,211.0
73,114,77.0
78,87,97.0
71,51,113.0
32,71,91.0
65,104,94.0
32,70,150.0
71,94,84.0
79,60,131.0
79,56,126.0
68,91,91.0
32,67,149.0
84,91,48.0
73,151,107.0
77,104,94.0
69,90,120.0
190,74,4697.0
16,121,40.0
73,111,121.0
32,84,104.0
67,120,96.0
65,120,87.0
78,129,97.0
222,84,238.0
84,87,137.0
32,87,177.0
84,104,104.0
69,133,87.0
76,56,128.0
76,122,112.0
32,91,351.0
89,101,81.0
79,137,100.0
85,140,130.0
32,87,117.0
87,87,77.0
72,74,146.0
69,99,69.0
78,102,123.0
32,71,1079.0
72,72,82.0
69,94,224.0
222,90,231.0
76,40,132.0
76,62,112.0
32,87,107.0
66,80,140.0
69,90,100.0
32,61,143.0
65,106,62.0
66,123,433.0
8,38,118.0
8,47,77.0
66,104,94.0
65,123,193.0
67,113,71.0
75,105,367.0
190,147,1802.0
16,201,90.0
73,121,521.0
32,78,158.0
72,136,107.0
79,157,134.0
80,85,135.0
69,109,119.0
32,57,117.0
89,91,81.0
79,115,90.0
85,113,113.0
32,87,77.0
87,121,67.0
69,124,144.0
78,95,145.0
84,89,171.0
190,105,6968.0
16,179,100.0
83,119,369.0
79,79,63.0
85,72,104.0
84,96,88.0
72,85,135.0
32,72,122.0
16,154,110.0
75,74,184.0
79,49,121.0
82,136,110.0
69,129,360.0
65,114,124.0
32,78,158.0
87,110,120.0
