KEYCODE,ht,df
16,240,116.0
66,140,265.0
82,202,217.0
65,213,225.0
68,196,474.0
70,154,144.0
79,140,118.0
82,130,544.0
68,149,134.0
32,133,227.0
72,108,48.0
65,343,208.0
83,198,214.0
32,173,580.0
85,81,365.0
69,134,353.0
8,94,172.0
8,119,856.0
89,138,99.0
69,146,178.0
84,134,120.0
32,146,177.0
84,132,106.0
79,159,120.0
32,114,213.0
80,138,119.0
82,165,181.0
79,137,231.0
86,136,183.0
69,113,141.0
32,147,530.0
72,133,164.0
73,132,179.0
77,139,311.0
83,161,205.0
69,139,217.0
76,140,140.0
70,117,195.0
32,152,199.0
65,265,265.0
83,102,78.0
32,179,662.0
65,186,167.0
32,164,258.0
70,143,405.0
8,105,308.0
16,201,156.0
70,124,322.0
65,211,545.0
78,171,307.0
84,203,147.0
65,194,397.0
83,160,316.0
89,121,168.0
32,157,561.0
80,113,254.0
76,212,137.0
65,164,367.0
89,135,354.0
69,213,150.0
82,118,290.0
190,175,3464.0
16,183,78.0
73,136,199.0
84,151,856.0
222,155,130.0
83,148,164.0
32,168,242.0
65,165,118.0
32,172,329.0
83,150,94.0
72,169,169.0
79,117,422.0
8,98,285.0
65,165,142.0
77,136,238.0
69,130,127.0
32,134,150.0
84,124,88.0
79,178,256.0
72,175,142.0
65,210,194.0
86,139,358.0
8,99,162.0
8,104,151.0
8,118,228.0
32,153,200.0
72,148,122.0
65,209,195.0
86,201,168.0
69,169,120.0
32,147,163.0
84,125,89.0
79,171,114.0
32,119,166.0
77,148,195.0
73,132,96.0
83,132,179.0
83,120,233.0
32,140,203.0
79,144,144.0
78,152,321.0
69,40,380.0
32,134,213.0
79,148,179.0
82,142,142.0
32,151,182.0
84,106,89.0
72,133,116.0
69,120,83.0
32,148,179.0
79,155,164.0
84,106,123.0
72,152,117.0
69,138,86.0
82,115,214.0
190,161,3173.0
16,181,78.0
72,134,149.0
69,129,161.0
32,183,361.0
65,187,234.0
83,173,214.0
76,161,412.0
8,100,147.0
8,74,199.0
76,134,103.0
83,140,122.0
79,154,135.0
32,126,157.0
83,175,138.0
85,117,304.0
71,95,182.0
71,114,188.0
69,122,194.0
83,178,240.0
84,141,188.0
69,121,153.0
68,180,147.0
32,143,174.0
73,170,143.0
84,126,105.0
32,149,227.0
87,176,152.0
79,153,56.0
85,238,270.0
76,141,188.0
68,139,186.0
32,151,250.0
83,193,150.0
69,119,213.0
78,123,216.0
68,139,285.0
32,154,248.0
65,193,126.0
32,161,257.0
67,137,169.0
79,132,329.0
70,111,190.0
73,120,214.0
76,246,353.0
73,134,1097.0
84,124,202.0
73,120,317.0
8,89,151.0
8,103,244.0
67,124,237.0
84,87,67.0
73,121,168.0
78,131,103.0
71,100,147.0
32,141,731.0
77,153,120.0
69,135,198.0
83,137,231.0
83,75,347.0
65,155,280.0
71,128,191.0
69,130,107.0
32,152,130.0
84,114,102.0
79,156,86.0
32,146,308.0
16,223,131.0
71,123,185.0
69,123,337.0
78,166,905.0
69,145,207.0
86,157,435.0
65,155,907.0
190,162,2283.0
16,151,93.0
72,121,121.0
69,115,178.0
32,153,310.0
69,96,221.0
88,125,278.0
84,115,193.0
69,121,215.0
78,121,464.0
68,128,190.0
69,89,154.0
68,142,132.0
32,165,323.0
16,195,93.0
70,133,243.0
82,155,218.0
69,142,1215.0
85,154,426.0
68,164,179.0
73,151,326.0
65,172,236.0
78,139,192.0
32,130,427.0
84,138,169.0
72,151,432.0
69,136,308.0
79,184,113.0
85,152,575.0
8,111,93.0
82,100,162.0
89,120,17.0
85,28,150.0
32,133,164.0
73,142,157.0
78,130,130.0
84,104,136.0
72,119,619.0
8,97,159.0
8,107,138.0
84,118,769.0
79,117,154.0
32,144,614.0
65,169,185.0
68,129,144.0
79,120,276.0
76,165,156.0
69,153,325.0
83,141,1665.0
67,175,301.0
69,141,617.0
8,113,175.0
8,135,1232.0
67,120,183.0
69,135,449.0
78,151,182.0
67,141,232.0
69,123,130.0
32,159,237.0
65,164,140.0
78,137,104.0
68,127,84.0
32,160,662.0
65,222,163.0
68,153,263.0
85,180,226.0
76,134,197.0
84,87,343.0
72,128,175.0
79,120,167.0
79,116,336.0
68,131,147.0
190,120,3528.0
16,169,128.0
84,129,99.0
72,135,97.0
69,148,211.0
83,175,137.0
69,136,152.0
32,162,225.0
70,164,144.0
65,173,205.0
67,171,280.0
84,110,125.0
79,168,184.0
82,120,339.0
83,160,176.0
32,153,297.0
68,122,201.0
69,106,763.0
8,109,219.0
73,136,122.0
67,149,916.0
84,136,136.0
65,170,85.0
84,145,301.0
69,130,209.0
32,166,245.0
67,112,158.0
76,172,219.0
69,44,108.0
69,79,559.0
8,127,106.0
65,181,124.0
82,151,276.0
32,164,227.0
76,136,136.0
73,129,323.0
78,168,184.0
73,138,641.0
8,271,349.0
8,99,714.0
77,158,103.0
73,154,139.0
84,128,242.0
83,157,204.0
32,147,163.0
84,107,102.0
79,138,80.0
32,105,105.0
84,103,100.0
72,112,98.0
69,120,101.0
32,134,150.0
67,169,148.0
79,133,212.0
78,153,435.0
67,120,214.0
69,106,188.0
80,153,153.0
84,85,241.0
32,142,189.0
79,134,123.0
70,116,82.0
32,161,364.0
83,167,132.0
65,195,351.0
70,149,697.0
69,133,162.0
32,155,218.0
65,230,177.0
82,224,192.0
69,201,310.0
65,173,445.0
83,118,844.0
188,185,735.0
8,185,1031.0
190,252,4123.0
16,163,109.0
84,126,141.0
72,136,48.0
69,120,245.0
32,170,411.0
69,161,510.0
86,198,153.0
65,180,992.0
67,167,155.0
85,122,341.0
69,139,214.0
69,100,210.0
83,138,106.0
32,162,287.0
76,130,333.0
65,161,190.0
84,121,156.0
69,171,132.0
82,117,133.0
32,183,340.0
71,85,85.0
79,140,218.0
65,299,459.0
8,131,178.0
8,108,155.0
8,133,212.0
66,123,123.0
79,147,194.0
65,214,518.0
82,134,494.0
68,123,201.0
69,121,168.0
68,106,183.0
32,148,123.0
65,155,101.0
32,148,514.0
66,150,416.0
8,136,292.0
16,192,32.0
66,145,276.0
82,149,399.0
73,136,214.0
84,122,278.0
73,141,360.0
83,151,220.0
72,147,178.0
32,136,288.0
65,212,186.0
73,125,102.0
82,112,330.0
76,131,209.0
73,105,181.0
78,139,211.0
69,233,193.0
82,118,134.0
32,136,293.0
66,124,124.0
79,138,75.0
85,173,282.0
78,147,194.0
68,151,183.0
32,138,185.0
70,159,134.0
79,132,148.0
82,89,152.0
32,146,587.0
16,181,94.0
71,120,167.0
65,211,197.0
84,121,418.0
87,170,489.0
69,116,570.0
8,110,235.0
73,151,98.0
67,164,349.0
75,145,286.0
190,143,2677.0
16,169,63.0
76,184,215.0
69,121,262.0
84,97,128.0
32,153,216.0
77,136,88.0
69,133,111.0
32,133,352.0
75,133,164.0
78,171,118.0
79,138,85.0
87,186,248.0
32,119,150.0
73,137,133.0
70,103,103.0
32,145,160.0
84,90,414.0
8,111,257.0
72,124,100.0
79,199,86.0
85,160,493.0
8,113,192.0
8,98,145.0
8,244,314.0
8,133,607.0
89,176,146.0
79,250,151.0
85,177,396.0
32,154,179.0
65,110,429.0
8,148,117.0
83,174,190.0
69,108,184.0
69,91,153.0
32,126,118.0
65,145,133.0
78,132,192.0
89,109,143.0
32,182,213.0
80,170,152.0
82,145,131.0
79,120,355.0
66,131,131.0
76,166,577.0
69,122,325.0
77,155,133.0
83,161,427.0
32,156,179.0
87,179,144.0
73,116,163.0
84,101,93.0
72,138,95.0
32,84,205.0
84,112,80.0
72,148,114.0
73,129,189.0
83,111,17.0
87,94,441.0
8,100,205.0
83,131,146.0
188,152,543.0
8,109,172.0
8,103,669.0
188,291,650.0
8,166,915.0
190,165,2951.0
16,154,63.0
78,154,154.0
69,149,149.0
73,149,435.0
84,135,122.0
72,126,111.0
69,139,84.0
82,102,164.0
32,166,281.0
80,90,654.0
76,165,120.0
65,160,254.0
89,111,127.0
69,203,147.0
82,119,87.0
32,147,194.0
73,104,104.0
83,151,102.0
32,130,318.0
72,34,100.0
