KEYCODE,ht,df
16,879,799.0
67,176,352.0
79,64,192.0
65,88,89.0
76,111,215.0
32,176,208.0
83,88,280.0
87,112,304.0
73,48,184.0
84,88,256.0
67,144,120.0
72,80,192.0
73,64,224.0
78,128,152.0
71,80,160.0
32,128,216.0
84,120,160.0
79,96,208.0
32,112,136.0
16,656,152.0
78,96,240.0
71,104,392.0
32,144,272.0
65,96,120.0
78,96,400.0
68,152,176.0
32,144,320.0
80,88,376.0
79,40,72.0
87,112,872.0
8,120,152.0
69,120,136.0
82,96,216.0
32,152,832.0
71,80,216.0
85,88,288.0
89,64,240.0
83,112,216.0
32,128,304.0
83,128,296.0
84,96,208.0
73,56,232.0
77,112,272.0
85,96,272.0
76,104,56.0
65,104,832.0
84,120,216.0
73,80,536.0
73,96,984.0
187,64,280.0
8,88,184.0
8,64,616.0
78,128,248.0
32,160,161.0
68,111,215.0
69,72,48.0
77,72,872.0
8,72,160.0
8,64,144.0
8,40,96.0
8,56,136.0
8,48,1216.0
78,112,368.0
71,192,320.0
32,152,784.0
68,104,240.0
69,104,152.0
77,120,152.0
65,104,472.0
78,128,696.0
68,136,288.0
190,128,4472.0
16,496,280.0
80,128,304.0
76,144,200.0
65,72,752.0
8,96,168.0
69,80,224.0
65,200,224.0
83,144,240.0
69,104,232.0
32,168,184.0
67,144,168.0
79,72,216.0
79,336,880.0
82,80,368.0
70,152,808.0
8,120,208.0
68,128,560.0
73,88,296.0
78,128,176.0
65,104,240.0
84,112,208.0
69,80,192.0
32,152,244.0
87,116,172.0
73,64,368.0
72,56,512.0
8,80,840.0
84,112,128.0
72,96,272.0
32,128,216.0
72,96,176.0
73,88,256.0
77,168,288.0
190,152,2304.0
16,272,168.0
73,105,248.0
32,152,224.0
65,120,792.0
8,120,768.0
87,96,97.0
79,87,279.0
78,160,176.0
68,96,248.0
69,184,185.0
82,143,215.0
32,112,232.0
73,88,168.0
70,80,160.0
32,96,640.0
16,1464,272.0
82,104,600.0
66,112,456.0
83,137,368.0
32,160,312.0
73,80,128.0
83,104,256.0
32,168,232.0
65,136,152.0
78,120,216.0
79,112,160.0
84,96,192.0
72,88,152.0
69,112,128.0
82,72,152.0
32,152,376.0
73,80,240.0
78,144,147.0
83,109,189.0
84,112,528.0
73,136,240.0
84,128,2232.0
85,120,192.0
84,136,264.0
73,136,320.0
79,128,216.0
78,96,272.0
32,144,248.0
87,104,88.0
72,72,184.0
73,88,160.0
67,129,112.0
72,64,256.0
32,128,280.0
67,120,160.0
79,80,256.0
85,88,192.0
76,136,152.0
68,88,184.0
32,120,488.0
77,168,264.0
