KEYCODE,ht,df
16,305,172.0
80,180,234.0
65,133,286.0
82,102,224.0
84,120,583.0
83,98,133.0
32,116,216.0
79,69,100.0
70,70,127.0
32,90,137.0
84,104,115.0
72,107,122.0
69,101,132.0
32,101,638.0
67,97,116.0
73,131,167.0
84,81,183.0
72,82,482.0
8,116,169.0
89,64,36.0
85,24,148.0
32,116,347.0
8,85,203.0
8,82,329.0
32,137,522.0
87,75,123.0
73,78,178.0
76,94,163.0
76,70,238.0
32,115,428.0
66,89,189.0
69,115,180.0
32,104,235.0
67,61,200.0
76,92,69.0
79,179,202.0
83,153,169.0
69,101,205.0
68,95,146.0
32,127,902.0
84,85,118.0
79,119,206.0
32,101,540.0
80,113,182.0
82,100,437.0
73,98,135.0
86,100,565.0
65,167,356.0
84,180,199.0
69,166,372.0
32,139,506.0
67,152,141.0
65,205,236.0
82,89,174.0
83,139,647.0
190,161,3420.0
16,215,150.0
76,146,229.0
69,91,235.0
84,85,147.0
32,122,200.0
77,103,422.0
69,81,147.0
32,115,473.0
75,119,283.0
78,192,176.0
79,122,300.0
87,86,200.0
32,122,200.0
73,87,148.0
70,91,175.0
32,100,901.0
89,78,116.0
79,131,147.0
85,173,236.0
32,122,506.0
68,125,257.0
79,150,299.0
32,169,273.0
78,170,153.0
79,106,175.0
84,100,205.0
32,149,766.0
72,121,233.0
69,144,165.0
65,147,220.0
82,62,146.0
32,97,421.0
70,169,876.0
82,106,88.0
79,249,216.0
77,135,221.0
32,125,278.0
84,83,114.0
72,100,116.0
69,101,270.0
77,104,279.0
32,118,203.0
73,117,220.0
78,144,213.0
32,78,109.0
84,101,117.0
72,126,102.0
69,87,158.0
32,100,703.0
78,143,159.0
69,85,237.0
88,117,250.0
84,82,197.0
32,152,848.0
67,55,428.0
79,172,144.0
85,147,497.0
80,231,251.0
76,149,206.0
69,103,843.0
32,153,268.0
79,104,115.0
70,74,136.0
32,116,687.0
68,196,127.0
65,205,287.0
89,138,192.0
83,85,790.0
190,26480,3773.0
16,463,276.0
73,147,647.0
32,137,401.0
87,164,142.0
65,222,180.0
83,155,346.0
78,107,686.0
186,100,962.0
8,205,654.0
16,278,132.0
186,131,1063.0
84,119,605.0
8,96,222.0
8,100,1343.0
16,334,150.0
222,119,923.0
8,148,371.0
222,120,1105.0
84,83,167.0
32,100,469.0
65,217,162.0
83,169,233.0
32,105,622.0
80,131,251.0
82,134,81.0
69,169,316.0
80,100,238.0
65,147,320.0
82,144,112.0
69,165,369.0
70,147,363.0
32,99,400.0
8,85,185.0
8,84,131.0
68,98,153.0
32,117,482.0
65,177,146.0
83,115,115.0
32,117,707.0
16,279,144.0
73,119,219.0
32,100,529.0
87,122,203.0
73,85,200.0
76,72,171.0
76,79,218.0
32,121,313.0
66,132,807.0
69,116,321.0
32,121,320.0
84,99,148.0
72,128,104.0
73,144,150.0
83,108,380.0
32,140,423.0
89,111,239.0
69,172,241.0
65,223,311.0
82,118,5534.0
16,600,426.0
68,112,275.0
79,122,301.0
32,122,654.0
89,162,147.0
79,186,153.0
85,147,231.0
32,135,285.0
72,100,131.0
65,119,138.0
86,131,184.0
69,94,147.0
32,113,202.0
65,84,229.0
32,124,386.0
78,154,270.0
85,115,320.0
77,148,738.0
66,122,200.0
69,171,121.0
82,132,148.0
32,131,200.0
70,85,194.0
79,122,291.0
84,132,185.0
32,131,615.0
8,86,186.0
8,100,301.0
82,80,146.0
32,134,1134.0
72,66,165.0
73,179,155.0
77,147,597.0
16,267,198.0
191,125,3286.0
16,279,116.0
77,155,267.0
73,115,454.0
76,206,578.0
8,117,393.0
75,117,217.0
69,87,608.0
85,86,460.0
187,73,10.0
8,63,159.0
89,72,288.0
8,81,183.0
8,65,116.0
89,100,147.0
32,137,150.0
73,121,192.0
83,63,134.0
32,101,253.0
73,145,240.0
78,119,616.0
86,87,134.0
73,97,297.0
84,84,219.0
69,99,166.0
68,154,196.0
32,119,529.0
83,139,1015.0
76,134,1050.0
8,92,204.0
8,89,225.0
65,91,107.0
76,91,176.0
65,92,49.0
79,84,814.0
8,69,169.0
8,84,708.0
83,77,108.0
79,100,432.0
190,68,3654.0
16,912,748.0
75,117,232.0
73,178,156.0
78,128,279.0
68,98,169.0
32,111,226.0
79,100,86.0
70,123,192.0
32,117,527.0
76,165,207.0
73,91,206.0
75,86,101.0
69,125,187.0
32,138,615.0
83,135,135.0
73,164,102.0
76,136,206.0
69,104,119.0
78,104,151.0
84,86,169.0
32,116,1030.0
70,103,239.0
73,100,671.0
82,229,1024.0
69,138,448.0
87,100,116.0
79,175,188.0
82,89,193.0
75,102,159.0
83,141,872.0
191,109,493.0
8,150,286.0
190,97,2818.0
16,574,440.0
77,103,222.0
73,91,188.0
76,82,179.0
76,99,182.0
89,86,238.0
32,138,233.0
73,131,147.0
83,122,153.0
32,84,385.0
65,131,200.0
32,116,463.0
83,194,168.0
69,116,170.0
76,63,147.0
76,101,300.0
69,150,105.0
82,164,594.0
190,116,2634.0
16,533,413.0
87,103,194.0
73,76,190.0
76,84,157.0
76,98,248.0
32,97,211.0
76,119,139.0
69,116,247.0
84,116,185.0
32,131,935.0
85,149,129.0
79,189,169.0
85,148,409.0
8,73,193.0
8,66,181.0
8,85,648.0
89,68,172.0
80,127,816.0
8,89,193.0
8,100,435.0
79,142,199.0
89,102,243.0
32,142,1090.0
8,71,588.0
8,150,721.0
85,63,171.0
32,103,1123.0
75,142,216.0
78,198,162.0
79,135,209.0
87,100,483.0
32,137,210.0
67,182,425.0
8,164,522.0
72,160,131.0
79,141,259.0
87,68,147.0
32,121,257.0
67,80,196.0
65,108,168.0
76,66,179.0
