KEYCODE,ht,df
16,255,177.0
65,96,416.0
32,80,2120.0
66,89,176.0
65,136,360.0
68,104,272.0
32,64,1344.0
84,80,872.0
72,56,432.0
73,64,440.0
78,56,1048.0
71,72,304.0
32,96,1512.0
72,104,184.0
65,136,288.0
83,128,272.0
32,88,1112.0
66,80,672.0
17,248,336.0
69,96,200.0
69,104,560.0
78,96,256.0
32,112,2192.0
84,128,192.0
85,88,2224.0
82,128,824.0
78,80,400.0
69,72,232.0
68,144,376.0
32,72,1472.0
73,80,344.0
78,72,856.0
84,120,288.0
79,72,408.0
32,104,1240.0
65,136,168.0
32,128,1240.0
71,120,264.0
79,72,184.0
79,80,728.0
68,112,168.0
32,104,1248.0
84,96,408.0
72,56,656.0
73,49,448.0
78,64,2432.0
71,119,2192.0
32,79,856.0
65,152,528.0
78,87,648.0
68,136,1007.0
190,104,17448.0
16,256,192.0
68,128,672.0
79,64,304.0
32,72,656.0
89,96,712.0
79,56,232.0
85,64,264.0
78,24,152.0
32,48,1120.0
8,72,192.0
8,80,577.0
32,55,2119.0
72,80,288.0
65,96,1104.0
86,80,232.0
69,129,200.0
32,80,1721.0
73,71,303.0
84,104,568.0
32,96,2704.0
89,72,168.0
69,136,216.0
84,80,3552.0
16,264,232.0
191,136,8976.0
16,232,200.0
87,80,888.0
72,48,280.0
69,88,672.0
78,64,248.0
32,119,2296.0
68,144,296.0
85,79,1024.0
8,64,672.0
79,71,280.0
32,79,1696.0
87,127,255.0
69,112,248.0
32,113,2432.0
82,128,256.0
69,152,1280.0
86,113,265.0
73,79,527.0
69,96,768.0
87,128,264.0
32,112,2065.0
87,143,575.0
73,64,576.0
84,120,328.0
72,88,320.0
32,96,2416.0
16,552,376.0
69,177,1424.0
76,80,616.0
32,88,1528.0
80,80,240.0
65,136,384.0
83,136,480.0
79,64,2696.0
16,488,528.0
191,216,1856.0
8,72,424.0
16,304,264.0
191,168,7472.0
16,304,216.0
70,120,1120.0
16,280,200.0
89,144,1232.0
16,208,184.0
84,104,496.0
32,112,2304.0
8,49,1504.0
188,81,18856.0
87,175,265.0
79,63,254.0
85,96,657.0
76,79,439.0
68,120,216.0
32,96,2897.0
83,159,352.0
72,79,303.0
69,136,288.0
32,72,2672.0
77,48,952.0
69,120,232.0
69,104,848.0
89,96,2600.0
84,120,1560.0
8,80,312.0
8,64,296.0
84,160,840.0
32,88,1625.0
77,95,327.0
89,112,736.0
32,104,3536.0
82,112,224.0
69,168,1920.0
81,176,296.0
85,80,528.0
73,72,976.0
82,88,688.0
77,88,400.0
69,120,544.0
78,88,912.0
84,72,456.0
83,24,1864.0
16,384,336.0
191,136,9664.0
16,215,239.0
76,96,465.0
69,143,664.0
84,111,495.0
83,96,329.0
32,112,6527.0
32,96,6248.0
16,464,328.0
222,160,1552.0
8,64,744.0
8,88,1640.0
222,96,3528.0
87,144,320.0
65,168,1400.0
73,112,464.0
84,104,712.0
32,88,3192.0
85,104,376.0
78,96,1368.0
84,168,240.0
73,96,304.0
76,88,176.0
76,56,544.0
32,56,984.0
77,80,512.0
79,80,560.0
78,64,872.0
68,80,736.0
65,144,736.0
89,104,1704.0
190,80,5808.0
16,256,256.0
66,120,736.0
85,64,472.0
84,88,376.0
32,80,1984.0
72,112,208.0
69,144,208.0
32,112,2568.0
65,136,344.0
68,112,200.0
68,128,240.0
69,128,600.0
68,136,376.0
32,104,2336.0
84,64,384.0
72,96,224.0
69,120,224.0
32,56,1368.0
76,88,256.0
73,72,432.0
83,128,688.0
84,64,688.0
32,72,1376.0
71,96,576.0
73,72,1536.0
86,95,192.0
69,144,528.0
78,71,768.0
32,63,1488.0
87,111,319.0
65,144,273.0
83,167,255.0
32,96,1792.0
83,160,240.0
84,80,688.0
73,72,448.0
76,56,184.0
76,56,424.0
32,88,1488.0
73,80,416.0
78,72,1152.0
67,152,560.0
79,72,544.0
77,88,728.0
80,88,360.0
76,48,832.0
69,120,456.0
84,88,160.0
69,128,2056.0
190,72,1720.0
220,96,1784.0
8,64,4984.0
16,264,192.0
87,96,272.0
82,64,1360.0
8,72,216.0
8,72,1008.0
69,136,336.0
18,80,1656.0
32,80,3632.0
68,176,232.0
79,88,328.0
78,104,4544.0
222,72,1944.0
84,48,792.0
32,40,3256.0
82,96,200.0
69,136,416.0
67,64,984.0
79,40,392.0
77,56,200.0
77,48,344.0
69,128,696.0
78,56,656.0
68,88,792.0
32,48,2088.0
89,64,400.0
79,56,296.0
85,56,1272.0
32,79,4448.0
85,55,151.0
83,136,249.0
69,120,2552.0
32,95,1280.0
72,55,367.0
73,48,433.0
77,32,967.0
32,80,1136.0
73,80,361.0
78,71,335.0
32,96,1272.0
65,120,200.0
32,72,1632.0
16,216,184.0
70,96,520.0
65,136,504.0
78,80,576.0
84,64,192.0
65,152,280.0
83,136,568.0
89,64,888.0
32,40,840.0
76,64,561.0
69,111,343.0
65,112,776.0
71,64,544.0
85,72,304.0
69,120,352.0
32,104,1520.0
84,89,321.0
72,79,823.0
73,48,472.0
83,144,232.0
32,104,1432.0
87,168,408.0
69,128,240.0
69,144,952.0
75,80,3016.0
190,80,7056.0
16,216,200.0
89,96,592.0
79,72,328.0
85,72,304.0
32,96,1024.0
67,128,680.0
65,144,432.0
78,104,264.0
32,112,2480.0
72,96,360.0
65,144,752.0
86,120,584.0
69,136,240.0
32,128,1288.0
65,136,488.0
76,80,200.0
76,56,264.0
32,104,1200.0
84,88,432.0
72,88,312.0
69,152,224.0
32,96,2664.0
72,80,456.0
79,88,848.0
82,95,207.0
83,128,289.0
69,120,984.0
80,64,192.0
79,87,736.0
87,111,240.0
69,159,320.0
82,112,1208.0
32,56,760.0
65,151,279.0
78,64,544.0
68,137,352.0
32,40,1702.0
73,58,739.0
84,111,751.0
32,64,1912.0
87,184,232.0
79,80,696.0
78,88,3952.0
222,96,1296.0
84,128,944.0
32,74,1216.0
77,96,240.0
65,144,752.0
84,104,200.0
84,112,304.0
69,112,248.0
82,128,2288.0
190,72,304.0
16,64,5824.0
16,376,321.0
65,175,1199.0
86,104,232.0
65,120,200.0
32,104,2440.0
8,56,1688.0
188,72,920.0
32,56,1600.0
68,144,320.0
79,72,632.0
32,88,1505.0
87,111,295.0
69,144,336.0
32,96,1088.0
