KEYCODE,ht,df
16,143,39.0
76,110,177.0
69,166,245.0
84,111,186.0
32,104,229.0
87,127,631.0
8,92,356.0
77,112,128.0
69,92,128.0
32,75,213.0
75,106,170.0
78,126,149.0
79,98,413.0
87,95,157.0
32,87,143.0
73,98,412.0
70,138,176.0
32,103,238.0
72,77,242.0
79,112,422.0
8,44,172.0
8,63,572.0
89,66,190.0
79,92,59.0
85,129,259.0
32,95,424.0
68,74,91.0
79,115,153.0
32,96,210.0
78,114,165.0
79,90,174.0
84,99,158.0
32,109,416.0
74,84,474.0
8,77,335.0
72,108,156.0
69,124,166.0
65,113,188.0
82,87,173.0
32,81,295.0
70,75,285.0
82,103,156.0
79,73,206.0
77,116,184.0
32,79,234.0
84,108,288.0
72,75,164.0
69,115,135.0
77,111,178.0
32,95,167.0
73,75,203.0
78,107,138.0
32,97,197.0
84,69,107.0
72,84,131.0
69,108,146.0
32,79,551.0
78,89,97.0
69,89,330.0
88,156,284.0
84,95,240.0
32,101,405.0
67,126,128.0
79,159,160.0
85,97,217.0
80,82,282.0
76,86,89.0
69,81,181.0
32,79,309.0
79,53,23.0
70,63,530.0
32,93,250.0
87,34,215.0
68,72,293.0
187,77,254.0
68,91,240.0
8,16,160.0
8,24,306.0
8,49,237.0
8,70,146.0
68,181,230.0
65,112,248.0
89,110,253.0
83,116,1322.0
190,53,2591.0
16,155,73.0
73,93,5681.0
222,70,1993.0
76,44,150.0
76,118,215.0
32,74,356.0
84,115,198.0
65,126,277.0
76,128,192.0
75,92,164.0
32,99,353.0
84,88,111.0
79,114,152.0
32,89,206.0
89,120,221.0
79,52,56.0
85,123,287.0
32,90,437.0
79,105,174.0
78,109,130.0
32,100,139.0
77,15,52.0
77,16,786.0
187,69,175.0
187,95,427.0
8,24,150.0
8,63,173.0
8,44,145.0
8,50,240.0
16,191,54.0
77,102,250.0
79,118,199.0
78,85,532.0
68,144,123.0
65,111,126.0
89,88,2376.0
16,147,265.0
73,79,883.0
8,46,517.0
16,170,67.0
73,86,217.0
32,64,192.0
65,116,76.0
77,117,164.0
32,107,913.0
85,96,211.0
78,88,165.0
65,133,585.0
86,133,204.0
65,86,88.0
73,91,165.0
76,102,234.0
65,115,169.0
66,69,178.0
76,109,125.0
69,137,155.0
32,90,142.0
70,136,117.0
79,104,173.0
82,103,106.0
32,97,266.0
84,93,118.0
72,99,144.0
69,141,84.0
32,84,1187.0
50,79,721.0
8,90,168.0
49,101,997.0
80,121,515.0
8,99,222.0
16,1035,416.0
80,129,352.0
77,126,464.0
32,108,302.0
77,93,146.0
69,90,174.0
69,94,148.0
84,107,163.0
73,100,180.0
78,93,123.0
71,132,353.0
188,95,266.0
222,37,742.0
8,41,205.0
8,69,931.0
190,68,2445.0
16,156,84.0
84,124,197.0
72,120,156.0
69,131,147.0
32,103,685.0
83,86,229.0
84,69,351.0
82,120,265.0
65,149,220.0
84,131,184.0
69,65,170.0
70,64,371.0
187,101,200.0
71,69,179.0
8,77,176.0
8,63,166.0
8,66,107.0
71,86,183.0
89,67,320.0
32,104,312.0
87,99,108.0
73,82,178.0
76,94,163.0
76,82,291.0
66,74,512.0
8,27,226.0
32,89,224.0
66,89,113.0
69,109,131.0
32,106,566.0
86,111,180.0
69,148,168.0
82,118,161.0
89,101,192.0
32,93,742.0
77,97,218.0
72,11,136.0
67,76,156.0
66,48,786.0
8,28,149.0
8,57,172.0
8,43,623.0
85,77,65.0
67,103,146.0
72,102,307.0
32,88,317.0
84,94,124.0
72,102,104.0
69,108,110.0
32,77,141.0
83,114,189.0
65,93,103.0
77,88,99.0
69,110,463.0
190,94,2286.0
84,130,318.0
16,88,433.0
8,62,227.0
16,190,129.0
84,140,241.0
72,95,206.0
69,125,133.0
32,81,392.0
77,108,109.0
65,114,291.0
84,48,152.0
84,72,170.0
69,136,123.0
82,99,162.0
32,107,285.0
87,44,468.0
65,92,188.0
83,93,103.0
32,112,520.0
83,106,199.0
84,67,1231.0
73,87,175.0
76,95,310.0
32,99,704.0
8,63,308.0
76,113,203.0
32,117,498.0
66,105,223.0
69,116,161.0
73,84,174.0
78,79,112.0
71,101,147.0
32,95,480.0
73,89,191.0
78,87,195.0
86,127,205.0
69,131,188.0
83,84,159.0
84,118,232.0
73,79,219.0
71,88,213.0
65,57,99.0
84,96,215.0
69,35,362.0
68,88,427.0
190,128,2779.0
16,184,73.0
73,96,487.0
16,328,128.0
222,104,863.0
8,63,609.0
222,153,962.0
32,98,600.0
8,85,271.0
77,116,187.0
32,102,184.0
79,81,153.0
78,116,149.0
32,96,132.0
65,111,122.0
32,97,259.0
80,36,230.0
76,77,220.0
65,87,241.0
78,83,120.0
69,108,475.0
190,94,2356.0
87,141,180.0
69,115,191.0
32,80,407.0
68,98,131.0
79,114,195.0
78,111,463.0
16,264,504.0
222,75,177.0
84,108,207.0
32,92,571.0
82,143,126.0
69,85,232.0
67,157,191.0
79,88,210.0
77,89,178.0
77,69,99.0
69,117,147.0
78,88,143.0
84,117,398.0
187,87,377.0
8,75,157.0
8,87,138.0
68,106,190.0
32,94,871.0
16,204,110.0
77,79,360.0
67,140,316.0
16,203,116.0
78,101,214.0
65,121,214.0
73,76,422.0
82,43,371.0
32,94,409.0
84,82,130.0
72,114,196.0
73,36,40.0
83,129,533.0
32,104,298.0
87,99,242.0
69,97,197.0
69,63,269.0
75,106,196.0
32,129,462.0
65,103,136.0
83,140,165.0
32,101,137.0
65,116,134.0
32,96,260.0
82,130,172.0
69,100,180.0
83,158,185.0
85,107,170.0
