KEYCODE,ht,df
87,75,179.0
69,96,984.0
222,88,576.0
76,72,193.0
76,87,199.0
32,74,352.0
76,71,40.0
69,127,128.0
84,87,120.0
32,71,280.0
89,48,120.0
79,111,184.0
85,64,256.0
32,64,1000.0
75,55,312.0
78,64,144.0
79,80,120.0
87,96,96.0
32,71,168.0
73,71,296.0
78,63,168.0
32,80,96.0
84,83,112.0
72,64,64.0
69,87,112.0
32,79,207.0
77,16,81.0
79,91,152.0
82,87,88.0
78,63,112.0
73,88,120.0
78,63,120.0
71,104,104.0
32,55,248.0
73,63,112.0
70,96,96.0
32,55,344.0
87,135,120.0
69,103,160.0
32,63,160.0
65,127,176.0
82,111,152.0
69,95,240.0
65,128,264.0
32,63,280.0
73,71,120.0
78,47,128.0
84,71,224.0
69,95,176.0
82,120,121.0
69,94,175.0
83,128,152.0
69,144,184.0
84,103,576.0
69,71,272.0
8,39,104.0
8,63,136.0
8,55,184.0
84,87,128.0
69,71,176.0
68,103,136.0
32,55,136.0
79,87,144.0
85,31,400.0
8,63,232.0
82,103,104.0
32,55,208.0
78,63,112.0
79,79,104.0
84,103,168.0
190,63,5296.0
87,95,192.0
65,151,232.0
83,127,376.0
32,63,504.0
8,47,128.0
8,23,176.0
8,55,96.0
8,39,208.0
16,183,160.0
87,95,184.0
65,119,176.0
83,111,136.0
72,63,160.0
32,55,424.0
8,39,96.0
8,95,232.0
32,63,200.0
73,63,136.0
84,95,96.0
32,63,192.0
65,119,104.0
32,63,328.0
67,119,152.0
65,63,104.0
82,111,144.0
32,63,256.0
83,71,424.0
8,63,168.0
8,63,152.0
87,111,432.0
82,87,192.0
69,79,232.0
67,127,128.0
75,47,680.0
16,199,176.0
191,79,4752.0
73,55,184.0
84,119,192.0
32,55,160.0
73,103,104.0
83,111,113.0
32,46,479.0
8,31,104.0
8,23,96.0
8,31,104.0
8,31,104.0
8,31,96.0
8,39,104.0
8,63,288.0
20,87,296.0
73,55,95.0
20,128,465.0
84,95,472.0
32,47,240.0
73,63,88.0
83,103,104.0
32,31,504.0
86,87,208.0
69,167,368.0
82,79,144.0
89,55,160.0
32,63,392.0
85,47,192.0
78,47,160.0
75,39,376.0
8,55,328.0
76,71,152.0
73,55,216.0
75,63,776.0
69,95,135.0
76,112,208.0
89,56,161.0
32,71,216.0
84,87,87.0
72,64,105.0
65,111,135.0
84,88,136.0
32,56,481.0
8,23,104.0
8,31,104.0
8,31,88.0
8,39,104.0
8,47,104.0
8,48,104.0
8,63,112.0
8,31,600.0
76,87,216.0
89,63,184.0
32,63,184.0
84,95,72.0
72,63,119.0
65,120,121.0
84,87,136.0
32,63,264.0
80,63,184.0
82,127,336.0
8,63,135.0
65,128,130.0
84,86,198.0
82,120,233.0
79,71,175.0
78,64,120.0
83,104,105.0
32,63,175.0
79,88,88.0
70,112,113.0
32,63,208.0
84,111,112.0
79,79,144.0
85,71,216.0
82,87,87.0
32,64,217.0
79,63,168.0
80,71,120.0
69,135,136.0
82,31,360.0
65,79,352.0
84,87,144.0
79,79,111.0
82,104,281.0
83,119,151.0
32,72,265.0
65,111,136.0
82,127,128.0
69,103,159.0
32,56,353.0
84,79,448.0
82,95,232.0
79,79,159.0
85,64,257.0
66,103,135.0
76,64,137.0
69,87,320.0
77,55,183.0
65,120,433.0
75,47,248.0
69,159,656.0
82,87,192.0
83,119,167.0
190,72,9377.0
16,127,111.0
84,96,305.0
72,63,111.0
69,104,72.0
32,80,200.0
78,72,152.0
69,112,80.0
87,152,176.0
32,72,249.0
82,127,127.0
65,104,168.0
68,128,128.0
73,56,128.0
79,112,208.0
32,72,264.0
77,64,112.0
73,96,144.0
78,64,128.0
73,80,200.0
83,80,120.0
84,64,128.0
69,104,104.0
82,88,136.0
32,56,264.0
87,88,160.0
65,144,112.0
83,120,176.0
32,64,209.0
72,63,87.0
69,128,113.0
65,135,175.0
68,136,137.0
32,63,159.0
79,96,96.0
70,104,104.0
32,56,104.0
84,88,89.0
72,79,103.0
69,104,104.0
32,80,225.0
80,103,175.0
82,112,136.0
79,64,225.0
71,87,207.0
65,120,753.0
8,39,111.0
8,64,664.0
80,88,145.0
65,95,279.0
71,104,128.0
65,120,240.0
78,56,128.0
68,144,144.0
65,104,152.0
32,56,440.0
68,107,209.0
82,79,344.0
8,63,111.0
69,112,241.0
80,103,104.0
65,79,103.0
82,80,176.0
84,104,128.0
77,72,97.0
69,111,111.0
78,56,57.0
84,71,224.0
190,87,5048.0
16,167,88.0
87,103,255.0
69,104,256.0
32,56,344.0
84,96,136.0
65,128,1104.0
76,64,184.0
75,40,224.0
69,72,176.0
68,112,112.0
32,72,232.0
81,160,304.0
85,64,280.0
73,48,152.0
69,104,272.0
84,80,104.0
76,72,160.0
89,80,184.0
32,48,12977.0
145,1479,35311.0
8,88,200.0
8,64,152.0
8,72,160.0
8,64,152.0
8,72,152.0
8,80,160.0
8,64,160.0
8,64,168.0
8,48,136.0
8,72,160.0
8,56,96.0
8,15,104.0
8,39,128.0
8,48,72.0
8,72,104.0
8,64,152.0
8,112,160.0
8,56,112.0
8,48,88.0
8,200,32824.0
16,167,104.0
87,111,192.0
69,95,200.0
32,79,240.0
84,119,120.0
65,127,184.0
76,63,408.0
75,39,112.0
69,63,168.0
68,127,128.0
32,47,152.0
81,159,352.0
85,47,312.0
73,47,432.0
69,79,424.0
84,111,240.0
76,79,184.0
89,63,160.0
32,87,152.0
87,119,120.0
72,47,144.0
73,55,207.0
76,112,57.0
69,79,1056.0
32,63,208.0
69,87,152.0
86,87,144.0
69,87,88.0
82,87,240.0
89,55,176.0
32,23,136.0
66,87,88.0
79,119,120.0
68,103,88.0
89,63,176.0
32,71,256.0
61,15,1.0
8,14,103.0
8,15,104.0
8,15,96.0
8,23,88.0
8,47,104.0
8,47,112.0
8,39,104.0
8,31,880.0
89,55,240.0
66,103,192.0
79,71,151.0
68,128,129.0
89,63,176.0
32,63,896.0
71,87,224.0
65,111,159.0
84,80,104.0
72,48,169.0
69,87,135.0
82,128,129.0
69,87,240.0
68,111,664.0
190,47,4176.0
16,135,104.0
84,95,215.0
72,96,145.0
69,103,104.0
32,63,552.0
68,111,176.0
73,55,103.0
82,96,345.0
69,95,231.0
67,104,209.0
84,63,80.0
79,71,103.0
82,104,272.0
83,112,176.0
32,72,561.0
83,103,264.0
69,15,112.0
69,103,368.0
32,55,440.0
83,111,88.0
73,55,103.0
78,40,73.0
71,95,808.0
8,63,119.0
8,72,281.0
71,95,184.0
78,47,87.0
73,72,200.0
70,80,104.0
73,40,161.0
67,127,128.0
65,127,159.0
78,64,96.0
84,104,136.0
32,72,512.0
80,96,169.0
82,103,127.0
