KEYCODE,ht,df
16,179,162.0
84,86,164.0
72,110,130.0
69,99,193.0
32,383,383.0
83,0,0.0
79,42,495.0
8,312,1032.0
8,129,201.0
8,133,196.0
8,132,210.0
8,113,810.0
69,96,143.0
32,93,327.0
83,85,164.0
73,103,212.0
78,113,193.0
71,97,363.0
76,135,181.0
69,88,199.0
32,97,1952.0
78,102,196.0
69,115,256.0
84,99,616.0
87,117,242.0
69,118,196.0
69,94,784.0
78,111,236.0
32,135,31.0
84,72,354.0
72,114,192.0
69,91,232.0
32,102,2056.0
84,109,296.0
87,81,332.0
79,114,317.0
32,117,884.0
86,162,240.0
69,210,169.0
82,132,319.0
83,96,190.0
73,105,214.0
79,115,272.0
78,108,358.0
83,104,183.0
32,104,807.0
73,111,158.0
83,98,114.0
32,118,181.0
84,102,150.0
72,115,162.0
69,91,169.0
32,97,1114.0
84,115,286.0
82,127,269.0
69,139,279.0
65,96,315.0
84,97,363.0
77,104,182.0
69,104,168.0
78,88,150.0
84,104,463.0
83,114,317.0
32,100,522.0
8,117,195.0
8,129,457.0
32,115,928.0
79,104,151.0
70,111,189.0
32,99,1088.0
70,141,188.0
79,98,192.0
82,126,252.0
69,109,1652.0
73,76,154.0
71,82,1231.0
78,92,218.0
32,115,240.0
66,98,145.0
65,105,167.0
78,89,448.0
75,131,1326.0
83,95,3867.0
8,93,500.0
66,111,2264.0
190,99,7809.0
16,304,192.0
87,96,284.0
69,111,236.0
32,107,154.0
65,147,256.0
82,147,227.0
69,130,255.0
32,103,150.0
65,87,577.0
76,99,130.0
83,110,221.0
79,113,379.0
32,93,767.0
73,110,251.0
78,92,201.0
32,133,243.0
84,82,145.0
79,97,255.0
85,114,411.0
67,144,176.0
72,109,266.0
32,111,988.0
87,107,216.0
73,116,225.0
84,101,147.0
72,88,277.0
32,100,399.0
84,111,157.0
72,105,167.0
69,88,135.0
32,115,253.0
16,519,353.0
85,150,4245.0
16,234,134.0
72,116,241.0
79,115,396.0
87,79,142.0
32,112,505.0
87,99,225.0
79,99,601.0
85,73,261.0
76,111,283.0
68,96,205.0
32,101,944.0
89,92,264.0
79,120,260.0
85,102,221.0
32,100,350.0
69,100,903.0
88,112,237.0
80,98,207.0
76,124,203.0
65,85,256.0
73,99,288.0
78,79,235.0
32,95,688.0
84,99,130.0
72,115,162.0
69,80,175.0
32,114,443.0
68,79,283.0
73,110,235.0
70,99,163.0
70,112,270.0
69,139,233.0
82,127,252.0
69,107,438.0
78,98,176.0
67,158,284.0
69,79,157.0
32,131,718.0
66,104,182.0
69,98,207.0
84,99,2339.0
87,117,227.0
69,99,163.0
69,102,196.0
78,114,239.0
32,101,976.0
84,100,194.0
72,111,157.0
69,82,161.0
32,95,283.0
16,786,547.0
84,82,428.0
8,120,730.0
84,114,286.0
87,115,334.0
79,104,417.0
16,1052,924.0
191,143,3331.0
16,231,138.0
65,125,203.0
82,130,224.0
69,99,177.0
32,97,253.0
89,88,386.0
79,115,256.0
85,110,282.0
32,112,534.0
73,127,236.0
78,69,194.0
32,97,208.0
16,140,156.0
84,101,164.0
79,104,401.0
68,104,246.0
65,114,162.0
89,87,212.0
32,82,223.0
16,323,156.0
191,152,3003.0
16,186,141.0
72,92,185.0
79,83,318.0
87,192,364.0
69,100,214.0
82,127,1380.0
188,93,233.0
32,101,241.0
72,100,350.0
69,83,1457.0
222,103,244.0
83,129,270.0
32,98,1287.0
78,100,210.0
79,114,286.0
32,130,839.0
66,96,175.0
69,130,239.0
84,99,161.0
84,115,256.0
69,155,250.0
82,114,255.0
32,97,379.0
84,114,130.0
72,104,167.0
65,135,308.0
84,93,499.0
8,125,580.0
78,67,207.0
32,109,993.0
87,113,238.0
65,124,187.0
73,98,457.0
86,161,224.0
69,139,201.0
82,115,256.0
32,103,885.0
87,133,273.0
73,109,234.0
82,140,468.0
69,79,220.0
32,99,610.0
70,87,165.0
79,80,629.0
68,103,181.0
68,89,214.0
69,131,209.0
82,106,341.0
32,101,890.0
73,115,224.0
78,91,200.0
32,109,204.0
70,99,239.0
65,138,138.0
78,94,375.0
67,135,947.0
8,178,719.0
84,136,262.0
65,148,445.0
67,122,1102.0
8,103,213.0
83,115,319.0
89,81,222.0
32,101,383.0
16,665,287.0
70,128,669.0
79,109,171.0
79,112,472.0
84,100,350.0
66,101,180.0
65,95,189.0
76,115,193.0
76,111,801.0
190,105,7853.0
16,397,268.0
80,176,379.0
85,103,463.0
82,127,361.0
67,87,134.0
72,103,167.0
65,117,305.0
83,93,171.0
73,101,242.0
78,107,216.0
71,99,194.0
32,114,999.0
80,131,256.0
79,117,398.0
87,104,244.0
69,131,226.0
82,113,285.0
32,130,604.0
79,85,164.0
70,94,157.0
32,98,193.0
16,764,344.0
85,181,212.0
83,98,349.0
32,99,704.0
72,104,276.0
79,125,282.0
85,97,534.0
83,120,245.0
69,83,647.0
72,103,244.0
79,109,235.0
76,117,195.0
68,110,282.0
83,117,258.0
32,114,536.0
72,88,150.0
83,135,713.0
8,114,176.0
65,159,300.0
83,158,267.0
32,112,518.0
66,109,235.0
87,96,205.0
69,99,208.0
78,98,538.0
8,103,181.0
8,127,205.0
8,98,160.0
8,100,413.0
69,117,196.0
69,97,191.0
78,80,221.0
32,91,844.0
82,112,190.0
73,100,273.0
83,94,235.0
73,99,333.0
78,86,258.0
71,92,185.0
32,83,823.0
8,118,290.0
190,95,2894.0
16,388,195.0
87,99,386.0
69,111,407.0
84,96,160.0
72,103,166.0
69,119,245.0
82,99,606.0
32,86,881.0
8,4,5.0
8,60,860.0
8,147,1405.0
8,117,210.0
8,115,193.0
8,145,577.0
72,87,134.0
69,114,411.0
84,107,296.0
72,110,298.0
69,130,208.0
82,114,239.0
32,102,580.0
73,72,292.0
84,79,173.0
32,99,395.0
87,79,1316.0
73,111,267.0
76,94,189.0
76,99,240.0
32,98,270.0
83,145,270.0
84,108,248.0
65,141,189.0
78,114,286.0
68,88,947.0
32,132,460.0
85,97,269.0
80,108,265.0
