KEYCODE,ht,df
16,140,94.0
84,131,194.0
72,140,58.0
69,129,185.0
32,98,104.0
66,92,183.0
69,109,534.0
83,169,154.0
84,198,542.0
189,80,660.0
73,39,635.0
187,54,19.0
8,35,1242.0
8,59,419.0
79,103,134.0
70,165,508.0
189,142,407.0
83,189,119.0
69,114,161.0
86,107,138.0
69,149,337.0
78,147,225.0
32,106,153.0
83,141,104.0
69,156,140.0
82,179,141.0
73,70,102.0
69,102,248.0
83,180,258.0
32,95,221.0
77,142,106.0
79,127,100.0
86,85,132.0
69,101,354.0
83,129,158.0
32,90,137.0
84,155,87.0
79,99,115.0
32,71,289.0
16,258,144.0
73,54,145.0
78,89,136.0
68,136,87.0
73,69,132.0
65,117,838.0
78,142,154.0
65,140,187.0
80,88,197.0
79,77,202.0
76,108,90.0
73,54,163.0
83,165,228.0
188,155,218.0
32,75,153.0
16,219,109.0
73,63,156.0
78,89,171.0
68,153,117.0
73,69,108.0
65,94,157.0
78,86,149.0
65,149,196.0
190,105,6500.0
16,379,328.0
73,127,237.0
32,123,217.0
67,107,154.0
65,158,118.0
78,72,244.0
222,92,201.0
84,122,153.0
32,88,119.0
83,163,101.0
69,88,167.0
69,130,130.0
77,120,136.0
32,84,162.0
84,159,105.0
79,80,111.0
32,66,128.0
70,129,110.0
73,69,100.0
78,70,164.0
68,135,163.0
32,75,184.0
73,45,92.0
84,166,166.0
190,99,4715.0
16,280,247.0
72,137,72.0
65,67,130.0
86,86,132.0
69,134,100.0
32,135,214.0
89,147,120.0
79,170,116.0
85,150,118.0
32,69,116.0
68,151,100.0
79,109,125.0
78,78,61.0
69,148,198.0
32,85,132.0
65,164,698.0
78,102,415.0
89,105,198.0
32,121,152.0
68,104,167.0
69,136,292.0
65,95,133.0
76,97,143.0
83,164,289.0
32,81,206.0
89,60,91.0
69,131,160.0
84,136,1218.0
16,275,235.0
191,118,5162.0
16,293,265.0
72,134,122.0
69,138,103.0
32,99,239.0
68,142,314.0
79,145,236.0
69,220,407.0
83,166,182.0
78,89,511.0
222,94,266.0
84,146,126.0
32,86,196.0
87,105,168.0
65,145,135.0
78,72,119.0
84,138,100.0
32,85,163.0
84,138,40.0
79,98,145.0
32,71,133.0
71,172,134.0
73,72,119.0
86,69,178.0
69,124,140.0
32,98,170.0
84,132,31.0
72,109,65.0
69,130,94.0
32,98,207.0
84,97,265.0
82,137,115.0
65,115,225.0
68,124,163.0
73,157,129.0
78,136,70.0
71,144,191.0
32,90,201.0
80,90,211.0
79,62,94.0
83,131,177.0
73,59,121.0
84,188,181.0
73,56,56.0
79,200,178.0
78,87,133.0
83,198,183.0
190,89,6195.0
16,798,751.0
77,107,295.0
73,66,206.0
75,51,75.0
69,138,113.0
32,102,164.0
73,74,56.0
83,135,98.0
32,83,115.0
80,102,133.0
85,55,123.0
84,79,157.0
84,132,91.0
73,126,99.0
78,135,68.0
71,139,82.0
32,73,276.0
80,82,60.0
82,116,64.0
69,131,178.0
83,103,171.0
83,101,117.0
85,69,85.0
82,98,49.0
69,131,162.0
32,71,105.0
79,82,176.0
78,152,215.0
32,91,185.0
77,134,180.0
69,123,360.0
190,129,7442.0
16,444,282.0
84,206,136.0
72,202,180.0
73,74,106.0
83,178,210.0
32,138,842.0
8,83,161.0
8,71,290.0
8,81,175.0
8,74,292.0
72,151,129.0
73,85,132.0
83,158,149.0
32,87,135.0
72,54,76.0
65,109,140.0
83,188,148.0
32,89,136.0
78,116,87.0
79,140,118.0
87,144,493.0
32,119,134.0
66,88,166.0
69,72,197.0
67,133,121.0
79,133,133.0
77,137,70.0
69,98,145.0
32,87,103.0
84,136,85.0
72,62,23.0
69,127,102.0
32,91,169.0
77,133,104.0
79,121,87.0
83,134,101.0
84,153,127.0
32,86,102.0
80,146,116.0
82,121,70.0
69,83,161.0
83,71,150.0
83,109,156.0
73,137,112.0
78,123,86.0
71,120,83.0
32,93,218.0
83,119,99.0
84,147,256.0
79,92,509.0
82,177,162.0
89,75,138.0
32,53,131.0
73,56,103.0
78,74,54.0
32,129,97.0
84,163,59.0
72,81,60.0
69,120,82.0
32,98,180.0
67,85,147.0
65,137,58.0
80,97,176.0
73,56,103.0
84,131,162.0
65,153,200.0
76,106,1531.0
190,106,5471.0
16,254,218.0
72,153,99.0
69,138,101.0
32,130,177.0
73,59,106.0
83,152,70.0
32,66,129.0
76,101,132.0
73,56,119.0
83,110,84.0
84,144,116.0
69,101,554.0
68,159,300.0
32,97,175.0
65,141,105.0
83,152,98.0
32,80,111.0
80,91,122.0
82,171,853.0
79,100,256.0
66,91,154.0
65,89,167.0
66,124,74.0
76,113,332.0
69,145,411.0
32,104,354.0
70,131,152.0
79,100,100.0
82,155,128.0
32,88,444.0
84,140,140.0
72,79,56.0
73,113,128.0
83,139,102.0
32,99,193.0
87,107,123.0
69,99,193.0
69,121,137.0
75,135,354.0
222,99,318.0
83,128,175.0
32,90,200.0
71,107,142.0
65,130,176.0
77,131,121.0
69,116,1606.0
190,111,7170.0
16,501,736.0
16,367,235.0
73,70,335.0
186,100,665.0
8,86,1042.0
222,107,642.0
186,68,147.0
186,72,174.0
32,80,126.0
70,138,73.0
79,65,112.0
77,52,400.0
8,70,196.0
8,74,168.0
8,56,134.0
8,56,150.0
8,72,165.0
8,73,167.0
8,74,934.0
76,72,152.0
