KEYCODE,ht,df
20,184,191.0
73,112,57.0
20,135,224.0
32,136,176.0
65,128,191.0
77,161,232.0
32,161,1650.0
73,111,223.0
78,112,1040.0
32,136,208.0
53,144,176.0
48,120,592.0
77,128,920.0
8,128,240.0
20,160,232.0
77,120,96.0
20,136,528.0
32,144,2328.0
73,104,184.0
70,128,152.0
32,136,648.0
89,120,104.0
79,136,184.0
85,136,312.0
32,160,1128.0
78,120,136.0
69,112,136.0
69,120,184.0
69,48,248.0
68,168,1000.0
8,151,184.0
8,112,176.0
68,144,232.0
32,152,872.0
77,112,167.0
69,113,689.0
190,128,7120.0
20,184,2024.0
73,136,112.0
20,152,312.0
32,144,136.0
65,144,168.0
77,136,216.0
32,156,1228.0
77,152,888.0
79,96,248.0
78,136,200.0
73,144,680.0
84,120,136.0
79,152,392.0
82,144,1640.0
73,104,207.0
78,129,433.0
71,104,136.0
32,119,1248.0
69,95,119.0
77,160,272.0
73,128,720.0
8,128,248.0
65,152,424.0
73,112,232.0
76,136,1521.0
190,152,5352.0
20,192,320.0
87,120,72.0
20,144,640.0
72,104,2888.0
69,128,135.0
84,105,201.0
72,144,128.0
69,136,232.0
82,128,167.0
32,137,1105.0
73,95,127.0
84,104,152.0
32,120,320.0
87,128,136.0
73,96,232.0
76,136,176.0
76,128,576.0
32,104,945.0
83,119,127.0
84,104,240.0
65,136,256.0
78,96,736.0
68,104,128.0
32,104,328.0
85,120,312.0
80,120,328.0
32,112,1681.0
79,112,304.0
78,112,232.0
32,136,184.0
82,104,408.0
69,104,1144.0
8,112,448.0
65,136,144.0
67,104,168.0
69,144,208.0
32,128,2152.0
68,104,232.0
65,168,136.0
89,120,312.0
32,136,1040.0
8,120,520.0
188,104,208.0
32,144,1264.0
78,111,360.0
79,95,759.0
66,144,648.0
79,128,408.0
68,144,160.0
89,104,256.0
32,120,536.0
75,104,224.0
78,120,208.0
79,160,944.0
83,160,1160.0
8,120,1128.0
87,97,385.0
83,128,184.0
190,160,7904.0
20,184,375.0
87,120,97.0
20,135,360.0
72,135,143.0
65,168,128.0
84,96,272.0
32,104,176.0
65,144,152.0
32,104,320.0
78,128,256.0
73,112,888.0
67,144,312.0
69,144,192.0
32,120,1256.0
78,112,192.0
79,168,472.0
84,104,384.0
69,88,800.0
190,85,765.0
46,136,3873.0
20,136,144.0
80,144,88.0
20,104,168.0
79,112,424.0
76,104,296.0
73,104,552.0
67,208,160.0
69,192,128.0
32,168,608.0
65,168,200.0
78,128,320.0
68,135,128.0
32,144,2519.0
84,80,112.0
72,96,272.0
69,88,136.0
32,96,368.0
65,112,296.0
76,88,152.0
76,104,416.0
69,112,208.0
71,104,216.0
69,128,400.0
68,104,136.0
32,136,552.0
66,112,136.0
65,112,368.0
78,112,1736.0
75,88,240.0
32,120,632.0
82,120,160.0
79,112,616.0
66,96,160.0
66,104,216.0
69,120,240.0
82,88,224.0
83,136,216.0
32,120,2249.0
69,112,144.0
88,120,224.0
67,160,488.0
72,128,135.0
65,137,905.0
78,136,1112.0
71,120,135.0
69,112,264.0
68,201,304.0
32,96,2008.0
70,96,160.0
73,128,192.0
82,104,336.0
69,88,792.0
190,128,4056.0
20,184,192.0
77,120,64.0
20,128,232.0
85,128,584.0
67,128,96.0
72,104,224.0
32,120,440.0
66,96,168.0
69,88,176.0
84,104,168.0
84,104,216.0
69,96,264.0
82,104,176.0
32,96,864.0
84,80,112.0
72,112,712.0
65,144,160.0
78,88,280.0
32,105,985.0
67,96,240.0
65,120,632.0
82,96,144.0
82,95,200.0
89,95,456.0
73,95,231.0
74,96,576.0
71,96,144.0
32,112,856.0
8,112,184.0
8,80,152.0
8,80,136.0
8,80,1616.0
78,88,136.0
71,120,176.0
32,112,904.0
65,120,160.0
32,120,152.0
65,104,2136.0
8,104,368.0
76,112,440.0
65,128,272.0
80,128,656.0
84,104,144.0
79,96,216.0
80,136,1152.0
190,128,3144.0
20,128,1193.0
65,152,424.0
20,128,135.0
69,96,216.0
82,184,160.0
69,120,320.0
32,96,520.0
8,128,176.0
8,112,160.0
8,104,152.0
8,104,152.0
8,136,184.0
8,144,176.0
8,120,1664.0
20,184,2308.0
65,160,512.0
20,144,152.0
82,160,192.0
69,120,392.0
32,128,1448.0
89,144,136.0
79,152,200.0
85,112,264.0
32,112,544.0
83,144,160.0
85,112,248.0
82,96,208.0
69,104,136.0
32,120,3040.0
20,152,176.0
73,103,72.0
20,104,368.0
32,111,1424.0
68,135,143.0
79,152,801.0
78,120,840.0
192,136,744.0
84,144,160.0
32,144,1080.0
78,136,144.0
69,120,184.0
69,112,224.0
68,152,144.0
32,152,408.0
84,160,696.0
8,136,192.0
8,112,160.0
8,104,352.0
32,160,440.0
84,112,120.0
79,120,296.0
32,144,1112.0
66,112,152.0
69,104,152.0
32,104,304.0
84,128,160.0
74,96,368.0
69,136,816.0
187,112,224.0
8,128,184.0
8,112,168.0
8,120,368.0
8,120,1008.0
72,96,152.0
69,152,248.0
82,112,448.0
69,95,208.0
83,104,960.0
8,160,1472.0
16,207,192.0
191,191,7136.0
20,136,472.0
87,128,88.0
20,128,184.0
69,128,560.0
32,136,752.0
78,120,248.0
69,104,144.0
69,128,200.0
68,104,144.0
32,120,528.0
65,144,152.0
32,104,472.0
80,136,360.0
82,112,664.0
67,184,224.0
69,144,248.0
83,120,168.0
83,152,296.0
32,144,239.0
84,113,256.0
79,121,313.0
32,144,535.0
68,129,208.0
