KEYCODE,ht,df
16,250,157.0
84,81,173.0
72,83,181.0
73,75,93.0
83,108,395.0
32,94,177.0
73,86,99.0
83,99,129.0
32,117,223.0
65,106,156.0
32,102,328.0
77,123,153.0
79,99,27.0
80,27,59.0
83,109,161.0
84,112,175.0
32,142,340.0
8,66,137.0
8,62,122.0
8,75,192.0
8,40,214.0
83,109,97.0
84,137,154.0
32,110,334.0
85,92,193.0
78,93,204.0
70,113,109.0
79,82,152.0
82,75,299.0
84,101,135.0
85,113,522.0
78,91,104.0
65,99,132.0
84,84,124.0
69,85,129.0
32,77,197.0
78,82,122.0
69,124,113.0
87,101,241.0
83,141,152.0
32,104,458.0
82,105,106.0
69,123,173.0
76,91,145.0
69,96,112.0
65,132,182.0
83,87,102.0
69,115,470.0
191,69,407.0
8,72,133.0
8,91,235.0
190,80,3207.0
16,168,82.0
72,73,191.0
69,80,167.0
32,89,479.0
69,74,199.0
83,56,324.0
8,63,150.0
88,99,348.0
84,80,134.0
69,87,131.0
78,93,175.0
68,79,175.0
69,51,145.0
68,59,107.0
32,77,235.0
16,290,116.0
70,125,246.0
82,87,110.0
69,117,608.0
85,89,459.0
68,89,128.0
73,103,164.0
65,82,131.0
78,93,182.0
32,73,256.0
84,73,61.0
72,100,165.0
69,50,563.0
79,95,174.0
82,75,201.0
84,47,381.0
8,63,115.0
85,74,172.0
32,124,310.0
8,59,125.0
8,77,128.0
8,75,124.0
85,75,186.0
32,106,348.0
8,76,131.0
8,94,121.0
89,77,143.0
32,80,484.0
73,123,80.0
78,105,138.0
84,87,108.0
79,84,182.0
32,98,351.0
65,119,217.0
68,82,113.0
79,81,303.0
76,77,434.0
8,72,150.0
8,83,578.0
76,104,490.0
69,77,526.0
83,111,143.0
67,90,186.0
69,92,178.0
78,102,170.0
67,98,105.0
69,87,174.0
32,147,286.0
65,87,42.0
78,113,192.0
68,77,74.0
32,154,705.0
65,82,170.0
68,73,151.0
85,82,208.0
76,63,745.0
8,65,226.0
84,67,1120.0
72,98,166.0
79,82,159.0
79,80,164.0
68,86,310.0
190,98,2920.0
16,448,341.0
84,78,225.0
72,80,149.0
69,70,136.0
32,105,248.0
83,120,133.0
84,99,121.0
65,105,171.0
84,100,215.0
69,85,172.0
77,114,226.0
69,87,272.0
78,101,181.0
84,73,268.0
32,92,191.0
71,89,126.0
65,100,343.0
86,111,176.0
69,72,132.0
32,120,414.0
78,130,111.0
79,116,205.0
32,85,688.0
82,95,311.0
8,80,156.0
70,70,142.0
85,85,421.0
82,93,201.0
84,66,103.0
72,104,181.0
69,113,102.0
82,91,223.0
32,143,339.0
68,90,191.0
69,95,165.0
84,91,191.0
65,95,249.0
73,92,205.0
76,97,137.0
83,83,121.0
32,150,332.0
79,30,332.0
70,66,85.0
32,112,208.0
84,83,50.0
72,81,112.0
69,97,116.0
32,89,223.0
73,126,80.0
78,96,139.0
67,83,153.0
73,92,513.0
68,94,191.0
69,77,96.0
78,81,170.0
84,69,282.0
190,105,2959.0
72,79,310.0
8,87,153.0
16,176,79.0
72,79,223.0
69,58,206.0
32,85,227.0
73,101,179.0
83,85,138.0
32,75,202.0
79,96,163.0
78,75,112.0
69,91,125.0
32,108,456.0
79,81,131.0
70,64,89.0
32,89,184.0
84,65,29.0
72,95,525.0
82,42,380.0
69,65,171.0
69,51,298.0
32,85,276.0
16,256,108.0
69,131,273.0
65,133,211.0
68,106,407.0
8,78,111.0
71,86,153.0
76,115,305.0
69,106,138.0
83,118,143.0
32,104,222.0
87,99,58.0
72,148,169.0
79,95,48.0
73,38,404.0
8,58,295.0
32,96,437.0
87,78,151.0
73,89,172.0
76,69,138.0
76,74,161.0
32,97,278.0
66,96,195.0
69,59,70.0
32,106,321.0
72,115,139.0
69,83,95.0
76,116,180.0
68,78,120.0
32,93,216.0
79,135,104.0
85,108,168.0
84,93,141.0
32,132,545.0
79,76,153.0
70,103,122.0
32,87,196.0
84,83,35.0
72,108,183.0
69,74,92.0
32,121,315.0
71,91,129.0
65,95,96.0
77,98,119.0
69,92,347.0
190,124,3007.0
16,163,90.0
73,69,212.0
32,84,240.0
87,88,77.0
79,140,134.0
85,84,100.0
76,165,178.0
68,81,273.0
32,131,532.0
76,146,252.0
79,77,167.0
86,92,339.0
69,87,115.0
32,111,243.0
84,58,155.0
79,94,219.0
32,87,334.0
72,93,593.0
69,65,133.0
76,130,176.0
80,86,245.0
32,122,323.0
89,95,73.0
79,97,76.0
85,80,244.0
32,112,815.0
71,74,319.0
85,93,271.0
83,104,453.0
8,117,216.0
89,105,386.0
83,111,200.0
32,104,603.0
87,80,87.0
73,100,208.0
84,56,108.0
72,71,210.0
32,109,207.0
84,71,66.0
72,96,165.0
73,71,64.0
83,145,151.0
32,141,780.0
73,151,97.0
77,157,364.0
66,95,149.0
65,90,104.0
76,109,206.0
65,84,140.0
78,102,133.0
67,92,115.0
69,83,385.0
190,136,2854.0
16,160,97.0
78,78,125.0
79,69,380.0
84,82,187.0
32,72,280.0
76,134,227.0
73,86,195.0
75,82,126.0
69,97,155.0
32,125,670.0
89,93,77.0
79,132,89.0
85,92,699.0
186,124,843.0
8,90,1009.0
222,87,546.0
75,62,127.0
75,78,400.0
8,61,126.0
8,86,197.0
76,108,180.0
76,83,218.0
32,84,529.0
71,92,260.0
69,111,201.0
84,53,432.0
8,56,261.0
32,74,220.0
80,79,138.0
65,96,172.0
73,84,186.0
68,80,172.0
32,97,370.0
71,71,96.0
79,70,351.0
8,78,139.0
8,77,73.0
70,82,108.0
79,89,271.0
82,87,224.0
8,43,115.0
8,92,180.0
82,58,76.0
32,91,376.0
73,100,285.0
84,98,1146.0
190,58,2919.0
16,259,144.0
84,78,238.0
72,77,142.0
69,69,119.0
32,72,227.0
84,102,151.0
69,100,121.0
65,98,152.0
77,147,260.0
32,80,214.0
70,122,240.0
69,75,175.0
69,68,137.0
76,84,224.0
83,95,308.0
32,101,305.0
67,85,97.0
79,151,573.0
8,92,173.0
78,82,355.0
70,115,122.0
73,84,430.0
68,108,197.0
69,74,175.0
78,88,219.0
84,82,239.0
32,107,197.0
84,71,63.0
72,115,139.0
65,100,113.0
84,87,122.0
32,112,707.0
16,146,53.0
77,79,211.0
65,108,202.0
82,82,216.0
84,92,161.0
73,93,199.0
78,123,210.0
32,102,339.0
87,74,75.0
73,76,151.0
76,76,141.0
76,74,148.0
32,120,178.0
66,65,148.0
69,81,92.0
32,110,369.0
65,168,195.0
86,117,214.0
65,101,318.0
73,112,273.0
76,104,219.0
65,103,402.0
86,82,522.0
8,87,105.0
66,83,148.0
76,97,179.0
69,101,583.0
