KEYCODE,ht,df
16,120,39.0
84,156,183.0
69,73,160.0
83,104,120.0
84,80,160.0
83,104,184.0
32,112,160.0
16,232,144.0
77,104,105.0
79,114,96.0
78,111,87.0
68,72,104.0
65,104,80.0
89,64,89.0
32,47,80.0
83,106,80.0
72,88,55.0
79,112,72.0
87,64,156.0
69,60,180.0
68,207,207.0
32,133,121.0
78,96,72.0
79,106,97.0
32,79,143.0
83,104,122.0
84,62,134.0
82,80,88.0
85,88,104.0
67,80,192.0
84,64,192.0
85,64,88.0
82,88,240.0
65,104,112.0
76,96,64.0
32,88,136.0
68,72,128.0
65,96,112.0
77,104,80.0
65,88,96.0
71,80,144.0
69,88,136.0
32,104,120.0
84,98,56.0
79,80,56.0
32,120,104.0
72,96,64.0
73,112,72.0
83,80,64.0
32,104,112.0
83,88,64.0
72,88,72.0
79,112,88.0
85,104,112.0
76,104,72.0
68,56,144.0
69,96,56.0
82,104,56.0
190,64,6680.0
16,184,88.0
76,88,168.0
79,128,136.0
85,96,424.0
8,64,336.0
73,96,88.0
83,72,112.0
32,104,64.0
68,72,168.0
69,64,169.0
83,71,39.0
80,88,136.0
73,96,88.0
84,96,144.0
69,72,96.0
32,88,105.0
84,95,79.0
72,96,64.0
69,88,96.0
32,96,64.0
82,96,112.0
69,88,80.0
84,96,64.0
85,72,128.0
82,80,64.0
78,91,72.0
32,72,88.0
79,88,72.0
70,80,72.0
32,96,72.0
16,136,88.0
68,72,376.0
82,72,131.0
69,77,181.0
87,80,152.0
32,112,64.0
16,256,200.0
66,80,504.0
8,64,176.0
69,56,280.0
8,56,192.0
76,72,64.0
69,96,208.0
68,64,152.0
83,80,136.0
79,80,216.0
69,72,120.0
190,48,6680.0
16,119,168.0
72,80,88.0
69,80,88.0
32,104,88.0
76,104,104.0
87,40,296.0
8,56,80.0
65,72,152.0
87,88,178.0
32,10,70.0
69,72,96.0
78,88,103.0
70,65,49.0
79,96,112.0
82,64,280.0
67,96,128.0
69,72,104.0
77,121,72.0
69,95,112.0
78,72,56.0
84,81,72.0
32,112,80.0
72,88,64.0
65,64,144.0
83,71,79.0
32,105,208.0
82,80,129.0
69,72,152.0
83,90,80.0
80,72,128.0
79,112,80.0
78,133,80.0
83,95,112.0
73,64,112.0
66,96,64.0
73,71,144.0
76,128,98.0
73,150,149.0
84,8,137.0
89,94,111.0
32,89,129.0
70,79,64.0
79,87,111.0
82,72,56.0
32,96,144.0
84,57,33.0
72,90,95.0
69,72,65.0
32,87,119.0
83,64,145.0
65,103,80.0
70,87,135.0
69,104,81.0
84,79,95.0
89,80,65.0
32,71,119.0
79,80,49.0
70,95,88.0
32,95,119.0
84,80,65.0
72,87,95.0
69,72,80.0
32,112,97.0
80,87,159.0
85,80,96.0
66,80,104.0
76,114,81.0
73,71,72.0
67,80,112.0
190,71,4599.0
16,472,376.0
72,112,192.0
69,64,72.0
222,64,133.0
83,59,51.0
32,96,112.0
65,80,136.0
32,96,152.0
81,80,96.0
85,104,84.0
69,76,156.0
83,80,64.0
84,96,80.0
73,104,56.0
79,120,96.0
78,88,48.0
65,80,128.0
66,81,64.0
76,104,105.0
69,74,74.0
32,101,93.0
16,128,64.0
70,88,160.0
65,96,88.0
78,96,120.0
84,80,136.0
65,88,168.0
83,88,72.0
89,96,72.0
32,80,112.0
80,64,136.0
76,96,112.0
65,64,88.0
89,89,81.0
69,95,55.0
82,80,64.0
32,96,144.0
84,80,56.0
79,107,88.0
32,115,144.0
66,64,136.0
69,88,96.0
71,96,104.0
73,120,80.0
78,96,72.0
32,80,104.0
87,88,80.0
73,64,80.0
84,72,56.0
72,64,152.0
190,56,4728.0
16,176,89.0
68,111,127.0
79,75,56.0
78,128,112.0
222,104,88.0
84,88,72.0
32,96,104.0
84,72,56.0
72,80,88.0
69,72,80.0
89,72,80.0
32,80,96.0
72,80,24.0
65,80,128.0
86,72,88.0
69,96,88.0
32,104,120.0
83,80,48.0
79,120,80.0
77,120,64.0
69,72,112.0
32,104,248.0
67,104,89.0
79,103,87.0
78,128,128.0
76,88,80.0
70,48,324.0
8,28,100.0
8,80,176.0
70,72,368.0
76,112,128.0
73,75,64.0
67,80,208.0
84,64,120.0
83,96,64.0
32,120,88.0
72,88,64.0
69,80,56.0
82,80,112.0
69,64,128.0
16,144,32.0
191,56,4480.0
16,136,56.0
73,96,104.0
32,120,80.0
72,121,104.0
65,80,112.0
86,80,120.0
69,72,48.0
32,88,128.0
65,96,96.0
32,96,128.0
82,80,104.0
69,88,136.0
81,101,122.0
85,62,94.0
69,88,168.0
83,88,96.0
84,56,64.0
190,48,3208.0
16,128,56.0
84,104,96.0
72,96,88.0
69,72,272.0
8,64,208.0
65,80,40.0
84,88,136.0
32,104,88.0
82,88,128.0
78,112,136.0
75,120,104.0
83,88,104.0
32,96,112.0
70,80,384.0
8,56,144.0
8,56,136.0
8,56,136.0
8,72,144.0
8,56,136.0
8,64,560.0
65,88,112.0
78,152,168.0
75,104,192.0
83,80,163.0
32,93,117.0
70,80,72.0
73,96,104.0
70,72,176.0
84,96,104.0
72,88,152.0
32,88,160.0
70,80,64.0
79,96,120.0
82,80,72.0
32,96,128.0
84,65,32.0
72,104,112.0
69,72,48.0
32,114,144.0
87,72,136.0
69,96,144.0
75,64,328.0
8,72,232.0
69,72,88.0
75,72,201.0
190,55,4904.0
16,87,207.0
16,184,152.0
72,104,120.0
69,72,80.0
32,96,128.0
83,64,136.0
65,80,72.0
73,96,80.0
68,80,72.0
32,128,112.0
