KEYCODE,ht,df
16,304,157.0
78,148,562.0
69,179,291.0
65,126,695.0
76,75,534.0
188,91,132.0
32,129,919.0
67,77,288.0
65,107,271.0
78,76,156.0
32,86,282.0
89,78,212.0
79,58,629.0
85,63,234.0
32,97,273.0
72,58,203.0
69,81,292.0
76,72,554.0
80,101,229.0
32,117,855.0
87,62,295.0
73,62,226.0
84,85,174.0
72,80,244.0
32,95,245.0
84,87,171.0
72,76,268.0
73,75,204.0
83,89,323.0
16,284,160.0
191,152,6112.0
16,609,10105.0
16,304,181.0
68,133,422.0
79,64,270.0
78,80,1477.0
192,73,628.0
84,72,283.0
32,86,1191.0
188,85,161.0
65,124,624.0
8,76,158.0
8,73,932.0
77,67,143.0
65,85,252.0
75,67,247.0
69,73,169.0
32,113,859.0
77,62,238.0
69,83,174.0
32,106,434.0
80,69,339.0
85,62,308.0
76,47,138.0
76,65,85.0
32,107,248.0
84,86,483.0
65,74,714.0
80,125,380.0
69,118,335.0
32,172,894.0
8,72,281.0
83,80,156.0
32,109,277.0
79,65,306.0
78,76,236.0
32,119,657.0
87,69,358.0
72,69,801.0
69,133,1055.0
84,92,289.0
72,75,391.0
69,99,210.0
82,77,249.0
32,160,591.0
89,74,320.0
79,78,169.0
85,71,177.0
32,133,551.0
85,73,193.0
78,69,357.0
68,71,146.0
69,96,159.0
82,70,234.0
83,76,290.0
84,64,308.0
79,72,156.0
79,80,339.0
68,75,186.0
32,134,974.0
79,81,584.0
85,86,255.0
82,86,150.0
32,124,215.0
70,79,173.0
82,76,291.0
69,79,155.0
69,87,9639.0
16,267,104.0
83,174,896.0
72,56,191.0
69,82,155.0
32,101,664.0
87,75,502.0
79,65,495.0
85,59,215.0
76,66,367.0
68,70,194.0
32,95,733.0
72,59,134.0
65,85,340.0
84,86,195.0
69,93,179.0
32,137,654.0
84,73,331.0
79,81,148.0
32,99,521.0
83,86,244.0
69,66,151.0
69,81,228.0
32,158,675.0
85,103,173.0
83,108,203.0
32,115,961.0
78,87,326.0
79,107,297.0
84,72,145.0
32,136,872.0
71,59,197.0
69,95,221.0
84,67,185.0
32,139,1083.0
79,62,320.0
85,66,267.0
82,60,187.0
32,83,703.0
69,65,381.0
88,73,294.0
80,99,192.0
69,70,743.0
78,76,125.0
83,89,243.0
69,84,877.0
32,135,807.0
