KEYCODE,ht,df
16,269,119.0
87,135,166.0
72,95,133.0
65,106,165.0
84,74,65.0
32,103,107.0
73,97,95.0
83,78,86.0
32,78,133.0
89,80,62.0
79,126,82.0
85,96,114.0
82,85,100.0
32,98,86.0
73,91,100.0
83,68,134.0
83,80,61.0
85,75,116.0
69,76,110.0
32,65,127.0
83,86,172.0
73,63,100.0
82,72,161.0
16,170,43.0
191,89,2712.0
16,233,114.0
77,109,177.0
73,75,97.0
65,84,113.0
77,75,124.0
73,73,145.0
32,62,116.0
72,98,128.0
69,68,222.0
8,74,83.0
65,106,64.0
83,113,126.0
32,81,94.0
65,97,115.0
32,53,107.0
66,92,215.0
89,42,362.0
69,92,121.0
188,84,134.0
32,73,192.0
83,90,67.0
79,82,119.0
32,68,70.0
16,148,97.0
77,77,388.0
67,125,689.0
16,160,73.0
75,89,205.0
78,101,89.0
73,107,160.0
71,95,79.0
72,71,111.0
84,65,75.0
32,93,123.0
73,72,97.0
83,82,69.0
32,69,200.0
79,91,127.0
66,83,201.0
86,92,50.0
73,74,161.0
79,105,52.0
85,105,93.0
83,96,168.0
76,89,72.0
89,80,112.0
32,134,107.0
78,113,68.0
79,112,84.0
84,92,117.0
32,72,93.0
65,78,104.0
78,64,171.0
32,65,372.0
79,92,194.0
79,83,197.0
80,48,170.0
8,65,118.0
8,78,85.0
80,95,131.0
84,89,98.0
73,53,156.0
79,123,92.0
78,69,317.0
190,68,5845.0
16,207,131.0
70,95,158.0
69,70,147.0
69,86,100.0
76,82,102.0
32,94,113.0
70,91,176.0
82,98,51.0
69,90,144.0
69,93,85.0
32,93,217.0
84,82,65.0
79,112,133.0
32,81,114.0
85,71,80.0
83,76,152.0
69,70,96.0
32,69,62.0
16,181,118.0
82,93,89.0
79,92,132.0
66,93,89.0
73,101,105.0
78,87,71.0
83,92,121.0
79,79,118.0
78,91,92.0
32,60,87.0
73,67,103.0
70,89,65.0
32,73,144.0
72,69,65.0
69,81,111.0
32,71,107.0
68,95,91.0
79,72,84.0
69,80,157.0
83,95,79.0
78,72,190.0
222,62,55.0
84,80,119.0
32,85,99.0
83,86,126.0
85,68,106.0
70,70,132.0
70,99,64.0
69,137,127.0
82,92,94.0
32,66,94.0
65,105,113.0
32,76,98.0
83,73,151.0
69,81,90.0
84,90,215.0
66,86,171.0
65,93,76.0
67,113,92.0
75,61,196.0
190,56,5980.0
16,229,163.0
70,113,231.0
79,103,126.0
82,128,92.0
69,105,159.0
73,97,109.0
71,97,137.0
78,75,332.0
69,94,175.0
82,63,142.0
83,79,80.0
32,71,124.0
72,89,64.0
65,104,152.0
86,108,45.0
69,96,64.0
32,129,94.0
78,106,46.0
79,127,140.0
87,88,170.0
32,84,142.0
70,93,69.0
76,89,151.0
69,77,165.0
68,88,83.0
32,77,102.0
84,69,66.0
72,68,74.0
69,86,75.0
32,86,127.0
67,104,38.0
79,129,75.0
85,90,198.0
78,81,110.0
84,75,185.0
82,87,192.0
89,57,108.0
32,87,224.0
8,66,137.0
8,62,122.0
8,50,503.0
89,90,125.0
32,84,176.0
83,109,111.0
73,126,99.0
78,89,67.0
67,108,65.0
69,98,96.0
32,78,189.0
70,101,60.0
73,97,135.0
71,82,49.0
72,75,127.0
84,70,95.0
73,121,88.0
78,80,61.0
71,81,118.0
32,81,195.0
69,90,161.0
82,88,79.0
85,65,183.0
80,74,87.0
84,84,116.0
69,77,172.0
68,93,82.0
190,59,3861.0
16,228,153.0
73,73,86.0
32,117,99.0
67,129,73.0
65,100,91.0
78,86,107.0
32,90,111.0
82,113,83.0
69,83,170.0
84,87,100.0
85,83,91.0
82,91,95.0
78,86,88.0
32,72,119.0
69,169,92.0
65,122,65.0
82,109,90.0
76,87,179.0
73,65,78.0
69,85,42.0
82,95,133.0
190,40,3724.0
16,263,198.0
72,85,162.0
79,73,155.0
80,72,68.0
69,89,109.0
70,96,102.0
85,77,192.0
76,62,117.0
76,67,72.0
89,90,98.0
32,84,141.0
73,65,126.0
84,82,83.0
32,79,183.0
67,93,77.0
72,72,104.0
69,81,161.0
69,116,93.0
82,124,93.0
69,88,184.0
68,111,106.0
32,90,148.0
89,75,55.0
79,143,86.0
85,93,123.0
32,72,109.0
85,69,174.0
80,88,387.0
32,82,126.0
65,82,98.0
32,75,181.0
66,86,64.0
73,78,158.0
84,59,115.0
190,49,4469.0
16,184,110.0
65,133,146.0
82,108,49.0
69,112,114.0
32,95,91.0
89,79,84.0
79,115,90.0
85,86,90.0
32,73,90.0
79,139,124.0
78,74,48.0
32,96,111.0
84,89,59.0
72,70,98.0
69,75,72.0
32,79,109.0
68,99,94.0
73,70,79.0
69,83,126.0
84,80,80.0
32,73,130.0
87,85,77.0
73,75,87.0
84,75,84.0
72,47,41.0
32,78,172.0
77,82,91.0
69,64,102.0
16,171,68.0
190,46,4829.0
16,262,175.0
67,144,171.0
79,94,173.0
78,93,123.0
70,101,120.0
73,82,115.0
82,75,81.0
77,78,75.0
69,75,172.0
68,92,84.0
32,83,127.0
87,79,49.0
73,88,123.0
84,80,63.0
72,73,93.0
32,78,58.0
16,149,105.0
77,68,93.0
65,92,109.0
82,77,68.0
75,75,108.0
32,48,56.0
16,191,132.0
84,80,158.0
65,94,156.0
89,81,83.0
76,103,171.0
79,73,77.0
82,70,244.0
190,62,3765.0
16,264,189.0
73,85,161.0
83,75,106.0
32,85,152.0
67,97,134.0
65,105,108.0
83,96,179.0
83,71,280.0
8,57,127.0
8,57,120.0
8,63,344.0
8,60,158.0
16,203,102.0
67,138,180.0
65,103,70.0
83,79,152.0
83,123,125.0
65,122,146.0
78,81,122.0
68,106,228.0
82,112,86.0
65,87,113.0
32,103,189.0
