KEYCODE,ht,df
20,66,86.0
76,78,58.0
20,150,122.0
65,105,655.0
86,99,425.0
69,140,1625.0
82,130,341.0
65,100,180.0
78,99,1872.0
85,130,188.0
69,71,183.0
83,101,762.0
32,80,100.0
20,125,145.0
67,112,80.0
20,133,102.0
79,60,181.0
76,63,60.0
69,60,140.0
83,120,122.0
32,99,92.0
87,96,139.0
73,71,191.0
76,49,129.0
76,75,71.0
32,71,221.0
66,68,61.0
69,110,181.0
32,89,119.0
84,105,107.0
72,78,107.0
69,80,120.0
32,61,131.0
84,90,370.0
79,71,495.0
80,70,180.0
32,80,100.0
82,120,90.0
69,100,281.0
67,112,554.0
73,100,229.0
69,100,256.0
86,47,128.0
69,100,311.0
82,50,86.0
82,73,92.0
32,122,102.0
73,200,119.0
78,111,356.0
8,60,120.0
8,40,100.0
8,60,100.0
8,110,350.0
32,153,131.0
73,173,153.0
78,80,60.0
32,70,361.0
72,80,181.0
73,90,149.0
83,90,133.0
32,81,272.0
65,100,289.0
83,101,444.0
8,71,191.0
66,71,101.0
83,80,150.0
69,70,120.0
78,80,100.0
67,100,104.0
69,96,794.0
190,57,2571.0
20,62,92.0
73,81,60.0
20,101,161.0
78,60,170.0
84,81,181.0
69,140,142.0
82,111,221.0
82,73,130.0
69,101,441.0
8,40,110.0
8,84,80.0
69,116,112.0
83,122,192.0
84,79,160.0
73,85,81.0
78,81,257.0
188,43,478.0
8,80,160.0
71,70,72.0
188,79,149.0
32,70,140.0
89,70,150.0
79,112,60.0
85,137,72.0
32,61,81.0
65,89,170.0
82,100,80.0
69,141,181.0
32,100,744.0
8,501,671.0
8,60,143.0
8,60,130.0
8,60,130.0
8,71,382.0
8,59,129.0
8,61,305.0
8,81,111.0
65,111,151.0
82,119,89.0
69,142,70.0
32,75,78.0
89,63,133.0
79,111,70.0
85,132,60.0
32,65,61.0
65,73,144.0
82,90,93.0
79,86,46.0
85,81,181.0
78,64,61.0
68,90,109.0
32,60,64.0
70,97,100.0
79,67,97.0
82,80,183.0
32,51,161.0
65,99,79.0
32,81,151.0
76,104,101.0
65,110,419.0
84,117,114.0
69,110,114.0
32,46,49.0
76,141,137.0
85,82,162.0
78,84,80.0
67,100,70.0
72,80,251.0
16,143,82.0
191,111,1867.0
20,102,104.0
73,92,59.0
20,103,106.0
32,86,56.0
83,111,200.0
69,61,111.0
69,60,80.0
32,94,90.0
83,91,111.0
79,92,69.0
77,101,120.0
69,104,1005.0
32,65,135.0
86,80,60.0
79,70,160.0
76,60,149.0
85,71,172.0
77,90,110.0
69,90,120.0
32,70,164.0
82,130,89.0
69,121,651.0
86,91,201.0
69,124,126.0
82,78,197.0
83,81,121.0
73,89,210.0
78,53,50.0
71,104,100.0
32,114,91.0
73,132,110.0
78,113,84.0
32,90,93.0
84,77,80.0
72,101,98.0
69,99,129.0
32,90,211.0
20,131,191.0
83,102,81.0
20,123,354.0
8,91,80.0
83,90,251.0
89,90,523.0
83,101,121.0
84,70,120.0
69,121,140.0
77,81,262.0
190,70,1888.0
20,103,163.0
83,112,80.0
20,115,205.0
67,91,121.0
79,90,160.0
84,70,120.0
84,70,110.0
32,50,160.0
73,71,91.0
83,102,105.0
32,78,148.0
79,141,100.0
85,104,101.0
84,104,101.0
32,50,119.0
77,121,123.0
79,71,68.0
83,90,180.0
84,82,114.0
32,90,190.0
79,101,641.0
71,91,535.0
8,70,89.0
70,101,70.0
32,71,111.0
84,90,70.0
72,100,103.0
73,97,77.0
83,92,123.0
32,92,111.0
87,71,180.0
69,50,121.0
69,70,50.0
75,110,80.0
32,100,70.0
79,140,565.0
78,71,160.0
32,91,171.0
86,80,140.0
65,90,219.0
67,93,164.0
65,89,220.0
84,80,100.0
73,121,100.0
79,111,161.0
78,110,249.0
32,94,83.0
65,122,91.0
78,80,101.0
68,99,70.0
32,80,170.0
73,140,583.0
222,81,271.0
77,41,151.0
32,70,290.0
8,70,141.0
8,49,109.0
8,55,115.0
8,70,211.0
20,71,110.0
73,60,111.0
20,81,450.0
222,63,225.0
77,50,129.0
32,71,100.0
79,132,101.0
85,71,50.0
84,80,131.0
32,40,110.0
78,81,109.0
69,73,185.0
88,93,94.0
84,87,56.0
32,81,131.0
87,80,180.0
69,50,91.0
69,79,99.0
75,60,200.0
190,82,2030.0
20,105,356.0
68,101,90.0
20,101,271.0
73,74,71.0
68,81,100.0
32,41,100.0
89,55,134.0
79,114,70.0
85,72,41.0
32,81,150.0
77,81,61.0
69,84,80.0
65,120,89.0
78,82,122.0
32,81,111.0
20,71,110.0
79,84,73.0
20,92,262.0
67,65,20.0
88,41,381.0
8,70,110.0
88,100,103.0
76,77,351.0
8,50,120.0
8,30,90.0
8,71,90.0
88,90,93.0
76,87,118.0
69,89,160.0
89,80,122.0
16,171,121.0
191,150,1827.0
20,115,195.0
84,70,170.0
20,90,50.0
16,21,151.0
65,52,11.0
20,44,514.0
76,120,80.0
75,160,131.0
32,99,102.0
84,98,101.0
79,77,57.0
32,50,261.0
8,160,222.0
8,51,111.0
8,50,110.0
8,60,110.0
8,60,120.0
8,71,101.0
20,110,321.0
76,141,100.0
75,156,153.0
32,91,151.0
84,90,93.0
79,61,58.0
32,59,129.0
89,61,151.0
79,100,50.0
85,130,90.0
32,95,90.0
83,82,144.0
79,30,489.0
83,21,372.0
8,62,172.0
79,81,120.0
78,71,210.0
188,81,161.0
32,80,160.0
20,101,201.0
84,85,75.0
20,81,101.0
72,80,130.0
69,70,170.0
82,71,361.0
69,70,263.0
83,71,151.0
65,90,190.0
190,70,2272.0
