KEYCODE,ht,df
16,245,149.0
73,123,112.0
32,112,120.0
83,96,64.0
72,88,88.0
79,104,80.0
85,104,112.0
76,104,120.0
68,80,40.0
32,128,112.0
72,104,80.0
65,88,120.0
86,64,104.0
69,85,48.0
32,120,80.0
77,120,72.0
79,96,56.0
82,89,80.0
69,88,65.0
32,119,71.0
73,152,104.0
78,96,112.0
70,80,128.0
79,80,128.0
32,88,280.0
66,72,96.0
89,101,99.0
32,53,279.0
79,146,145.0
85,169,37.0
82,133,132.0
32,60,36.0
77,112,104.0
69,72,168.0
69,136,120.0
84,96,80.0
73,104,56.0
78,112,72.0
71,72,64.0
32,80,104.0
84,80,48.0
72,104,64.0
73,120,80.0
83,72,56.0
32,104,216.0
65,64,88.0
70,112,224.0
84,96,168.0
69,80,64.0
82,96,105.0
78,87,127.0
79,56,136.0
79,80,104.0
78,56,176.0
190,48,4649.0
16,151,111.0
73,172,173.0
32,35,59.0
87,88,56.0
73,48,128.0
76,56,120.0
76,80,64.0
32,80,104.0
82,80,96.0
69,80,160.0
86,88,96.0
73,87,63.0
69,89,153.0
87,64,96.0
32,88,128.0
84,88,64.0
72,64,96.0
69,63,88.0
77,88,48.0
32,72,112.0
79,88,72.0
78,80,72.0
32,96,112.0
16,120,56.0
77,79,88.0
79,111,80.0
78,95,72.0
68,72,104.0
65,87,57.0
89,71,183.0
190,56,4504.0
50,72,128.0
78,104,96.0
68,89,72.0
32,111,127.0
83,96,81.0
73,104,56.0
78,120,63.0
67,72,80.0
69,88,73.0
32,87,160.0
83,103,80.0
79,104,120.0
32,95,119.0
77,105,168.0
65,81,49.0
78,63,176.0
89,96,72.0
32,112,128.0
80,71,127.0
69,96,73.0
79,87,103.0
80,56,545.0
76,95,240.0
69,88,119.0
32,112,128.0
65,88,57.0
82,87,143.0
69,80,73.0
32,95,55.0
79,136,80.0
85,96,72.0
84,72,56.0
32,112,80.0
79,98,73.0
70,89,60.0
32,100,148.0
84,72,32.0
72,111,119.0
69,79,77.0
32,91,188.0
79,103,160.0
70,63,119.0
70,80,136.0
73,105,89.0
67,88,344.0
69,79,136.0
32,151,128.0
85,79,167.0
78,80,88.0
84,64,80.0
73,56,96.0
76,80,89.0
32,63,119.0
84,80,73.0
72,63,103.0
69,88,64.0
78,56,136.0
190,64,4136.0
16,104,40.0
84,80,144.0
72,96,88.0
69,64,48.0
32,88,128.0
16,144,88.0
65,88,96.0
76,48,120.0
76,64,184.0
173,96,376.0
16,184,104.0
69,104,152.0
77,104,112.0
80,80,432.0
76,104,200.0
79,73,158.0
89,71,130.0
69,65,136.0
69,64,80.0
32,96,136.0
16,152,80.0
77,112,152.0
69,64,120.0
69,120,104.0
84,81,96.0
73,104,64.0
78,104,56.0
71,80,96.0
32,72,88.0
87,72,64.0
73,49,128.0
76,56,128.0
76,72,144.0
32,80,128.0
66,56,112.0
69,72,96.0
32,120,176.0
72,80,104.0
69,72,128.0
76,96,104.0
68,80,72.0
32,88,216.0
16,160,88.0
84,88,112.0
85,105,88.0
69,81,160.0
83,72,120.0
68,80,120.0
65,99,80.0
89,72,200.0
188,96,80.0
32,88,80.0
16,128,72.0
79,88,96.0
67,88,208.0
84,64,80.0
190,48,5160.0
16,200,144.0
65,80,200.0
86,96,128.0
65,80,88.0
32,112,96.0
80,72,136.0
76,88,56.0
69,88,128.0
65,72,160.0
83,80,136.0
69,80,73.0
32,107,87.0
80,80,64.0
85,64,80.0
84,72,64.0
32,104,72.0
73,128,104.0
78,32,296.0
8,64,168.0
84,64,72.0
32,104,128.0
79,96,64.0
78,104,80.0
32,104,112.0
77,56,160.0
89,80,64.0
32,80,120.0
67,96,128.0
65,72,48.0
76,128,168.0
69,32,384.0
78,80,80.0
68,64,104.0
65,104,72.0
82,97,88.0
190,48,3905.0
16,119,79.0
72,101,112.0
69,96,80.0
32,88,104.0
65,97,97.0
71,79,184.0
82,55,127.0
69,40,120.0
69,96,168.0
83,96,112.0
32,96,104.0
84,80,112.0
72,80,40.0
65,72,48.0
84,72,96.0
32,104,136.0
84,88,80.0
72,91,72.0
69,96,104.0
89,64,40.0
32,80,88.0
65,96,80.0
82,72,112.0
69,104,88.0
32,128,104.0
78,120,96.0
79,96,96.0
84,64,96.0
32,96,120.0
83,88,72.0
72,88,48.0
79,104,96.0
87,80,104.0
73,104,72.0
78,106,48.0
71,80,72.0
32,96,136.0
84,72,48.0
72,88,96.0
69,64,48.0
32,88,161.0
67,87,95.0
79,88,136.0
82,64,128.0
82,64,112.0
69,64,153.0
67,79,191.0
84,64,88.0
32,120,256.0
69,88,144.0
81,72,96.0
85,88,112.0
65,112,168.0
84,80,64.0
73,128,80.0
79,112,88.0
78,72,152.0
190,40,6160.0
16,144,112.0
77,104,120.0
69,88,152.0
71,80,112.0
65,104,120.0
78,64,184.0
188,88,96.0
32,72,104.0
16,128,64.0
73,79,136.0
222,104,72.0
77,96,72.0
32,96,112.0
65,88,104.0
32,104,120.0
76,112,184.0
73,72,128.0
84,48,136.0
84,80,64.0
76,96,104.0
69,72,95.0
32,96,89.0
84,95,80.0
79,64,136.0
79,79,72.0
32,96,160.0
81,80,104.0
85,95,72.0
73,96,104.0
67,80,104.0
75,79,48.0
32,72,136.0
70,72,104.0
79,96,176.0
82,96,120.0
32,95,64.0
77,104,136.0
89,80,160.0
83,88,128.0
69,72,96.0
76,72,88.0
70,80,119.0
190,49,3914.0
16,262,207.0
87,78,168.0
69,71,72.0
32,103,111.0
67,72,96.0
65,88,65.0
78,95,80.0
32,87,111.0
87,96,81.0
79,79,103.0
82,88,104.0
75,80,65.0
32,79,95.0
87,104,89.0
73,95,87.0
84,80,81.0
72,80,64.0
32,63,111.0
73,73,64.0
84,96,144.0
32,112,256.0
69,80,112.0
73,88,144.0
84,96,128.0
72,56,64.0
69,88,56.0
82,80,120.0
32,88,120.0
