KEYCODE,ht,df
20,378,193.0
87,79,415.0
32,31,368.0
65,136,160.0
82,104,184.0
69,120,128.0
32,112,2424.0
8,64,152.0
8,48,104.0
8,88,152.0
8,48,120.0
8,48,176.0
8,80,750.0
20,435,234.0
87,79,440.0
69,96,208.0
32,96,288.0
65,96,408.0
82,64,160.0
69,80,96.0
32,120,232.0
80,208,168.0
76,120,168.0
65,72,208.0
78,56,128.0
78,80,184.0
73,103,64.0
78,152,521.0
71,102,199.0
32,112,496.0
84,87,80.0
79,71,40.0
32,152,200.0
72,80,176.0
65,90,64.0
86,63,152.0
69,63,56.0
32,104,248.0
72,64,1168.0
73,55,168.0
77,71,320.0
32,112,496.0
70,95,152.0
82,79,64.0
79,167,128.0
77,135,112.0
32,135,144.0
84,71,88.0
72,87,120.0
69,79,88.0
32,111,511.0
83,112,1201.0
84,79,192.0
65,79,280.0
82,79,128.0
84,79,776.0
190,95,5142.0
20,131,49.0
77,72,177.0
73,63,272.0
88,95,200.0
69,63,160.0
68,71,119.0
32,104,241.0
83,63,104.0
73,63,32.0
78,119,599.0
8,96,224.0
71,72,184.0
78,80,185.0
65,87,88.0
76,87,144.0
83,71,103.0
32,104,840.0
70,96,152.0
82,88,24.0
79,152,112.0
77,113,96.0
32,120,391.0
20,1459,185.0
65,96,648.0
80,72,304.0
83,80,497.0
32,103,279.0
84,56,64.0
79,112,304.0
68,96,240.0
65,80,64.0
89,64,600.0
190,80,3006.0
20,147,66.0
72,72,384.0
69,88,145.0
32,87,151.0
87,80,104.0
79,183,176.0
85,112,200.0
76,120,160.0
68,71,64.0
32,168,529.0
79,127,431.0
8,104,264.0
76,64,168.0
79,64,264.0
86,72,152.0
69,80,104.0
32,96,576.0
65,120,400.0
78,72,304.0
89,56,160.0
84,71,48.0
72,120,88.0
73,151,128.0
78,152,120.0
71,72,216.0
32,103,536.0
66,103,776.0
8,80,272.0
65,96,192.0
66,79,184.0
79,143,112.0
85,87,80.0
84,88,120.0
32,104,464.0
82,80,120.0
79,72,160.0
67,80,104.0
75,48,192.0
83,80,488.0
190,79,2974.0
20,283,178.0
66,72,296.0
85,63,168.0
84,79,144.0
32,87,128.0
84,71,96.0
72,72,112.0
69,63,88.0
32,111,576.0
67,127,312.0
8,95,414.0
20,595,426.0
67,63,800.0
72,63,128.0
73,87,184.0
69,87,232.0
70,87,680.0
83,103,248.0
32,79,255.0
188,72,193.0
73,111,432.0
8,95,256.0
8,79,448.0
77,63,320.0
71,71,343.0
8,136,392.0
85,72,185.0
71,87,112.0
72,63,104.0
84,79,120.0
32,111,295.0
8,72,120.0
8,40,81.0
8,63,95.0
8,56,136.0
8,32,553.0
73,71,192.0
71,95,104.0
72,63,112.0
84,63,87.0
32,104,585.0
68,79,176.0
69,71,120.0
80,63,160.0
69,63,1320.0
78,71,256.0
68,95,631.0
188,136,424.0
8,96,409.0
32,111,175.0
79,177,160.0
78,112,72.0
32,144,176.0
84,72,80.0
72,72,112.0
69,80,48.0
32,128,304.0
82,80,40.0
85,151,128.0
78,80,360.0
188,88,160.0
32,88,880.0
83,310,308.0
79,3,116.0
72,176,96.0
73,144,152.0
83,88,112.0
32,88,160.0
78,96,232.0
85,96,216.0
77,87,248.0
66,56,144.0
69,72,176.0
82,48,192.0
83,96,288.0
32,96,768.0
77,88,688.0
65,104,152.0
89,127,120.0
32,80,176.0
66,72,96.0
69,72,80.0
32,80,192.0
76,88,224.0
73,72,144.0
77,144,128.0
73,88,264.0
84,71,192.0
69,72,184.0
68,72,160.0
190,88,200.0
32,72,2918.0
20,115,74.0
84,31,168.0
72,176,136.0
73,112,336.0
83,96,168.0
32,104,472.0
84,80,272.0
82,48,432.0
65,80,208.0
67,95,88.0
75,127,104.0
32,120,80.0
83,96,232.0
84,72,248.0
65,96,192.0
78,88,96.0
68,80,176.0
83,96,120.0
32,104,376.0
65,88,104.0
77,104,120.0
79,152,136.0
78,192,216.0
71,71,168.0
32,151,544.0
8,63,120.0
8,56,96.0
8,55,120.0
8,55,368.0
8,111,512.0
76,55,136.0
79,143,152.0
78,80,272.0
71,63,112.0
32,87,160.0
65,95,64.0
32,88,184.0
75,79,144.0
73,63,200.0
78,103,152.0
71,79,504.0
32,143,448.0
79,79,376.0
70,87,112.0
32,87,120.0
84,71,56.0
72,55,128.0
69,71,56.0
32,79,272.0
67,119,416.0
73,63,232.0
82,79,392.0
67,111,240.0
85,159,128.0
73,79,272.0
84,47,936.0
83,79,240.0
190,79,3862.0
20,227,170.0
84,39,151.0
72,72,145.0
69,79,175.0
82,56,145.0
69,79,216.0
