KEYCODE,ht,df
20,235,235.0
72,166,229.0
69,153,262.0
32,220,878.0
79,116,225.0
78,123,217.0
76,193,349.0
89,219,188.0
32,230,1271.0
71,117,335.0
82,131,1699.0
8,131,225.0
8,105,239.0
8,68,165.0
8,88,183.0
8,73,205.0
8,68,162.0
8,153,418.0
8,135,244.0
8,118,212.0
8,65,192.0
8,89,0.0
20,168,1405.0
16,493,298.0
72,195,720.0
69,192,301.0
32,207,1241.0
79,106,184.0
78,137,216.0
76,159,268.0
89,214,230.0
32,169,1006.0
71,180,165.0
65,171,103.0
73,230,210.0
78,168,1533.0
69,149,291.0
68,163,256.0
32,188,1083.0
49,125,612.0
55,240,235.0
32,189,1665.0
89,154,115.0
65,252,195.0
82,151,260.0
83,189,562.0
32,195,445.0
79,152,433.0
78,187,251.0
32,214,417.0
78,250,250.0
73,202,264.0
78,231,278.0
69,174,1145.0
37,133,211.0
37,89,183.0
37,90,168.0
37,87,181.0
37,90,168.0
37,105,183.0
37,105,183.0
37,137,247.0
37,138,1175.0
68,164,164.0
39,859,1796.0
32,201,571.0
67,219,219.0
65,179,382.0
82,134,245.0
82,138,248.0
73,206,299.0
69,172,283.0
83,171,312.0
32,178,506.0
73,201,326.0
78,234,132.0
32,227,445.0
84,89,105.0
72,181,117.0
69,155,155.0
32,245,344.0
72,103,634.0
8,133,869.0
74,151,229.0
65,166,792.0
8,110,204.0
8,106,137.0
20,183,294.0
74,124,1237.0
65,182,607.0
8,136,183.0
20,188,589.0
65,140,1769.0
71,169,231.0
85,170,1047.0
65,236,268.0
82,155,280.0
83,174,252.0
32,174,864.0
80,160,601.0
82,191,207.0
69,183,2425.0
86,161,291.0
73,91,262.0
79,157,516.0
85,157,268.0
83,188,422.0
32,74,484.0
8,136,997.0
190,162,1455.0
32,166,4249.0
80,198,401.0
8,149,321.0
79,223,1226.0
8,136,183.0
20,187,771.0
79,180,180.0
20,156,188.0
85,178,1485.0
84,130,193.0
32,199,1281.0
79,169,378.0
70,161,207.0
32,199,308.0
84,135,1053.0
8,156,450.0
79,172,1757.0
70,120,198.0
70,137,199.0
73,201,419.0
67,213,308.0
69,144,191.0
32,183,339.0
66,257,257.0
85,187,390.0
84,150,244.0
32,185,310.0
72,226,178.0
65,215,246.0
86,236,187.0
69,206,186.0
32,275,384.0
80,187,134.0
69,318,242.0
82,217,232.0
79,203,426.0
8,86,180.0
8,104,1765.0
79,105,214.0
80,138,326.0
76,177,209.0
69,168,215.0
32,183,1063.0
87,205,283.0
79,134,212.0
82,147,163.0
76,167,418.0
8,104,229.0
75,122,232.0
73,202,233.0
78,261,292.0
71,164,305.0
32,188,344.0
73,179,270.0
78,176,380.0
8,118,196.0
8,120,574.0
79,129,301.0
78,234,191.0
32,215,418.0
73,167,325.0
78,126,1020.0
70,156,203.0
79,91,1235.0
190,151,4457.0
16,250,706.0
16,418,204.0
87,214,1656.0
69,145,239.0
32,170,310.0
83,161,348.0
69,133,228.0
69,151,245.0
77,235,251.0
32,203,281.0
84,201,363.0
79,227,194.0
32,170,793.0
66,207,207.0
69,183,339.0
32,194,1007.0
82,172,297.0
85,112,238.0
78,122,216.0
78,138,294.0
73,145,254.0
78,171,296.0
71,113,364.0
32,195,382.0
84,103,337.0
8,145,286.0
73,220,220.0
78,244,153.0
32,232,482.0
84,155,106.0
72,195,148.0
69,134,134.0
32,211,305.0
83,233,207.0
65,223,91.0
77,204,163.0
69,182,213.0
32,186,264.0
