KEYCODE,ht,df
16,367,223.0
78,160,218.0
79,150,206.0
32,104,344.0
84,95,147.0
72,74,140.0
69,129,177.0
82,134,138.0
69,133,292.0
32,75,859.0
87,78,175.0
73,89,343.0
76,106,234.0
32,135,303.0
66,70,182.0
69,99,235.0
32,96,2053.0
80,66,398.0
76,61,172.0
69,102,249.0
78,77,246.0
84,88,160.0
89,80,168.0
32,90,490.0
79,96,136.0
70,93,133.0
32,67,387.0
79,78,343.0
84,95,143.0
72,86,154.0
69,126,167.0
82,95,167.0
83,121,978.0
190,60,7223.0
79,109,303.0
85,89,153.0
82,96,150.0
32,73,256.0
65,122,521.0
68,72,208.0
86,72,144.0
65,96,337.0
78,71,505.0
84,71,140.0
65,137,212.0
71,77,191.0
69,127,1430.0
83,103,179.0
32,79,720.0
72,61,165.0
65,146,210.0
86,69,197.0
69,112,136.0
32,73,419.0
66,64,176.0
69,102,166.0
69,127,241.0
78,104,232.0
32,65,810.0
66,95,477.0
82,107,178.0
79,128,197.0
85,76,273.0
71,91,128.0
72,91,147.0
84,118,192.0
32,79,703.0
73,88,208.0
78,80,305.0
84,101,157.0
79,105,207.0
32,66,766.0
70,93,332.0
85,73,382.0
76,75,147.0
76,88,213.0
69,107,170.0
82,87,271.0
32,75,489.0
80,57,193.0
76,77,160.0
65,134,207.0
89,73,665.0
190,62,28801.0
16,664,535.0
74,129,157.0
65,163,625.0
67,90,431.0
75,75,204.0
73,86,222.0
69,114,486.0
32,59,258.0
16,577,504.0
65,153,478.0
68,74,188.0
65,93,455.0
77,80,167.0
83,113,247.0
32,34,722.0
73,102,272.0
83,161,164.0
32,67,292.0
84,93,208.0
82,120,144.0
89,96,376.0
73,103,286.0
78,98,170.0
71,86,174.0
32,87,759.0
84,91,147.0
79,117,168.0
32,101,333.0
71,75,193.0
69,121,121.0
84,110,250.0
32,69,518.0
84,81,159.0
72,80,329.0
73,96,200.0
83,130,130.0
32,79,894.0
68,134,158.0
79,113,290.0
78,105,177.0
69,135,239.0
32,80,711.0
84,79,175.0
79,112,410.0
68,199,202.0
65,181,287.0
89,77,1038.0
190,57,4568.0
16,1337,1249.0
90,153,305.0
65,94,329.0
67,78,536.0
75,76,212.0
32,58,212.0
16,623,535.0
67,126,478.0
82,71,1475.0
79,79,1608.0
67,134,207.0
75,119,201.0
69,108,303.0
84,73,149.0
84,91,563.0
32,56,561.0
77,79,150.0
65,159,231.0
89,88,192.0
32,81,706.0
78,53,512.0
8,72,376.0
66,70,184.0
69,111,151.0
32,86,953.0
85,63,215.0
83,273,248.0
69,145,266.0
68,117,193.0
32,76,606.0
73,102,190.0
78,74,208.0
32,73,266.0
71,54,288.0
79,94,183.0
65,150,351.0
76,73,987.0
189,60,351.0
76,200,200.0
73,72,608.0
78,80,190.0
69,136,410.0
32,55,735.0
83,135,545.0
73,88,168.0
84,95,151.0
85,87,361.0
65,128,406.0
84,98,177.0
73,169,169.0
79,103,358.0
78,74,207.0
83,107,916.0
190,39,4269.0
16,1257,1168.0
73,122,247.0
32,82,458.0
87,112,176.0
79,153,185.0
85,80,279.0
76,89,193.0
68,88,112.0
32,64,553.0
76,79,183.0
79,95,391.0
86,73,168.0
69,110,158.0
32,75,466.0
84,97,143.0
79,119,177.0
32,80,518.0
72,73,195.0
69,95,341.0
76,153,153.0
80,137,258.0
32,69,621.0
89,97,145.0
79,145,185.0
85,96,200.0
32,87,649.0
71,86,158.0
85,104,280.0
89,72,480.0
83,97,239.0
32,73,744.0
87,83,209.0
73,168,184.0
84,96,120.0
72,87,191.0
32,83,219.0
84,101,125.0
72,105,171.0
73,135,487.0
83,89,193.0
32,77,703.0
73,97,241.0
77,63,353.0
66,60,132.0
65,177,283.0
76,110,198.0
65,168,200.0
78,98,256.0
67,226,201.0
69,217,353.0
190,72,5150.0
16,930,841.0
79,153,239.0
80,72,186.0
80,109,333.0
65,97,991.0
8,84,484.0
79,79,399.0
83,134,206.0
73,99,282.0
84,89,113.0
73,184,167.0
79,120,239.0
78,95,203.0
32,68,371.0
76,81,187.0
69,127,207.0
65,161,296.0
68,113,226.0
69,119,199.0
82,110,126.0
83,98,529.0
32,55,647.0
72,59,148.0
65,140,228.0
86,90,186.0
69,112,137.0
32,78,621.0
85,73,171.0
82,104,328.0
71,79,183.0
69,78,264.0
68,87,239.0
32,73,794.0
72,86,184.0
73,125,271.0
77,89,225.0
32,62,1238.0
84,90,146.0
79,127,183.0
32,96,377.0
67,135,151.0
65,160,367.0
76,106,192.0
76,98,400.0
32,81,703.0
79,99,298.0
70,89,192.0
70,128,280.0
32,64,423.0
84,127,167.0
72,107,163.0
69,126,159.0
32,86,494.0
86,97,187.0
73,120,240.0
83,103,157.0
73,139,369.0
84,90,793.0
190,54,5432.0
16,759,608.0
89,119,430.0
79,160,184.0
85,96,200.0
32,90,226.0
72,87,177.0
65,135,151.0
86,88,175.0
69,104,162.0
32,70,176.0
65,143,295.0
32,62,503.0
76,87,199.0
79,107,296.0
84,90,176.0
32,83,412.0
79,119,183.0
70,100,156.0
32,89,418.0
72,88,264.0
79,104,250.0
76,93,190.0
69,169,223.0
83,112,320.0
32,73,611.0
73,112,182.0
78,96,224.0
32,65,290.0
89,93,141.0
79,131,193.0
85,84,466.0
82,77,149.0
32,72,410.0
80,72,199.0
76,81,159.0
65,130,177.0
78,87,408.0
190,64,3695.0
16,1089,984.0
67,177,379.0
72,77,509.0
82,88,186.0
73,94,314.0
83,86,180.0
32,58,291.0
16,389,303.0
70,142,375.0
79,98,186.0
83,95,285.0
84,83,131.0
69,111,183.0
82,88,529.0
32,70,560.0
73,118,214.0
83,104,154.0
32,54,270.0
73,113,217.0
78,85,609.0
16,893,766.0
49,159,4672.0
16,546,457.0
67,184,353.0
83,94,631.0
8,89,167.0
65,151,618.0
78,86,182.0
32,80,376.0
89,104,144.0
79,137,179.0
85,88,206.0
32,81,353.0
84,102,233.0
82,152,152.0
89,125,213.0
32,81,489.0
84,105,183.0
72,98,385.0
73,130,201.0
83,86,174.0
32,71,704.0
65,104,299.0
71,80,164.0
65,147,318.0
