KEYCODE,ht,df
16,249,140.0
74,109,234.0
85,77,249.0
78,80,1149.0
84,99,193.0
65,122,154.0
79,119,88.0
32,147,522.0
73,126,157.0
83,129,90.0
32,150,150.0
73,132,225.0
78,141,141.0
32,135,1927.0
8,98,176.0
8,75,169.0
8,75,184.0
8,75,184.0
8,105,198.0
8,107,200.0
8,77,186.0
8,76,3706.0
79,145,176.0
32,105,497.0
32,78,988.0
8,125,531.0
8,97,2360.0
32,127,439.0
73,142,142.0
83,113,113.0
32,122,88.0
73,161,161.0
78,169,135.0
32,135,1267.0
16,468,265.0
87,203,405.0
65,127,330.0
83,111,1148.0
72,100,807.0
73,112,190.0
78,122,543.0
70,147,552.0
187,122,16.0
8,62,106.0
71,142,457.0
8,120,214.0
8,62,264.0
71,129,1037.0
89,65,393.0
8,119,134.0
84,119,228.0
79,125,314.0
78,144,144.0
32,104,1218.0
84,89,136.0
72,130,114.0
73,104,104.0
83,133,164.0
32,86,575.0
87,129,223.0
69,75,153.0
69,121,173.0
75,129,114.0
32,103,700.0
77,135,275.0
69,97,206.0
69,108,344.0
84,131,775.0
73,125,188.0
78,90,105.0
71,132,132.0
32,88,527.0
87,128,330.0
73,131,224.0
84,78,156.0
72,120,120.0
32,87,699.0
76,183,198.0
65,142,547.0
87,112,2848.0
77,122,122.0
65,133,133.0
75,134,181.0
69,121,324.0
83,118,1263.0
190,108,4986.0
8,105,230.0
8,79,1320.0
82,111,253.0
83,94,940.0
190,91,6050.0
16,377,250.0
87,174,283.0
72,97,128.0
65,119,306.0
84,128,143.0
32,136,972.0
73,149,149.0
78,103,509.0
70,129,145.0
79,118,134.0
82,133,949.0
77,127,112.0
65,95,205.0
84,138,154.0
73,120,135.0
79,118,133.0
78,103,1237.0
188,105,136.0
32,101,164.0
73,120,370.0
70,133,167.0
32,119,874.0
65,146,146.0
78,56,228.0
89,125,141.0
32,118,778.0
8,94,895.0
188,118,134.0
32,101,981.0
68,123,123.0
79,149,149.0
32,119,572.0
87,146,130.0
69,150,196.0
32,112,550.0
79,142,298.0
87,159,159.0
69,153,168.0
32,136,526.0
72,144,144.0
73,135,275.0
77,111,1416.0
16,285,172.0
191,144,632.0
32,78,731.0
8,73,3848.0
16,355,239.0
84,69,210.0
72,75,122.0
69,133,117.0
32,102,715.0
83,121,372.0
79,70,163.0
79,90,231.0
78,111,111.0
69,114,224.0
82,139,139.0
32,103,431.0
16,416,161.0
73,143,221.0
32,112,1004.0
71,110,141.0
69,86,245.0
84,155,248.0
32,111,407.0
84,136,136.0
72,87,87.0
73,146,177.0
83,122,138.0
32,103,524.0
8,81,836.0
188,118,82.0
32,129,223.0
84,141,141.0
72,104,135.0
69,133,117.0
32,117,398.0
83,120,495.0
79,81,177.0
79,70,523.0
78,82,113.0
69,149,352.0
82,70,102.0
32,68,900.0
87,150,150.0
69,149,149.0
32,136,417.0
67,153,247.0
65,96,190.0
78,150,134.0
32,150,1220.0
71,120,120.0
69,116,272.0
84,128,160.0
32,103,623.0
84,100,147.0
72,118,118.0
73,133,164.0
83,122,122.0
32,99,620.0
73,113,207.0
78,96,454.0
8,106,293.0
77,115,930.0
80,136,527.0
76,144,191.0
69,137,1396.0
77,114,192.0
69,92,170.0
78,57,1205.0
84,137,449.0
69,107,232.0
68,123,612.0
190,129,6316.0
16,266,218.0
67,90,402.0
76,180,794.0
73,111,470.0
78,110,266.0
84,128,302.0
79,95,219.0
78,125,109.0
32,132,666.0
72,120,151.0
65,103,134.0
83,157,103.0
32,147,778.0
80,155,264.0
82,127,205.0
69,111,519.0
83,50,155.0
83,88,213.0
69,127,532.0
68,141,203.0
32,124,705.0
70,178,137.0
79,149,134.0
82,131,55.0
32,123,546.0
65,151,151.0
32,118,603.0
77,117,257.0
85,112,772.0
76,158,470.0
84,124,219.0
73,122,938.0
76,151,182.0
65,154,497.0
84,96,1369.0
69,113,254.0
82,111,189.0
65,122,185.0
76,104,229.0
32,142,1139.0
76,141,423.0
73,89,1116.0
70,108,388.0
84,105,121.0
72,132,132.0
73,102,150.0
78,120,135.0
71,135,8250.0
8,98,192.0
8,90,184.0
8,76,170.0
8,72,1709.0
73,101,226.0
78,109,202.0
71,107,107.0
32,117,684.0
79,134,243.0
70,146,65.0
32,144,222.0
84,159,93.0
72,99,130.0
69,138,56.0
32,114,1117.0
69,132,226.0
77,109,1521.0
66,140,235.0
65,186,893.0
84,118,399.0
71,72,447.0
79,93,561.0
190,102,7070.0
8,88,166.0
8,91,154.0
8,88,151.0
8,55,87.0
8,68,964.0
65,158,392.0
82,113,584.0
71,100,241.0
79,79,738.0
190,75,34484.0
16,376,234.0
73,142,142.0
32,87,702.0
72,134,165.0
79,90,558.0
80,100,115.0
69,148,133.0
32,118,966.0
87,138,138.0
69,117,164.0
32,120,495.0
8,112,1229.0
222,119,1143.0
16,816,1604.0
97,84,150.0
97,85,178.0
32,92,1379.0
71,84,133.0
69,146,193.0
84,76,60.0
32,114,821.0
84,113,113.0
72,116,164.0
69,123,57.0
32,112,1199.0
71,104,135.0
65,163,210.0
77,61,675.0
69,86,101.0
32,132,748.0
72,106,137.0
69,121,214.0
82,106,202.0
69,120,135.0
32,119,919.0
73,120,230.0
78,146,95.0
32,146,3054.0
16,609,550.0
68,90,1046.0
69,129,759.0
78,139,736.0
86,76,107.0
69,116,243.0
82,138,939.0
190,120,13987.0
16,647,486.0
87,114,286.0
69,113,191.0
32,77,545.0
74,84,225.0
85,91,106.0
83,133,289.0
84,128,362.0
32,149,777.0
80,95,548.0
85,71,821.0
76,82,160.0
76,104,135.0
69,87,197.0
68,139,123.0
32,101,589.0
83,129,713.0
67,103,244.0
72,64,1227.0
69,120,510.0
68,128,177.0
85,88,1283.0
76,123,155.0
69,103,197.0
83,123,139.0
32,117,715.0
70,107,185.0
82,105,199.0
79,123,296.0
77,142,142.0
32,119,702.0
84,104,135.0
72,119,135.0
69,122,55.0
32,129,602.0
87,162,146.0
69,85,932.0
66,76,451.0
190,91,4270.0
16,407,333.0
76,136,199.0
69,135,307.0
84,148,289.0
32,158,548.0
77,99,133.0
69,132,117.0
32,132,947.0
75,122,153.0
78,118,887.0
79,103,119.0
87,116,116.0
32,134,840.0
8,99,551.0
32,67,208.0
87,95,533.0
8,111,454.0
87,156,219.0
72,60,200.0
65,124,233.0
84,196,158.0
32,101,824.0
89,129,144.0
79,156,87.0
85,149,196.0
32,119,541.0
87,85,179.0
65,151,200.0
78,89,214.0
84,124,155.0
32,134,591.0
84,144,159.0
79,94,44.0
32,129,269.0
68,96,252.0
79,62,515.0
190,80,3700.0
16,357,218.0
87,139,202.0
73,107,310.0
76,85,163.0
76,118,118.0
32,117,1771.0
50,88,1456.0
