KEYCODE,ht,df
16,264,203.0
66,122,189.0
69,144,221.0
78,150,209.0
32,120,223.0
67,162,192.0
79,145,235.0
85,112,542.0
76,153,188.0
68,152,155.0
32,93,268.0
84,120,232.0
69,155,303.0
76,75,118.0
76,113,217.0
32,144,317.0
72,120,259.0
73,161,194.0
77,158,218.0
32,112,202.0
65,140,284.0
66,122,361.0
79,155,330.0
85,144,379.0
84,132,229.0
32,132,1075.0
16,316,226.0
80,135,237.0
79,135,178.0
77,132,1001.0
80,116,177.0
65,145,231.0
78,128,236.0
79,96,677.0
190,145,168.0
32,122,12932.0
16,1935,422.0
70,134,685.0
89,102,533.0
73,94,972.0
188,131,118.0
32,151,696.0
87,199,166.0
79,147,254.0
85,116,282.0
76,176,165.0
68,132,140.0
32,126,135.0
83,167,170.0
72,140,125.0
69,140,118.0
32,122,345.0
77,121,170.0
69,245,698.0
69,158,759.0
84,128,200.0
32,159,229.0
77,144,138.0
89,131,156.0
32,116,783.0
82,160,131.0
69,153,917.0
81,136,196.0
85,149,1486.0
73,148,332.0
82,145,1040.0
69,145,1881.0
8,98,2918.0
69,150,161.0
77,131,169.0
69,135,215.0
78,132,280.0
84,98,1473.0
83,121,704.0
16,240,155.0
191,135,24319.0
16,335,203.0
84,150,176.0
72,141,290.0
73,172,182.0
83,173,150.0
32,143,262.0
84,163,201.0
73,156,185.0
77,139,149.0
69,156,135.0
32,117,1171.0
16,320,271.0
73,84,1311.0
222,136,322.0
77,125,520.0
32,125,215.0
77,137,188.0
79,124,250.0
82,137,155.0
69,146,217.0
32,108,613.0
67,145,190.0
79,159,217.0
77,125,1153.0
70,128,460.0
79,153,1012.0
82,187,173.0
84,130,741.0
65,156,369.0
66,100,669.0
76,134,509.0
69,132,164.0
32,130,170.0
65,206,167.0
78,161,146.0
68,140,133.0
32,110,222.0
65,140,371.0
87,139,182.0
65,190,373.0
82,117,164.0
69,135,197.0
32,120,772.0
79,159,242.0
70,142,163.0
32,130,794.0
65,132,582.0
32,142,283.0
76,129,185.0
79,131,803.0
84,120,175.0
32,140,417.0
77,152,175.0
79,156,286.0
82,139,179.0
69,159,239.0
32,116,296.0
83,135,160.0
73,130,163.0
83,154,1277.0
8,137,248.0
84,127,315.0
85,108,475.0
65,147,270.0
84,126,196.0
73,113,161.0
79,157,214.0
78,112,1283.0
83,149,135.0
190,255,475.0
32,116,13378.0
16,256,233.0
65,203,156.0
83,159,204.0
32,152,218.0
84,131,150.0
72,142,213.0
69,173,102.0
89,144,191.0
32,130,452.0
85,113,184.0
83,167,233.0
69,182,218.0
68,131,199.0
32,106,992.0
84,147,208.0
79,147,243.0
32,107,845.0
83,139,246.0
65,141,172.0
89,140,174.0
32,111,487.0
79,131,148.0
70,148,183.0
32,94,581.0
16,309,189.0
71,98,153.0
72,115,232.0
65,153,328.0
78,118,283.0
68,130,192.0
73,125,1616.0
190,154,181.0
32,108,1011.0
8,116,309.0
8,107,1291.0
188,132,123.0
32,155,1209.0
8,125,223.0
8,115,401.0
8,126,774.0
72,121,231.0
73,99,590.0
188,107,111.0
32,122,2145.0
8,92,148.0
8,103,147.0
8,105,150.0
8,107,152.0
8,112,163.0
8,112,182.0
8,102,348.0
8,83,583.0
65,162,207.0
78,126,393.0
68,117,178.0
73,158,3921.0
8,143,671.0
72,136,340.0
73,118,617.0
188,134,160.0
32,124,905.0
72,140,196.0
69,143,182.0
32,128,153.0
87,179,304.0
83,191,254.0
32,112,706.0
8,102,152.0
8,97,277.0
65,157,119.0
83,155,142.0
32,117,625.0
65,167,207.0
32,140,612.0
77,118,151.0
65,152,1248.0
72,145,596.0
65,159,172.0
84,140,983.0
77,123,145.0
65,138,1289.0
188,159,162.0
32,118,705.0
65,140,943.0
32,140,192.0
71,203,160.0
82,140,220.0
69,145,296.0
65,157,192.0
84,135,152.0
32,136,221.0
83,136,155.0
79,131,198.0
85,116,328.0
76,70,1108.0
190,107,16300.0
16,194,165.0
77,138,129.0
65,161,774.0
83,128,2200.0
8,126,886.0
78,102,186.0
83,137,232.0
69,133,334.0
76,83,154.0
76,94,454.0
32,133,205.0
87,146,138.0
69,193,202.0
78,140,251.0
84,137,182.0
32,135,5459.0
79,162,207.0
78,135,208.0
32,99,1140.0
84,158,214.0
79,124,215.0
32,112,1878.0
70,140,200.0
73,126,474.0
86,167,241.0
69,147,768.0
32,121,193.0
16,270,227.0
73,140,161.0
78,133,528.0
68,148,306.0
89,140,1223.0
189,95,338.0
67,144,172.0
65,173,472.0
82,139,1200.0
32,107,514.0
84,141,228.0
82,144,2000.0
73,116,193.0
85,95,984.0
77,138,222.0
80,130,1106.0
72,112,676.0
83,147,1055.0
190,130,9224.0
16,216,156.0
80,157,150.0
76,143,150.0
69,151,216.0
65,227,363.0
83,129,227.0
69,135,210.0
32,122,200.0
76,113,177.0
79,93,126.0
79,140,130.0
75,144,232.0
32,121,314.0
79,111,230.0
86,150,200.0
69,173,148.0
82,141,185.0
32,95,240.0
65,116,390.0
78,146,464.0
68,150,143.0
32,139,220.0
76,134,191.0
69,193,206.0
84,144,203.0
32,102,201.0
77,129,163.0
69,148,161.0
32,106,188.0
75,148,137.0
78,153,296.0
79,114,235.0
87,162,398.0
190,120,104.0
32,120,48311.0
16,360,202.0
78,144,196.0
79,145,202.0
32,140,264.0
79,138,248.0
66,106,369.0
76,165,268.0
73,104,227.0
71,130,531.0
65,132,299.0
84,117,779.0
73,127,159.0
79,152,222.0
78,150,636.0
32,154,220.0
84,140,184.0
79,140,193.0
32,127,200.0
80,127,135.0
65,156,241.0
89,103,1227.0
190,127,20672.0
