KEYCODE,ht,df
16,266,125.0
72,126,270.0
79,159,263.0
87,193,1088.0
69,120,320.0
86,151,167.0
69,152,216.0
82,120,905.0
188,104,193.0
32,135,976.0
74,120,247.0
69,144,313.0
70,95,159.0
70,112,160.0
69,204,204.0
82,108,724.0
83,144,192.0
32,120,409.0
73,147,119.0
83,152,368.0
32,112,512.0
84,119,320.0
79,104,168.0
79,104,360.0
32,104,768.0
82,120,488.0
73,119,127.0
83,177,209.0
75,128,1312.0
89,120,385.0
32,95,591.0
84,159,224.0
79,104,280.0
32,95,552.0
83,151,208.0
84,127,20.0
65,195,284.0
82,103,207.0
84,112,400.0
32,96,569.0
70,119,208.0
82,143,192.0
79,128,296.0
77,111,360.0
32,87,208.0
65,176,248.0
32,112,328.0
16,336,264.0
70,95,184.0
65,143,336.0
78,119,1104.0
84,135,144.0
65,175,376.0
83,151,416.0
89,119,496.0
32,95,616.0
80,127,144.0
69,143,232.0
82,127,512.0
83,167,888.0
80,119,159.0
69,136,257.0
67,151,176.0
84,103,327.0
73,128,345.0
86,111,168.0
69,135,223.0
83,136,1000.0
190,104,5289.0
16,423,215.0
87,200,272.0
73,128,264.0
76,112,169.0
76,103,327.0
32,96,600.0
50,136,968.0
16,688,152.0
80,129,378.0
77,110,318.0
32,88,344.0
16,976,248.0
69,144,586.0
84,109,262.0
32,104,400.0
87,185,304.0
79,128,192.0
82,136,272.0
75,128,392.0
32,104,600.0
70,144,272.0
79,120,144.0
82,136,208.0
32,104,1016.0
89,120,144.0
79,128,208.0
85,96,256.0
16,576,416.0
191,104,4064.0
16,480,320.0
73,136,296.0
32,88,800.0
87,168,216.0
73,144,248.0
76,120,176.0
76,112,389.0
32,99,395.0
84,160,112.0
82,135,360.0
89,136,504.0
32,111,440.0
84,144,176.0
79,112,288.0
32,111,224.0
77,127,120.0
65,191,248.0
75,143,360.0
69,151,456.0
32,111,568.0
83,191,280.0
85,136,296.0
82,127,216.0
69,175,504.0
32,119,352.0
16,383,256.0
73,111,560.0
222,119,336.0
77,119,320.0
32,87,704.0
73,134,224.0
78,119,280.0
32,79,728.0
71,135,248.0
79,95,144.0
79,111,344.0
68,151,336.0
32,87,504.0
83,167,256.0
72,127,160.0
65,151,304.0
80,119,240.0
69,127,1071.0
190,120,3938.0
16,430,311.0
84,111,176.0
72,135,96.0
69,161,176.0
82,111,40.0
69,127,520.0
32,119,424.0
65,184,168.0
82,167,104.0
69,143,448.0
32,87,440.0
70,135,600.0
8,127,167.0
68,136,297.0
73,111,488.0
70,103,168.0
70,95,135.0
69,144,222.0
82,115,722.0
73,116,216.0
78,128,288.0
71,120,336.0
32,104,640.0
86,152,456.0
73,120,384.0
69,128,144.0
87,136,320.0
83,152,304.0
32,128,304.0
65,160,216.0
77,104,313.0
79,135,279.0
85,128,825.0
8,127,375.0
78,144,296.0
71,129,608.0
32,112,504.0
84,128,192.0
72,128,152.0
69,152,272.0
32,95,600.0
68,128,320.0
73,136,168.0
83,160,792.0
83,152,288.0
73,120,448.0
68,112,216.0
69,144,216.0
78,136,304.0
84,128,512.0
32,96,1208.0
67,160,192.0
79,128,464.0
77,112,176.0
77,120,800.0
85,112,192.0
78,128,168.0
73,136,296.0
89,112,608.0
8,104,176.0
84,160,208.0
89,120,927.0
190,105,2665.0
16,408,272.0
73,120,256.0
32,104,184.0
87,167,160.0
81,96,160.0
83,200,752.0
8,135,184.0
8,104,336.0
8,119,240.0
65,215,144.0
83,184,368.0
32,120,696.0
71,135,288.0
79,136,128.0
73,151,240.0
78,144,256.0
71,127,385.0
32,94,671.0
84,143,160.0
79,103,272.0
32,111,296.0
67,111,136.0
65,167,440.0
76,103,168.0
76,111,344.0
32,87,648.0
89,151,160.0
79,119,232.0
85,119,416.0
32,79,560.0
66,119,200.0
85,167,272.0
84,119,368.0
32,112,487.0
16,336,216.0
73,121,272.0
32,112,272.0
72,128,104.0
65,176,256.0
84,96,67.0
69,149,478.0
32,95,623.0
65,144,568.0
8,144,376.0
84,160,168.0
79,112,344.0
32,104,736.0
78,96,504.0
8,152,160.0
66,136,304.0
79,128,288.0
84,112,184.0
72,136,144.0
69,144,168.0
82,112,392.0
32,96,752.0
89,160,128.0
79,144,176.0
85,136,312.0
82,144,408.0
32,104,688.0
72,96,400.0
79,112,192.0
76,128,192.0
73,120,184.0
68,153,96.0
65,192,224.0
89,112,264.0
83,160,1536.0
8,144,384.0
190,112,2592.0
80,176,136.0
76,128,288.0
69,112,168.0
65,193,128.0
83,160,280.0
69,112,456.0
32,112,624.0
80,136,200.0
65,200,360.0
83,136,192.0
83,136,584.0
32,112,384.0
65,152,256.0
76,115,176.0
79,120,232.0
78,136,312.0
71,120,408.0
32,128,584.0
77,144,312.0
89,112,336.0
32,96,615.0
84,128,224.0
72,120,176.0
65,161,481.0
78,96,224.0
75,104,224.0
83,176,1016.0
188,104,192.0
32,120,408.0
84,136,224.0
72,112,808.0
79,128,200.0
85,136,264.0
71,152,201.0
72,103,735.0
190,104,2968.0
16,407,224.0
83,207,408.0
69,87,136.0
69,95,360.0
32,127,528.0
89,127,136.0
79,127,240.0
85,135,537.0
32,94,495.0
73,135,248.0
78,103,488.0
32,87,264.0
16,727,400.0
82,87,600.0
8,135,201.0
16,414,215.0
69,175,384.0
78,111,1264.0
82,167,375.0
79,136,272.0
78,120,568.0
32,96,264.0
16,328,224.0
72,96,224.0
79,144,200.0
85,120,208.0
83,160,296.0
69,120,528.0
32,104,528.0
87,168,169.0
72,111,159.0
69,128,368.0
78,104,368.0
32,104,640.0
16,295,224.0
73,95,255.0
32,104,585.0
71,128,176.0
69,152,216.0
84,128,464.0
32,96,548.0
66,124,172.0
65,176,464.0
67,160,224.0
75,120,520.0
190,104,2704.0
16,376,264.0
73,112,248.0
32,136,168.0
87,160,200.0
73,120,304.0
76,104,200.0
76,88,288.0
32,112,448.0
66,120,304.0
69,160,304.0
32,96,688.0
84,128,224.0
72,104,440.0
