PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952036694,1471952036893,16,199,120.0
1471952036814,1471952036950,67,136,175.0
1471952036989,1471952037118,65,129,273.0
1471952037262,1471952037366,32,104,368.0
1471952037630,1471952037701,8,71,431.0
1471952038061,1471952038142,78,81,97.0
1471952038158,1471952038262,32,104,128.0
1471952038286,1471952038406,87,120,72.0
1471952038358,1471952038534,69,176,96.0
1471952038454,1471952038590,32,136,351.0
1471952038805,1471952038893,72,88,72.0
1471952038877,1471952039046,65,169,145.0
1471952039022,1471952039110,86,88,144.0
1471952039166,1471952039317,69,151,104.0
1471952039270,1471952039413,32,143,208.0
1471952039478,1471952039566,84,88,111.0
1471952039589,1471952039654,72,65,88.0
1471952039677,1471952039814,69,137,113.0
1471952039790,1471952039905,77,115,176.0
1471952039966,1471952040110,32,144,448.0
1471952040414,1471952040542,85,128,88.0
1471952040502,1471952040604,78,102,119.0
1471952040621,1471952040733,84,112,96.0
1471952040717,1471952040798,73,81,160.0
1471952040877,1471952040982,76,105,73.0
1471952040950,1471952041086,32,136,104.0
1471952041054,1471952041198,87,144,112.0
1471952041166,1471952041317,69,151,105.0
1471952041271,1471952041389,32,118,191.0
1471952041462,1471952041541,77,79,40.0
1471952041502,1471952041630,79,128,143.0
1471952041645,1471952041749,86,104,193.0
1471952041838,1471952041949,69,111,127.0
1471952041965,1471952042102,16,137,112.0
1471952042077,1471952042158,191,81,3049.0
1471952045126,1471952045637,16,511,369.0
1471952045495,1471952045582,72,87,246.0
1471952045741,1471952045894,65,153,201.0
1471952045942,1471952046046,86,104,224.0
1471952046166,1471952046318,69,152,104.0
1471952046270,1471952046406,32,136,200.0
1471952046470,1471952046621,89,151,104.0
1471952046574,1471952046765,79,191,103.0
1471952046677,1471952046821,85,144,177.0
1471952046854,1471952046998,32,144,288.0
1471952047142,1471952047245,84,103,152.0
1471952047294,1471952047429,65,135,88.0
1471952047382,1471952047486,76,104,168.0
1471952047550,1471952047638,75,88,112.0
1471952047662,1471952047733,69,71,151.0
1471952047813,1471952047934,68,121,97.0
1471952047910,1471952048022,32,112,127.0
1471952048037,1471952048157,84,120,49.0
1471952048086,1471952048173,79,87,135.0
1471952048221,1471952048309,32,88,121.0
1471952048342,1471952048581,16,239,95.0
1471952048437,1471952048597,83,160,198.0
1471952048635,1471952048725,79,90,26.0
1471952048661,1471952048781,77,120,193.0
1471952048854,1471952048973,69,119,208.0
1471952049062,1471952049190,82,128,216.0
1471952049278,1471952049405,72,127,95.0
1471952049373,1471952049477,79,104,177.0
1471952049550,1471952049653,76,103,128.0
1471952049678,1471952049774,68,96,184.0
1471952049862,1471952049942,69,80,136.0
1471952049998,1471952050133,82,135,119.0
1471952050117,1471952050310,16,193,97.0
1471952050214,1471952050286,191,72,2520.0
1471952052734,1471952053110,16,376,216.0
1471952052950,1471952053086,87,136,208.0
1471952053158,1471952053262,72,104,88.0
1471952053246,1471952053413,65,167,143.0
1471952053389,1471952053525,84,136,152.0
1471952053541,1471952053668,32,127,183.0
1471952053724,1471952053861,68,137,185.0
1471952053909,1471952054028,79,119,224.0
1471952054133,1471952054270,32,137,97.0
1471952054230,1471952054366,89,136,120.0
1471952054350,1471952054526,79,176,96.0
1471952054446,1471952054574,85,128,95.0
1471952054541,1471952054661,32,120,207.0
1471952054748,1471952054861,84,113,98.0
1471952054846,1471952054965,72,119,104.0
1471952054950,1471952055126,73,176,112.0
1471952055062,1471952055222,78,160,144.0
1471952055206,1471952055286,71,80,330.0
1471952055536,1471952055606,8,70,405.0
1471952055941,1471952056022,75,81,138.0
1471952056079,1471952056406,16,327,223.0
1471952056302,1471952056390,191,88,1858.0
1471952058160,1471952058764,16,604,925.0
1471952059085,1471952060149,16,1064,960.0
1471952060045,1471952060116,73,71,552.0
1471952060597,1471952060676,222,79,537.0
1471952061134,1471952061212,77,78,143.0
1471952061277,1471952061413,32,136,224.0
1471952061501,1471952061684,83,183,168.0
1471952061669,1471952061756,84,87,103.0
1471952061772,1471952061853,73,81,193.0
1471952061965,1471952062045,76,80,129.0
1471952062094,1471952062189,76,95,63.0
1471952062157,1471952062253,32,96,135.0
1471952062292,1471952062428,73,136,65.0
1471952062357,1471952062469,78,112,55.0
1471952062412,1471952062541,32,129,144.0
1471952062556,1471952063021,16,465,120.0
1471952062676,1471952062797,70,121,177.0
1471952062853,1471952062996,87,143,608.0
1471952063461,1471952063550,190,89,1552.0
1471952065013,1471952066405,16,1392,1311.0
1471952066324,1471952066420,76,96,168.0
1471952066492,1471952066629,65,137,89.0
1471952066581,1471952066709,68,128,232.0
1471952066813,1471952066933,73,120,144.0
1471952066957,1471952067101,69,144,192.0
1471952067149,1471952067309,83,160,312.0
1471952067461,1471952067549,188,88,128.0
1471952067589,1471952067701,32,112,496.0
1471952068085,1471952068165,72,80,96.0
1471952068181,1471952068252,69,71,144.0
1471952068325,1471952068397,82,72,136.0
1471952068461,1471952068589,69,128,520.0
1471952068981,1471952069069,222,88,64.0
1471952069045,1471952069213,83,168,120.0
1471952069165,1471952069292,32,127,248.0
1471952069413,1471952069541,84,128,199.0
1471952069612,1471952069693,72,81,105.0
1471952069717,1471952069853,69,136,103.0
1471952069820,1471952069941,32,121,201.0
1471952070021,1471952070109,86,88,288.0
1471952070309,1471952070389,8,80,32.0
1471952070341,1471952070437,82,96,168.0
1471952070509,1471952070612,69,103,200.0
1471952070709,1471952070829,86,120,168.0
1471952070877,1471952070957,73,80,160.0
1471952071037,1471952071173,83,136,120.0
1471952071157,1471952071341,69,184,360.0
1471952071517,1471952071685,68,168,143.0
1471952071660,1471952071806,32,146,233.0
1471952071893,1471952072157,16,264,152.0
1471952072045,1471952072189,83,144,207.0
1471952072252,1471952072373,69,121,193.0
1471952072445,1471952072557,80,112,136.0
1471952072581,1471952072668,84,87,544.0
1471952073125,1471952073237,69,112,167.0
1471952073292,1471952073405,77,113,545.0
1471952073837,1471952073925,66,88,64.0
1471952073901,1471952073997,69,96,184.0
1471952074085,1471952074213,82,128,104.0
1471952074189,1471952074284,32,95,127.0
1471952074316,1471952074445,82,129,377.0
1471952074693,1471952074773,8,80,184.0
1471952074877,1471952074964,80,87,208.0
1471952075085,1471952075165,85,80,128.0
1471952075213,1471952075333,82,120,223.0
1471952075436,1471952075564,67,128,104.0
1471952075540,1471952075620,72,80,64.0
1471952075604,1471952075716,65,112,81.0
1471952075685,1471952075845,83,160,135.0
1471952075820,1471952075941,69,121,289.0
1471952076109,1471952076190,190,81,2760.0
1471952078869,1471952079350,16,481,384.0
1471952079253,1471952079333,73,80,503.0
1471952079756,1471952079837,222,81,265.0
1471952080021,1471952080101,77,80,103.0
1471952080124,1471952080229,32,105,184.0
1471952080308,1471952080421,71,113,145.0
1471952080453,1471952080565,76,112,128.0
1471952080581,1471952080716,65,135,95.0
1471952080676,1471952080860,68,184,144.0
1471952080820,1471952080940,32,120,290.0
1471952081110,1471952081197,89,87,71.0
1471952081181,1471952081325,79,144,96.0
1471952081277,1471952081389,85,112,144.0
1471952081421,1471952081501,32,80,96.0
1471952081517,1471952081621,76,104,184.0
1471952081701,1471952081773,73,72,152.0
1471952081853,1471952081941,75,88,112.0
1471952081965,1471952082069,69,104,176.0
1471952082141,1471952082277,68,136,207.0
1471952082348,1471952082716,16,368,449.0
1471952082797,1471952082925,32,128,312.0
1471952083109,1471952083189,73,80,127.0
1471952083236,1471952083357,84,121,209.0
1471952083445,1471952083693,16,248,368.0
1471952083813,1471952083885,190,72,2560.0
1471952086373,1471952086716,16,343,232.0
1471952086605,1471952086700,84,95,185.0
1471952086790,1471952086917,82,127,198.0
1471952086988,1471952087085,89,97,129.0
1471952087117,1471952087229,32,112,96.0
1471952087213,1471952087325,73,112,135.0
1471952087348,1471952087485,84,137,97.0
1471952087445,1471952087565,32,120,152.0
1471952087597,1471952087716,65,119,94.0
1471952087691,1471952087828,71,137,114.0
1471952087805,1471952087901,65,96,48.0
1471952087853,1471952088005,73,152,80.0
1471952087933,1471952088052,78,119,184.0
1471952088117,1471952088237,32,120,135.0
1471952088252,1471952088381,65,129,145.0
1471952088397,1471952088469,78,72,88.0
1471952088485,1471952088636,68,151,88.0
1471952088573,1471952088700,32,127,103.0
1471952088676,1471952088805,76,129,105.0
1471952088781,1471952088877,69,96,184.0
1471952088965,1471952089093,84,128,88.0
1471952089053,1471952089181,32,128,88.0
1471952089141,1471952089237,77,96,135.0
1471952089276,1471952089429,69,153,105.0
1471952089381,1471952089469,32,88,64.0
1471952089445,1471952089516,75,71,159.0
1471952089604,1471952089717,78,113,73.0
1471952089677,1471952089805,79,128,113.0
1471952089790,1471952089877,87,87,198.0
1471952089988,1471952090214,16,226,320.0
1471952090308,1471952090389,190,81,2384.0
1471952092692,1471952093012,16,320,209.0
1471952092901,1471952092997,84,96,192.0
1471952093093,1471952093229,82,136,112.0
1471952093205,1471952093285,73,80,192.0
1471952093397,1471952093509,80,112,128.0
1471952093525,1471952093612,32,87,120.0
1471952093645,1471952093821,87,176,160.0
1471952093805,1471952093957,65,152,96.0
1471952093901,1471952094069,83,168,120.0
1471952094021,1471952094149,32,128,183.0
1471952094204,1471952094309,70,105,345.0
1471952094549,1471952094628,8,79,97.0
1471952094646,1471952094756,71,110,94.0
1471952094740,1471952094805,79,65,145.0
1471952094885,1471952094973,79,88,135.0
1471952095020,1471952095205,68,185,121.0
1471952095141,1471952095261,32,120,376.0
1471952095517,1471952095597,73,80,120.0
1471952095637,1471952095748,32,111,168.0
1471952095805,1471952095917,80,112,319.0
1471952096124,1471952096245,69,121,425.0
1471952096549,1471952096668,83,119,472.0
1471952097021,1471952097101,8,80,160.0
1471952097181,1471952097261,8,80,160.0
1471952097341,1471952097437,82,96,159.0
