PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952368929,1471952369104,16,175,111.0
1471952369040,1471952369104,73,64,240.0
1471952369280,1471952369336,186,56,192.0
1471952369472,1471952369535,77,63,160.0
1471952369632,1471952369695,32,63,440.0
1471952370072,1471952370200,87,128,64.0
1471952370136,1471952370256,65,120,200.0
1471952370336,1471952370415,73,79,128.0
1471952370464,1471952370551,84,87,136.0
1471952370600,1471952370727,73,127,136.0
1471952370736,1471952370807,78,71,88.0
1471952370824,1471952370879,71,55,80.0
1471952370904,1471952370975,32,71,320.0
1471952371224,1471952371361,85,137,136.0
1471952371360,1471952371423,78,63,160.0
1471952371520,1471952371599,84,79,121.0
1471952371641,1471952371711,73,70,175.0
1471952371816,1471952371887,76,71,144.0
1471952371960,1471952372015,32,55,128.0
1471952372088,1471952372167,83,79,136.0
1471952372224,1471952372279,72,55,88.0
1471952372312,1471952372384,69,72,88.0
1471952372400,1471952372455,32,55,272.0
1471952372672,1471952372759,67,87,120.0
1471952372792,1471952372895,79,103,88.0
1471952372880,1471952372952,77,72,64.0
1471952372944,1471952373031,69,87,72.0
1471952373016,1471952373111,83,95,400.0
1471952373416,1471952373463,32,47,296.0
1471952373712,1471952373767,72,55,152.0
1471952373864,1471952373969,79,105,104.0
1471952373968,1471952374031,77,63,72.0
1471952374040,1471952374103,69,63,160.0
1471952374200,1471952374287,190,87,184.0
1471952374384,1471952374439,32,55,4671.0
1471952379055,1471952379263,16,208,193.0
1471952379248,1471952379303,73,55,128.0
1471952379376,1471952379439,84,63,120.0
1471952379496,1471952379567,186,71,184.0
1471952379680,1471952379751,83,71,104.0
1471952379784,1471952379831,32,47,288.0
1471952380072,1471952380143,65,71,136.0
1471952380208,1471952380279,76,71,152.0
1471952380360,1471952380439,76,79,160.0
1471952380520,1471952380567,32,47,184.0
1471952380704,1471952380799,65,95,128.0
1471952380832,1471952380879,66,47,152.0
1471952380984,1471952381047,79,63,168.0
