PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471953256554,1471953260253,16,3699,3737.0
1471953260291,1471953260428,73,137,149.0
1471953260440,1471953260578,84,138,1351.0
1471953261791,1471953261865,222,74,150.0
1471953261941,1471953262053,83,112,274.0
1471953262215,1471953262315,32,100,263.0
1471953262478,1471953262615,78,137,125.0
1471953262603,1471953262678,79,75,150.0
1471953262753,1471953262853,84,100,125.0
1471953262878,1471953262965,32,87,250.0
1471953263128,1471953263253,87,125,113.0
1471953263241,1471953263340,79,99,137.0
1471953263378,1471953263490,82,112,137.0
1471953263515,1471953263590,75,75,175.0
1471953263690,1471953263765,73,75,188.0
1471953263878,1471953263966,78,88,150.0
1471953264028,1471953264116,71,88,100.0
1471953264128,1471953264215,32,87,350.0
1471953264478,1471953264578,86,100,125.0
1471953264603,1471953264703,69,100,187.0
1471953264790,1471953264891,82,101,126.0
1471953264916,1471953264978,89,62,125.0
1471953265041,1471953265140,32,99,237.0
1471953265278,1471953265466,87,188,763.0
1471953266041,1471953266140,69,99,162.0
1471953266203,1471953266278,76,75,150.0
1471953266353,1471953266391,76,38,288.0
1471953266641,1471953266715,190,74,10275.0
1471953276916,1471953277766,16,850,725.0
1471953277641,1471953277703,84,62,250.0
1471953277891,1471953278016,72,125,162.0
1471953278053,1471953278178,69,125,188.0
1471953278241,1471953278341,32,100,413.0
1471953278654,1471953278766,79,112,199.0
1471953278853,1471953278953,76,100,188.0
1471953279041,1471953279166,68,125,113.0
1471953279154,1471953279253,32,99,274.0
1471953279428,1471953279516,76,88,188.0
1471953279616,1471953279703,73,87,163.0
1471953279779,1471953279903,83,124,149.0
1471953279928,1471953280003,84,75,163.0
1471953280091,1471953280228,32,137,575.0
1471953280666,1471953280753,87,87,188.0
1471953280854,1471953280941,69,87,124.0
1471953280978,1471953281053,32,75,313.0
1471953281291,1471953281391,72,100,150.0
1471953281441,1471953281553,65,112,250.0
1471953281691,1471953281791,68,100,150.0
1471953281841,1471953281916,32,75,463.0
1471953282304,1471953282391,70,87,187.0
1471953282491,1471953282603,82,112,150.0
1471953282641,1471953282716,79,75,200.0
1471953282841,1471953282916,77,75,125.0
1471953282966,1471953283053,32,87,263.0
1471953283229,1471953283903,16,674,300.0
1471953283529,1471953283628,83,99,512.0
1471953284041,1471953284141,89,100,400.0
1471953284441,1471953284528,66,87,238.0
1471953284679,1471953284766,65,87,187.0
1471953284866,1471953284954,83,88,113.0
1471953284979,1471953285054,69,75,162.0
1471953285141,1471953285216,32,75,2501.0
1471953287642,1471953287741,78,99,137.0
1471953287779,1471953287866,79,87,162.0
1471953287941,1471953288091,32,150,200.0
1471953288141,1471953288228,76,87,200.0
1471953288341,1471953288391,73,50,563.0
1471953288904,1471953289003,8,99,350.0
1471953289254,1471953289354,79,100,275.0
1471953289529,1471953289653,78,124,87.0
1471953289616,1471953289716,71,100,475.0
1471953290091,1471953290178,69,87,200.0
1471953290291,1471953290354,82,63,201.0
1471953290492,1471953290578,32,86,324.0
1471953290816,1471953290891,69,75,625.0
1471953291441,1471953291554,88,113,188.0
1471953291629,1471953291741,73,112,362.0
1471953291991,1471953292104,83,113,300.0
1471953292291,1471953292391,84,100,176.0
1471953292467,1471953292591,83,124,14987.0
1471953307454,1471953315016,16,7562,7538.0
1471953314992,1471953315117,73,125,262.0
1471953315254,1471953315354,66,100,288.0
1471953315542,1471953315679,82,137,225.0
1471953315767,1471953315854,79,87,500.0
1471953316267,1471953316380,72,113,150.0
1471953316417,1471953316492,73,75,212.0
1471953316629,1471953316717,77,88,150.0
1471953316779,1471953316879,32,100,263.0
1471953317042,1471953317129,83,87,188.0
1471953317230,1471953317317,69,87,137.0
1471953317367,1471953317467,78,100,150.0
1471953317517,1471953317604,84,87,150.0
1471953317667,1471953317754,32,87,287.0
1471953317954,1471953318067,65,113,300.0
1471953318254,1471953318354,82,100,176.0
1471953318430,1471953318542,77,112,237.0
1471953318667,1471953318754,83,87,137.0
1471953318804,1471953318879,32,75,200.0
1471953319004,1471953319129,65,125,138.0
1471953319142,1471953319267,78,125,187.0
1471953319329,1471953319429,68,100,113.0
1471953319442,1471953319542,32,100,212.0
1471953319654,1471953319729,69,75,613.0
1471953320267,1471953320379,88,112,213.0
1471953320480,1471953320529,76,49,187.0
1471953320667,1471953320754,79,87,312.0
1471953320979,1471953321117,83,138,163.0
1471953321142,1471953321254,73,112,800.0
1471953321942,1471953322042,86,100,162.0
1471953322104,1471953322192,69,88,388.0
1471953322492,1471953322617,83,125,175.0
1471953322667,1471953322779,32,112,2113.0
1471953324780,1471953324854,8,74,187.0
1471953324967,1471953325029,8,62,188.0
1471953325155,1471953325229,8,74,162.0
1471953325317,1471953325404,8,87,200.0
1471953325517,1471953325579,8,62,163.0
1471953325680,1471953325767,8,87,537.0
1471953326217,1471953326329,8,112,788.0
1471953327005,1471953327104,8,99,800.0
1471953327805,1471953327879,80,74,175.0
1471953327980,1471953328054,76,74,175.0
1471953328155,1471953328229,79,74,200.0
1471953328355,1471953328505,83,150,212.0
1471953328567,1471953328667,73,100,313.0
1471953328880,1471953328967,86,87,262.0
1471953329142,1471953329192,69,50,313.0
1471953329455,1471953329592,83,137,162.0
1471953329617,1471953329717,32,100,888.0
1471953330505,1471953330617,66,112,337.0
1471953330842,1471953330942,89,100,175.0
1471953331017,1471953331155,32,138,526.0
1471953331543,1471953331655,83,112,249.0
1471953331792,1471953331917,69,125,163.0
1471953331955,1471953332080,65,125,112.0
1471953332067,1471953332129,32,62,638.0
1471953332705,1471953332817,84,112,150.0
1471953332855,1471953332942,79,87,150.0
1471953333005,1471953333105,32,100,212.0
1471953333217,1471953333305,84,88,113.0
1471953333330,1471953333405,72,75,137.0
1471953333467,1471953333617,69,150,138.0
1471953333605,1471953333692,32,87,825.0
1471953334430,1471953334742,16,312,187.0
1471953334617,1471953334692,73,75,250.0
1471953334867,1471953334955,78,88,188.0
1471953335055,1471953335155,68,100,425.0
1471953335480,1471953335567,73,87,163.0
1471953335643,1471953335755,65,112,100.0
1471953335743,1471953335830,78,87,162.0
1471953335905,1471953336005,32,100,675.0
1471953336580,1471953336630,87,50,550.0
1471953337130,1471953337192,69,62,187.0
1471953337317,1471953337417,83,100,113.0
1471953337430,1471953337517,84,87,137.0
1471953337567,1471953337667,32,100,739.0
1471953338306,1471953338430,67,124,149.0
1471953338455,1471953338542,79,87,175.0
1471953338630,1471953338742,65,112,412.0
1471953339042,1471953339105,84,63,438.0
1471953339480,1471953339592,8,112,137.0
1471953339617,1471953339755,83,138,375.0
1471953339992,1471953340067,84,75,8551.0
1471953348543,1471953349542,16,999,913.0
1471953349456,1471953349530,84,74,199.0
1471953349655,1471953349755,72,100,113.0
1471953349768,1471953349880,69,112,199.0
1471953349967,1471953350118,32,151,213.0
1471953350180,1471953350255,69,75,251.0
1471953350431,1471953350543,88,112,262.0
1471953350693,1471953350768,67,75,237.0
1471953350930,1471953351030,69,100,325.0
1471953351255,1471953351305,82,50,513.0
1471953351768,1471953351868,67,100,162.0
1471953351930,1471953352055,73,125,138.0
1471953352068,1471953352180,83,112,675.0
1471953352743,1471953352843,69,100,250.0
1471953352993,1471953353118,83,125,187.0
1471953353180,1471953353280,32,100,1013.0
1471953354193,1471953354330,87,137,162.0
1471953354355,1471953354443,73,88,425.0
1471953354780,1471953354805,76,25,576.0
1471953355356,1471953355456,76,100,212.0
1471953355568,1471953355643,76,75,462.0
1471953356030,1471953356143,8,113,175.0
1471953356205,1471953356343,32,138,776.0
1471953356981,1471953357080,66,99,112.0
1471953357093,1471953357230,69,137,150.0
1471953357243,1471953357330,32,87,575.0
1471953357818,1471953357930,83,112,175.0
1471953357993,1471953358093,84,100,162.0
1471953358155,1471953358305,65,150,200.0
1471953358355,1471953358494,71,139,138.0
1471953358493,1471953358593,69,100,400.0
1471953358893,1471953359043,68,150,138.0
1471953359031,1471953359143,32,112,562.0
1471953359593,1471953359730,73,137,125.0
1471953359718,1471953359805,78,87,200.0
1471953359918,1471953360005,32,87,250.0
1471953360168,1471953360243,84,75,125.0
1471953360293,1471953360368,72,75,375.0
1471953360668,1471953360780,69,112,188.0
1471953360856,1471953360980,32,124,674.0
1471953361530,1471953361868,16,338,288.0
1471953361818,1471953361943,87,125,338.0
1471953362156,1471953362243,69,87,112.0
1471953362268,1471953362405,83,137,200.0
1471953362468,1471953362543,89,75,650.0
1471953363118,1471953363155,8,37,613.0
1471953363731,1471953363855,84,124,100.0
1471953363831,1471953363918,32,87,787.0
1471953364618,1471953364731,65,113,375.0
1471953364993,1471953365106,78,113,138.0
1471953365131,1471953365281,68,150,125.0
1471953365256,1471953365405,32,149,600.0
1471953365856,1471953366330,16,474,375.0
1471953366231,1471953366306,77,75,250.0
1471953366481,1471953366605,73,124,200.0
1471953366681,1471953366818,68,137,1288.0
1471953367969,1471953368055,189,86,174.0
1471953368143,1471953368468,16,325,288.0
1471953368431,1471953368530,80,99,175.0
1471953368606,1471953368768,65,162,450.0
1471953369056,1471953369193,67,137,162.0
1471953369218,1471953369343,73,125,238.0
1471953369456,1471953369555,70,99,162.0
1471953369618,1471953369743,73,125,225.0
1471953369843,1471953369968,67,125,163.0
1471953370006,1471953370093,32,87,812.0
1471953370818,1471953370868,82,50,163.0
1471953370981,1471953371068,69,87,462.0
