PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952010844,1471952010939,72,95,141.0
1471952010985,1471952011081,69,96,374.0
1471952011359,1471952011501,8,142,235.0
1471952011594,1471952011645,8,51,143.0
1471952011737,1471952011931,16,194,187.0
1471952011924,1471952012023,72,99,145.0
1471952012069,1471952012211,69,142,234.0
1471952012303,1471952012447,32,144,235.0
1471952012538,1471952012686,73,148,141.0
1471952012679,1471952012825,83,146,148.0
1471952012827,1471952012950,32,123,353.0
1471952013180,1471952013327,82,147,141.0
1471952013321,1471952013419,69,98,329.0
1471952013650,1471952013792,67,142,188.0
1471952013838,1471952013981,79,143,327.0
1471952014165,1471952014309,86,144,199.0
1471952014364,1471952014554,69,190,93.0
1471952014457,1471952014603,82,146,284.0
1471952014741,1471952014837,73,96,189.0
1471952014930,1471952015033,78,103,95.0
1471952015025,1471952015170,71,145,148.0
1471952015173,1471952015312,32,139,369.0
1471952015542,1471952015685,70,143,328.0
1471952015870,1471952016013,79,143,235.0
1471952016105,1471952016202,82,97,142.0
1471952016247,1471952016390,77,143,328.0
1471952016575,1471952016672,8,97,189.0
1471952016764,1471952016861,8,97,189.0
1471952016953,1471952017050,8,97,189.0
1471952017142,1471952017239,82,97,143.0
1471952017285,1471952017428,79,143,235.0
1471952017520,1471952017617,77,97,142.0
1471952017662,1471952017759,32,97,143.0
1471952017805,1471952017949,65,144,147.0
1471952017952,1471952018044,32,92,230.0
1471952018182,1471952018371,76,189,235.0
1471952018417,1471952018560,69,143,282.0
1471952018699,1471952018795,70,96,281.0
1471952018980,1471952019077,84,97,188.0
1471952019168,1471952019265,32,97,282.0
1471952019450,1471952019546,75,96,248.0
1471952019698,1471952019841,78,143,374.0
1471952020072,1471952020168,69,96,151.0
1471952020223,1471952020366,69,143,188.0
1471952020411,1471952020508,32,97,282.0
1471952020693,1471952020805,73,112,204.0
1471952020897,1471952021008,78,111,666.0
1471952021563,1471952021660,74,97,188.0
1471952021751,1471952021894,85,143,327.0
1471952022078,1471952022175,82,97,143.0
1471952022221,1471952022318,89,97,513.0
1471952022734,1471952022876,190,142,3290.0
1471952026024,1471952026215,16,191,141.0
1471952026165,1471952026264,79,99,191.0
1471952026356,1471952026454,82,98,281.0
1471952026637,1471952026781,32,144,236.0
1471952026873,1471952027064,76,191,140.0
1471952027013,1471952027158,69,145,257.0
1471952027270,1471952027361,84,91,401.0
1471952027671,1471952027820,222,149,140.0
1471952027811,1471952027910,83,99,191.0
1471952028002,1471952028128,32,126,310.0
1471952028312,1471952028421,71,109,200.0
1471952028512,1471952028609,69,97,236.0
1471952028748,1471952028890,84,142,235.0
1471952028983,1471952029080,32,97,327.0
1471952029310,1471952029407,67,97,190.0
1471952029500,1471952029648,82,148,139.0
1471952029639,1471952029738,69,99,238.0
1471952029877,1471952029977,65,100,192.0
1471952030069,1471952030166,84,97,143.0
1471952030212,1471952030354,73,142,188.0
1471952030400,1471952030498,86,98,143.0
1471952030543,1471952030639,69,96,328.0
1471952030871,1471952031013,190,142,2556.0
1471952033427,1471952033666,16,239,188.0
1471952033615,1471952033760,84,145,149.0
1471952033764,1471952033856,72,92,277.0
1471952034041,1471952034183,69,142,234.0
1471952034275,1471952034421,83,146,95.0
1471952034370,1471952034514,69,144,468.0
1471952034838,1471952034981,32,143,374.0
1471952035212,1471952035361,70,149,140.0
1471952035352,1471952035497,65,145,699.0
1471952036051,1471952036195,67,144,282.0
1471952036333,1471952036475,84,142,189.0
1471952036522,1471952036636,79,114,160.0
1471952036682,1471952036780,82,98,334.0
1471952037016,1471952037159,83,143,217.0
1471952037233,1471952037377,32,144,281.0
1471952037514,1471952037611,68,97,190.0
1471952037704,1471952037846,73,142,234.0
1471952037938,1471952038035,67,97,466.0
1471952038404,1471952038501,84,97,189.0
1471952038593,1471952038738,65,145,94.0
1471952038687,1471952038786,84,99,192.0
1471952038879,1471952038975,69,96,234.0
1471952039113,1471952039211,32,98,235.0
1471952039348,1471952039445,67,97,143.0
1471952039491,1471952039633,76,142,281.0
1471952039772,1471952039915,69,143,234.0
1471952040006,1471952040197,65,191,194.0
1471952040200,1471952040338,82,138,369.0
1471952040569,1471952040712,32,143,235.0
1471952040804,1471952040947,76,143,189.0
1471952040993,1471952041135,73,142,188.0
1471952041181,1471952041324,77,143,236.0
1471952041417,1471952041513,73,96,188.0
1471952041605,1471952041702,84,97,143.0
1471952041748,1471952041890,83,142,234.0
1471952041982,1471952042126,32,144,931.0
1471952042913,1471952043030,84,117,120.0
1471952043033,1471952043126,79,93,138.0
1471952043171,1471952043314,32,143,189.0
1471952043360,1471952043458,84,98,101.0
1471952043461,1471952043559,72,98,90.0
1471952043551,1471952043698,69,147,96.0
1471952043647,1471952043793,32,146,237.0
1471952043884,1471952043982,67,98,102.0
1471952043986,1471952044124,79,138,230.0
1471952044216,1471952044313,78,97,373.0
1471952044589,1471952044732,67,143,236.0
1471952044825,1471952044967,69,142,188.0
1471952045013,1471952045156,80,143,235.0
1471952045248,1471952045344,84,96,189.0
1471952045437,1471952045534,32,97,189.0
1471952045626,1471952045722,79,96,142.0
1471952045768,1471952045867,70,99,102.0
1471952045870,1471952045962,32,92,236.0
1471952046106,1471952046250,83,144,189.0
1471952046295,1471952046438,65,143,374.0
1471952046669,1471952046719,71,50,605.0
1471952047274,1471952047417,8,143,189.0
1471952047463,1471952047559,70,96,143.0
1471952047606,1471952047711,69,105,197.0
1471952047803,1471952047900,32,97,236.0
1471952048039,1471952048180,65,141,187.0
1471952048226,1471952048323,82,97,281.0
1471952048507,1471952048604,69,97,282.0
1471952048789,1471952048931,65,142,281.0
1471952049070,1471952049167,83,97,420.0
1471952049490,1471952049632,190,142,2465.0
1471952051955,1471952052150,16,195,186.0
1471952052141,1471952052286,87,145,238.0
1471952052379,1471952052475,69,96,373.0
1471952052752,1471952052895,32,143,281.0
1471952053033,1471952053175,87,142,281.0
1471952053314,1471952053411,73,97,190.0
1471952053504,1471952053600,76,96,188.0
1471952053692,1471952053789,76,97,143.0
1471952053835,1471952053931,32,96,189.0
1471952054024,1471952054167,75,143,189.0
1471952054213,1471952054309,69,96,188.0
1471952054401,1471952054498,69,97,143.0
1471952054544,1471952054641,80,97,189.0
1471952054733,1471952054876,32,143,281.0
1471952055014,1471952055157,84,143,282.0
1471952055296,1471952055438,82,142,280.0
1471952055576,1471952055672,89,96,328.0
1471952055904,1471952056047,73,143,188.0
1471952056092,1471952056241,78,149,141.0
1471952056233,1471952056332,71,99,422.0
1471952056655,1471952056752,190,97,2141.0
1471952058796,1471952058987,16,191,140.0
1471952058936,1471952059081,76,145,191.0
1471952059127,1471952059223,69,96,420.0
1471952059547,1471952059690,84,143,420.0
1471952059967,1471952060156,32,189,282.0
1471952060249,1471952060350,77,101,93.0
1471952060342,1471952060489,69,147,150.0
1471952060492,1471952060630,32,138,230.0
1471952060722,1471952060865,75,143,189.0
1471952060911,1471952061027,78,116,119.0
1471952061030,1471952061169,79,139,184.0
1471952061214,1471952061310,87,96,143.0
1471952061357,1471952061500,32,143,373.0
1471952061730,1471952061873,87,143,189.0
1471952061919,1471952062015,72,96,142.0
1471952062061,1471952062207,69,146,95.0
1471952062156,1471952062255,82,99,144.0
1471952062300,1471952062397,69,97,143.0
1471952062443,1471952062540,32,97,282.0
1471952062725,1471952062868,89,143,235.0
1471952062960,1471952063104,79,144,93.0
1471952063053,1471952063153,85,100,192.0
1471952063245,1471952063388,32,143,328.0
1471952063573,1471952063670,77,97,188.0
1471952063761,1471952063858,73,97,236.0
1471952063997,1471952064095,71,98,100.0
1471952064097,1471952064143,72,46,105.0
1471952064202,1471952064298,84,96,142.0
1471952064344,1471952064470,32,126,311.0
1471952064655,1471952064752,66,97,142.0
1471952064797,1471952064939,69,142,374.0
1471952065171,1471952065267,190,96,2093.0
1471952067264,1471952067640,16,376,325.0
1471952067589,1471952067735,68,146,192.0
1471952067781,1471952067878,79,97,188.0
1471952067969,1471952068113,32,144,236.0
1471952068205,1471952068349,89,144,147.0
1471952068352,1471952068506,79,154,104.0
1471952068456,1471952068555,85,99,173.0
1471952068629,1471952068772,32,143,328.0
1471952068957,1471952069099,75,142,188.0
1471952069145,1471952069289,78,144,148.0
1471952069293,1471952069435,79,142,135.0
1471952069428,1471952069573,87,145,191.0
1471952069619,1471952069762,32,143,374.0
1471952069993,1471952070136,65,143,147.0
1471952070140,1471952070232,78,92,461.0
1471952070601,1471952070698,71,97,374.0
1471952070975,1471952071118,8,143,281.0
1471952071256,1471952071399,89,143,374.0
1471952071630,1471952071775,84,145,94.0
