PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471951653100,1471951653414,16,314,157.0
1471951653257,1471951653382,65,125,297.0
1471951653554,1471951653699,83,145,270.0
1471951653824,1471951653939,32,115,256.0
1471951654080,1471951654198,83,118,165.0
1471951654245,1471951654348,79,103,181.0
1471951654426,1471951654516,79,90,185.0
1471951654611,1471951654762,78,151,323.0
1471951654934,1471951655014,32,80,268.0
1471951655202,1471951655317,65,115,193.0
1471951655395,1471951655546,83,151,230.0
1471951655625,1471951655765,32,140,422.0
1471951656047,1471951656286,16,239,158.0
1471951656205,1471951656348,73,143,284.0
1471951656489,1471951656632,32,143,207.0
1471951656696,1471951656814,71,118,228.0
1471951656924,1471951657066,69,142,349.0
1471951657273,1471951657405,84,132,242.0
1471951657515,1471951657645,32,130,193.0
1471951657708,1471951657871,73,163,225.0
1471951657933,1471951658030,84,97,378.0
1471951658311,1471951658447,32,136,912.0
1471951659223,1471951659397,189,174,597.0
1471951659820,1471951659934,32,114,521.0
1471951660341,1471951660607,16,266,182.0
1471951660523,1471951660671,73,148,1763.0
1471951662286,1471951662504,222,218,922.0
1471951663208,1471951663353,32,145,1352.0
1471951664560,1471951664718,8,158,377.0
1471951664937,1471951665088,76,151,214.0
1471951665151,1471951665307,76,156,250.0
1471951665401,1471951665526,32,125,453.0
1471951665854,1471951665990,70,136,198.0
1471951666052,1471951666224,79,172,172.0
1471951666224,1471951666354,82,130,411.0
1471951666635,1471951666792,87,157,453.0
1471951667088,1471951667317,65,229,765.0
1471951667853,1471951667994,69,141,500.0
1471951668353,1471951668558,8,205,141.0
1471951668494,1471951668621,82,127,298.0
1471951668792,1471951668905,68,113,364.0
1471951669156,1471951669289,32,133,244.0
1471951669400,1471951669572,73,172,172.0
1471951669572,1471951669674,84,102,274.0
1471951669846,1471951669944,32,98,380.0
1471951670226,1471951670327,84,101,101.0
1471951670327,1471951670473,79,146,193.0
1471951670520,1471951670628,32,108,249.0
1471951670769,1471951670894,89,125,234.0
1471951671003,1471951671217,79,214,183.0
1471951671186,1471951671323,85,137,420.0
1471951671606,1471951671801,190,195,242.0
1471951671848,1471951671991,32,143,3441.0
1471951675289,1471951675504,16,215,62.0
1471951675351,1471951675551,76,200,815.0
1471951676166,1471951676323,69,157,329.0
1471951676495,1471951676641,84,146,663.0
1471951677158,1471951677349,222,191,316.0
1471951677474,1471951677634,83,160,318.0
1471951677792,1471951677905,32,113,472.0
1471951678264,1471951678392,87,128,425.0
1471951678689,1471951678884,65,195,195.0
1471951678884,1471951679008,73,124,595.0
1471951679479,1471951679592,84,113,208.0
1471951679687,1471951679822,32,135,244.0
1471951679931,1471951680027,85,96,221.0
1471951680152,1471951680273,78,121,246.0
1471951680398,1471951680556,84,158,252.0
1471951680650,1471951680806,73,156,235.0
1471951680885,1471951681032,79,147,40.0
1471951680925,1471951681032,76,107,404.0
1471951681329,1471951681441,32,112,253.0
1471951681582,1471951681847,16,265,234.0
1471951681816,1471951681942,77,126,282.0
1471951682098,1471951682272,79,174,609.0
1471951682707,1471951682812,8,105,168.0
1471951682875,1471951683005,8,130,209.0
1471951683084,1471951683210,8,126,205.0
1471951683289,1471951683500,8,211,382.0
1471951683671,1471951683853,8,182,479.0
1471951684150,1471951684275,76,125,219.0
1471951684369,1471951684462,32,93,328.0
1471951684697,1471951685023,16,326,203.0
1471951684900,1471951685085,77,185,295.0
1471951685195,1471951685387,79,192,192.0
1471951685387,1471951685506,78,119,322.0
1471951685709,1471951685821,68,112,112.0
1471951685821,1471951686001,65,180,243.0
1471951686064,1471951686207,89,143,379.0
1471951686443,1471951686648,190,205,252.0
1471951686695,1471951686840,32,145,3430.0
1471951690125,1471951690317,16,192,286.0
1471951690411,1471951690573,72,162,287.0
1471951690698,1471951690918,65,220,392.0
1471951691090,1471951691220,78,130,193.0
1471951691283,1471951691486,75,203,329.0
1471951691612,1471951691741,65,129,472.0
1471951692084,1471951692241,8,157,157.0
1471951692241,1471951692354,83,113,222.0
1471951692463,1471951692576,32,113,347.0
1471951692810,1471951692941,70,131,162.0
1471951692972,1471951693094,79,122,170.0
1471951693142,1471951693275,82,133,258.0
1471951693400,1471951693560,32,160,269.0
1471951693669,1471951693790,65,121,167.0
1471951693836,1471951693941,76,105,183.0
1471951694019,1471951694143,76,124,205.0
1471951694224,1471951694322,32,98,176.0
1471951694400,1471951694524,84,124,124.0
1471951694524,1471951694653,72,129,129.0
1471951694653,1471951694788,69,135,150.0
1471951694803,1471951694923,32,120,1015.0
1471951695818,1471951695974,69,156,234.0
1471951696052,1471951696256,77,204,137.0
1471951696189,1471951696381,65,192,192.0
1471951696381,1471951696524,73,143,221.0
1471951696602,1471951696838,76,236,487.0
1471951697089,1471951697329,190,240,2943.0
1471951700032,1471951700674,16,642,705.0
1471951700737,1471951701055,16,318,157.0
1471951700894,1471951701024,66,130,427.0
1471951701321,1471951701439,82,118,196.0
1471951701517,1471951701589,65,72,95.0
1471951701612,1471951701678,83,66,474.0
1471951702086,1471951702252,8,166,260.0
1471951702346,1471951702490,68,144,301.0
1471951702647,1471951702790,89,143,330.0
1471951702977,1471951703123,32,146,271.0
1471951703248,1471951703405,79,157,157.0
1471951703405,1471951703522,78,117,164.0
1471951703569,1471951703910,76,341,245.0
1471951703814,1471951703958,89,144,284.0
1471951704098,1471951704209,32,111,220.0
1471951704318,1471951704443,72,125,141.0
1471951704459,1471951704605,65,146,240.0
1471951704699,1471951704839,83,140,218.0
1471951704917,1471951705040,32,123,346.0
1471951705263,1471951705375,70,112,159.0
1471951705422,1471951705568,73,146,365.0
1471951705787,1471951705999,86,212,274.0
1471951706061,1471951706175,69,114,286.0
1471951706347,1471951706443,32,96,598.0
1471951706945,1471951707105,67,160,363.0
1471951707308,1471951707375,81,67,31.0
1471951707339,1471951707459,65,120,213.0
1471951707552,1471951707688,84,136,467.0
1471951708019,1471951708139,8,120,183.0
1471951708202,1471951708306,8,104,198.0
1471951708400,1471951708569,8,169,126.0
1471951708526,1471951708723,65,197,197.0
1471951708723,1471951708899,67,176,301.0
1471951709024,1471951709136,84,112,362.0
1471951709386,1471951709490,8,104,166.0
1471951709552,1471951709740,8,188,120.0
1471951709672,1471951709787,84,115,287.0
1471951709959,1471951710165,67,206,206.0
1471951710165,1471951710275,72,110,235.0
1471951710400,1471951710542,69,142,220.0
1471951710620,1471951710769,83,149,383.0
1471951711003,1471951711107,32,104,339.0
1471951711342,1471951711509,84,167,127.0
1471951711469,1471951711573,72,104,166.0
1471951711635,1471951711805,73,170,170.0
1471951711805,1471951711919,83,114,208.0
1471951712013,1471951712156,32,143,299.0
1471951712312,1471951712424,83,112,190.0
1471951712502,1471951712623,69,121,418.0
1471951712920,1471951713023,83,103,150.0
1471951713070,1471951713204,83,134,149.0
1471951713219,1471951713401,73,182,182.0
1471951713401,1471951713588,79,187,953.0
1471951714354,1471951714472,8,118,196.0
1471951714550,1471951714661,8,111,189.0
1471951714739,1471951714869,8,130,223.0
1471951714962,1471951715105,8,143,221.0
1471951715183,1471951715368,8,185,611.0
1471951715794,1471951715893,69,99,303.0
1471951716097,1471951716271,65,174,283.0
1471951716380,1471951716554,83,174,237.0
1471951716617,1471951716785,79,168,183.0
1471951716800,1471951716941,78,141,407.0
1471951717207,1471951717414,190,207,2723.0
1471951719930,1471951720149,16,219,141.0
1471951720071,1471951720204,73,133,226.0
1471951720297,1471951720439,32,142,238.0
1471951720535,1471951720641,87,106,247.0
1471951720782,1471951720846,73,64,345.0
1471951721127,1471951721223,76,96,175.0
1471951721302,1471951721423,76,121,184.0
1471951721486,1471951721595,32,109,406.0
1471951721892,1471951722051,84,159,206.0
1471951722098,1471951722229,89,131,522.0
1471951722620,1471951722771,8,151,151.0
1471951722771,1471951722906,82,135,135.0
1471951722906,1471951723023,89,117,242.0
1471951723148,1471951723244,32,96,252.0
1471951723400,1471951723587,79,187,219.0
1471951723619,1471951723744,84,125,218.0
1471951723837,1471951723973,79,136,433.0
1471951724270,1471951724336,8,66,136.0
1471951724406,1471951724523,8,117,164.0
1471951724570,1471951724737,8,167,198.0
1471951724768,1471951724894,84,126,126.0
1471951724894,1471951725025,79,131,209.0
1471951725103,1471951725193,32,90,356.0
1471951725459,1471951725603,69,144,869.0
1471951726328,1471951726490,90,162,537.0
1471951726865,1471951727056,8,191,222.0
1471951727087,1471951727285,88,198,717.0
1471951727804,1471951728033,80,229,260.0
1471951728064,1471951728209,69,145,270.0
1471951728334,1471951728515,68,181,244.0
1471951728578,1471951728692,73,114,239.0
1471951728817,1471951728945,84,128,316.0
1471951729133,1471951729274,69,141,235.0
1471951729368,1471951729462,32,94,282.0
1471951729650,1471951729884,80,234,266.0
1471951729916,1471951730057,65,141,204.0
1471951730120,1471951730255,89,135,465.0
1471951730585,1471951730757,77,172,172.0
1471951730757,1471951730903,69,146,162.0
1471951730919,1471951731089,78,170,137.0
1471951731056,1471951731205,84,149,289.0
1471951731345,1471951731428,32,83,537.0
1471951731882,1471951732010,84,128,160.0
1471951732042,1471951732170,79,128,425.0
1471951732467,1471951732592,77,125,250.0
1471951732717,1471951732842,77,125,344.0
1471951733061,1471951733239,79,178,490.0
1471951733551,1471951733661,8,110,188.0
1471951733739,1471951733845,8,106,200.0
1471951733939,1471951734017,8,78,778.0
1471951734717,1471951734874,77,157,250.0
1471951734967,1471951735124,79,157,313.0
1471951735280,1471951735324,82,44,143.0
1471951735423,1471951735538,82,115,240.0
1471951735663,1471951735822,79,159,300.0
1471951735963,1471951736059,87,96,377.0
1471951736340,1471951736564,190,224,6976.0
1471951743316,1471951743533,16,217,156.0
1471951743472,1471951743605,73,133,576.0
1471951744048,1471951744158,32,110,141.0
1471951744189,1471951744335,67,146,208.0
1471951744397,1471951744540,65,143,174.0
1471951744571,1471951744689,78,118,244.0
1471951744815,1471951744925,32,110,251.0
1471951745066,1471951745175,70,109,454.0
1471951745520,1471951745624,73,104,213.0
1471951745733,1471951745858,76,125,187.0
1471951745920,1471951746040,76,120,200.0
1471951746120,1471951746239,32,119,275.0
1471951746395,1471951746524,89,129,223.0
1471951746618,1471951746946,79,328,422.0
1471951747040,1471951747167,85,127,48.0
1471951747088,1471951747129,73,41,612.0
1471951747700,1471951747825,8,125,312.0
1471951748012,1471951748109,32,97,175.0
1471951748187,1471951748377,73,190,150.0
1471951748337,1471951748457,78,120,229.0
1471951748566,1471951748691,32,125,204.0
1471951748770,1471951748920,79,150,370.0
1471951749140,1471951749285,78,145,285.0
1471951749425,1471951749506,32,81,427.0
1471951749852,1471951749997,77,145,238.0
1471951750090,1471951750266,79,176,332.0
1471951750422,1471951750555,82,133,197.0
1471951750619,1471951750754,69,135,229.0
1471951750848,1471951750959,32,111,314.0
1471951751162,1471951751292,68,130,208.0
1471951751370,1471951751520,69,150,338.0
1471951751708,1471951751868,84,160,213.0
1471951751921,1471951752071,65,150,228.0
1471951752149,1471951752274,73,125,221.0
1471951752370,1471951752551,76,181,213.0
1471951752583,1471951752738,83,155,467.0
1471951753050,1471951753160,32,110,314.0
1471951753364,1471951753553,76,189,189.0
1471951753553,1471951753626,69,73,513.0
1471951754066,1471951754243,8,177,78.0
1471951754144,1471951754336,65,192,271.0
1471951754415,1471951754495,84,80,158.0
1471951754573,1471951754733,69,160,160.0
1471951754733,1471951754841,82,108,358.0
1471951755091,1471951755297,190,206,456.0
1471951755547,1471951755752,222,205,691.0
1471951756238,1471951756402,8,164,3167.0
1471951759405,1471951759985,16,580,187.0
1471951759592,1471951759782,78,190,910.0
1471951760502,1471951760654,69,152,214.0
1471951760716,1471951760919,65,203,673.0
1471951761389,1471951761550,76,161,489.0
1471951761878,1471951762100,188,222,504.0
1471951762382,1471951762492,32,110,204.0
1471951762586,1471951762737,67,151,151.0
1471951762737,1471951762886,65,149,186.0
1471951762923,1471951763037,78,114,223.0
1471951763146,1471951763243,32,97,238.0
1471951763384,1471951763537,89,153,200.0
1471951763584,1471951763840,79,256,218.0
1471951763802,1471951763954,85,152,279.0
1471951764081,1471951764222,32,141,219.0
1471951764300,1471951764410,72,110,110.0
1471951764410,1471951764556,69,146,162.0
1471951764572,1471951764764,76,192,560.0
1471951765132,1471951765336,80,204,236.0
1471951765368,1471951765540,32,172,265.0
1471951765633,1471951765774,87,141,110.0
1471951765743,1471951765858,73,115,287.0
1471951766030,1471951766161,84,131,64.0
1471951766094,1471951766228,72,134,306.0
1471951766400,1471951766510,32,110,423.0
1471951766823,1471951766969,84,146,97.0
1471951766920,1471951767004,72,84,134.0
1471951767054,1471951767188,73,134,134.0
1471951767188,1471951767336,83,148,576.0
1471951767764,1471951768391,16,627,265.0
1471951768029,1471951768251,190,222,566.0
1471951768595,1471951768753,8,158,158.0
1471951768753,1471951769713,16,960,675.0
1471951769428,1471951769682,191,254,599.0
1471951770027,1471951770126,32,99,2763.0
1471951772790,1471951773123,16,333,187.0
1471951772977,1471951773138,84,161,239.0
1471951773216,1471951773341,72,125,141.0
1471951773357,1471951773485,69,128,237.0
1471951773594,1471951773710,32,116,254.0
1471951773848,1471951773989,67,141,141.0
1471951773989,1471951774118,73,129,410.0
1471951774399,1471951774510,76,111,393.0
1471951774792,1471951774965,8,173,173.0
1471951774965,1471951775106,84,141,141.0
1471951775106,1471951775251,89,145,270.0
1471951775376,1471951775502,32,126,361.0
1471951775737,1471951775964,80,227,307.0
1471951776044,1471951776236,76,192,411.0
1471951776455,1471951776586,89,131,445.0
1471951776900,1471951777041,69,141,219.0
1471951777119,1471951777269,83,150,229.0
1471951777348,1471951777492,32,144,577.0
1471951777925,1471951778072,72,147,225.0
1471951778150,1471951778306,79,156,422.0
1471951778572,1471951778685,8,113,193.0
1471951778765,1471951778892,8,127,221.0
1471951778986,1471951779104,8,118,212.0
1471951779198,1471951779385,8,187,941.0
1471951780139,1471951780223,32,84,502.0
1471951780641,1471951780738,8,97,175.0
1471951780816,1471951780997,8,181,149.0
1471951780965,1471951781105,83,140,249.0
1471951781214,1471951781334,32,120,277.0
1471951781491,1471951781603,72,112,190.0
1471951781681,1471951781836,79,155,234.0
1471951781915,1471951782066,83,151,229.0
1471951782144,1471951782269,84,125,220.0
1471951782364,1471951782490,32,126,219.0
1471951782583,1471951782716,84,133,165.0
1471951782748,1471951782915,79,167,229.0
1471951782977,1471951783102,32,125,297.0
1471951783274,1471951783417,65,143,207.0
1471951783481,1471951783631,32,150,228.0
1471951783709,1471951783804,86,95,517.0
1471951784226,1471951784336,73,110,189.0
1471951784415,1471951784566,83,151,260.0
1471951784675,1471951784802,73,127,238.0
1471951784913,1471951785053,84,140,328.0
1471951785241,1471951785337,32,96,378.0
1471951785619,1471951785763,89,144,254.0
1471951785873,1471951785987,32,114,571.0
1471951786444,1471951786522,8,78,140.0
1471951786584,1471951786761,8,177,637.0
1471951787221,1471951787352,66,131,241.0
1471951787462,1471951787603,89,141,235.0
1471951787697,1471951787832,32,135,401.0
1471951788098,1471951788217,85,119,166.0
1471951788264,1471951788415,83,151,229.0
1471951788493,1471951788619,32,126,628.0
1471951789121,1471951789310,80,189,267.0
1471951789388,1471951789519,82,131,194.0
1471951789582,1471951789701,73,119,589.0
1471951790171,1471951790290,8,119,53.0
1471951790224,1471951790368,69,144,222.0
1471951790446,1471951790618,83,172,219.0
1471951790665,1471951790862,73,197,717.0
1471951791382,1471951791500,68,118,212.0
1471951791594,1471951791719,69,125,172.0
1471951791766,1471951791915,78,149,211.0
1471951791977,1471951792102,84,125,360.0
1471951792337,1471951792449,32,112,614.0
1471951792951,1471951793185,16,234,93.0
1471951793044,1471951793185,66,141,235.0
1471951793279,1471951793400,73,121,215.0
1471951793494,1471951793634,76,140,156.0
1471951793650,1471951793795,76,145,209.0
1471951793859,1471951793954,32,95,655.0
1471951794514,1471951794755,16,241,160.0
1471951794674,1471951794833,67,159,238.0
1471951794912,1471951795201,76,289,234.0
1471951795146,1471951795266,73,120,183.0
1471951795329,1471951795454,78,125,923.0
1471951796252,1471951796396,84,144,175.0
1471951796427,1471951796552,79,125,172.0
1471951796599,1471951796717,78,118,415.0
1471951797014,1471951797211,190,197,276.0
1471951797290,1471951797402,32,112,2502.0
1471951799792,1471951800047,16,255,125.0
1471951799917,1471951800047,77,130,302.0
1471951800219,1471951800332,69,113,191.0
1471951800410,1471951800535,69,125,515.0
1471951800925,1471951801021,8,96,174.0
1471951801099,1471951801216,8,117,180.0
1471951801279,1471951801466,8,187,219.0
1471951801498,1471951803016,16,1518,1376.0
1471951802874,1471951803016,78,142,614.0
1471951803488,1471951803602,69,114,209.0
1471951803697,1471951803800,69,103,197.0
1471951803894,1471951804036,68,142,282.0
1471951804176,1471951804317,32,141,172.0
1471951804348,1471951804466,84,118,150.0
1471951804498,1471951804617,79,119,182.0
1471951804680,1471951804800,32,120,655.0
1471951805335,1471951805448,87,113,472.0
1471951805807,1471951805888,83,81,81.0
1471951805888,1471951806143,65,255,286.0
1471951806174,1471951806317,84,143,457.0
1471951806631,1471951806734,8,103,197.0
1471951806828,1471951806922,8,94,172.0
1471951807000,1471951807203,8,203,130.0
1471951807130,1471951807344,65,214,245.0
1471951807375,1471951807516,84,141,298.0
1471951807673,1471951807800,67,127,143.0
1471951807816,1471951807946,72,130,474.0
1471951808290,1471951808417,32,127,222.0
1471951808512,1471951808680,67,168,168.0
1471951808680,1471951808803,76,123,217.0
1471951808897,1471951809047,79,150,166.0
1471951809063,1471951809215,83,152,480.0
1471951809543,1471951809667,73,124,502.0
1471951810045,1471951810135,8,90,49.0
1471951810094,1471951810228,69,134,446.0
1471951810540,1471951810857,76,317,221.0
1471951810761,1471951810888,89,127,143.0
1471951810904,1471951810954,76,50,272.0
1471951811176,1471951811424,190,248,451.0
1471951811627,1471951811737,8,110,188.0
