PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471950841392,1471950841623,16,231,110.0
1471950841502,1471950841638,87,136,552.0
1471950842054,1471950842141,69,87,166.0
1471950842220,1471950842341,32,121,491.0
1471950842711,1471950842872,68,161,270.0
1471950842981,1471950843090,79,109,219.0
1471950843200,1471950843291,78,91,404.0
1471950843604,1471950843710,222,106,216.0
1471950843820,1471950843939,84,119,166.0
1471950843986,1471950844060,32,74,121.0
1471950844107,1471950844224,83,117,244.0
1471950844351,1471950844428,69,77,155.0
1471950844506,1471950844623,69,117,195.0
1471950844701,1471950844742,78,41,781.0
1471950845482,1471950845528,8,46,234.0
1471950845716,1471950845792,8,76,689.0
1471950846405,1471950846493,77,88,171.0
1471950846576,1471950846677,32,101,84.0
1471950846660,1471950846790,84,130,146.0
1471950846806,1471950846877,79,71,165.0
1471950846971,1471950847060,32,89,151.0
1471950847122,1471950847196,72,74,37.0
1471950847159,1471950847280,65,121,215.0
1471950847374,1471950847460,86,86,164.0
1471950847538,1471950847638,69,100,74.0
1471950847612,1471950847706,32,94,125.0
1471950847737,1471950847873,65,136,189.0
1471950847926,1471950847994,78,68,216.0
1471950848142,1471950848211,89,69,194.0
1471950848336,1471950848411,32,75,200.0
1471950848536,1471950848642,80,106,262.0
1471950848798,1471950848908,79,110,438.0
1471950849236,1471950849326,83,90,172.0
1471950849408,1471950849493,73,85,116.0
1471950849524,1471950849610,84,86,305.0
1471950849829,1471950849942,73,113,545.0
1471950850374,1471950850476,86,102,196.0
1471950850570,1471950850678,69,108,135.0
1471950850705,1471950850779,32,74,240.0
1471950850945,1471950851027,73,82,207.0
1471950851152,1471950851228,78,76,170.0
1471950851322,1471950851430,67,108,73.0
1471950851395,1471950851490,79,95,189.0
1471950851584,1471950851728,69,144,78.0
1471950851662,1471950851759,77,97,207.0
1471950851869,1471950851941,32,72,64.0
1471950851933,1471950852026,84,93,124.0
1471950852057,1471950852144,72,87,136.0
1471950852193,1471950852356,69,163,241.0
1471950852434,1471950852543,82,109,171.0
1471950852605,1471950852727,69,122,137.0
1471950852742,1471950852827,190,85,4616.0
1471950857358,1471950857430,8,72,159.0
1471950857517,1471950857581,8,64,158.0
1471950857675,1471950857747,8,72,1099.0
1471950858774,1471950858879,79,105,186.0
1471950858960,1471950859110,77,150,150.0
1471950859110,1471950859228,69,118,6825.0
1471950865935,1471950866101,16,166,141.0
1471950866076,1471950866165,72,89,198.0
1471950866274,1471950866364,69,90,153.0
1471950866427,1471950866561,32,134,353.0
1471950866780,1471950866881,72,101,132.0
1471950866912,1471950867016,65,104,222.0
1471950867134,1471950867262,83,128,144.0
1471950867278,1471950867380,32,102,164.0
1471950867442,1471950867531,82,89,199.0
1471950867641,1471950867716,69,75,266.0
1471950867907,1471950868001,67,94,141.0
1471950868048,1471950868163,79,115,726.0
1471950868774,1471950868911,86,137,263.0
1471950869037,1471950869164,69,127,220.0
1471950869257,1471950869395,82,138,1064.0
1471950870321,1471950870399,69,78,205.0
1471950870526,1471950870631,68,105,152.0
1471950870678,1471950870734,32,56,353.0
1471950871031,1471950871117,70,86,195.0
1471950871226,1471950871352,82,126,90.0
1471950871316,1471950871423,79,107,232.0
1471950871548,1471950871664,32,116,194.0
1471950871742,1471950871817,72,75,185.0
1471950871927,1471950872016,73,89,120.0
1471950872047,1471950872179,83,132,148.0
1471950872195,1471950872267,32,72,156.0
1471950872351,1471950872469,65,118,97.0
1471950872448,1471950872548,78,100,262.0
1471950872710,1471950872815,76,105,237.0
1471950872947,1471950873049,69,102,697.0
1471950873644,1471950873703,8,59,153.0
1471950873797,1471950873899,8,102,636.0
1471950874433,1471950874517,76,84,460.0
1471950874893,1471950874969,8,76,507.0
1471950875400,1471950875500,75,100,210.0
1471950875610,1471950875765,69,155,122.0
1471950875732,1471950875832,76,100,272.0
1471950876004,1471950876085,32,81,159.0
1471950876163,1471950876266,73,103,203.0
1471950876366,1471950876466,78,100,225.0
1471950876591,1471950876669,74,78,406.0
1471950876997,1471950877053,8,56,166.0
1471950877163,1471950877236,8,73,151.0
1471950877314,1471950877386,8,72,165.0
1471950877479,1471950877554,8,75,153.0
1471950877632,1471950877749,8,117,320.0
1471950877952,1471950878052,8,100,632.0
1471950878584,1471950878716,76,132,163.0
1471950878747,1471950878850,69,103,137.0
1471950878884,1471950878953,32,69,237.0
1471950879121,1471950879186,85,65,393.0
1471950879514,1471950879617,8,103,590.0
1471950880104,1471950880187,73,83,192.0
1471950880296,1471950880371,78,75,200.0
1471950880496,1471950880554,74,58,183.0
1471950880679,1471950880768,85,89,121.0
1471950880800,1471950880933,82,133,226.0
1471950881026,1471950881120,89,94,266.0
1471950881292,1471950881417,190,125,7894.0
1471950889186,1471950889372,16,186,104.0
1471950889290,1471950889419,80,129,223.0
1471950889513,1471950889638,76,125,187.0
1471950889700,1471950889789,69,89,214.0
1471950889914,1471950890083,65,169,341.0
1471950890255,1471950890401,83,146,274.0
1471950890529,1471950890622,69,93,499.0
1471950891028,1471950891121,32,93,187.0
1471950891215,1471950891337,76,122,231.0
1471950891446,1471950891592,69,146,224.0
1471950891670,1471950891757,84,87,153.0
1471950891823,1471950891921,32,98,348.0
1471950892171,1471950892241,77,70,132.0
1471950892303,1471950892451,69,148,179.0
1471950892482,1471950892573,32,91,154.0
1471950892636,1471950892729,75,93,179.0
1471950892815,1471950892906,78,91,154.0
1471950892969,1471950893091,79,122,72.0
1471950893041,1471950893193,87,152,370.0
1471950893411,1471950893474,188,63,786.0
1471950894197,1471950894289,8,92,185.0
1471950894382,1471950894442,8,60,859.0
1471950895241,1471950895372,190,131,5227.0
1471950900468,1471950900644,16,176,125.0
1471950900593,1471950900691,84,98,176.0
1471950900769,1471950900895,72,126,89.0
1471950900858,1471950900988,65,130,287.0
1471950901145,1471950901257,84,112,160.0
1471950901305,1471950901423,32,118,198.0
1471950901503,1471950901645,87,142,73.0
1471950901576,1471950901692,79,116,194.0
1471950901770,1471950901890,85,120,260.0
1471950902030,1471950902140,76,110,157.0
1471950902187,1471950902307,68,120,212.0
1471950902399,1471950902492,32,93,265.0
1471950902664,1471950902744,66,80,252.0
1471950902916,1471950903045,69,129,76.0
1471950902992,1471950903108,32,116,711.0
1471950903703,1471950903793,71,90,230.0
1471950903933,1471950904026,82,93,155.0
1471950904088,1471950904222,69,134,181.0
1471950904269,1471950904421,65,152,215.0
1471950904484,1471950904575,84,91,169.0
1471950904653,1471950904758,190,105,6440.0
1471950911093,1471950911296,16,203,129.0
1471950911222,1471950911327,74,105,199.0
1471950911421,1471950911613,65,192,107.0
1471950911528,1471950911628,78,100,272.0
1471950911800,1471950911910,69,110,157.0
1471950911957,1471950912059,188,102,186.0
1471950912143,1471950912260,32,117,148.0
1471950912291,1471950912420,87,129,103.0
1471950912394,1471950912494,72,100,100.0
1471950912494,1471950912626,65,132,194.0
1471950912688,1471950912813,84,125,59.0
1471950912747,1471950912895,32,148,273.0
1471950913020,1471950913128,65,108,280.0
1471950913300,1471950913413,66,113,78.0
1471950913378,1471950913509,79,131,209.0
1471950913587,1471950913758,84,171,249.0
1471950913836,1471950913914,32,78,140.0
1471950913976,1471950914117,84,141,117.0
1471950914093,1471950914210,72,117,231.0
1471950914324,1471950914413,73,89,403.0
1471950914727,1471950914828,8,101,195.0
1471950914922,1471950915012,8,90,168.0
1471950915090,1471950915148,8,58,151.0
1471950915241,1471950915329,8,88,338.0
1471950915579,1471950915663,8,84,224.0
1471950915803,1471950915865,8,62,663.0
1471950916466,1471950916562,85,96,126.0
1471950916592,1471950916726,84,134,275.0
1471950916867,1471950916946,32,79,79.0
1471950916946,1471950917046,84,100,147.0
1471950917093,1471950917165,72,72,165.0
1471950917258,1471950917347,73,89,102.0
1471950917360,1471950917510,83,150,150.0
1471950917510,1471950917625,32,115,177.0
1471950917687,1471950917932,16,245,172.0
1471950917859,1471950917947,84,88,236.0
1471950918095,1471950918181,72,86,226.0
1471950918321,1471950918400,85,79,45.0
1471950918366,1471950918510,82,144,912.0
1471950919278,1471950919443,83,165,274.0
1471950919552,1471950919662,68,110,173.0
1471950919725,1471950919892,65,167,199.0
1471950919924,1471950919997,89,73,214.0
1471950920138,1471950920247,32,109,125.0
1471950920263,1471950920347,70,84,116.0
1471950920379,1471950920500,79,121,86.0
1471950920465,1471950920547,82,82,114.0
1471950920579,1471950920651,32,72,135.0
1471950920714,1471950920845,76,131,228.0
1471950920942,1471950921017,85,75,215.0
1471950921157,1471950921232,78,75,153.0
1471950921310,1471950921398,67,88,246.0
1471950921556,1471950921647,72,91,400.0
1471950921956,1471950923516,16,1560,1261.0
1471950923217,1471950923284,191,67,3161.0
1471950926378,1471950926569,16,191,140.0
1471950926518,1471950926616,76,98,223.0
1471950926741,1471950926897,69,156,218.0
1471950926959,1471950927046,84,87,122.0
1471950927081,1471950927183,32,102,164.0
