PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471951351601,1471951351686,68,85,85.0
1471951351686,1471951351781,73,95,70.0
1471951351756,1471951351876,68,120,180.0
1471951351936,1471951352028,32,92,142.0
1471951352078,1471951352188,89,110,78.0
1471951352156,1471951352258,79,102,112.0
1471951352268,1471951352371,85,103,182.0
1471951352450,1471951352546,32,96,102.0
1471951352552,1471951352637,77,85,74.0
1471951352626,1471951352728,69,102,167.0
1471951352793,1471951352900,65,107,96.0
1471951352889,1471951352974,78,85,138.0
1471951353027,1471951353118,32,91,153.0
1471951353180,1471951353287,79,107,527.0
1471951353707,1471951353818,88,111,152.0
1471951353859,1471951353950,76,91,96.0
1471951353955,1471951354089,69,134,344.0
1471951354299,1471951354368,89,69,8170.0
1471951362469,1471951362565,84,96,112.0
1471951362581,1471951362667,72,86,151.0
1471951362732,1471951362850,65,118,69.0
1471951362801,1471951362913,84,112,138.0
1471951362939,1471951363030,32,91,124.0
1471951363063,1471951363191,87,128,37.0
1471951363100,1471951363266,79,166,107.0
1471951363207,1471951363335,85,128,171.0
1471951363378,1471951363518,76,140,70.0
1471951363448,1471951363539,68,91,163.0
1471951363611,1471951363692,32,81,105.0
1471951363716,1471951363806,66,90,64.0
1471951363780,1471951363886,69,106,162.0
1471951363942,1471951364038,32,96,43.0
1471951363985,1471951364097,76,112,211.0
1471951364196,1471951364319,73,123,214.0
1471951364410,1471951364480,75,70,80.0
1471951364490,1471951364568,69,78,108.0
1471951364598,1471951364723,76,125,185.0
1471951364783,1471951364885,89,102,167.0
1471951364950,1471951365030,32,80,100.0
1471951365050,1471951365175,84,125,38.0
1471951365088,1471951365185,79,97,157.0
1471951365245,1471951365345,32,100,170.0
1471951365415,1471951365490,66,75,64.0
1471951365479,1471951365575,69,96,161.0
1471951365640,1471951365720,32,80,130.0
1471951365770,1471951365872,65,102,118.0
1471951365888,1471951365973,78,85,287.0
1471951366175,1471951366245,32,70,182.0
1471951366357,1471951366470,69,113,214.0
1471951366571,1471951366672,88,101,306.0
1471951366877,1471951366995,80,118,530.0
1471951367407,1471951367514,69,107,123.0
1471951367530,1471951367631,78,101,436.0
1471951367966,1471951368083,83,117,90.0
1471951368056,1471951368136,73,80,420.0
1471951368476,1471951368583,86,107,135.0
1471951368611,1471951368702,69,91,135.0
1471951368746,1471951368852,32,106,101.0
1471951368847,1471951368938,79,91,184.0
1471951369031,1471951369111,80,80,136.0
1471951369167,1471951369269,84,102,112.0
1471951369279,1471951369376,73,97,180.0
1471951369459,1471951369554,79,95,173.0
1471951369632,1471951369717,78,85,21933.0
1471951391565,1471951391672,84,107,86.0
1471951391651,1471951391741,72,90,114.0
1471951391765,1471951391856,69,91,162.0
1471951391927,1471951392029,32,102,80.0
1471951392007,1471951392103,79,96,80.0
1471951392087,1471951392248,84,161,86.0
1471951392173,1471951392312,72,139,238.0
1471951392411,1471951392576,69,165,63.0
