PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471998543449,1471998543574,20,125,597.0
1471998544046,1471998544125,84,79,189.0
1471998544235,1471998544375,20,140,219.0
1471998544454,1471998544524,72,70,415.0
1471998544869,1471998544958,69,89,214.0
1471998545083,1471998545174,89,91,216.0
1471998545299,1471998545374,32,75,283.0
1471998545582,1471998545675,76,93,476.0
1471998546058,1471998546171,65,113,269.0
1471998546327,1471998546391,85,64,299.0
1471998546626,1471998546691,78,65,755.0
1471998547381,1471998547504,67,123,165.0
1471998547546,1471998547609,72,63,188.0
1471998547734,1471998547808,69,74,215.0
1471998547949,1471998548052,68,103,134.0
1471998548083,1471998548174,32,91,200.0
1471998548283,1471998548422,65,139,149.0
1471998548432,1471998548508,32,76,498.0
1471998548930,1471998549045,67,115,269.0
1471998549199,1471998549274,79,75,216.0
1471998549415,1471998549493,85,78,297.0
1471998549712,1471998549776,78,64,247.0
1471998549959,1471998550042,84,83,208.0
1471998550167,1471998550271,69,104,135.0
1471998550302,1471998550406,82,104,151.0
1471998550453,1471998550542,32,89,299.0
1471998550752,1471998550857,65,105,422.0
1471998551174,1471998551242,84,68,177.0
1471998551351,1471998551410,84,59,168.0
1471998551519,1471998551656,65,137,480.0
1471998551999,1471998552091,67,92,201.0
1471998552200,1471998552275,75,75,168.0
1471998552368,1471998552442,32,74,121.0
1471998552489,1471998552623,65,134,181.0
1471998552670,1471998552741,78,71,118.0
1471998552788,1471998552890,68,102,198.0
1471998552986,1471998553059,32,73,542.0
1471998553528,1471998553609,82,81,190.0
1471998553718,1471998553793,69,75,467.0
1471998554185,1471998554291,84,106,325.0
1471998554510,1471998554559,79,49,158.0
1471998554668,1471998554726,79,58,219.0
1471998554887,1471998554958,75,71,181.0
1471998555068,1471998555158,32,90,262.0
1471998555330,1471998555407,80,77,986.0
1471998556316,1471998556392,79,76,419.0
1471998556735,1471998556841,83,106,194.0
1471998556929,1471998557007,73,78,406.0
1471998557335,1471998557440,84,105,183.0
1471998557518,1471998557577,73,59,200.0
1471998557718,1471998557760,79,42,199.0
1471998557917,1471998557976,78,59,156.0
1471998558073,1471998558208,83,135,151.0
1471998558224,1471998558293,32,69,304.0
1471998558528,1471998558639,84,111,174.0
1471998558702,1471998558775,72,73,174.0
1471998558876,1471998558958,69,82,219.0
1471998559095,1471998559161,89,66,222.0
1471998559317,1471998559393,32,76,216.0
1471998559533,1471998559608,72,75,169.0
1471998559702,1471998559792,65,90,262.0
1471998559964,1471998560073,68,109,109.0
1471998560073,1471998560158,32,85,477.0
1471998560550,1471998560593,76,43,168.0
1471998560718,1471998560791,79,73,198.0
1471998560916,1471998561009,83,93,437.0
1471998561353,1471998561457,84,104,436.0
1471998561789,1471998561860,190,71,5785.0
1471998567574,1471998567714,20,140,209.0
1471998567783,1471998567843,72,60,123.0
1471998567906,1471998568015,20,109,281.0
1471998568187,1471998568274,79,87,430.0
1471998568617,1471998568692,87,75,247.0
1471998568864,1471998568958,69,94,579.0
1471998569443,1471998569510,86,67,197.0
1471998569640,1471998569710,69,70,414.0
1471998570054,1471998570141,82,87,274.0
1471998570328,1471998570423,188,95,173.0
1471998570501,1471998570590,32,89,183.0
1471998570684,1471998570743,72,59,141.0
1471998570825,1471998570908,69,83,130.0
1471998570955,1471998571026,32,71,212.0
1471998571167,1471998571239,73,72,127.0
1471998571294,1471998571406,83,112,112.0
1471998571406,1471998571476,32,70,398.0
1471998571804,1471998571875,69,71,386.0
1471998572190,1471998572291,88,101,319.0
1471998572509,1471998572577,80,68,146.0
1471998572655,1471998572742,69,87,477.0
1471998573132,1471998573194,67,62,227.0
1471998573359,1471998573410,84,51,191.0
1471998573550,1471998573609,69,59,175.0
1471998573725,1471998573823,68,98,129.0
1471998573854,1471998573942,32,88,369.0
1471998574223,1471998574307,84,84,132.0
1471998574355,1471998574441,79,86,164.0
1471998574519,1471998574560,32,41,338.0
1471998574857,1471998574910,80,53,241.0
1471998575098,1471998575176,76,78,141.0
1471998575239,1471998575340,65,101,188.0
1471998575427,1471998575493,89,66,269.0
1471998575696,1471998575760,32,64,189.0
1471998575885,1471998575943,73,58,199.0
1471998576084,1471998576144,78,60,169.0
1471998576253,1471998576326,32,73,156.0
1471998576409,1471998576522,84,113,145.0
1471998576554,1471998576610,72,56,183.0
1471998576737,1471998576795,73,58,137.0
1471998576874,1471998576975,83,101,133.0
1471998577007,1471998577076,32,69,334.0
1471998577341,1471998577409,87,68,342.0
1471998577683,1471998577775,69,92,174.0
