PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471953041996,1471953042577,16,581,438.0
1471953042434,1471953042577,77,143,143.0
1471953042577,1471953042649,73,72,196.0
1471953042773,1471953042848,76,75,153.0
1471953042926,1471953043015,76,89,104.0
1471953043030,1471953043248,69,218,97.0
1471953043127,1471953043269,82,142,263.0
1471953043390,1471953043421,32,31,209.0
1471953043599,1471953043681,78,82,770.0
1471953044369,1471953044448,8,79,250.0
1471953044619,1471953044698,77,79,110.0
1471953044729,1471953044826,73,97,177.0
1471953044906,1471953044981,71,75,185.0
1471953045091,1471953045163,72,72,181.0
1471953045272,1471953045348,84,76,185.0
1471953045457,1471953045546,32,89,120.0
1471953045577,1471953045666,72,89,120.0
1471953045697,1471953045858,65,161,177.0
1471953045874,1471953045947,86,73,120.0
1471953045994,1471953046108,69,114,177.0
1471953046171,1471953046263,32,92,217.0
1471953046388,1471953046465,84,77,248.0
1471953046636,1471953046714,79,78,204.0
1471953046840,1471953046930,32,90,74.0
1471953046914,1471953047141,87,227,115.0
1471953047029,1471953047247,65,218,127.0
1471953047156,1471953047263,73,107,154.0
1471953047310,1471953047431,84,121,247.0
1471953047557,1471953047663,32,106,559.0
1471953048116,1471953048213,85,97,129.0
1471953048245,1471953048343,78,98,129.0
1471953048374,1471953048479,84,105,90.0
1471953048464,1471953048547,73,83,194.0
1471953048658,1471953048732,76,74,204.0
1471953048862,1471953048928,32,66,129.0
1471953048991,1471953049330,16,339,262.0
1471953049253,1471953049377,83,124,157.0
1471953049410,1471953049482,85,72,134.0
1471953049544,1471953049627,78,83,115.0
1471953049659,1471953049830,68,171,88.0
1471953049747,1471953049908,65,161,474.0
1471953050221,1471953050298,89,77,295.0
1471953050516,1471953050566,190,50,4965.0
1471953055481,1471953055527,16,46,140.0
1471953055621,1471953055946,16,325,237.0
1471953055858,1471953055930,84,72,213.0
1471953056071,1471953056146,72,75,91.0
1471953056162,1471953056290,69,128,191.0
1471953056353,1471953056421,32,68,318.0
1471953056671,1471953056916,68,245,165.0
1471953056836,1471953057059,69,223,128.0
1471953056964,1471953057165,65,201,142.0
1471953057106,1471953057196,76,90,215.0
1471953057321,1471953057378,32,57,72.0
1471953057393,1471953057565,87,172,115.0
1471953057508,1471953057863,65,355,260.0
1471953057768,1471953057942,83,174,268.0
1471953058036,1471953058115,32,79,204.0
1471953058240,1471953058316,78,76,138.0
1471953058378,1471953058491,79,113,271.0
1471953058649,1471953058731,77,82,192.0
1471953058841,1471953058915,73,74,276.0
1471953059117,1471953059197,78,80,236.0
1471953059353,1471953059415,84,62,484.0
1471953059837,1471953059913,8,76,107.0
1471953059944,1471953060105,65,161,177.0
1471953060121,1471953060213,84,92,124.0
1471953060245,1471953060390,69,145,255.0
1471953060500,1471953060627,68,127,127.0
1471953060627,1471953060694,32,67,114.0
1471953060741,1471953060894,65,153,88.0
1471953060829,1471953060910,78,81,113.0
1471953060942,1471953061030,68,88,103.0
1471953061045,1471953061115,32,70,197.0
1471953061242,1471953061391,67,149,149.0
1471953061391,1471953061479,85,88,213.0
1471953061604,1471953061680,84,76,233.0
1471953061837,1471953061929,32,92,107.0
1471953061944,1471953062057,84,113,129.0
1471953062073,1471953062152,79,79,204.0
1471953062277,1471953062345,32,68,227.0
1471953062504,1471953062798,90,294,248.0
1471953062752,1471953062877,69,125,265.0
1471953063017,1471953063098,82,81,143.0
1471953063160,1471953063227,79,67,270.0
1471953063430,1471953063469,190,39,5137.0
1471953068567,1471953068865,16,298,237.0
1471953068804,1471953068927,69,123,186.0
1471953068990,1471953069079,76,89,120.0
1471953069110,1471953069224,83,114,161.0
1471953069271,1471953069360,32,89,370.0
1471953069641,1471953069808,82,167,308.0
1471953069949,1471953070029,79,80,127.0
1471953070076,1471953070191,67,115,162.0
1471953070238,1471953070314,75,76,107.0
1471953070345,1471953070488,69,143,207.0
1471953070552,1471953070645,84,93,108.0
1471953070660,1471953070762,69,102,244.0
1471953070904,1471953071011,68,107,170.0
1471953071074,1471953071148,32,74,199.0
1471953071273,1471953071362,84,89,245.0
1471953071518,1471953071596,79,78,220.0
1471953071738,1471953071813,32,75,530.0
1471953072268,1471953072347,72,79,174.0
1471953072442,1471953072545,73,103,134.0
1471953072576,1471953072706,83,130,162.0
1471953072738,1471953072815,32,77,639.0
1471953073377,1471953073694,16,317,250.0
1471953073627,1471953073709,70,82,535.0
1471953074162,1471953074264,8,102,102.0
1471953074264,1471953074393,70,129,238.0
1471953074502,1471953074579,73,77,92.0
1471953074594,1471953074707,82,113,318.0
1471953074912,1471953075079,69,167,617.0
1471953075529,1471953075609,8,80,80.0
1471953075609,1471953075758,83,149,196.0
1471953075805,1471953075880,84,75,184.0
1471953075989,1471953076095,32,106,326.0
1471953076315,1471953076725,16,410,266.0
1471953076581,1471953076709,69,128,393.0
1471953076974,1471953077063,85,89,216.0
1471953077190,1471953077294,82,104,638.0
1471953077828,1471953077893,79,65,190.0
1471953078018,1471953078080,80,62,109.0
1471953078127,1471953078294,69,167,213.0
1471953078340,1471953078491,65,151,230.0
1471953078570,1471953078647,78,77,217.0
1471953078787,1471953078880,32,93,391.0
1471953079178,1471953079398,16,220,158.0
1471953079336,1471953079430,84,94,296.0
1471953079632,1471953079790,79,158,142.0
1471953079774,1471953079847,85,73,89.0
1471953079863,1471953079974,82,111,679.0
1471953080542,1471953080629,32,87,494.0
1471953081036,1471953081129,86,93,421.0
1471953081457,1471953081530,73,73,355.0
1471953081812,1471953081955,67,143,158.0
1471953081970,1471953082047,84,77,248.0
1471953082218,1471953082313,79,95,79.0
1471953082297,1471953082428,82,131,162.0
