PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471948733330,1471948734000,16,670,554.0
1471948733884,1471948734025,73,141,190.0
1471948734074,1471948734153,70,79,95.0
1471948734169,1471948734269,32,100,167.0
1471948734336,1471948734514,73,178,93.0
1471948734429,1471948734545,84,116,125.0
1471948734554,1471948734629,32,75,131.0
1471948734685,1471948734841,78,156,116.0
1471948734801,1471948734897,69,96,168.0
1471948734969,1471948735134,69,165,85.0
1471948735054,1471948735185,68,131,131.0
1471948735185,1471948735317,32,132,270.0
1471948735455,1471948735654,8,199,146.0
1471948735601,1471948735689,83,88,96.0
1471948735697,1471948735801,32,104,236.0
1471948735933,1471948736105,84,172,153.0
1471948736086,1471948736268,79,182,131.0
1471948736217,1471948736300,32,83,184.0
1471948736401,1471948736517,66,116,154.0
1471948736555,1471948736705,69,150,173.0
1471948736728,1471948736855,32,127,372.0
1471948737100,1471948737258,80,158,150.0
1471948737250,1471948737387,65,137,221.0
1471948737471,1471948737641,73,170,147.0
1471948737618,1471948737745,68,127,486.0
1471948738104,1471948738157,77,53,470.0
1471948738574,1471948738689,8,115,200.0
1471948738774,1471948738968,188,194,146.0
1471948738920,1471948739058,32,138,197.0
1471948739117,1471948739305,87,188,172.0
1471948739289,1471948739409,69,120,100.0
1471948739389,1471948739489,32,100,185.0
1471948739574,1471948739692,87,118,155.0
1471948739729,1471948739857,73,128,232.0
1471948739961,1471948740049,76,88,144.0
1471948740105,1471948740249,76,144,90.0
1471948740195,1471948740290,32,95,164.0
1471948740359,1471948740485,78,126,75.0
1471948740434,1471948740527,69,93,172.0
1471948740606,1471948740775,69,169,93.0
1471948740699,1471948740825,68,126,91.0
1471948740790,1471948740922,32,132,185.0
1471948740975,1471948741065,84,90,74.0
1471948741049,1471948741197,79,148,83.0
1471948741132,1471948741228,32,96,143.0
1471948741275,1471948741449,65,174,85.0
1471948741360,1471948741475,68,115,178.0
1471948741538,1471948741649,68,111,79.0
1471948741617,1471948741715,32,98,159.0
1471948741776,1471948741905,84,129,84.0
1471948741860,1471948741984,72,124,58.0
1471948741918,1471948742031,69,113,131.0
1471948742049,1471948742132,32,83,111.0
1471948742160,1471948742345,68,185,131.0
1471948742291,1471948742433,65,142,85.0
1471948742376,1471948742561,89,185,131.0
1471948742507,1471948742657,32,150,153.0
1471948742660,1471948742761,84,101,84.0
1471948742744,1471948742935,79,191,132.0
1471948742876,1471948742991,32,115,381.0
1471948743257,1471948743361,84,104,200.0
1471948743457,1471948743627,72,170,60.0
1471948743517,1471948743627,69,110,507.0
1471948744024,1471948744153,32,129,254.0
1471948744278,1471948744577,68,299,147.0
1471948744425,1471948744588,69,163,106.0
1471948744531,1471948744685,65,154,103.0
1471948744634,1471948749713,76,5079,2711.0
1471948747345,1471948747846,16,501,339.0
1471948747684,1471948747931,77,247,247.0
1471948747931,1471948748118,73,187,134.0
1471948748065,1471948748161,71,96,84.0
1471948748149,1471948748289,72,140,116.0
1471948748265,1471948748369,84,104,119.0
1471948748384,1471948748469,32,85,201.0
1471948748585,1471948748673,16,88,113.0
1471948748698,1471948748865,73,167,434.0
1471948749132,1471948749229,78,97,333.0
1471948749465,1471948749586,67,121,354.0
1471948749819,1471948750012,73,193,111.0
1471948749930,1471948750099,68,169,93.0
1471948750023,1471948750177,69,154,108.0
1471948750131,1471948750247,32,116,334.0
1471948750465,1471948750518,8,53,137.0
1471948750602,1471948750686,8,84,147.0
1471948750749,1471948750829,8,80,153.0
1471948750902,1471948750971,8,69,169.0
1471948751071,1471948751118,8,47,501.0
1471948751572,1471948751681,67,109,131.0
1471948751703,1471948751805,76,102,200.0
1471948751903,1471948752084,73,181,131.0
1471948752034,1471948752180,68,146,93.0
1471948752127,1471948752225,69,98,53.0
1471948752180,1471948752303,32,123,292.0
1471948752472,1471948752588,80,116,302.0
1471948752774,1471948752872,8,98,161.0
1471948752935,1471948753017,8,82,153.0
1471948753088,1471948753151,8,63,147.0
1471948753235,1471948753300,8,65,154.0
1471948753389,1471948753447,8,58,466.0
1471948753855,1471948753974,85,119,135.0
1471948753990,1471948754190,68,200,115.0
1471948754105,1471948754241,69,136,115.0
1471948754220,1471948754384,32,164,111.0
1471948754331,1471948754465,80,134,210.0
1471948754541,1471948754673,82,132,237.0
1471948754778,1471948754890,73,112,295.0
1471948755073,1471948755199,80,126,481.0
1471948755554,1471948755707,73,153,259.0
1471948755813,1471948755954,83,141,326.0
1471948756139,1471948756265,8,126,169.0
1471948756308,1471948756424,8,116,408.0
1471948756716,1471948756894,79,178,225.0
1471948756941,1471948757151,83,210,153.0
1471948757094,1471948757241,65,147,501.0
1471948757595,1471948757711,8,116,285.0
1471948757880,1471948757996,8,116,178.0
1471948758058,1471948758196,8,138,185.0
1471948758243,1471948758396,8,153,248.0
1471948758491,1471948758547,8,56,624.0
1471948759115,1471948759260,79,145,198.0
1471948759313,1471948759460,80,147,584.0
1471948759897,1471948760046,79,149,165.0
1471948760062,1471948760265,83,203,122.0
1471948760184,1471948760385,65,201,162.0
1471948760346,1471948760505,76,159,117.0
