PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471950277991,1471950278383,16,392,304.0
1471950278295,1471950278407,84,112,280.0
1471950278575,1471950278656,72,81,121.0
1471950278696,1471950278792,69,96,336.0
1471950279032,1471950279127,82,95,152.0
1471950279184,1471950279279,69,95,1423.0
1471950280607,1471950280695,222,88,1168.0
1471950281775,1471950281863,83,88,224.0
1471950281999,1471950282079,32,80,1024.0
1471950283023,1471950283151,66,128,160.0
1471950283183,1471950283271,69,88,176.0
1471950283359,1471950283423,69,64,800.0
1471950284159,1471950284271,78,112,224.0
1471950284383,1471950284505,32,122,563.0
1471950284946,1471950285008,65,62,181.0
1471950285127,1471950285223,32,96,920.0
1471950286047,1471950286103,65,56,352.0
1471950286399,1471950286479,72,80,424.0
1471950286823,1471950286895,79,72,312.0
1471950287135,1471950287207,82,72,256.0
1471950287391,1471950287454,84,63,135.0
1471950287526,1471950287606,65,80,553.0
1471950288079,1471950288175,71,96,144.0
1471950288223,1471950288311,69,88,224.0
1471950288447,1471950288550,32,103,712.0
1471950289159,1471950289230,79,71,264.0
1471950289423,1471950289486,70,63,168.0
1471950289591,1471950289678,32,87,496.0
1471950290087,1471950290175,66,88,288.0
1471950290375,1471950290454,76,79,240.0
1471950290615,1471950290671,79,56,136.0
1471950290751,1471950290822,79,71,551.0
1471950291302,1471950291382,68,80,232.0
1471950291534,1471950291630,32,96,744.0
1471950292278,1471950292358,73,80,192.0
1471950292470,1471950292598,78,128,192.0
1471950292662,1471950292766,32,104,832.0
1471950293494,1471950293566,84,72,176.0
1471950293670,1471950293758,72,88,392.0
1471950294062,1471950294150,73,88,208.0
1471950294270,1471950294350,83,80,496.0
1471950294766,1471950294854,32,88,528.0
1471950295294,1471950295366,65,72,184.0
1471950295478,1471950295550,82,72,168.0
1471950295646,1471950295734,69,88,152.0
1471950295798,1471950295878,65,80,1392.0
1471950297190,1471950297270,190,80,4632.0
1471950301822,1471950302158,16,336,296.0
1471950302118,1471950302229,73,111,224.0
1471950302342,1471950302454,32,112,976.0
1471950303318,1471950303397,87,79,200.0
1471950303518,1471950303606,79,88,248.0
1471950303766,1471950303837,85,71,416.0
1471950304182,1471950304262,76,80,1056.0
1471950305238,1471950305317,68,79,1216.0
1471950306454,1471950306525,78,71,400.0
1471950306854,1471950306909,59,55,992.0
1471950307846,1471950307909,8,63,223.0
1471950308069,1471950308149,222,80,432.0
1471950308501,1471950308581,84,80,928.0
1471950309429,1471950309485,32,56,448.0
1471950309877,1471950309949,87,72,257.0
1471950310134,1471950310205,79,71,343.0
1471950310477,1471950310549,82,72,153.0
1471950310630,1471950310693,82,63,495.0
1471950311125,1471950311197,89,72,368.0
1471950311493,1471950311581,32,88,552.0
1471950312045,1471950312140,65,95,216.0
1471950312261,1471950312349,66,88,432.0
1471950312693,1471950312789,79,96,216.0
1471950312909,1471950312998,85,89,280.0
1471950313189,1471950313261,84,72,503.0
1471950313692,1471950313821,32,129,640.0
1471950314332,1471950314421,67,89,201.0
1471950314533,1471950314629,79,96,224.0
1471950314757,1471950314877,77,120,232.0
1471950314989,1471950315076,73,87,200.0
1471950315189,1471950315317,78,128,496.0
1471950315685,1471950315821,71,136,352.0
1471950316037,1471950316142,32,105,473.0
1471950316510,1471950316596,73,86,215.0
1471950316725,1471950316828,78,103,216.0
1471950316941,1471950317061,32,120,656.0
1471950317597,1471950317700,84,103,176.0
1471950317773,1471950317885,79,112,441.0
1471950318214,1471950318308,68,94,126.0
1471950318340,1471950318428,65,88,369.0
1471950318709,1471950318788,89,79,2511.0
1471950321220,1471950321548,16,328,296.0
1471950321516,1471950321613,73,97,465.0
1471950321981,1471950322060,84,79,663.0
1471950322644,1471950322732,222,88,304.0
1471950322948,1471950323044,83,96,632.0
1471950323580,1471950323652,32,72,960.0
1471950324540,1471950324644,74,104,280.0
1471950324820,1471950324908,85,88,352.0
1471950325172,1471950325268,83,96,240.0
1471950325412,1471950325516,84,104,392.0
1471950325804,1471950325916,32,112,688.0
1471950326492,1471950326588,86,96,160.0
1471950326652,1471950326732,69,80,192.0
1471950326844,1471950326916,82,72,384.0
1471950327228,1471950327330,89,102,263.0
1471950327491,1471950327596,32,105,857.0
1471950328348,1471950328428,67,80,464.0
1471950328812,1471950328884,79,72,352.0
1471950329164,1471950329243,78,79,384.0
1471950329548,1471950329652,70,104,311.0
1471950329859,1471950329947,85,88,329.0
1471950330188,1471950330291,83,103,456.0
1471950330644,1471950330731,73,87,224.0
1471950330868,1471950330963,78,95,255.0
1471950331123,1471950331211,71,88,721.0
1471950331844,1471950331916,32,72,463.0
1471950332307,1471950332395,65,88,224.0
1471950332531,1471950332603,84,72,169.0
1471950332700,1471950332796,32,96,447.0
1471950333147,1471950333252,70,105,209.0
1471950333356,1471950333452,73,96,168.0
1471950333524,1471950333604,82,80,424.0
1471950333948,1471950334027,83,79,168.0
1471950334116,1471950334195,84,79,632.0
1471950334748,1471950334819,190,71,2175.0
1471950336923,1471950337643,16,720,616.0
1471950337539,1471950337667,77,128,824.0
1471950338363,1471950338451,73,88,1136.0
1471950339499,1471950339595,67,96,888.0
1471950340387,1471950340459,72,72,424.0
1471950340811,1471950340891,69,80,1688.0
1471950342499,1471950342595,8,96,312.0
1471950342811,1471950342899,65,88,232.0
1471950343043,1471950343115,69,72,656.0
1471950343699,1471950343811,76,112,432.0
1471950344131,1471950344211,32,80,399.0
1471950344530,1471950344619,87,89,161.0
1471950344691,1471950344763,65,72,209.0
1471950344900,1471950344977,83,77,359.0
1471950345259,1471950345316,32,57,753.0
1471950346012,1471950346093,71,81,207.0
1471950346219,1471950346283,82,64,168.0
1471950346387,1471950346467,69,80,160.0
1471950346547,1471950346619,65,72,88.0
1471950346635,1471950346723,84,88,408.0
1471950347043,1471950347122,32,79,1160.0
1471950348203,1471950348283,84,80,176.0
1471950348379,1471950348475,72,96,384.0
1471950348763,1471950348859,73,96,232.0
1471950348995,1471950349107,83,112,176.0
1471950349171,1471950349283,32,112,848.0
1471950350019,1471950350818,16,799,248.0
1471950350267,1471950350370,65,103,407.0
1471950350674,1471950350778,77,104,913.0
1471950351587,1471950351667,190,80,1335.0
1471950352922,1471950355266,16,2344,2176.0
1471950355098,1471950355178,85,80,240.0
1471950355338,1471950355434,78,96,1768.0
1471950357106,1471950357147,84,41,240.0
1471950357346,1471950357442,73,96,232.0
1471950357578,1471950357658,76,80,752.0
1471950358330,1471950358402,8,72,160.0
1471950358490,1471950358570,8,80,448.0
1471950358938,1471950359010,8,72,808.0
1471950359746,1471950359834,73,88,216.0
1471950359962,1471950360074,76,112,768.0
1471950360730,1471950360818,32,88,680.0
1471950361410,1471950361498,72,88,192.0
1471950361602,1471950361674,69,72,168.0
1471950361770,1471950361882,32,112,824.0
1471950362594,1471950362690,67,96,112.0
1471950362706,1471950362794,65,88,328.0
1471950363034,1471950363138,78,104,240.0
1471950363274,1471950363394,32,120,976.0
1471950364250,1471950364346,80,96,393.0
1471950364643,1471950364754,82,111,191.0
1471950364834,1471950364914,65,80,256.0
1471950365090,1471950365194,67,104,216.0
1471950365306,1471950365394,84,88,416.0
1471950365722,1471950365834,73,112,432.0
1471950366154,1471950366273,67,119,880.0
1471950367034,1471950367137,69,103,216.0
1471950367250,1471950367379,32,129,551.0
1471950367801,1471950367881,70,80,232.0
1471950368033,1471950368141,79,108,32.0
1471950368065,1471950368105,73,40,64.0
1471950368129,1471950368217,82,88,305.0
1471950368434,1471950368577,32,143,935.0
1471950369369,1471950369503,65,134,208.0
1471950369577,1471950369697,32,120,920.0
1471950370497,1471950370577,67,80,240.0
