PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471953087966,1471953088201,16,235,189.0
1471953088155,1471953088250,73,95,1219.0
1471953089374,1471953089482,222,108,370.0
1471953089744,1471953089818,77,74,183.0
1471953089927,1471953089998,32,71,617.0
1471953090544,1471953090624,80,80,192.0
1471953090736,1471953090827,76,91,135.0
1471953090871,1471953090962,69,91,192.0
1471953091063,1471953091208,65,145,134.0
1471953091197,1471953091317,83,120,243.0
1471953091440,1471953091542,69,102,897.0
1471953092337,1471953092456,68,119,254.0
1471953092591,1471953092673,32,82,641.0
1471953093232,1471953093344,87,112,246.0
1471953093478,1471953093578,73,100,206.0
1471953093684,1471953093761,84,77,163.0
1471953093847,1471953093924,72,77,214.0
1471953094061,1471953094153,32,92,184.0
1471953094245,1471953094341,77,96,392.0
1471953094637,1471953094720,89,83,163.0
1471953094800,1471953094900,32,100,262.0
1471953095062,1471953095185,83,123,935.0
1471953095997,1471953096091,80,94,276.0
1471953096273,1471953096376,69,103,172.0
1471953096445,1471953096496,69,51,166.0
1471953096611,1471953096713,68,102,922.0
1471953097533,1471953097648,83,115,255.0
1471953097788,1471953097890,190,102,7495.0
1471953105283,1471953105590,16,307,270.0
1471953105553,1471953105642,84,89,189.0
1471953105742,1471953105822,72,80,124.0
1471953105866,1471953105960,73,94,183.0
1471953106049,1471953106155,83,106,153.0
1471953106202,1471953106300,32,98,251.0
1471953106453,1471953106541,73,88,116.0
1471953106569,1471953106669,83,100,183.0
1471953106752,1471953106829,32,77,167.0
1471953106919,1471953107128,65,209,259.0
1471953107178,1471953107267,32,89,516.0
1471953107694,1471953107776,71,82,149.0
1471953107843,1471953107920,79,77,160.0
1471953108003,1471953108109,76,106,206.0
1471953108209,1471953108338,68,129,190.0
1471953108399,1471953108501,69,102,454.0
1471953108853,1471953108970,78,117,180.0
1471953109033,1471953109113,32,80,395.0
1471953109428,1471953109513,77,85,161.0
1471953109589,1471953109663,79,74,177.0
1471953109766,1471953109846,77,80,161.0
1471953109927,1471953110032,69,105,242.0
1471953110169,1471953110257,78,88,204.0
1471953110373,1471953110447,84,74,372.0
1471953110745,1471953110819,190,74,7521.0
1471953118266,1471953118611,16,345,293.0
1471953118559,1471953118649,84,90,181.0
1471953118740,1471953118832,82,92,448.0
1471953119188,1471953119251,89,63,149.0
1471953119337,1471953119445,32,108,237.0
1471953119574,1471953119671,73,97,263.0
1471953119837,1471953119910,84,73,149.0
1471953119986,1471953120060,32,74,169.0
1471953120155,1471953120240,65,85,335.0
1471953120490,1471953120581,71,91,201.0
1471953120691,1471953120805,65,114,153.0
1471953120844,1471953120906,73,62,174.0
1471953121018,1471953121098,78,80,189.0
1471953121207,1471953121298,32,91,355.0
1471953121562,1471953121677,65,115,246.0
1471953121808,1471953121902,78,94,488.0
1471953122296,1471953122447,68,151,206.0
1471953122502,1471953122579,32,77,576.0
1471953123078,1471953123172,76,94,420.0
1471953123498,1471953123606,69,108,243.0
1471953123741,1471953123826,84,85,355.0
1471953124096,1471953124181,32,85,437.0
1471953124533,1471953124630,77,97,296.0
1471953124829,1471953124948,69,119,141.0
1471953124970,1471953125052,32,82,206.0
1471953125176,1471953125270,75,94,149.0
1471953125325,1471953125416,78,91,189.0
1471953125514,1471953125614,79,100,206.0
1471953125720,1471953125823,87,103,576.0
1471953126296,1471953126373,190,77,5202.0
1471953131498,1471953131773,16,275,245.0
1471953131743,1471953131846,67,103,192.0
1471953131935,1471953132026,76,91,194.0
1471953132129,1471953132203,73,74,194.0
1471953132323,1471953132394,78,71,350.0
1471953132673,1471953132747,84,74,214.0
1471953132887,1471953132979,79,92,191.0
1471953133078,1471953133161,78,83,169.0
1471953133247,1471953133339,32,92,181.0
1471953133428,1471953133574,65,146,472.0
1471953133900,1471953133971,84,71,147.0
1471953134047,1471953134123,84,76,245.0
1471953134292,1471953134388,69,96,166.0
1471953134458,1471953134558,78,100,265.0
1471953134723,1471953134851,68,128,164.0
1471953134887,1471953135001,69,114,454.0
1471953135341,1471953135478,68,137,471.0
1471953135812,1471953135890,32,78,370.0
1471953136182,1471953136250,84,68,208.0
1471953136390,1471953136473,72,83,175.0
1471953136565,1471953136653,69,88,126.0
1471953136691,1471953136783,32,92,325.0
1471953137016,1471953137663,16,647,190.0
1471953137206,1471953137299,85,93,172.0
1471953137378,1471953137520,83,142,312.0
1471953137690,1471953137778,32,88,513.0
1471953138203,1471953138314,67,111,215.0
1471953138418,1471953138495,79,77,188.0
1471953138606,1471953138689,76,83,147.0
1471953138753,1471953138847,76,94,161.0
1471953138914,1471953139005,69,91,290.0
1471953139204,1471953139338,71,134,192.0
1471953139396,1471953139502,69,106,288.0
1471953139684,1471953139766,32,82,479.0
1471953140163,1471953140240,66,77,104.0
1471953140267,1471953140439,65,172,377.0
1471953140644,1471953140762,83,118,249.0
1471953140893,1471953140981,75,88,138.0
1471953141031,1471953141162,69,131,238.0
1471953141269,1471953141357,84,88,327.0
1471953141596,1471953141667,66,71,137.0
1471953141733,1471953141842,65,109,306.0
1471953142039,1471953142127,76,88,157.0
1471953142196,1471953142276,76,80,217.0
1471953142413,1471953142499,32,86,437.0
1471953142850,1471953142958,70,108,277.0
1471953143127,1471953143209,73,82,166.0
1471953143293,1471953143381,78,88,113.0
1471953143406,1471953143520,65,114,220.0
1471953143626,1471953143715,76,89,226.0
1471953143852,1471953143975,83,123,523.0
1471953144375,1471953144457,190,82,4364.0
1471953148739,1471953148921,16,182,145.0
1471953148884,1471953148958,66,74,169.0
1471953149053,1471953149147,69,94,251.0
1471953149304,1471953149395,78,91,163.0
1471953149467,1471953149553,32,86,192.0
1471953149659,1471953149767,67,108,344.0
1471953150003,1471953150111,79,108,206.0
1471953150209,1471953150286,85,77,220.0
1471953150429,1471953150526,76,97,259.0
1471953150688,1471953150793,68,105,209.0
1471953150897,1471953150977,32,80,558.0
1471953151455,1471953151538,84,83,175.0
1471953151630,1471953151721,69,91,256.0
1471953151886,1471953151974,76,88,147.0
1471953152033,1471953152112,76,79,197.0
1471953152230,1471953152325,32,95,431.0
1471953152661,1471953152735,72,74,138.0
1471953152799,1471953152876,73,77,192.0
1471953152991,1471953153081,77,90,42.0
1471953153033,1471953153064,188,31,549.0
1471953153582,1471953153665,32,83,555.0
1471953154137,1471953154214,8,77,155.0
1471953154292,1471953154375,8,83,502.0
1471953154794,1471953154879,32,85,158.0
1471953154952,1471953155072,65,120,1146.0
1471953156098,1471953156190,66,92,155.0
1471953156253,1471953156335,79,82,702.0
1471953156955,1471953157043,85,88,282.0
1471953157237,1471953157319,84,82,180.0
1471953157417,1471953157502,32,85,747.0
1471953158164,1471953158401,16,237,168.0
1471953158332,1471953158418,80,86,173.0
1471953158505,1471953158553,79,48,326.0
1471953158831,1471953158917,77,86,522.0
1471953159353,1471953159457,80,104,149.0
1471953159502,1471953159677,65,175,614.0
1471953160116,1471953160201,78,85,150.0
1471953160266,1471953160331,79,65,491.0
1471953160757,1471953160825,190,68,3721.0
1471953164478,1471953164663,16,185,252.0
1471953164730,1471953164818,84,88,138.0
1471953164868,1471953164944,72,76,149.0
1471953165017,1471953165120,65,103,313.0
1471953165330,1471953165407,78,77,350.0
1471953165680,1471953165765,75,85,211.0
1471953165891,1471953166014,83,123,176.0
1471953166067,1471953166144,32,77,361.0
1471953166428,1471953166547,70,119,189.0
1471953166617,1471953166696,79,79,200.0
1471953166817,1471953166902,82,85,138.0
1471953166955,1471953167035,32,80,279.0
1471953167234,1471953167305,89,71,200.0
1471953167434,1471953167505,79,71,172.0
1471953167606,1471953167697,85,91,234.0
1471953167840,1471953167913,82,73,188.0
1471953168028,1471953168108,32,80,257.0
1471953168285,1471953168398,67,113,175.0
1471953168460,1471953168539,79,79,245.0
1471953168705,1471953168790,78,85,372.0
1471953169077,1471953169219,67,142,274.0
1471953169351,1471953169388,69,37,205.0
1471953169556,1471953169633,69,77,710.0
1471953170266,1471953170363,8,97,178.0
1471953170444,1471953170541,82,97,742.0
1471953171186,1471953171257,78,71,386.0
1471953171572,1471953171646,190,74,3957.0
1471953175529,1471953175791,16,262,222.0
1471953175751,1471953175837,73,86,209.0
1471953175960,1471953176057,32,97,279.0
1471953176239,1471953176316,72,77,197.0
1471953176436,1471953176522,79,86,197.0
1471953176633,1471953176742,80,109,249.0
1471953176882,1471953176993,69,111,175.0
1471953177057,1471953177134,32,77,507.0
1471953177564,1471953177615,89,51,183.0
1471953177747,1471953177869,79,122,203.0
1471953177950,1471953178038,85,88,454.0
1471953178404,1471953178487,32,83,626.0
1471953179030,1471953179141,70,111,183.0
1471953179213,1471953179296,69,83,164.0
1471953179377,1471953179456,69,79,138.0
1471953179515,1471953179604,76,89,740.0
1471953180255,1471953180334,32,79,536.0
1471953180791,1471953180864,66,73,146.0
1471953180937,1471953181040,69,103,273.0
1471953181210,1471953181256,84,46,177.0
1471953181387,1471953181444,84,57,175.0
1471953181562,1471953181693,69,131,158.0
1471953181720,1471953181822,82,102,440.0
1471953182160,1471953182254,190,94,9675.0
1471953191835,1471953192292,16,457,416.0
1471953192251,1471953192337,69,86,260.0
1471953192511,1471953192596,86,85,209.0
1471953192720,1471953192856,69,136,180.0
1471953192900,1471953192989,82,89,257.0
1471953193157,1471953193222,89,65,225.0
1471953193382,1471953193468,32,86,412.0
1471953193794,1471953193913,69,119,316.0
1471953194110,1471953194198,78,88,967.0
1471953195077,1471953195180,8,103,234.0
1471953195311,1471953195342,8,31,293.0
1471953195604,1471953195903,16,299,267.0
1471953195871,1471953195971,69,100,218.0
1471953196089,1471953196169,78,80,417.0
1471953196506,1471953196597,82,91,265.0
1471953196771,1471953196848,79,77,183.0
1471953196954,1471953197025,78,71,234.0
1471953197188,1471953197268,32,80,316.0
1471953197504,1471953197612,69,108,221.0
1471953197725,1471953197817,77,92,411.0
1471953198136,1471953198239,80,103,226.0
1471953198362,1471953198451,76,89,491.0
1471953198853,1471953198935,79,82,767.0
1471953199620,1471953199696,89,76,171.0
1471953199791,1471953199884,69,93,167.0
1471953199958,1471953200023,69,65,292.0
1471953200250,1471953200327,32,77,550.0
1471953200800,1471953200880,72,80,100.0
1471953200900,1471953201016,65,116,206.0
1471953201106,1471953201228,83,122,181.0
1471953201287,1471953201372,32,85,192.0
1471953201479,1471953201607,65,128,172.0
1471953201651,1471953201780,78,129,280.0
1471953201931,1471953202022,32,91,640.0
1471953202571,1471953202651,73,80,192.0
1471953202763,1471953202868,78,105,431.0
1471953203194,1471953203305,84,111,170.0
1471953203364,1471953203515,69,151,156.0
1471953203520,1471953203619,82,99,445.0
1471953203965,1471953204048,78,83,124.0
1471953204089,1471953204217,69,128,232.0
1471953204321,1471953204412,84,91,262.0
1471953204583,1471953204654,32,71,479.0
1471953205062,1471953205147,69,85,186.0
1471953205248,1471953205368,65,120,105.0
1471953205353,1471953205450,77,97,212.0
1471953205565,1471953205639,73,74,188.0
1471953205753,1471953205849,76,96,232.0
1471953205985,1471953206067,32,82,220.0
1471953206205,1471953206319,65,114,514.0
1471953206719,1471953206861,68,142,446.0
1471953207165,1471953207276,68,111,245.0
1471953207410,1471953207513,82,103,144.0
1471953207554,1471953207639,69,85,274.0
1471953207828,1471953207890,83,62,152.0
1471953207980,1471953208094,83,114,322.0
1471953208302,1471953208382,190,80,2878.0
1471953211180,1471953211260,8,80,132.0
1471953211312,1471953211383,8,71,133.0
1471953211445,1471953211527,8,82,123.0
1471953211568,1471953211637,8,69,530.0
1471953212098,1471953212181,77,83,147.0
1471953212245,1471953212408,65,163,210.0
1471953212455,1471953212535,73,80,200.0
1471953212655,1471953212755,76,100,4483.0
1471953217138,1471953217369,16,231,136.0
1471953217274,1471953217358,73,84,241.0
1471953217515,1471953217597,32,82,623.0
1471953218138,1471953218247,87,109,644.0
1471953218782,1471953218864,79,82,211.0
1471953218993,1471953219073,85,80,248.0
1471953219241,1471953219346,76,105,271.0
1471953219512,1471953219620,68,108,589.0
1471953220101,1471953220164,186,63,539.0
1471953220640,1471953220736,8,96,258.0
1471953220898,1471953221012,222,114,341.0
1471953221239,1471953221319,84,80,694.0
1471953221933,1471953222018,32,85,313.0
1471953222246,1471953222378,83,132,145.0
1471953222391,1471953222508,65,117,604.0
1471953222995,1471953223086,89,91,285.0
1471953223280,1471953223383,32,103,601.0
1471953223881,1471953224123,16,242,145.0
1471953224026,1471953224103,73,77,624.0
1471953224650,1471953224749,222,99,476.0
1471953225126,1471953225198,77,72,178.0
1471953225304,1471953225369,32,65,786.0
1471953226090,1471953226190,49,100,535.0
1471953226625,1471953226709,48,84,157.0
1471953226782,1471953226861,48,79,468.0
1471953227250,1471953227326,32,76,572.0
1471953227822,1471953227919,80,97,183.0
1471953228005,1471953228088,69,83,147.0
1471953228152,1471953228234,82,82,279.0
1471953228431,1471953228559,67,128,197.0
1471953228628,1471953228722,69,94,263.0
1471953228891,1471953229002,78,111,211.0
1471953229102,1471953229176,84,74,318.0
1471953229420,1471953229495,32,75,923.0
1471953230343,1471953230442,78,99,445.0
1471953230788,1471953230882,8,94,147.0
1471953230935,1471953231037,66,102,217.0
1471953231152,1471953231235,85,83,234.0
1471953231386,1471953231471,84,85,194.0
1471953231580,1471953231666,32,86,395.0
1471953231975,1471953232069,73,94,451.0
1471953232426,1471953232532,8,106,223.0
1471953232649,1471953233038,16,389,255.0
1471953232904,1471953232987,73,83,554.0
1471953233458,1471953233549,222,91,420.0
1471953233878,1471953233960,77,82,225.0
1471953234103,1471953234193,32,90,1142.0
1471953235245,1471953235365,68,120,184.0
1471953235429,1471953235632,65,203,248.0
1471953235677,1471953235751,82,74,225.0
1471953235902,1471953236007,78,105,231.0
1471953236133,1471953236230,32,97,539.0
1471953236672,1471953236800,67,128,198.0
1471953236870,1471953236949,76,79,172.0
1471953237042,1471953237130,79,88,154.0
1471953237196,1471953237317,83,121,219.0
1471953237415,1471953237537,69,122,231.0
1471953237646,1471953237729,190,83,3633.0
1471953241279,1471953241916,16,637,479.0
1471953241758,1471953241845,73,87,211.0
1471953241969,1471953242074,32,105,256.0
1471953242225,1471953242302,72,77,150.0
1471953242375,1471953242575,65,200,329.0
1471953242704,1471953242812,86,108,161.0
1471953242865,1471953242996,69,131,215.0
1471953243080,1471953243170,78,90,696.0
1471953243776,1471953243873,222,97,378.0
1471953244154,1471953244225,84,71,476.0
1471953244630,1471953244696,32,66,485.0
1471953245115,1471953245226,82,111,141.0
1471953245256,1471953245330,69,74,226.0
1471953245482,1471953245671,65,189,202.0
1471953245684,1471953245749,76,65,121.0
1471953245805,1471953245899,76,94,341.0
1471953246146,1471953246234,89,88,276.0
1471953246422,1471953246510,32,88,488.0
1471953246910,1471953247030,68,120,135.0
1471953247045,1471953247117,73,72,652.0
1471953247697,1471953247808,8,111,508.0
1471953248205,1471953248293,79,88,183.0
1471953248388,1471953248476,78,88,186.0
1471953248574,1471953248656,69,82,141.0
1471953248715,1471953248803,32,88,149.0
1471953248864,1471953249010,65,146,185.0
1471953249049,1471953249165,78,116,299.0
1471953249348,1471953249427,89,79,276.0
1471953249624,1471953249704,84,80,206.0
1471953249830,1471953249881,72,51,129.0
1471953249959,1471953250055,73,96,235.0
1471953250194,1471953250276,78,82,310.0
1471953250504,1471953250598,71,94,569.0
1471953251073,1471953251142,32,69,736.0
1471953251809,1471953251932,70,123,1408.0
1471953253217,1471953253288,8,71,163.0
1471953253380,1471953253460,8,80,166.0
1471953253546,1471953254181,8,635,1369.0
1471953254915,1471953254997,32,82,310.0
1471953255225,1471953255371,83,146,340.0
1471953255565,1471953255641,84,76,247.0
1471953255812,1471953255875,89,63,770.0
1471953256582,1471953256690,8,108,302.0
1471953256884,1471953256966,85,82,177.0
1471953257061,1471953257195,68,134,404.0
1471953257465,1471953257548,89,83,189.0
1471953257654,1471953257745,73,91,194.0
1471953257848,1471953257939,78,91,220.0
1471953258068,1471953258171,71,103,477.0
1471953258545,1471953258619,32,74,558.0
1471953259103,1471953259231,70,128,170.0
1471953259273,1471953259364,79,91,324.0
1471953259597,1471953259704,82,107,237.0
1471953259834,1471953259928,32,94,282.0
1471953260116,1471953260207,73,91,158.0
1471953260274,1471953260353,84,79,329.0
1471953260603,1471953260683,190,80,6499.0
1471953267102,1471953267447,16,345,282.0
1471953267384,1471953267473,84,89,170.0
1471953267554,1471953267640,72,86,77.0
1471953267631,1471953267757,65,126,243.0
1471953267874,1471953267948,84,74,169.0
1471953268043,1471953268129,32,86,336.0
1471953268379,1471953268462,87,83,217.0
1471953268596,1471953268676,79,80,293.0
1471953268889,1471953268977,85,88,211.0
1471953269100,1471953269220,76,120,692.0
1471953269792,1471953269920,68,128,197.0
1471953269989,1471953270078,32,89,322.0
1471953270311,1471953270393,76,82,180.0
1471953270491,1471953270568,73,77,175.0
1471953270666,1471953270743,75,77,166.0
1471953270832,1471953270952,69,120,316.0
1471953271148,1471953271265,76,117,356.0
1471953271504,1471953271597,89,93,380.0
1471953271884,1471953271961,32,77,818.0
1471953272702,1471953272779,66,77,160.0
1471953272862,1471953272968,69,106,144.0
1471953273006,1471953273086,32,80,124.0
1471953273130,1471953273287,65,157,134.0
1471953273264,1471953273353,78,89,203.0
1471953273467,1471953273544,32,77,434.0
1471953273901,1471953274001,69,100,322.0
1471953274223,1471953274372,88,149,281.0
1471953274504,1471953274589,80,85,191.0
1471953274695,1471953274800,69,105,246.0
1471953274941,1471953275026,78,85,242.0
1471953275183,1471953275297,83,114,258.0
1471953275441,1471953275520,73,79,239.0
1471953275680,1471953275797,67,117,612.0
1471953276292,1471953276386,8,94,172.0
1471953276464,1471953276564,86,100,133.0
1471953276597,1471953276694,82,97,663.0
1471953277260,1471953277345,8,85,152.0
1471953277412,1471953277463,8,51,746.0
1471953278158,1471953278292,86,134,274.0
1471953278432,1471953278541,69,109,325.0
1471953278757,1471953278849,32,92,575.0
1471953279332,1471953279415,79,83,183.0
1471953279515,1471953279632,80,117,345.0
1471953279860,1471953279925,84,65,146.0
1471953280006,1471953280094,73,88,166.0
1471953280172,1471953280266,79,94,209.0
1471953280381,1471953280449,78,68,479.0
1471953280860,1471953280922,190,62,4245.0
1471953285105,1471953285428,16,323,222.0
1471953285327,1471953285417,73,90,405.0
1471953285732,1471953285786,84,54,197.0
1471953285929,1471953286023,32,94,273.0
1471953286202,1471953286285,73,83,166.0
1471953286368,1471953286480,83,112,156.0
1471953286524,1471953286607,32,83,333.0
1471953286857,1471953286951,78,94,375.0
1471953287232,1471953287314,80,82,606.0
1471953287838,1471953287949,8,111,285.0
1471953288123,1471953288197,8,74,262.0
1471953288385,1471953288476,84,91,465.0
1471953288850,1471953288956,8,106,260.0
1471953289110,1471953289201,79,91,115.0
1471953289225,1471953289328,84,103,226.0
1471953289451,1471953289536,32,85,643.0
1471953290094,1471953290223,83,129,215.0
1471953290309,1471953290389,85,80,1145.0
1471953291454,1471953291531,82,77,270.0
1471953291724,1471953291814,80,90,542.0
1471953292266,1471953292351,82,85,180.0
1471953292446,1471953292529,73,83,316.0
1471953292762,1471953292879,83,117,139.0
1471953292901,1471953292969,73,68,211.0
1471953293112,1471953293203,78,91,178.0
1471953293290,1471953293395,71,105,313.0
1471953293603,1471953293677,190,74,11351.0
1471953304954,1471953305198,16,244,210.0
1471953305164,1471953305249,73,85,203.0
1471953305367,1471953305464,32,97,181.0
1471953305548,1471953305757,65,209,56.0
1471953305604,1471953305680,72,76,296.0
1471953305900,1471953306028,86,128,206.0
1471953306106,1471953306214,69,108,237.0
1471953306343,1471953306420,78,77,896.0
1471953307239,1471953307356,222,117,404.0
1471953307643,1471953307731,84,88,163.0
1471953307806,1471953307915,32,109,395.0
1471953308201,1471953308278,72,77,164.0
1471953308365,1471953308531,65,166,261.0
1471953308626,1471953308745,86,119,175.0
1471953308801,1471953308912,69,111,155.0
1471953308956,1471953309038,32,82,192.0
1471953309148,1471953309354,65,206,812.0
1471953309960,1471953310031,32,71,1308.0
1471953311268,1471953311390,67,122,200.0
1471953311468,1471953311559,79,91,254.0
1471953311722,1471953311825,78,103,339.0
1471953312061,1471953312169,86,108,206.0
1471953312267,1471953312412,69,145,155.0
1471953312422,1471953312508,82,86,483.0
1471953312905,1471953313051,83,146,151.0
1471953313056,1471953313216,65,160,266.0
1471953313322,1471953313405,84,83,228.0
1471953313550,1471953313633,73,83,128.0
1471953313678,1471953313757,79,79,216.0
1471953313894,1471953313977,78,83,383.0
1471953314277,1471953314360,32,83,742.0
1471953315019,1471953315101,79,82,189.0
