PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471950762363,1471950763242,16,879,799.0
1471950763162,1471950763338,67,176,352.0
1471950763514,1471950763578,79,64,192.0
1471950763706,1471950763794,65,88,89.0
1471950763795,1471950763906,76,111,215.0
1471950764010,1471950764186,32,176,208.0
1471950764218,1471950764306,83,88,280.0
1471950764498,1471950764610,87,112,304.0
1471950764802,1471950764850,73,48,184.0
1471950764986,1471950765074,84,88,256.0
1471950765242,1471950765386,67,144,120.0
1471950765362,1471950765442,72,80,192.0
1471950765554,1471950765618,73,64,224.0
1471950765778,1471950765906,78,128,152.0
1471950765930,1471950766010,71,80,160.0
1471950766090,1471950766218,32,128,216.0
1471950766306,1471950766426,84,120,160.0
1471950766466,1471950766562,79,96,208.0
1471950766674,1471950766786,32,112,136.0
1471950766810,1471950767466,16,656,152.0
1471950766962,1471950767058,78,96,240.0
1471950767202,1471950767306,71,104,392.0
1471950767594,1471950767738,32,144,272.0
1471950767866,1471950767962,65,96,120.0
1471950767986,1471950768082,78,96,400.0
1471950768386,1471950768538,68,152,176.0
1471950768562,1471950768706,32,144,320.0
1471950768882,1471950768970,80,88,376.0
1471950769258,1471950769298,79,40,72.0
1471950769330,1471950769442,87,112,872.0
1471950770202,1471950770322,8,120,152.0
1471950770354,1471950770474,69,120,136.0
1471950770490,1471950770586,82,96,216.0
1471950770706,1471950770858,32,152,832.0
1471950771538,1471950771618,71,80,216.0
1471950771754,1471950771842,85,88,288.0
1471950772042,1471950772106,89,64,240.0
1471950772282,1471950772394,83,112,216.0
1471950772498,1471950772626,32,128,304.0
1471950772802,1471950772930,83,128,296.0
1471950773098,1471950773194,84,96,208.0
1471950773306,1471950773362,73,56,232.0
1471950773538,1471950773650,77,112,272.0
1471950773810,1471950773906,85,96,272.0
1471950774082,1471950774186,76,104,56.0
1471950774138,1471950774242,65,104,832.0
1471950774970,1471950775090,84,120,216.0
1471950775186,1471950775266,73,80,536.0
1471950775722,1471950775818,73,96,984.0
1471950776706,1471950776770,187,64,280.0
1471950776986,1471950777074,8,88,184.0
1471950777170,1471950777234,8,64,616.0
1471950777786,1471950777914,78,128,248.0
1471950778034,1471950778194,32,160,161.0
1471950778195,1471950778306,68,111,215.0
1471950778410,1471950778482,69,72,48.0
1471950778458,1471950778530,77,72,872.0
1471950779330,1471950779402,8,72,160.0
1471950779490,1471950779554,8,64,144.0
1471950779634,1471950779674,8,40,96.0
1471950779730,1471950779786,8,56,136.0
1471950779866,1471950779914,8,48,1216.0
1471950781082,1471950781194,78,112,368.0
1471950781450,1471950781642,71,192,320.0
1471950781770,1471950781922,32,152,784.0
1471950782554,1471950782658,68,104,240.0
1471950782794,1471950782898,69,104,152.0
1471950782946,1471950783066,77,120,152.0
1471950783098,1471950783202,65,104,472.0
1471950783570,1471950783698,78,128,696.0
1471950784266,1471950784402,68,136,288.0
1471950784554,1471950784682,190,128,4472.0
1471950789026,1471950789522,16,496,280.0
1471950789306,1471950789434,80,128,304.0
1471950789610,1471950789754,76,144,200.0
1471950789810,1471950789882,65,72,752.0
1471950790562,1471950790658,8,96,168.0
1471950790730,1471950790810,69,80,224.0
1471950790954,1471950791154,65,200,224.0
1471950791178,1471950791322,83,144,240.0
1471950791418,1471950791522,69,104,232.0
1471950791650,1471950791818,32,168,184.0
1471950791834,1471950791978,67,144,168.0
1471950792002,1471950792074,79,72,216.0
1471950792218,1471950792554,79,336,880.0
1471950793098,1471950793178,82,80,368.0
1471950793466,1471950793618,70,152,808.0
1471950794274,1471950794394,8,120,208.0
1471950794482,1471950794610,68,128,560.0
1471950795042,1471950795130,73,88,296.0
1471950795338,1471950795466,78,128,176.0
1471950795514,1471950795618,65,104,240.0
1471950795754,1471950795866,84,112,208.0
1471950795962,1471950796042,69,80,192.0
1471950796154,1471950796306,32,152,244.0
1471950796398,1471950796514,87,116,172.0
1471950796570,1471950796634,73,64,368.0
1471950796938,1471950796994,72,56,512.0
1471950797450,1471950797530,8,80,840.0
1471950798290,1471950798402,84,112,128.0
1471950798418,1471950798514,72,96,272.0
1471950798690,1471950798818,32,128,216.0
1471950798906,1471950799002,72,96,176.0
1471950799082,1471950799170,73,88,256.0
1471950799338,1471950799506,77,168,288.0
1471950799626,1471950799778,190,152,2304.0
1471950801930,1471950802202,16,272,168.0
1471950802098,1471950802203,73,105,248.0
1471950802346,1471950802498,32,152,224.0
1471950802570,1471950802690,65,120,792.0
1471950803362,1471950803482,8,120,768.0
1471950804130,1471950804226,87,96,97.0
1471950804227,1471950804314,79,87,279.0
1471950804506,1471950804666,78,160,176.0
1471950804682,1471950804778,68,96,248.0
1471950804930,1471950805114,69,184,185.0
1471950805115,1471950805258,82,143,215.0
1471950805330,1471950805442,32,112,232.0
1471950805562,1471950805650,73,88,168.0
1471950805730,1471950805810,70,80,160.0
1471950805890,1471950805986,32,96,640.0
1471950806530,1471950807994,16,1464,272.0
1471950806802,1471950806906,82,104,600.0
1471950807402,1471950807514,66,112,456.0
1471950807858,1471950807995,83,137,368.0
1471950808226,1471950808386,32,160,312.0
1471950808538,1471950808618,73,80,128.0
1471950808666,1471950808770,83,104,256.0
1471950808922,1471950809090,32,168,232.0
1471950809154,1471950809290,65,136,152.0
1471950809306,1471950809426,78,120,216.0
1471950809522,1471950809634,79,112,160.0
1471950809682,1471950809778,84,96,192.0
1471950809874,1471950809962,72,88,152.0
1471950810026,1471950810138,69,112,128.0
1471950810154,1471950810226,82,72,152.0
1471950810306,1471950810458,32,152,376.0
1471950810682,1471950810762,73,80,240.0
1471950810922,1471950811066,78,144,147.0
1471950811069,1471950811178,83,109,189.0
1471950811258,1471950811370,84,112,528.0
1471950811786,1471950811922,73,136,240.0
1471950812026,1471950812154,84,128,2232.0
1471950814258,1471950814378,85,120,192.0
1471950814450,1471950814586,84,136,264.0
1471950814714,1471950814850,73,136,320.0
1471950815034,1471950815162,79,128,216.0
