PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952880279,1471952880492,16,213,155.0
1471952880434,1471952880544,84,110,110.0
1471952880544,1471952880622,72,78,78.0
1471952880622,1471952880731,69,109,109.0
1471952880731,1471952880827,32,96,160.0
1471952880891,1471952880963,79,72,57.0
1471952880948,1471952881013,86,65,253.0
1471952881201,1471952881295,69,94,297.0
1471952881498,1471952881548,8,50,144.0
1471952881642,1471952881707,8,65,138.0
1471952881780,1471952881861,8,81,159.0
1471952881939,1471952882022,77,83,83.0
1471952882022,1471952882107,79,85,85.0
1471952882107,1471952882189,69,82,175.0
1471952882282,1471952882424,32,142,204.0
1471952882486,1471952882587,87,101,62.0
1471952882548,1471952882731,65,183,136.0
1471952882684,1471952882765,83,81,66.0
1471952882750,1471952882861,32,111,95.0
1471952882845,1471952883019,65,174,124.0
1471952882969,1471952883068,32,99,61.0
1471952883030,1471952883143,70,113,175.0
1471952883205,1471952883288,85,83,145.0
1471952883350,1471952883445,82,95,205.0
1471952883555,1471952883630,84,75,90.0
1471952883645,1471952883739,72,94,120.0
1471952883765,1471952883884,69,119,79.0
1471952883844,1471952883922,82,78,203.0
1471952884047,1471952884145,32,98,344.0
1471952884391,1471952884473,84,82,144.0
1471952884535,1471952884648,87,113,113.0
1471952884648,1471952884742,73,94,144.0
1471952884792,1471952884950,83,158,97.0
1471952884889,1471952884999,84,110,267.0
1471952885156,1471952885270,32,114,209.0
1471952885365,1471952885441,73,76,154.0
1471952885519,1471952885606,78,87,39.0
1471952885558,1471952885670,32,112,176.0
1471952885734,1471952885822,84,88,88.0
1471952885822,1471952885884,72,62,78.0
1471952885900,1471952885999,69,99,84.0
1471952885984,1471952886096,32,112,254.0
1471952886238,1471952886294,79,56,391.0
1471952886629,1471952886706,8,77,178.0
1471952886807,1471952886887,8,80,140.0
1471952886947,1471952886983,76,36,107.0
1471952887054,1471952887132,79,78,156.0
1471952887210,1471952887274,78,64,64.0
1471952887274,1471952887356,71,82,113.0
1471952887387,1471952887467,189,80,127.0
1471952887514,1471952887605,82,91,107.0
1471952887621,1471952887682,85,61,154.0
1471952887775,1471952887839,78,64,126.0
1471952887901,1471952888029,78,128,112.0
1471952888013,1471952888152,73,139,139.0
1471952888152,1471952888233,78,81,143.0
1471952888295,1471952888383,71,88,417.0
1471952888712,1471952888836,32,124,311.0
1471952889023,1471952889136,68,113,113.0
1471952889136,1471952889231,73,95,95.0
1471952889231,1471952889322,83,91,278.0
1471952889509,1471952889589,80,80,173.0
1471952889682,1471952889734,85,52,93.0
1471952889775,1471952889901,84,126,80.0
1471952889855,1471952889980,69,125,157.0
1471952890012,1471952890089,190,77,2810.0
1471952892822,1471952892921,84,99,99.0
1471952892921,1471952892984,72,63,219.0
1471952893140,1471952893190,8,50,113.0
1471952893253,1471952893332,8,79,0.0
1471952893253,1471952893430,16,177,142.0
1471952893395,1471952893489,84,94,79.0
1471952893474,1471952893539,72,65,65.0
1471952893539,1471952893654,69,115,83.0
1471952893622,1471952893766,82,144,99.0
1471952893721,1471952893797,69,76,102.0
1471952893823,1471952893926,32,103,55.0
1471952893878,1471952894006,65,128,87.0
1471952893965,1471952894101,82,136,74.0
1471952894039,1471952894149,69,110,110.0
1471952894149,1471952894264,32,115,99.0
1471952894248,1471952894339,83,91,263.0
1471952894511,1471952894668,69,157,311.0
1471952894822,1471952894937,86,115,115.0
1471952894937,1471952895094,69,157,142.0
1471952895079,1471952895219,82,140,124.0
1471952895203,1471952895300,65,97,113.0
1471952895316,1471952895414,76,98,98.0
1471952895414,1471952895505,32,91,310.0
1471952895724,1471952895839,66,115,115.0
1471952895839,1471952895900,85,61,93.0
1471952895932,1471952896031,83,99,99.0
1471952896031,1471952896091,73,60,154.0
1471952896185,1471952896265,78,80,348.0
1471952896533,1471952896599,69,66,144.0
1471952896677,1471952896742,83,65,146.0
1471952896823,1471952896905,83,82,66.0
1471952896889,1471952897003,32,114,178.0
1471952897067,1471952897150,73,83,129.0
1471952897196,1471952897255,83,59,139.0
1471952897335,1471952897446,83,111,64.0
1471952897399,1471952897467,85,68,131.0
1471952897530,1471952897638,69,108,170.0
1471952897700,1471952897806,83,106,171.0
1471952897871,1471952897964,32,93,202.0
1471952898073,1471952898134,32,61,287.0
1471952898360,1471952898455,8,95,157.0
1471952898517,1471952898598,79,81,175.0
1471952898692,1471952898758,85,66,114.0
1471952898806,1471952898888,84,82,192.0
1471952898998,1471952899143,83,145,99.0
1471952899097,1471952899265,65,168,231.0
1471952899328,1471952899407,84,79,189.0
1471952899517,1471952899584,8,67,145.0
1471952899662,1471952899766,8,104,56.0
1471952899718,1471952899806,84,88,73.0
1471952899791,1471952899921,65,130,130.0
1471952899921,1471952899998,78,77,93.0
1471952900014,1471952900120,68,106,122.0
1471952900136,1471952900200,73,64,174.0
1471952900310,1471952900342,78,32,33.0
1471952900343,1471952900415,71,72,119.0
1471952900462,1471952900523,190,61,2878.0
1471952903340,1471952903669,16,329,204.0
1471952903544,1471952903622,72,78,125.0
1471952903669,1471952903791,69,122,106.0
1471952903775,1471952903911,32,136,95.0
1471952903870,1471952903963,87,93,78.0
1471952903948,1471952904023,73,75,153.0
1471952904101,1471952904166,76,65,143.0
1471952904244,1471952904323,76,79,94.0
1471952904338,1471952904421,32,83,114.0
1471952904452,1471952904516,66,64,95.0
1471952904547,1471952904646,69,99,60.0
1471952904607,1471952904742,32,135,215.0
1471952904822,1471952904934,82,112,79.0
1471952904901,1471952904997,69,96,254.0
1471952905155,1471952905222,189,67,286.0
1471952905441,1471952905568,69,127,158.0
1471952905599,1471952905734,86,135,136.0
1471952905735,1471952905883,65,148,210.0
1471952905945,1471952906007,85,62,233.0
1471952906178,1471952906239,8,61,124.0
1471952906302,1471952906388,76,86,180.0
1471952906482,1471952906549,85,67,160.0
1471952906642,1471952906758,65,116,79.0
1471952906721,1471952906886,84,165,134.0
1471952906855,1471952906953,69,98,223.0
1471952907078,1471952907156,68,78,109.0
1471952907187,1471952907295,32,108,202.0
1471952907389,1471952907503,65,114,99.0
1471952907488,1471952907571,70,83,192.0
1471952907680,1471952907776,84,96,96.0
1471952907776,1471952907895,69,119,95.0
1471952907871,1471952907963,82,92,92.0
1471952907963,1471952908134,32,171,139.0
1471952908102,1471952908228,82,126,126.0
1471952908228,1471952908368,69,140,124.0
1471952908352,1471952908516,67,164,149.0
1471952908501,1471952908612,69,111,127.0
1471952908628,1471952908706,73,78,288.0
1471952908916,1471952908982,86,66,317.0
1471952909233,1471952909299,73,66,144.0
1471952909377,1471952909455,78,78,78.0
1471952909455,1471952909538,71,83,67.0
1471952909522,1471952909670,32,148,114.0
1471952909636,1471952909750,65,114,130.0
1471952909766,1471952909832,78,66,98.0
1471952909864,1471952910001,32,137,137.0
1471952910001,1471952910065,73,64,142.0
1471952910143,1471952910206,78,63,151.0
1471952910294,1471952910350,74,56,71.0
1471952910365,1471952910495,69,130,130.0
1471952910495,1471952910588,67,93,77.0
1471952910572,1471952910655,84,83,114.0
1471952910686,1471952910790,73,104,213.0
1471952910899,1471952910934,78,35,255.0
1471952911154,1471952911231,8,77,109.0
1471952911263,1471952911355,79,92,195.0
1471952911458,1471952911522,78,64,96.0
1471952911554,1471952911631,71,77,2927.0
1471952914481,1471952914790,16,309,204.0
1471952914685,1471952914774,73,89,247.0
1471952914932,1471952914983,32,51,254.0
1471952915186,1471952915264,65,78,78.0
1471952915264,1471952915348,77,84,115.0
1471952915379,1471952915440,32,61,77.0
1471952915456,1471952915522,79,66,159.0
1471952915615,1471952915681,78,66,66.0
1471952915681,1471952915750,32,69,140.0
1471952915821,1471952915878,89,57,220.0
1471952916041,1471952916107,8,66,159.0
1471952916200,1471952916262,77,62,168.0
1471952916368,1471952916416,89,48,48.0
1471952916416,1471952916522,32,106,54.0
1471952916470,1471952916567,87,97,52.0
1471952916522,1471952916646,65,124,83.0
1471952916605,1471952916672,89,67,187.0
1471952916792,1471952916857,190,65,2609.0
1471952919401,1471952919566,16,165,102.0
1471952919503,1471952919613,65,110,141.0
1471952919644,1471952919798,82,154,122.0
1471952919766,1471952919839,69,73,57.0
1471952919823,1471952919947,32,124,140.0
1471952919963,1471952920022,89,59,60.0
1471952920023,1471952920166,79,143,81.0
1471952920104,1471952920198,85,94,94.0
1471952920198,1471952920310,32,112,67.0
1471952920265,1471952920390,71,125,68.0
1471952920333,1471952920403,79,70,288.0
1471952920621,1471952920683,78,62,233.0
1471952920854,1471952920905,8,51,176.0
1471952921030,1471952921062,85,32,371.0
1471952921401,1471952921466,8,65,136.0
1471952921537,1471952921630,8,93,109.0
1471952921646,1471952921719,73,73,144.0
1471952921790,1471952921871,78,81,104.0
1471952921894,1471952922050,32,156,141.0
1471952922035,1471952922114,84,79,142.0
1471952922177,1471952922240,8,63,141.0
1471952922318,1471952922389,8,71,196.0
1471952922514,1471952922530,8,16,52.0
1471952922566,1471952922694,71,128,128.0
1471952922694,1471952922758,32,64,193.0
1471952922887,1471952922935,8,48,115.0
1471952923002,1471952923066,8,64,220.0
1471952923222,1471952923288,78,66,128.0
1471952923350,1471952923414,71,64,64.0
1471952923414,1471952923542,32,128,84.0
1471952923498,1471952923618,84,120,105.0
1471952923603,1471952923664,79,61,77.0
1471952923680,1471952923830,32,150,110.0
1471952923790,1471952923926,67,136,97.0
1471952923887,1471952924005,65,118,68.0
1471952923955,1471952924005,76,50,113.0
1471952924068,1471952924116,76,48,126.0
1471952924194,1471952924305,16,111,62.0
1471952924256,1471952924337,191,81,2846.0
1471952927102,1471952927302,16,200,95.0
1471952927197,1471952927271,73,74,214.0
1471952927411,1471952927488,222,77,171.0
1471952927582,1471952927638,76,56,136.0
1471952927718,1471952927782,76,64,120.0
1471952927838,1471952927990,32,152,114.0
1471952927952,1471952928083,67,131,82.0
1471952928034,1471952928145,65,111,96.0
1471952928130,1471952928190,76,60,123.0
1471952928253,1471952928331,76,78,78.0
1471952928331,1471952928445,32,114,146.0
1471952928477,1471952928540,89,63,78.0
1471952928555,1471952928690,79,135,84.0
1471952928639,1471952928705,85,66,66.0
1471952928705,1471952928814,32,109,94.0
1471952928799,1471952928900,87,101,117.0
1471952928916,1471952928981,72,65,98.0
1471952929014,1471952929081,69,67,99.0
1471952929113,1471952929188,78,75,107.0
1471952929220,1471952929328,32,108,46.0
1471952929266,1471952929415,16,149,93.0
1471952929359,1471952929415,73,56,79.0
1471952929438,1471952929558,32,120,88.0
1471952929526,1471952929654,71,128,87.0
1471952929613,1471952929782,69,169,137.0
1471952929750,1471952929838,84,88,88.0
1471952929838,1471952930000,32,162,162.0
1471952930000,1471952930096,84,96,220.0
1471952930220,1471952930299,79,79,189.0
1471952930409,1471952930566,32,157,110.0
1471952930519,1471952930629,84,110,141.0
1471952930660,1471952930758,72,98,82.0
1471952930742,1471952930815,69,73,73.0
1471952930815,1471952930913,32,98,98.0
1471952930913,1471952930988,79,75,106.0
1471952931019,1471952931082,70,63,141.0
1471952931160,1471952931254,70,94,125.0
1471952931285,1471952931348,73,63,78.0
1471952931363,1471952931526,67,163,122.0
1471952931485,1471952931580,69,95,111.0
1471952931596,1471952931672,190,76,2366.0
1471952933962,1471952934278,16,316,265.0
1471952934227,1471952934331,84,104,135.0
1471952934362,1471952934422,72,60,92.0
1471952934454,1471952934521,69,67,51.0
1471952934505,1471952934635,32,130,99.0
1471952934604,1471952934758,16,154,78.0
1471952934682,1471952934760,80,78,188.0
1471952934870,1471952934918,73,48,193.0
1471952935063,1471952935138,8,75,122.0
1471952935185,1471952935263,72,78,109.0
