PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471951769605,1471951769803,16,198,118.0
1471951769723,1471951769907,76,184,192.0
1471951769915,1471951770043,65,128,168.0
1471951770083,1471951770227,78,144,561.0
1471951770644,1471951770827,67,183,255.0
1471951770899,1471951770995,69,96,136.0
1471951771035,1471951771211,32,176,160.0
1471951771195,1471951771379,65,184,120.0
1471951771315,1471951771483,78,168,120.0
1471951771435,1471951771595,68,160,176.0
1471951771611,1471951771803,32,192,240.0
1471951771851,1471951772043,16,192,96.0
1471951771947,1471951772083,73,136,168.0
1471951772115,1471951772259,32,144,176.0
1471951772291,1471951772427,72,136,112.0
1471951772403,1471951772571,65,168,248.0
1471951772651,1471951772779,86,128,320.0
1471951772971,1471951773107,69,136,192.0
1471951773163,1471951773315,32,152,200.0
1471951773363,1471951773475,84,112,73.0
1471951773436,1471951773571,72,135,136.0
1471951773572,1471951773699,69,127,119.0
1471951773691,1471951773899,32,208,265.0
1471951773956,1471951774107,83,151,223.0
1471951774179,1471951774323,65,144,128.0
1471951774307,1471951774483,77,176,160.0
1471951774467,1471951774619,69,152,160.0
1471951774627,1471951774811,32,184,248.0
1471951774875,1471951775043,67,168,176.0
1471951775051,1471951775179,72,128,176.0
1471951775227,1471951775348,65,121,168.0
1471951775395,1471951775547,78,152,584.0
1471951775979,1471951776067,69,88,473.0
1471951776452,1471951776595,8,143,127.0
1471951776579,1471951776723,67,144,224.0
1471951776803,1471951776923,69,120,160.0
1471951776963,1471951777123,32,160,176.0
1471951777139,1471951777275,84,136,120.0
1471951777259,1471951777420,79,161,168.0
1471951777427,1471951777603,32,176,263.0
1471951777690,1471951777866,87,176,184.0
1471951777874,1471951778034,73,160,256.0
1471951778130,1471951778266,78,136,376.0
1471951778506,1471951778610,190,104,5616.0
1471951784122,1471951784282,16,160,64.0
1471951784186,1471951784306,73,120,136.0
1471951784322,1471951784474,32,152,176.0
1471951784498,1471951784634,72,136,128.0
1471951784626,1471951784810,65,184,264.0
1471951784890,1471951785034,86,144,208.0
1471951785098,1471951785210,69,112,144.0
1471951785242,1471951785394,32,152,168.0
1471951785410,1471951785562,65,152,136.0
1471951785546,1471951785690,78,144,168.0
1471951785714,1471951785898,32,184,248.0
1471951785962,1471951786162,69,200,296.0
1471951786258,1471951786386,76,128,160.0
1471951786418,1471951786586,69,168,304.0
1471951786722,1471951786850,67,128,344.0
1471951787066,1471951787194,84,128,216.0
1471951787282,1471951787402,82,120,224.0
1471951787506,1471951787610,85,104,640.0
1471951788146,1471951788258,8,112,232.0
1471951788378,1471951788490,73,112,113.0
1471951788491,1471951788618,67,127,231.0
1471951788722,1471951788890,32,168,384.0
1471951789106,1471951789202,75,96,208.0
1471951789314,1471951789466,78,152,280.0
1471951789594,1471951789706,73,112,256.0
1471951789850,1471951790002,70,152,232.0
1471951790082,1471951790210,69,128,288.0
1471951790370,1471951790490,190,120,3392.0
1471951793762,1471951793962,16,200,104.0
1471951793866,1471951794042,84,176,152.0
1471951794018,1471951794170,72,152,128.0
1471951794146,1471951794266,69,120,288.0
1471951794434,1471951794586,32,152,272.0
1471951794706,1471951794866,81,160,800.0
1471951795506,1471951795586,85,80,448.0
1471951795954,1471951796074,65,120,168.0
1471951796122,1471951796282,76,160,256.0
1471951796378,1471951796546,73,168,408.0
1471951796786,1471951796906,70,120,439.0
1471951797225,1471951797362,89,137,424.0
1471951797649,1471951797761,73,112,193.0
1471951797842,1471951797970,78,128,87.0
1471951797929,1471951798066,71,137,169.0
1471951798098,1471951798274,32,176,296.0
1471951798394,1471951798498,67,104,88.0
1471951798482,1471951798642,79,160,215.0
1471951798697,1471951798857,78,160,257.0
1471951798954,1471951799082,84,128,168.0
1471951799122,1471951799234,73,112,184.0
1471951799306,1471951799442,78,136,248.0
1471951799554,1471951799657,85,103,183.0
1471951799737,1471951799874,69,137,272.0
1471951800009,1471951800161,83,152,129.0
1471951800138,1471951800282,32,144,167.0
1471951800305,1471951800466,79,161,153.0
1471951800458,1471951800602,78,144,95.0
1471951800553,1471951800706,32,153,144.0
1471951800697,1471951800818,84,121,97.0
1471951800794,1471951800954,72,160,103.0
1471951800897,1471951801002,69,105,97.0
1471951800994,1471951801177,32,183,271.0
1471951801265,1471951801434,87,169,457.0
1471951801722,1471951801873,83,151,608.0
1471951802330,1471951802465,8,135,159.0
1471951802489,1471951802650,69,161,312.0
1471951802801,1471951802978,83,177,305.0
1471951803106,1471951803242,84,136,176.0
1471951803282,1471951803434,32,152,271.0
1471951803553,1471951803705,83,152,129.0
1471951803682,1471951803825,73,143,239.0
1471951803921,1471951804073,68,152,241.0
1471951804162,1471951804297,69,135,216.0
1471951804378,1471951804593,32,215,183.0
1471951804561,1471951804713,79,152,129.0
1471951804690,1471951804826,70,136,199.0
1471951804889,1471951805042,32,153,296.0
1471951805185,1471951805321,84,136,176.0
1471951805361,1471951805530,79,169,216.0
1471951805577,1471951805721,87,144,241.0
1471951805818,1471951805914,78,96,311.0
1471951806129,1471951806249,190,120,2889.0
1471951809018,1471951809298,16,280,175.0
1471951809193,1471951809337,73,144,201.0
1471951809394,1471951809538,70,144,151.0
1471951809545,1471951809698,32,153,369.0
1471951809914,1471951810058,89,144,152.0
1471951810066,1471951810274,79,208,103.0
1471951810169,1471951810361,85,192,168.0
1471951810337,1471951810474,32,137,217.0
1471951810554,1471951810697,78,143,160.0
1471951810714,1471951810833,69,119,200.0
1471951810914,1471951811026,69,112,215.0
1471951811129,1471951811258,68,129,130.0
1471951811259,1471951811434,32,175,431.0
1471951811690,1471951811906,16,216,71.0
1471951811761,1471951811898,74,137,249.0
1471951812010,1471951812138,79,128,303.0
1471951812313,1471951812434,72,121,265.0
1471951812578,1471951812681,78,103,215.0
1471951812793,1471951812937,32,144,232.0
1471951813025,1471951813162,83,137,232.0
1471951813257,1471951813425,80,168,240.0
1471951813497,1471951813634,69,137,296.0
1471951813793,1471951813889,65,96,168.0
1471951813961,1471951814130,75,169,177.0
1471951814138,1471951814283,32,145,191.0
1471951814329,1471951814497,85,168,249.0
1471951814578,1471951814745,80,167,152.0
1471951814730,1471951814914,32,184,463.0
1471951815193,1471951815330,78,137,177.0
1471951815370,1471951815498,79,128,368.0
1471951815738,1471951815897,87,159,279.0
1471951816017,1471951816138,190,121,3305.0
1471951819322,1471951819594,16,272,127.0
1471951819449,1471951819610,69,161,296.0
1471951819745,1471951819882,86,137,224.0
1471951819969,1471951820106,69,137,248.0
1471951820217,1471951820361,89,144,657.0
1471951820874,1471951821001,8,127,128.0
1471951821002,1471951821130,82,128,207.0
1471951821209,1471951821345,89,136,152.0
1471951821361,1471951821554,32,193,536.0
1471951821897,1471951822218,16,321,176.0
