PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471949465556,1471949465811,16,255,177.0
1471949465733,1471949465829,65,96,416.0
1471949466149,1471949466229,32,80,2120.0
1471949468269,1471949468358,66,89,176.0
1471949468445,1471949468581,65,136,360.0
1471949468805,1471949468909,68,104,272.0
1471949469077,1471949469141,32,64,1344.0
1471949470421,1471949470501,84,80,872.0
1471949471293,1471949471349,72,56,432.0
1471949471725,1471949471789,73,64,440.0
1471949472165,1471949472221,78,56,1048.0
1471949473213,1471949473285,71,72,304.0
1471949473517,1471949473613,32,96,1512.0
1471949475029,1471949475133,72,104,184.0
1471949475213,1471949475349,65,136,288.0
1471949475501,1471949475629,83,128,272.0
1471949475773,1471949475861,32,88,1112.0
1471949476885,1471949476965,66,80,672.0
1471949477557,1471949477805,17,248,336.0
1471949477893,1471949477989,69,96,200.0
1471949478093,1471949478197,69,104,560.0
1471949478653,1471949478749,78,96,256.0
1471949478909,1471949479021,32,112,2192.0
1471949481101,1471949481229,84,128,192.0
1471949481293,1471949481381,85,88,2224.0
1471949483517,1471949483645,82,128,824.0
1471949484341,1471949484421,78,80,400.0
1471949484741,1471949484813,69,72,232.0
1471949484973,1471949485117,68,144,376.0
1471949485349,1471949485421,32,72,1472.0
1471949486821,1471949486901,73,80,344.0
1471949487165,1471949487237,78,72,856.0
1471949488021,1471949488141,84,120,288.0
1471949488309,1471949488381,79,72,408.0
1471949488717,1471949488821,32,104,1240.0
1471949489957,1471949490093,65,136,168.0
1471949490125,1471949490253,32,128,1240.0
1471949491365,1471949491485,71,120,264.0
1471949491629,1471949491701,79,72,184.0
1471949491813,1471949491893,79,80,728.0
1471949492541,1471949492653,68,112,168.0
1471949492709,1471949492813,32,104,1248.0
1471949493957,1471949494053,84,96,408.0
1471949494365,1471949494421,72,56,656.0
1471949495021,1471949495070,73,49,448.0
1471949495469,1471949495533,78,64,2432.0
1471949497901,1471949498020,71,119,2192.0
1471949500093,1471949500172,32,79,856.0
1471949500949,1471949501101,65,152,528.0
1471949501477,1471949501564,78,87,648.0
1471949502125,1471949502261,68,136,1007.0
1471949503132,1471949503236,190,104,17448.0
1471949520580,1471949520836,16,256,192.0
1471949520772,1471949520900,68,128,672.0
1471949521444,1471949521508,79,64,304.0
1471949521748,1471949521820,32,72,656.0
1471949522404,1471949522500,89,96,712.0
1471949523116,1471949523172,79,56,232.0
1471949523348,1471949523412,85,64,264.0
1471949523612,1471949523636,78,24,152.0
1471949523764,1471949523812,32,48,1120.0
1471949524884,1471949524956,8,72,192.0
1471949525076,1471949525156,8,80,577.0
1471949525653,1471949525708,32,55,2119.0
1471949527772,1471949527852,72,80,288.0
1471949528060,1471949528156,65,96,1104.0
1471949529164,1471949529244,86,80,232.0
1471949529396,1471949529525,69,129,200.0
1471949529596,1471949529676,32,80,1721.0
1471949531317,1471949531388,73,71,303.0
