PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471949443019,1471949443256,16,237,174.0
1471949443193,1471949443297,73,104,1224.0
1471949444417,1471949444577,222,160,488.0
1471949444905,1471949444985,76,80,136.0
1471949445041,1471949445121,76,80,128.0
1471949445169,1471949445304,32,135,96.0
1471949445265,1471949445409,67,144,80.0
1471949445345,1471949445505,65,160,175.0
1471949445520,1471949445624,76,104,168.0
1471949445688,1471949445768,76,80,232.0
1471949445920,1471949446040,32,120,528.0
1471949446448,1471949446545,89,97,153.0
1471949446601,1471949446801,79,200,136.0
1471949446737,1471949446841,85,104,160.0
1471949446897,1471949447017,32,120,160.0
1471949447057,1471949447137,69,80,56.0
1471949447113,1471949447193,72,80,528.0
1471949447641,1471949447721,8,80,144.0
1471949447785,1471949447905,8,120,144.0
1471949447929,1471949448025,87,96,488.0
1471949448417,1471949448617,69,200,712.0
1471949449129,1471949449249,8,120,304.0
1471949449433,1471949449553,72,120,136.0
1471949449569,1471949449673,69,104,121.0
1471949449690,1471949449809,78,119,296.0
1471949449986,1471949450121,32,135,223.0
1471949450209,1471949450385,16,176,96.0
1471949450305,1471949450425,73,120,144.0
1471949450449,1471949450585,32,136,216.0
1471949450665,1471949450801,71,136,120.0
1471949450785,1471949450881,69,96,136.0
1471949450921,1471949451057,84,136,480.0
1471949451401,1471949451537,32,136,488.0
1471949451889,1471949452025,84,136,120.0
1471949452009,1471949452145,79,136,160.0
1471949452169,1471949452265,32,96,176.0
1471949452345,1471949452449,84,104,176.0
1471949452521,1471949452641,72,120,104.0
1471949452625,1471949452777,69,152,40.0
1471949452665,1471949452801,32,136,176.0
1471949452841,1471949452961,79,120,144.0
1471949452985,1471949453041,70,56,528.0
1471949453513,1471949453633,70,120,168.0
1471949453681,1471949453841,73,160,176.0
1471949453857,1471949454001,67,144,64.0
1471949453921,1471949454081,69,160,6776.0
1471949460697,1471949461128,16,431,336.0
1471949461033,1471949461168,73,135,368.0
1471949461401,1471949461520,84,119,247.0
1471949461648,1471949461784,222,136,96.0
1471949461744,1471949461888,83,144,120.0
1471949461864,1471949462024,32,160,200.0
1471949462064,1471949462200,71,136,121.0
1471949462185,1471949462360,79,175,133.0
1471949462318,1471949462400,73,82,194.0
1471949462512,1471949462632,78,120,40.0
1471949462552,1471949462688,71,136,152.0
1471949462704,1471949462824,32,120,80.0
1471949462784,1471949462904,84,120,144.0
1471949462928,1471949463048,79,120,160.0
1471949463088,1471949463184,32,96,144.0
1471949463232,1471949463368,66,136,96.0
1471949463328,1471949463472,69,144,160.0
1471949463488,1471949463592,32,104,80.0
1471949463568,1471949463688,65,120,160.0
1471949463728,1471949463872,32,144,160.0
1471949463888,1471949464009,84,121,145.0
1471949464033,1471949464225,79,192,136.0
1471949464169,1471949464290,85,121,240.0
1471949464409,1471949464529,71,120,64.0
1471949464473,1471949464625,72,152,256.0
1471949464729,1471949464849,32,120,248.0
1471949464977,1471949465097,87,120,264.0
1471949465241,1471949465313,69,72,144.0
1471949465385,1471949465505,69,120,272.0
1471949465657,1471949465793,75,136,336.0
1471949465993,1471949466097,69,104,160.0
1471949466153,1471949466305,78,152,112.0
1471949466265,1471949466409,68,144,3848.0
1471949470113,1471949470585,16,472,336.0
1471949470449,1471949470569,84,120,480.0
1471949470929,1471949471025,72,96,136.0
1471949471065,1471949471209,65,144,80.0
1471949471145,1471949471329,78,184,104.0
1471949471249,1471949471385,75,136,96.0
1471949471345,1471949471441,83,96,288.0
1471949471633,1471949471777,32,144,431.0
1471949472064,1471949472169,83,105,65.0
1471949472129,1471949472265,79,136,183.0
1471949472312,1471949472433,32,121,185.0
1471949472497,1471949472713,77,216,136.0
1471949472633,1471949472753,85,120,40.0
1471949472673,1471949472833,67,160,120.0
1471949472793,1471949472936,72,143,199.0
1471949472992,1471949473112,32,120,96.0
1471949473088,1471949473209,70,121,81.0
1471949473169,1471949473289,79,120,136.0
1471949473305,1471949473408,82,103,40.0
1471949473345,1471949473464,32,119,216.0
1471949473561,1471949473664,84,103,167.0
1471949473728,1471949473864,72,136,104.0
1471949473832,1471949473985,69,153,137.0
1471949473969,1471949474145,32,176,160.0
1471949474129,1471949474289,77,160,136.0
1471949474265,1471949474361,69,96,215.0
1471949474480,1471949474536,83,56,128.0
