PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471949356914,1471949357171,16,257,167.0
1471949357081,1471949357186,72,105,384.0
1471949357465,1471949357550,69,85,118.0
1471949357583,1471949358109,32,526,527.0
1471949358110,1471949358114,68,4,5.0
1471949358115,1471949358117,73,2,7.0
1471949358122,1471949358125,68,3,3.0
1471949358125,1471949358193,32,68,94.0
1471949358219,1471949358294,78,75,183.0
1471949358402,1471949358481,79,79,131.0
1471949358533,1471949358613,84,80,129.0
1471949358662,1471949358741,32,79,126.0
1471949358788,1471949358873,82,85,158.0
1471949358946,1471949359041,69,95,183.0
1471949359129,1471949359219,84,90,170.0
1471949359299,1471949359378,85,79,125.0
1471949359424,1471949359504,82,80,201.0
1471949359625,1471949359710,78,85,205.0
1471949359830,1471949359959,32,129,817.0
1471949360647,1471949360733,84,86,118.0
1471949360765,1471949360850,79,85,188.0
1471949360953,1471949361034,32,81,75.0
1471949361028,1471949361118,84,90,144.0
1471949361172,1471949361241,72,69,64.0
1471949361236,1471949361320,69,84,130.0
1471949361366,1471949361455,32,89,63.0
1471949361429,1471949361510,71,81,248.0
1471949361677,1471949361741,83,64,164.0
1471949361841,1471949361894,77,53,384.0
1471949362225,1471949362330,8,105,165.0
1471949362390,1471949362475,8,85,272.0
1471949362662,1471949362741,65,79,342.0
1471949363004,1471949363073,77,69,247.0
1471949363251,1471949363336,69,85,761.0
1471949364012,1471949364139,188,127,178.0
1471949364190,1471949364270,32,80,296.0
1471949364486,1471949364640,65,154,269.0
1471949364755,1471949364850,78,95,248.0
1471949365003,1471949365082,68,79,90.0
1471949365093,1471949365183,32,90,836.0
1471949365929,1471949366042,73,113,235.0
1471949366164,1471949366254,83,90,121.0
1471949366285,1471949366386,32,101,559.0
1471949366844,1471949366935,76,91,195.0
1471949367039,1471949367114,73,75,191.0
1471949367230,1471949367320,83,90,233.0
1471949367463,1471949367547,84,84,131.0
1471949367594,1471949367668,69,74,171.0
1471949367765,1471949367851,68,86,80.0
1471949367845,1471949367945,32,100,252.0
1471949368097,1471949368213,65,116,263.0
1471949368360,1471949368456,83,96,224.0
1471949368584,1471949368669,32,85,438.0
1471949369022,1471949369104,68,82,192.0
1471949369214,1471949369330,65,116,577.0
1471949369791,1471949369871,89,80,207.0
1471949369998,1471949370088,32,90,106.0
1471949370104,1471949370189,84,85,161.0
1471949370265,1471949370345,79,80,103.0
1471949370368,1471949370458,32,90,220.0
1471949370588,1471949370647,70,59,283.0
1471949370871,1471949370972,8,101,156.0
1471949371027,1471949371101,68,74,194.0
1471949371221,1471949371322,65,101,253.0
1471949371474,1471949371558,89,84,2677.0
1471949374151,1471949374469,16,318,207.0
1471949374358,1471949374475,76,117,378.0
1471949374736,1471949374847,69,111,194.0
1471949374930,1471949375010,84,80,74.0
1471949375004,1471949375104,32,100,173.0
1471949375177,1471949375251,77,74,59.0
1471949375236,1471949375321,69,85,162.0
1471949375398,1471949375499,32,101,724.0
1471949376122,1471949376196,75,74,146.0
1471949376268,1471949376359,78,91,204.0
1471949376472,1471949376556,79,84,146.0
1471949376618,1471949376691,87,73,97.0
1471949376715,1471949376837,32,122,240.0
1471949376955,1471949377050,73,95,181.0
1471949377136,1471949377221,70,85,227.0
1471949377363,1471949377448,32,85,727.0
1471949378090,1471949378188,89,98,160.0
1471949378250,1471949378341,79,91,244.0
1471949378494,1471949378568,85,74,84.0
1471949378578,1471949378663,32,85,145.0
1471949378723,1471949378815,72,92,158.0
1471949378881,1471949378971,65,90,85.0
1471949378966,1471949379071,86,105,182.0
1471949379148,1471949379232,69,84,74.0
1471949379222,1471949379328,32,106,145.0
1471949379367,1471949379467,65,100,124.0
1471949379491,1471949379581,78,90,210.0
1471949379701,1471949379776,85,75,317.0
1471949380018,1471949380134,8,116,121.0
1471949380139,1471949380256,89,117,244.0
1471949380383,1471949380484,32,101,165.0
1471949380548,1471949380648,80,100,172.0
1471949380720,1471949380810,82,90,157.0
1471949380877,1471949380962,79,85,194.0
1471949381071,1471949381161,66,90,154.0
1471949381225,1471949381295,76,70,115.0
1471949381340,1471949381425,69,85,119.0
1471949381459,1471949381543,77,84,190.0
1471949381649,1471949381722,83,73,533.0
1471949382182,1471949382288,190,106,2828.0
1471949385010,1471949385813,16,803,723.0
1471949385733,1471949385818,70,85,309.0
1471949386042,1471949386138,8,96,175.0
1471949386217,1471949386350,16,133,75.0
1471949386292,1471949386393,68,101,188.0
1471949386480,1471949386570,79,90,141.0
1471949386621,1471949386733,32,112,230.0
1471949386851,1471949386936,89,85,90.0
1471949386941,1471949387032,79,91,173.0
1471949387114,1471949387193,85,79,106.0
