PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952262445,1471952262619,16,174,123.0
1471952262568,1471952262685,74,117,138.0
1471952262706,1471952262842,78,136,442.0
1471952263148,1471952263246,8,98,120.0
1471952263268,1471952263370,65,102,126.0
1471952263394,1471952263490,78,96,128.0
1471952263522,1471952263612,32,90,160.0
1471952263682,1471952263858,72,176,112.0
1471952263794,1471952263946,65,152,88.0
1471952263882,1471952264003,83,121,104.0
1471952263986,1471952264075,32,89,144.0
1471952264130,1471952264266,65,136,121.0
1471952264251,1471952264330,32,79,119.0
1471952264370,1471952264482,76,112,184.0
1471952264554,1471952264682,79,128,144.0
1471952264698,1471952264786,84,88,113.0
1471952264811,1471952264890,32,79,1008.0
1471952265819,1471952265930,79,111,136.0
1471952265955,1471952266050,70,95,71.0
1471952266026,1471952266143,32,117,544.0
1471952266570,1471952266594,68,24,474.0
1471952267044,1471952267048,69,4,15.0
1471952267059,1471952267170,84,111,95.0
1471952267154,1471952267298,65,144,128.0
1471952267282,1471952267394,73,112,176.0
1471952267458,1471952267610,76,152,408.0
1471952267866,1471952267962,190,96,3362.0
1471952271228,1471952271426,16,198,150.0
1471952271378,1471952271498,76,120,304.0
1471952271682,1471952271858,65,176,128.0
1471952271810,1471952271938,68,128,176.0
1471952271986,1471952272178,73,192,208.0
1471952272194,1471952272322,69,128,64.0
1471952272258,1471952272402,83,144,248.0
1471952272506,1471952272634,188,128,192.0
1471952272698,1471952272794,32,96,201.0
1471952272899,1471952273050,72,151,127.0
1471952273026,1471952273154,69,128,110.0
1471952273136,1471952273268,82,132,74.0
1471952273210,1471952273314,69,104,366.0
1471952273576,1471952273650,59,74,90.0
1471952273666,1471952273792,83,126,144.0
1471952273810,1471952273898,32,88,120.0
1471952273930,1471952274058,84,128,88.0
1471952274018,1471952274162,72,144,280.0
1471952274298,1471952274377,8,79,135.0
1471952274433,1471952274514,8,81,137.0
1471952274570,1471952274642,8,72,136.0
1471952274706,1471952274778,8,72,152.0
1471952274858,1471952274962,8,104,665.0
1471952275523,1471952275617,222,94,350.0
1471952275873,1471952276001,83,128,144.0
1471952276017,1471952276122,32,105,88.0
1471952276105,1471952276225,84,120,96.0
1471952276201,1471952276348,72,147,129.0
1471952276330,1471952276458,69,128,104.0
1471952276434,1471952276538,32,104,192.0
1471952276626,1471952276753,82,127,64.0
1471952276690,1471952276816,69,126,272.0
1471952276962,1471952277097,86,135,159.0
1471952277121,1471952277250,73,129,57.0
1471952277178,1471952277330,83,152,89.0
1471952277267,1471952277393,69,126,199.0
1471952277466,1471952277577,68,111,159.0
1471952277625,1471952277734,32,109,504.0
1471952278129,1471952278385,16,256,136.0
1471952278265,1471952278370,83,105,184.0
1471952278449,1471952278561,69,112,129.0
1471952278578,1471952278705,80,127,199.0
1471952278777,1471952278873,84,96,264.0
1471952279041,1471952279153,69,112,136.0
1471952279177,1471952279322,77,145,272.0
1471952279449,1471952279594,66,145,96.0
1471952279545,1471952279658,69,113,64.0
1471952279609,1471952279721,82,112,144.0
1471952279753,1471952279873,32,120,475.0
1471952280228,1471952280345,80,117,445.0
1471952280673,1471952280817,85,144,122.0
1471952280795,1471952280889,82,94,310.0
1471952281105,1471952281217,67,112,1032.0
1471952282137,1471952282281,72,144,536.0
1471952282673,1471952282857,65,184,116.0
1471952282789,1471952282953,83,164,151.0
1471952282940,1471952283073,69,133,181.0
1471952283121,1471952283249,190,128,3472.0
1471952286593,1471952286825,16,232,136.0
1471952286729,1471952286809,72,80,128.0
1471952286857,1471952287009,79,152,128.0
1471952286985,1471952287105,87,120,136.0
1471952287121,1471952287201,32,80,120.0
1471952287241,1471952287354,87,113,72.0
1471952287313,1471952287441,79,128,200.0
1471952287513,1471952287657,85,144,192.0
1471952287705,1471952287851,76,146,132.0
1471952287837,1471952287945,68,108,84.0
1471952287921,1471952288019,32,98,200.0
1471952288121,1471952288241,89,120,168.0
1471952288289,1471952288393,79,104,80.0
1471952288369,1471952288529,85,160,249.0
1471952288618,1471952288721,32,103,159.0
1471952288777,1471952288913,69,136,88.0
1471952288865,1471952289001,88,136,152.0
1471952289017,1471952289169,80,152,120.0
1471952289137,1471952289281,76,144,308.0
1471952289445,1471952289553,65,108,244.0
1471952289689,1471952289825,73,136,99.0
1471952289788,1471952289914,78,126,165.0
1471952289953,1471952290049,32,96,136.0
1471952290089,1471952290172,84,83,49.0
1471952290138,1471952290265,72,127,168.0
1471952290306,1471952290417,69,111,66.0
1471952290372,1471952290473,32,101,485.0
1471952290857,1471952290964,68,107,128.0
1471952290985,1471952291106,73,121,88.0
1471952291073,1471952291153,70,80,160.0
1471952291233,1471952291321,70,88,1112.0
1471952292345,1471952292473,69,128,96.0
1471952292441,1471952292585,82,144,102.0
1471952292543,1471952292665,69,122,162.0
1471952292705,1471952292881,78,176,112.0
1471952292817,1471952292969,67,152,92.0
1471952292909,1471952293017,69,108,132.0
1471952293041,1471952293113,32,72,176.0
1471952293217,1471952293353,66,136,449.0
1471952293666,1471952293755,69,89,183.0
1471952293849,1471952293929,84,80,200.0
1471952294049,1471952294154,87,105,184.0
1471952294233,1471952294321,69,88,160.0
1471952294393,1471952294474,69,81,168.0
1471952294561,1471952294681,78,120,96.0
1471952294657,1471952294745,32,88,208.0
1471952294865,1471952294977,84,112,128.0
1471952294993,1471952295097,72,104,128.0
1471952295121,1471952295201,69,80,56.0
1471952295177,1471952295282,32,105,704.0
1471952295881,1471952296009,84,128,232.0
1471952296113,1471952296201,79,88,384.0
1471952296497,1471952296593,8,96,112.0
1471952296609,1471952296721,87,112,136.0
1471952296745,1471952296833,79,88,265.0
1471952297010,1471952297178,16,168,55.0
1471952297065,1471952297204,191,139,3769.0
1471952300834,1471952300985,16,151,86.0
1471952300920,1471952301057,73,137,105.0
1471952301025,1471952301153,32,128,104.0
1471952301129,1471952301264,87,135,79.0
1471952301208,1471952301288,73,80,160.0
1471952301368,1471952301457,76,89,136.0
1471952301504,1471952301632,76,128,144.0
1471952301648,1471952301728,32,80,105.0
1471952301753,1471952301856,84,103,528.0
1471952302281,1471952302360,69,79,112.0
1471952302393,1471952302464,76,71,127.0
1471952302520,1471952302656,76,136,120.0
1471952302640,1471952302752,32,112,456.0
1471952303096,1471952303208,84,112,136.0
1471952303232,1471952303320,72,88,136.0
1471952303368,1471952303481,69,113,81.0
1471952303449,1471952303560,77,111,215.0
1471952303664,1471952303754,190,90,24.0
1471952303688,1471952303737,191,49,3882.0
1471952307570,1471952307840,16,270,142.0
1471952307712,1471952307864,83,152,272.0
1471952307984,1471952308088,84,104,128.0
1471952308112,1471952308200,73,88,168.0
1471952308280,1471952308357,76,77,128.0
1471952308408,1471952308523,76,115,160.0
1471952308568,1471952308680,32,112,360.0
1471952308928,1471952309057,87,129,40.0
1471952308968,1471952309097,65,129,210.0
1471952309178,1471952309312,73,134,480.0
1471952309658,1471952309768,84,110,134.0
1471952309792,1471952309936,73,144,112.0
1471952309904,1471952310024,78,120,80.0
1471952309984,1471952310096,71,112,129.0
1471952310113,1471952310192,32,79,145.0
1471952310258,1471952310376,79,118,159.0
1471952310417,1471952310568,78,151,127.0
1471952310544,1471952310640,32,96,432.0
1471952310976,1471952311064,68,88,192.0
1471952311168,1471952311290,69,122,176.0
1471952311344,1471952311464,67,120,504.0
1471952311848,1471952311952,73,104,120.0
1471952311968,1471952312064,83,96,80.0
1471952312048,1471952312176,73,128,80.0
1471952312128,1471952312240,79,112,160.0
1471952312288,1471952312368,78,80,184.0
1471952312472,1471952312568,190,96,4152.0
1471952316624,1471952316912,16,288,152.0
1471952316776,1471952316896,68,120,96.0
1471952316872,1471952317037,79,165,136.0
1471952317008,1471952317128,32,120,696.0
1471952317704,1471952317776,8,72,136.0
1471952317840,1471952317944,8,104,248.0
1471952318088,1471952318200,79,112,160.0
1471952318248,1471952318360,32,112,251.0
1471952318499,1471952318595,89,96,77.0
1471952318576,1471952318784,79,208,192.0
1471952318768,1471952318896,85,128,208.0
1471952318976,1471952319056,32,80,127.0
1471952319103,1471952319252,72,149,89.0
1471952319192,1471952319320,65,128,112.0
1471952319304,1471952319432,86,128,72.0
1471952319376,1471952319530,69,154,136.0
1471952319512,1471952319608,32,96,122.0
1471952319634,1471952319760,73,126,78.0
1471952319712,1471952319832,84,120,144.0
1471952319856,1471952319936,32,80,496.0
1471952320352,1471952320456,89,104,128.0
1471952320480,1471952320584,69,104,168.0
1471952320648,1471952320736,84,88,288.0
1471952320936,1471952321160,16,224,48.0
1471952320984,1471952321136,191,152,736.0
1471952321720,1471952321834,190,114,4295.0
1471952326015,1471952326232,16,217,145.0
1471952326160,1471952326247,73,87,135.0
1471952326295,1471952326416,32,121,178.0
1471952326473,1471952326591,87,118,151.0
1471952326624,1471952326791,65,167,112.0
1471952326736,1471952326855,83,119,80.0
1471952326816,1471952326904,32,88,175.0
1471952326991,1471952327114,65,123,104.0
1471952327095,1471952327183,32,88,168.0
1471952327263,1471952327359,66,96,177.0
1471952327440,1471952327591,73,151,104.0
1471952327544,1471952327663,84,119,159.0
1471952327703,1471952327791,32,88,601.0
1471952328304,1471952328432,82,128,167.0
1471952328471,1471952328600,85,129,173.0
1471952328644,1471952328799,83,155,139.0
1471952328783,1471952328903,84,120,328.0
1471952329111,1471952329223,89,112,369.0
1471952329480,1471952329663,32,183,266.0
