PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471948719488,1471948719814,16,326,192.0
1471948719680,1471948719792,79,112,727.0
1471948720407,1471948720487,8,80,432.0
1471948720839,1471948721039,16,200,129.0
1471948720968,1471948721071,73,103,256.0
1471948721224,1471948721327,84,103,104.0
1471948721328,1471948721464,222,136,208.0
1471948721536,1471948721680,83,144,147.0
1471948721683,1471948721791,32,108,276.0
1471948721959,1471948722119,82,160,128.0
1471948722087,1471948722209,69,122,122.0
1471948722209,1471948722392,65,183,110.0
1471948722319,1471948722395,76,76,185.0
1471948722504,1471948722615,76,111,159.0
1471948722663,1471948722775,89,112,72.0
1471948722735,1471948722871,32,136,216.0
1471948722951,1471948723039,74,88,177.0
1471948723128,1471948723215,85,87,135.0
1471948723263,1471948723328,83,65,168.0
1471948723431,1471948723535,84,104,105.0
1471948723536,1471948723616,32,80,175.0
1471948723711,1471948723799,84,88,224.0
1471948723935,1471948724022,69,87,256.0
1471948724191,1471948724335,67,144,121.0
1471948724312,1471948724366,72,54,199.0
1471948724511,1471948724615,78,104,129.0
1471948724640,1471948724744,73,104,151.0
1471948724791,1471948724855,67,64,128.0
1471948724919,1471948725079,65,160,784.0
1471948725703,1471948725791,76,88,240.0
1471948725943,1471948726023,73,80,167.0
1471948726110,1471948726226,84,116,160.0
1471948726270,1471948726350,73,80,241.0
1471948726511,1471948726606,69,95,224.0
1471948726735,1471948726847,83,112,207.0
1471948726942,1471948727038,190,96,2168.0
1471948729110,1471948729431,16,321,160.0
1471948729270,1471948729431,80,161,241.0
1471948729511,1471948729630,76,119,95.0
1471948729606,1471948729703,69,97,97.0
1471948729703,1471948729927,65,224,167.0
1471948729870,1471948730038,83,168,88.0
1471948729958,1471948730098,69,140,140.0
1471948730098,1471948730198,32,100,148.0
1471948730246,1471948730302,67,56,120.0
1471948730366,1471948730550,65,184,120.0
1471948730486,1471948730553,76,67,201.0
1471948730687,1471948730807,76,120,55.0
1471948730742,1471948730926,32,184,144.0
1471948730886,1471948730974,77,88,120.0
1471948731006,1471948731094,69,88,103.0
1471948731109,1471948731286,32,177,145.0
1471948731254,1471948731383,73,129,168.0
1471948731422,1471948731550,70,128,88.0
1471948731510,1471948731606,32,96,177.0
1471948731687,1471948731782,89,95,104.0
1471948731791,1471948731958,79,167,119.0
1471948731910,1471948732030,85,120,88.0
1471948731998,1471948732134,32,136,168.0
1471948732166,1471948732312,72,146,112.0
1471948732278,1471948732430,65,152,104.0
1471948732382,1471948732471,86,89,194.0
1471948732576,1471948732678,69,102,38.0
1471948732614,1471948732718,32,104,176.0
1471948732790,1471948732982,65,192,80.0
1471948732870,1471948732958,78,88,224.0
1471948733094,1471948733224,89,130,105.0
