PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471950626810,1471950626950,16,140,125.0
1471950626935,1471950627002,84,67,161.0
1471950627096,1471950627191,72,95,361.0
1471950627457,1471950627602,65,145,78.0
1471950627535,1471950627634,78,99,114.0
1471950627649,1471950627781,75,132,273.0
1471950627922,1471950628080,83,158,205.0
1471950628127,1471950628218,32,91,153.0
1471950628280,1471950628352,70,72,104.0
1471950628384,1471950628452,79,68,68.0
1471950628452,1471950628518,82,66,82.0
1471950628534,1471950628618,32,84,131.0
1471950628665,1471950628834,65,169,86.0
1471950628751,1471950628818,76,67,192.0
1471950628943,1471950629034,32,91,218.0
1471950629161,1471950629235,89,74,90.0
1471950629251,1471950629370,79,119,85.0
1471950629336,1471950629402,85,66,912.0
1471950630248,1471950630367,32,119,212.0
1471950630460,1471950630551,65,91,91.0
1471950630551,1471950630704,82,153,114.0
1471950630665,1471950630784,69,119,134.0
1471950630799,1471950630886,32,87,133.0
1471950630932,1471950631088,68,156,103.0
1471950631035,1471950631120,79,85,163.0
1471950631198,1471950631309,73,111,95.0
1471950631293,1471950631391,78,98,145.0
1471950631438,1471950631518,71,80,283.0
1471950631721,1471950631833,190,112,739.0
1471950632460,1471950632599,32,139,3506.0
1471950635966,1471950637070,16,1104,1050.0
1471950637016,1471950637132,77,116,194.0
1471950637210,1471950637301,69,91,216.0
1471950637426,1471950637501,71,75,138.0
1471950637564,1471950637751,65,187,118.0
1471950637682,1471950637800,78,118,305.0
1471950637987,1471950638052,188,65,112.0
1471950638099,1471950638232,32,133,164.0
1471950638263,1471950638382,87,119,104.0
1471950638367,1471950638575,69,208,208.0
1471950638575,1471950638667,32,92,188.0
1471950638763,1471950638835,79,72,88.0
1471950638851,1471950638950,78,99,114.0
1471950638965,1471950639035,76,70,163.0
1471950639128,1471950639202,89,74,121.0
1471950639249,1471950639349,32,100,148.0
1471950639397,1471950639486,66,89,56.0
1471950639453,1471950639580,79,127,80.0
1471950639533,1471950639619,85,86,430.0
1471950639963,1471950640035,71,72,88.0
1471950640051,1471950640182,72,131,98.0
1471950640149,1471950640227,89,78,657.0
1471950640806,1471950640854,8,48,298.0
1471950641104,1471950641185,84,81,206.0
1471950641310,1471950641416,32,106,278.0
1471950641588,1471950641686,84,98,49.0
1471950641637,1471950641754,72,117,82.0
1471950641719,1471950641834,73,115,115.0
1471950641834,1471950641995,83,161,223.0
1471950642057,1471950642168,32,111,408.0
1471950642465,1471950642571,79,106,56.0
1471950642521,1471950642670,78,149,112.0
1471950642633,1471950642765,32,132,288.0
1471950642921,1471950643083,20,162,125.0
1471950643046,1471950643134,75,88,135.0
1471950643181,1471950643314,78,133,321.0
1471950643502,1471950643599,32,97,128.0
1471950643630,1471950643740,20,110,234.0
1471950643864,1471950643919,70,55,55.0
1471950643919,1471950644017,79,98,114.0
1471950644033,1471950644102,82,69,84.0
1471950644117,1471950644234,32,117,117.0
1471950644234,1471950644319,84,85,131.0
1471950644365,1471950644514,69,149,180.0
1471950644545,1471950644634,32,89,763.0
1471950645308,1471950645369,99,61,186.0
1471950645494,1471950645553,96,59,199.0
1471950645693,1471950645773,84,80,220.0
1471950645913,1471950645985,72,72,1968.0
1471950647881,1471950648021,16,140,109.0
1471950647990,1471950648085,72,95,173.0
1471950648163,1471950648266,69,103,87.0
1471950648250,1471950648349,32,99,161.0
1471950648411,1471950648523,68,112,127.0
1471950648538,1471950648603,73,65,144.0
1471950648682,1471950648845,68,163,287.0
1471950648969,1471950649050,32,81,128.0
1471950649097,1471950649204,78,107,71.0
1471950649168,1471950649284,79,116,178.0
1471950649346,1471950649450,84,104,119.0
1471950649465,1471950649598,32,133,180.0
1471950649645,1471950649740,83,95,298.0
1471950649943,1471950650120,65,177,137.0
1471950650080,1471950650183,89,103,196.0
1471950650276,1471950650398,32,122,156.0
1471950650432,1471950650501,87,69,85.0
1471950650517,1471950650585,72,68,99.0
1471950650616,1471950650700,69,84,131.0
1471950650747,1471950650850,78,103,352.0
1471950651099,1471950651199,32,100,336.0
1471950651435,1471950651517,84,82,113.0
1471950651548,1471950651618,72,70,37.0
1471950651585,1471950651703,65,118,67.0
1471950651652,1471950651750,84,98,145.0
1471950651797,1471950651931,32,134,795.0
1471950652592,1471950652719,87,127,76.0
1471950652668,1471950652787,79,119,82.0
1471950652750,1471950652849,85,99,161.0
1471950652911,1471950653063,76,152,370.0
1471950653281,1471950653461,68,180,337.0
1471950653618,1471950653717,32,99,146.0
1471950653764,1471950653835,66,71,149.0
1471950653913,1471950654047,69,134,134.0
1471950654047,1471950654158,190,111,2398.0
1471950656445,1471950656714,16,269,125.0
1471950656570,1471950656651,77,81,237.0
