PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471950862693,1471950862989,20,296,552.0
1471950863245,1471950863346,73,101,285.0
1471950863530,1471950863901,20,371,1460.0
1471950864990,1471950865052,222,62,1229.0
1471950866219,1471950866301,76,82,182.0
1471950866401,1471950866497,76,96,365.0
1471950866766,1471950866919,32,153,879.0
1471950867645,1471950867722,84,77,217.0
1471950867862,1471950868031,82,169,322.0
1471950868184,1471950868283,89,99,196.0
1471950868380,1471950868587,32,207,687.0
1471950869067,1471950869252,65,185,335.0
1471950869402,1471950869492,78,90,341.0
1471950869743,1471950869874,68,131,195.0
1471950869938,1471950870050,32,112,322.0
1471950870260,1471950870353,71,93,173.0
1471950870433,1471950870575,69,142,203.0
1471950870636,1471950870729,84,93,320.0
1471950870956,1471950871084,32,128,839.0
1471950871795,1471950871918,84,123,189.0
1471950871984,1471950872085,79,101,190.0
1471950872174,1471950872307,32,133,241.0
1471950872415,1471950872540,84,125,397.0
1471950872812,1471950872886,72,74,511.0
1471950873323,1471950873414,73,91,225.0
1471950873548,1471950873693,83,145,214.0
1471950873762,1471950873875,32,113,928.0
1471950874690,1471950874789,76,99,182.0
1471950874872,1471950875061,65,189,304.0
1471950875176,1471950875269,84,93,190.0
1471950875366,1471950875497,69,131,165.0
1471950875531,1471950875635,82,104,252.0
1471950875783,1471950875944,32,161,828.0
1471950876611,1471950876679,84,68,484.0
1471950877095,1471950877188,79,93,276.0
1471950877371,1471950877563,65,192,683.0
1471950878054,1471950878159,8,105,204.0
1471950878258,1471950878438,68,180,127.0
1471950878385,1471950878576,65,191,265.0
1471950878650,1471950878735,89,85,734.0
1471950879384,1471950879460,190,76,3431.0
1471950882815,1471950882942,87,127,188.0
1471950883003,1471950883091,73,88,238.0
1471950883241,1471950883328,76,87,145.0
1471950883386,1471950883482,76,96,211.0
1471950883597,1471950883719,32,122,213.0
1471950883810,1471950883964,70,154,179.0
1471950883989,1471950884088,79,99,257.0
1471950884246,1471950884306,76,60,124.0
1471950884370,1471950884476,76,106,270.0
1471950884640,1471950884739,79,99,558.0
1471950885198,1471950885349,87,151,231.0
1471950885429,1471950885533,32,104,1661.0
1471950887090,1471950887169,85,79,492.0
1471950887582,1471950887675,80,93,403.0
1471950887985,1471950888089,32,104,427.0
1471950888412,1471950888521,84,109,171.0
1471950888583,1471950888662,79,79,497.0
1471950889080,1471950889178,68,98,222.0
1471950889302,1471950889464,65,162,283.0
1471950889585,1471950889664,89,79,1149.0
1471950890734,1471950890813,190,79,2672.0
1471950893406,1471950893947,16,541,273.0
1471950893679,1471950893848,73,169,486.0
1471950894165,1471950894307,32,142,712.0
1471950894877,1471950895053,87,176,188.0
1471950895065,1471950895288,65,223,485.0
1471950895550,1471950895677,83,127,228.0
1471950895778,1471950895926,32,148,1099.0
1471950896877,1471950897021,82,144,287.0
1471950897164,1471950897273,85,109,241.0
1471950897405,1471950897662,78,257,653.0
1471950898058,1471950898203,69,145,350.0
1471950898408,1471950898555,82,147,987.0
1471950899395,1471950899865,16,470,274.0
1471950899669,1471950899838,189,169,1179.0
1471950900848,1471950900944,8,96,376.0
1471950901224,1471950901303,189,79,995.0
1471950902219,1471950902294,85,75,520.0
1471950902739,1471950902826,80,87,443.0
1471950903182,1471950903319,32,137,1735.0
1471950904917,1471950905609,37,692,1188.0
1471950906105,1471950906246,39,141,847.0
1471950906952,1471950907121,78,169,233.0
1471950907185,1471950907956,39,771,1772.0
