PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471949035325,1471949035495,16,170,91.0
1471949035416,1471949035504,73,88,152.0
1471949035568,1471949035636,68,68,34.0
1471949035602,1471949035676,32,74,814.0
1471949036416,1471949036483,8,67,101.0
1471949036517,1471949036589,8,72,325.0
1471949036842,1471949036915,68,73,428.0
1471949037270,1471949037344,8,74,162.0
1471949037432,1471949037507,32,75,179.0
1471949037611,1471949037682,68,71,110.0
1471949037721,1471949037794,79,73,168.0
1471949037889,1471949037963,32,74,156.0
1471949038045,1471949038124,78,79,164.0
1471949038209,1471949038282,79,73,150.0
1471949038359,1471949038433,84,74,154.0
1471949038513,1471949038586,32,73,119.0
1471949038632,1471949038712,87,80,156.0
1471949038788,1471949038864,65,76,114.0
1471949038902,1471949038971,78,69,92.0
1471949038994,1471949039069,84,75,108.0
1471949039102,1471949039176,32,74,107.0
1471949039209,1471949039280,84,71,101.0
1471949039310,1471949039388,79,78,85.0
1471949039395,1471949039455,32,60,709.0
1471949040104,1471949040175,82,71,133.0
1471949040237,1471949040314,69,77,107.0
1471949040344,1471949040423,80,79,86.0
1471949040430,1471949040503,65,73,302.0
1471949040732,1471949040799,8,67,88.0
1471949040820,1471949040895,69,75,159.0
1471949040979,1471949041054,65,75,186.0
1471949041165,1471949041234,84,69,87.0
1471949041252,1471949041322,190,70,4840.0
1471949046092,1471949046746,16,654,594.0
1471949046686,1471949046749,74,63,124.0
1471949046810,1471949046879,65,69,76.0
1471949046886,1471949046956,80,70,121.0
1471949047007,1471949047076,65,69,133.0
1471949047140,1471949047249,78,109,279.0
1471949047419,1471949047489,222,70,145.0
1471949047564,1471949047637,83,73,130.0
1471949047694,1471949047767,32,73,249.0
1471949047943,1471949048013,70,70,118.0
1471949048061,1471949048141,73,80,107.0
1471949048168,1471949048239,82,71,208.0
1471949048376,1471949048447,83,71,190.0
1471949048566,1471949048638,84,72,116.0
1471949048682,1471949048756,32,74,559.0
1471949049241,1471949049316,77,75,109.0
1471949049350,1471949049429,65,79,84.0
1471949049434,1471949049501,78,67,133.0
1471949049567,1471949049644,32,77,157.0
1471949049724,1471949049794,73,70,109.0
1471949049833,1471949049901,78,68,149.0
1471949049982,1471949050051,32,69,117.0
1471949050099,1471949050174,83,75,84.0
1471949050183,1471949050260,80,77,85.0
1471949050268,1471949050340,65,72,159.0
1471949050427,1471949050499,67,72,147.0
1471949050574,1471949050614,69,40,91.0
1471949050665,1471949050704,32,39,406.0
1471949051071,1471949051142,87,71,153.0
1471949051224,1471949051294,65,70,118.0
1471949051342,1471949051418,83,76,99.0
1471949051441,1471949051515,32,74,82.0
1471949051523,1471949051594,65,71,104.0
1471949051627,1471949051699,32,72,243.0
1471949051870,1471949051948,74,78,159.0
1471949052029,1471949052101,79,72,146.0
1471949052175,1471949052251,85,76,102.0
1471949052277,1471949052349,82,72,106.0
1471949052383,1471949052458,78,75,145.0
