PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471952643455,1471952643596,66,141,94.0
1471952643549,1471952643692,69,143,127.0
1471952643676,1471952643884,78,208,209.0
1471952643885,1471952643940,32,55,95.0
1471952643980,1471952644132,67,152,392.0
1471952644372,1471952644524,79,152,106.0
1471952644478,1471952644636,85,158,198.0
1471952644676,1471952644836,76,160,176.0
1471952644852,1471952644956,68,104,176.0
1471952645028,1471952645172,32,144,225.0
1471952645253,1471952645388,84,135,111.0
1471952645364,1471952645508,69,144,312.0
1471952645676,1471952645796,76,120,200.0
1471952645876,1471952646004,76,128,224.0
1471952646100,1471952646204,32,104,240.0
1471952646340,1471952646492,72,152,96.0
1471952646436,1471952646580,73,144,264.0
1471952646700,1471952646868,77,168,216.0
1471952646916,1471952647028,32,112,120.0
1471952647036,1471952647204,65,168,112.0
1471952647148,1471952647236,66,88,216.0
1471952647364,1471952647588,79,224,128.0
1471952647492,1471952647620,85,128,144.0
1471952647636,1471952647725,84,89,144.0
1471952647780,1471952647924,32,144,760.0
1471952648540,1471952648772,16,232,136.0
1471952648676,1471952648796,80,120,864.0
1471952649540,1471952649724,77,184,624.0
1471952650164,1471952650292,8,128,249.0
1471952650413,1471952650581,79,168,343.0
1471952650756,1471952650884,77,128,321.0
1471952651077,1471952651196,80,119,175.0
1471952651252,1471952651308,65,56,520.0
1471952651772,1471952651900,78,128,577.0
1471952652349,1471952652460,80,111,303.0
1471952652652,1471952652836,190,184,480.0
1471952653132,1471952653228,8,96,168.0
1471952653300,1471952653404,8,104,704.0
1471952654004,1471952654060,79,56,448.0
1471952654452,1471952654548,190,96,5240.0
1471952659692,1471952659940,16,248,208.0
1471952659900,1471952660020,73,120,216.0
1471952660116,1471952660244,32,128,584.0
1471952660700,1471952660820,72,120,152.0
1471952660852,1471952661012,82,160,200.0
1471952661052,1471952661292,65,240,496.0
1471952661548,1471952661644,8,96,185.0
1471952661733,1471952661844,8,111,207.0
1471952661940,1471952662092,69,152,153.0
1471952662093,1471952662268,65,175,135.0
1471952662228,1471952662356,82,128,248.0
1471952662476,1471952662636,68,160,136.0
1471952662612,1471952662740,32,128,248.0
1471952662860,1471952663012,73,152,128.0
1471952662988,1471952663100,84,112,113.0
1471952663101,1471952663236,32,135,138.0
1471952663239,1471952663372,87,133,134.0
1471952663373,1471952663564,65,191,119.0
1471952663492,1471952663620,83,128,72.0
1471952663564,1471952663692,32,128,264.0
1471952663828,1471952664044,65,216,112.0
1471952663940,1471952664076,32,136,144.0
1471952664084,1471952664172,84,88,216.0
1471952664300,1471952664404,32,104,440.0
1471952664740,1471952664884,8,144,528.0
1471952665268,1471952665356,8,88,1064.0
1471952666332,1471952666476,8,144,192.0
1471952666524,1471952666636,84,112,536.0
1471952667060,1471952667212,32,152,280.0
1471952667340,1471952667428,53,88,296.0
1471952667636,1471952668148,16,512,1752.0
1471952669388,1471952669468,191,80,768.0
1471952670156,1471952670236,8,80,184.0
1471952670340,1471952670884,16,544,464.0
1471952670804,1471952670860,191,56,2240.0
1471952673044,1471952673380,16,336,280.0
1471952673324,1471952673436,73,112,216.0
1471952673540,1471952673652,78,112,552.0
1471952674092,1471952674212,8,120,216.0
1471952674308,1471952674460,32,152,288.0
1471952674596,1471952674700,74,104,688.0
1471952675284,1471952675412,8,128,392.0
1471952675676,1471952675772,72,96,96.0
1471952675772,1471952675908,79,136,88.0
1471952675860,1471952676012,80,152,192.0
1471952676052,1471952676236,69,184,186.0
1471952676238,1471952676404,32,166,894.0
1471952677132,1471952677252,89,120,64.0
1471952677196,1471952677444,80,248,144.0
