PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471951191879,1471951192065,16,186,78.0
1471951191957,1471951192081,73,124,584.0
1471951192541,1471951192748,83,207,78.0
1471951192619,1471951192826,32,207,1636.0
1471951194255,1471951194869,16,614,531.0
1471951194786,1471951194931,67,145,1351.0
1471951196137,1471951196343,65,206,769.0
1471951196906,1471951197014,83,108,186.0
1471951197092,1471951197230,83,138,247.0
1471951197339,1471951197542,65,203,234.0
1471951197573,1471951197776,78,203,234.0
1471951197807,1471951198025,68,218,422.0
1471951198229,1471951198442,82,213,276.0
1471951198505,1471951198723,65,218,530.0
1471951199035,1471951199164,32,129,347.0
1471951199382,1471951199585,84,203,126.0
1471951199508,1471951199679,72,171,171.0
1471951199679,1471951199949,69,270,166.0
1471951199845,1471951200058,82,213,229.0
1471951200074,1471951200228,69,154,232.0
1471951200306,1471951200526,32,220,876.0
1471951201182,1471951201358,84,176,191.0
1471951201373,1471951201497,79,124,264.0
1471951201637,1471951201826,68,189,189.0
1471951201826,1471951202073,65,247,232.0
1471951202058,1471951202215,89,157,875.0
1471951202933,1471951205367,16,2434,2356.0
1471951205289,1471951205414,191,125,6714.0
1471951212003,1471951212711,16,708,345.0
1471951212348,1471951212602,65,254,1716.0
1471951214064,1471951214320,68,256,256.0
1471951214320,1471951214560,83,240,65.0
1471951214385,1471951214544,32,159,471.0
1471951214856,1471951214964,8,108,295.0
1471951215151,1471951215249,8,98,176.0
1471951215327,1471951215447,8,120,338.0
1471951215665,1471951215909,68,244,193.0
1471951215858,1471951216047,32,189,454.0
1471951216312,1471951216414,8,102,196.0
1471951216508,1471951216584,8,76,138.0
1471951216646,1471951216749,8,103,1779.0
1471951218425,1471951218671,83,246,200.0
1471951218625,1471951218794,32,169,921.0
1471951219546,1471951219649,8,103,165.0
1471951219711,1471951219846,8,135,747.0
1471951220458,1471951220765,16,307,203.0
1471951220661,1471951220858,65,197,1028.0
1471951221689,1471951221922,83,233,233.0
