PRESS_TIME,RELEASE_TIME,KEYCODE,ht,df
1471948888522,1471948888771,16,249,140.0
1471948888662,1471948888771,74,109,234.0
1471948888896,1471948888973,85,77,249.0
1471948889145,1471948889225,78,80,1149.0
1471948890294,1471948890393,84,99,193.0
1471948890487,1471948890609,65,122,154.0
1471948890641,1471948890760,79,119,88.0
1471948890729,1471948890876,32,147,522.0
1471948891251,1471948891377,73,126,157.0
1471948891408,1471948891537,83,129,90.0
1471948891498,1471948891648,32,150,150.0
1471948891648,1471948891780,73,132,225.0
1471948891873,1471948892014,78,141,141.0
1471948892014,1471948892149,32,135,1927.0
1471948893941,1471948894039,8,98,176.0
1471948894117,1471948894192,8,75,169.0
1471948894286,1471948894361,8,75,184.0
1471948894470,1471948894545,8,75,184.0
1471948894654,1471948894759,8,105,198.0
1471948894852,1471948894959,8,107,200.0
1471948895052,1471948895129,8,77,186.0
1471948895238,1471948895314,8,76,3706.0
1471948898944,1471948899089,79,145,176.0
1471948899120,1471948899225,32,105,497.0
1471948899617,1471948899695,32,78,988.0
1471948900605,1471948900730,8,125,531.0
1471948901136,1471948901233,8,97,2360.0
1471948903496,1471948903623,32,127,439.0
1471948903935,1471948904077,73,142,142.0
1471948904077,1471948904190,83,113,113.0
1471948904190,1471948904312,32,122,88.0
1471948904278,1471948904439,73,161,161.0
1471948904439,1471948904608,78,169,135.0
1471948904574,1471948904709,32,135,1267.0
1471948905841,1471948906309,16,468,265.0
1471948906106,1471948906309,87,203,405.0
1471948906511,1471948906638,65,127,330.0
1471948906841,1471948906952,83,111,1148.0
1471948907989,1471948908089,72,100,807.0
1471948908796,1471948908908,73,112,190.0
1471948908986,1471948909108,78,122,543.0
1471948909529,1471948909676,70,147,552.0
1471948910081,1471948910203,187,122,16.0
1471948910097,1471948910159,8,62,106.0
1471948910203,1471948910345,71,142,457.0
1471948910660,1471948910780,8,120,214.0
1471948910874,1471948910936,8,62,264.0
1471948911138,1471948911267,71,129,1037.0
1471948912175,1471948912240,89,65,393.0
1471948912568,1471948912687,8,119,134.0
1471948912702,1471948912821,84,119,228.0
1471948912930,1471948913055,79,125,314.0
1471948913244,1471948913388,78,144,144.0
1471948913388,1471948913492,32,104,1218.0
1471948914606,1471948914695,84,89,136.0
1471948914742,1471948914872,72,130,114.0
1471948914856,1471948914960,73,104,104.0
1471948914960,1471948915093,83,133,164.0
1471948915124,1471948915210,32,86,575.0
1471948915699,1471948915828,87,129,223.0
1471948915922,1471948915997,69,75,153.0
1471948916075,1471948916196,69,121,173.0
1471948916248,1471948916377,75,129,114.0
1471948916362,1471948916465,32,103,700.0
1471948917062,1471948917197,77,135,275.0
1471948917337,1471948917434,69,97,206.0
1471948917543,1471948917651,69,108,344.0
1471948917887,1471948918018,84,131,775.0
1471948918662,1471948918787,73,125,188.0
1471948918850,1471948918940,78,90,105.0
1471948918955,1471948919087,71,132,132.0
1471948919087,1471948919175,32,88,527.0
1471948919614,1471948919742,87,128,330.0
1471948919944,1471948920075,73,131,224.0
1471948920168,1471948920246,84,78,156.0
1471948920324,1471948920444,72,120,120.0
1471948920444,1471948920531,32,87,699.0
1471948921143,1471948921326,76,183,198.0
1471948921341,1471948921483,65,142,547.0
1471948921888,1471948922000,87,112,2848.0
1471948924736,1471948924858,77,122,122.0
1471948924858,1471948924991,65,133,133.0
1471948924991,1471948925125,75,134,181.0
1471948925172,1471948925293,69,121,324.0
1471948925496,1471948925614,83,118,1263.0
1471948926759,1471948926867,190,108,4986.0
1471948931745,1471948931850,8,105,230.0
1471948931975,1471948932054,8,79,1320.0
1471948933295,1471948933406,82,111,253.0
1471948933548,1471948933642,83,94,940.0
1471948934488,1471948934579,190,91,6050.0
1471948940538,1471948940915,16,377,250.0
1471948940788,1471948940962,87,174,283.0
1471948941071,1471948941168,72,97,128.0
1471948941199,1471948941318,65,119,306.0
1471948941505,1471948941633,84,128,143.0
1471948941648,1471948941784,32,136,972.0
1471948942620,1471948942769,73,149,149.0
1471948942769,1471948942872,78,103,509.0
1471948943278,1471948943407,70,129,145.0
1471948943423,1471948943541,79,118,134.0
1471948943557,1471948943690,82,133,949.0
1471948944506,1471948944633,77,127,112.0
1471948944618,1471948944713,65,95,205.0
1471948944823,1471948944961,84,138,154.0
1471948944977,1471948945097,73,120,135.0
1471948945112,1471948945230,79,118,133.0
1471948945245,1471948945348,78,103,1237.0
1471948946482,1471948946587,188,105,136.0
1471948946618,1471948946719,32,101,164.0
1471948946782,1471948946902,73,120,370.0
1471948947152,1471948947285,70,133,167.0
1471948947319,1471948947438,32,119,874.0
1471948948193,1471948948339,65,146,146.0
1471948948339,1471948948395,78,56,228.0
1471948948567,1471948948692,89,125,141.0
1471948948708,1471948948826,32,118,778.0
1471948949486,1471948949580,8,94,895.0
1471948950381,1471948950499,188,118,134.0
1471948950515,1471948950616,32,101,981.0
1471948951496,1471948951619,68,123,123.0
1471948951619,1471948951768,79,149,149.0
1471948951768,1471948951887,32,119,572.0
1471948952340,1471948952486,87,146,130.0
1471948952470,1471948952620,69,150,196.0
1471948952666,1471948952778,32,112,550.0
1471948953216,1471948953358,79,142,298.0
1471948953514,1471948953673,87,159,159.0
1471948953673,1471948953826,69,153,168.0
1471948953841,1471948953977,32,136,526.0
1471948954367,1471948954511,72,144,144.0
1471948954511,1471948954646,73,135,275.0
1471948954786,1471948954897,77,111,1416.0
1471948956202,1471948956487,16,285,172.0
1471948956374,1471948956518,191,144,632.0
1471948957006,1471948957084,32,78,731.0
1471948957737,1471948957810,8,73,3848.0
1471948961585,1471948961940,16,355,239.0
1471948961824,1471948961893,84,69,210.0
1471948962034,1471948962109,72,75,122.0
1471948962156,1471948962289,69,133,117.0
1471948962273,1471948962375,32,102,715.0
1471948962988,1471948963109,83,121,372.0
1471948963360,1471948963430,79,70,163.0
1471948963523,1471948963613,79,90,231.0
1471948963754,1471948963865,78,111,111.0
1471948963865,1471948963979,69,114,224.0
1471948964089,1471948964228,82,139,139.0
1471948964228,1471948964331,32,103,431.0
1471948964659,1471948965075,16,416,161.0
1471948964820,1471948964963,73,143,221.0
1471948965041,1471948965153,32,112,1004.0
1471948966045,1471948966155,71,110,141.0
1471948966186,1471948966272,69,86,245.0
1471948966431,1471948966586,84,155,248.0
1471948966679,1471948966790,32,111,407.0
1471948967086,1471948967222,84,136,136.0
1471948967222,1471948967309,72,87,87.0
1471948967309,1471948967455,73,146,177.0
1471948967486,1471948967608,83,122,138.0
1471948967624,1471948967727,32,103,524.0
1471948968148,1471948968229,8,81,836.0
1471948968984,1471948969102,188,118,82.0
1471948969066,1471948969195,32,129,223.0
